time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxd;dyd;dzd;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kivx;kivy;kivz;kdvx;kdvy;kdvz;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
0,131296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,158433;0;0;0;0;0;0;0;0;0;0;0;0;-2,83319;0;-0,114558;0;0;-0,07;0;0;-0,07;0;0;-0,963691;0;0;0;0;0;-0,00499122;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,195634;0;0;0;0;0;0;0;0;0;0;0;0;-2,84484;-0,0385813;-0,173748;-0,0716628;0,0682967;-0,14;-0,07;0,07;-0,14;-0,363809;0,339184;-0,963691;0;0;0;0;0;-0,0240462;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,22376;0;0;0;0;0;0;0;0;0;0;0;0;-2,83539;-0,0617017;-0,173748;0;0;-0,07;0;0;-0,07;0,403006;-0,82212;10,2486;0;0;0;0;0;-0,0176871;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,260307;0;0;0;0;0;0;0;0;0;0;0;0;-2,83559;-0,0617017;-0,173748;-0,00421004;-0,0700854;0;-0,00544893;-0,07;0;-0,00544893;-0,82212;10,2486;0;0;0;0;0;-0,0176871;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,290442;0;0;0;0;0;0;0;0;0;0;0;0;-2,83539;-0,111359;-0,542352;0,0639125;-0,140293;-0,07;0,0645511;-0,14;-0,07;0,294951;-1,35937;-0,987291;0;0;0;0;0;0,00455644;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,324478;0;0;0;0;0;0;0;0;0;0;0;0;-2,83559;-0,163724;-0,542352;-0,0102358;-0,209821;-0,14;-0,00544893;-0,21;-0,14;-0,00544893;-1,35937;-0,987291;0;0;0;0;0;0,0228033;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,355983;0;0;0;0;0;0;0;0;0;0;0;0;-2,83676;-0,163724;-0,517557;-0,0786215;-0,138243;-0,07;-0,0754489;-0,14;-0,07;-0,128819;0,255617;1,60307;0;0;0;0;0;0,0228033;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,392143;0;0;0;0;0;0;0;0;0;0;0;0;-2,83676;0,0261881;-0,256017;-0,125423;-0,0759171;0;-0,128819;-0,07;0;-0,128819;3,05686;1,60307;0;0;0;0;0;-0,0465387;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,421488;0;0;0;0;0;0;0;0;0;0;0;0;-2,83859;0,0261881;0,0329667;-0,128679;-0,00599288;0,07;-0,128819;0;0,07;-0,128819;3,05686;11,7677;0;0;0;0;0;-0,0465387;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,456668;0;0;0;0;0;0;0;0;0;0;0;0;-2,83832;0,0429278;0,0265815;-0,0624382;0,0667915;0;-0,0588186;0,07;0;0,00765839;3,05686;-1,78125;0;0;0;0;0;-0,0529092;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,486654;0;0;0;0;0;0;0;0;0;0;0;0;-2,83832;-0,159234;0,08926;0,00765709;-0,000141143;0,07;0,00765839;0;0,07;0,00765839;-8,87175;2,22858;0;0;0;0;0;0,0184309;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,525779;0;0;0;0;0;0;0;0;0;0;0;0;-2,83564;-0,0818464;0,0934099;0,00954156;0,0701015;0,14;0,0102595;0,07;0,14;0,0102595;3,61379;1,76532;0;0;0;0;0;-0,0102482;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,553241;0;0;0;0;0;0;0;0;0;0;0;0;-2,83524;-0,0818464;0,162416;0,0788205;0,140815;0,21;0,0802595;0,14;0,21;0,0895211;3,61379;1,92395;0;0;0;0;0;-0,0102482;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,589794;0;0;0;0;0;0;0;0;0;0;0;0;-2,8299;0,0942623;0,162416;-0,00504102;0,21019;0,28;0,0102595;0,21;0,28;0,0102595;3,61379;1,76532;0;0;0;0;0;-0,0727943;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,618818;0;0;0;0;0;0;0;0;0;0;0;0;-2,82128;0,102232;-0,136326;0,0596289;0,285107;0,21;0,0802595;0,28;0,21;0,3834;0,42627;-6,00248;0;0;0;0;0;-0,0729823;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,656753;0;0;0;0;0;0;0;0;0;0;0;0;-2,8299;0,102232;-0,310638;-0,00508053;0,210189;0,14;0,0102595;0,21;0,14;-0,235703;-0,26191;-6,00248;0;0;0;0;0;-0,0729823;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,683385;0;0;0;0;0;0;0;0;0;0;0;0;-2,81876;0,102232;-0,391561;0,0698374;0,14548;0,07;0,0802595;0,14;0,07;0,3834;-0,26191;-5,85044;0;0;0;0;0;-0,0729823;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,724785;0;0;0;0;0;0;0;0;0;0;0;0;-2,8236;0,0952955;-0,391561;0,00517952;0,070558;0,14;0,0102595;0,07;0,14;-0,367224;-3,85238;3,10179;0;0;0;0;0;-0,0722511;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,749722;0;0;0;0;0;0;0;0;0;0;0;0;-2,8236;0,0952955;-0,263153;-0,0595847;-0,00431257;0,21;-0,0597405;0;0,21;-0,442101;-3,62734;3,10179;0;0;0;0;0;-0,0722511;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,788122;0;0;0;0;0;0;0;0;0;0;0;0;-2,83462;0,00491321;-0,224107;-0,126826;-0,0751512;0,28;-0,129741;-0,07;0,28;-0,442101;-3,62734;3,10179;0;0;0;0;0;-0,0401493;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,815489;0;0;0;0;0;0;0;0;0;0;0;0;-2,83918;-0,077409;0,0603308;-0,116932;-0,141422;0,35;-0,118631;-0,14;0,35;-0,118631;-2,2449;1,56702;0;0;0;0;0;-0,0120756;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,851984;0;0;0;0;0;0;0;0;0;0;0;0;-2,83931;-0,0813516;0,0630873;-0,0472969;-0,125989;0,28;-0,0486311;-0,12548;0,28;-0,0125572;-0,12548;0,0755371;0;0;0;0;0;-0,0106107;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,882352;0;0;0;0;0;0;0;0;0;0;0;0;-2,83944;-0,0819879;0,0620985;-0,00422535;-0,0555275;0,21;-0,00481026;-0,0554799;0,21;-0,00481026;-0,0216957;-0,0325498;0;0;0;0;0;-0,0105382;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,921983;0;0;0;0;0;0;0;0;0;0;0;0;-2,83944;-0,0819879;0,0626421;0,0108631;-0,0215824;0,14;0,010635;-0,0216957;0,14;0,010635;-0,0216957;0,0137177;0;0;0;0;0;-0,0105382;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,947655;0;0;0;0;0;0;0;0;0;0;0;0;-2,83944;-0,0818259;0,0626421;0,0104112;0,0208313;0,07;0,010635;0,020718;0,07;0,010635;0,020718;0,0137177;0;0;0;0;0;-0,0107748;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,983356;0;0;0;0;0;0;0;0;0;0;0;0;-2,83947;-0,081372;0,063838;-0,0192541;0,0205108;0,0465819;-0,019031;0,020718;0,0465819;-0,019031;0,020718;0,0465819;0;0;0;0;0;-0,0108204;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,02085;0;0;0;0;0;0;0;0;0;0;0;0;-2,84015;-0,081372;0,063838;-0,0188045;-0,0210366;0,0465819;-0,019031;-0,0208319;0,0465819;-0,019031;-0,0208319;0,0465819;0;0;0;0;0;-0,0108204;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,04811;0;0;0;0;0;0;0;0;0;0;0;0;-2,84015;-0,0821533;0,0679558;-0,00781715;-0,0320926;0,115371;-0,00815472;-0,0320084;0,115371;-0,00815472;-0,0320084;0,115371;0;0;0;0;0;-0,0105325;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,08649;0;0;0;0;0;0;0;0;0;0;0;0;-2,83973;-0,0855525;0,0756131;0,026815;-0,0205765;0,045371;0,026617;-0,0208319;0,045371;0,026617;-0,0208319;-0,020073;0;0;0;0;0;-0,00956172;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,11379;0;0;0;0;0;0;0;0;0;0;0;0;-2,83873;-0,0855525;0,0763836;0,0263748;0,025459;0,115371;0,026617;0,0252057;0,115371;0,026617;0,0252057;0,191155;0;0;0;0;0;-0,00956172;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,1499;0;0;0;0;0;0;0;0;0;0;0;0;-2,83798;-0,0855525;0,0808297;0,0274222;0,025469;0,185371;0,0276645;0,0252057;0,185371;0,0276645;0,0252057;0,191155;0;0;0;0;0;-0,00956172;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,18296;0;0;0;0;0;0;0;0;0;0;0;0;-2,83773;-0,10985;0,0917122;0,0219394;-0,0447717;0,191155;0,0218932;-0,0447943;0,191155;0,0218932;-0,101579;0,191155;0;0;0;0;0;-0,00103108;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,21521;0;0;0;0;0;0;0;0;0;0;0;0;-2,83702;-0,10985;0,0917122;0,0219979;-0,101557;0,121155;0,0218932;-0,101579;0,121155;0,0218932;-0,101579;0,0453774;0;0;0;0;0;-0,00103108;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,24765;0;0;0;0;0;0;0;0;0;0;0;0;-2,83702;-0,107038;0,0868544;-0,000162284;-0,0315797;0,0511547;-0,000230489;-0,0315793;0,0511547;-0,000230489;0,191386;-0,197203;0;0;0;0;0;-0,00215978;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,28239;0;0;0;0;0;0;0;0;0;0;0;0;-2,83702;-0,097409;0,0799186;-0,000449944;0,0384188;-0,0188453;-0,000230489;0,0384207;-0,0188453;-0,000230489;0,191386;-0,197203;0;0;0;0;0;-0,00571202;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,31117;0;0;0;0;0;0;0;0;0;0;0;0;-2,83709;-0,097409;0,0799186;-0,00546288;-0,031611;-0,0348573;-0,00564336;-0,0315793;-0,0348573;-0,00564336;-0,0950296;-0,0348573;0;0;0;0;0;-0,00571202;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,35086;0;0;0;0;0;0;0;0;0;0;0;0;-2,83709;-0,102227;0,084534;-0,00283107;-0,0950425;-0,0348573;-0,00323567;-0,0950296;-0,0348573;-0,00323567;-0,0950296;-0,0348573;0;0;0;0;0;-0,00425731;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,37705;0;0;0;0;0;0;0;0;0;0;0;0;-2,83709;-0,103114;0,0877572;-0,00309915;-0,033878;0,0351427;-0,00323567;-0,0338652;0,0351427;-0,00323567;-0,0338652;0,123056;0;0;0;0;0;-0,00403058;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,4135;0;0;0;0;0;0;0;0;0;0;0;0;-2,83721;-0,102227;0,084534;-0,00334295;0,0251915;-0,0348573;-0,00323567;0,0252055;-0,0348573;-0,00323567;0,0252055;-0,0834745;0;0;0;0;0;-0,00425731;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,44591;0;0;0;0;0;0;0;0;0;0;0;0;-2,83684;-0,103114;0,0877572;0,0144654;-0,0338072;0,0351427;0,0143291;-0,0338652;0,0351427;0,0143291;-0,0338652;0,123056;0;0;0;0;0;-0,00403058;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,47831;0;0;0;0;0;0;0;0;0;0;0;0;-2,83758;-0,106253;0,0886911;-0,0205323;0,0360752;-0,0348573;-0,0204272;0,0361348;-0,0348573;-0,0204272;0,124316;-0,135613;0;0;0;0;0;-0,00290942;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,5142;0;0;0;0;0;0;0;0;0;0;0;0;-2,83759;-0,106253;0,0890025;-0,00251297;0,00966879;0,00867636;-0,00248483;0,00967606;0,00867636;-0,00248483;0,00967606;0,00867636;0;0;0;0;0;-0,00290942;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,54347;0;0;0;0;0;0;0;0;0;0;0;0;-2,8376;-0,106253;0,0890025;-0,00251297;0,00966879;0,00867636;-0,00248483;0,00967606;0,00867636;-0,00248483;0,00967606;0,00867636;0;0;0;0;0;-0,00290942;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,58091;0;0;0;0;0;0;0;0;0;0;0;0;-2,83768;-0,105906;0,0915355;-0,00251454;0,00966838;0,00867636;-0,00248483;0,00967606;0,00867636;-0,00248483;0,00967606;0,00867636;0;0;0;0;0;-0,00307181;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,60958;0;0;0;0;0;0;0;0;0;0;0;0;-2,83838;-0,107666;0,0915602;-0,0199029;-0,0602355;0,0786764;-0,0200533;-0,0601856;0,0786764;-0,0200533;-0,0601856;0,0874486;0;0;0;0;0;-0,0024974;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,63621;0;0;0;0;0;0;0;0;0;0;0;0;-2,83838;-0,107666;0,0915602;-0,0199029;-0,0602355;0,0786764;-0,0200533;-0,0601856;0,0786764;-0,0200533;-0,0601856;0,0874486;0;0;0;0;0;-0,0024974;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,64545;0;0;0;0;0;0;0;0;0;0;0;0;-2,83842;-0,108357;0,0953499;-0,0200772;0,00976548;0,00867636;-0,0200533;0,00981441;0,00867636;-0,0200533;0,0135337;0,00574592;0;0;0;0;0;-0,00243855;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,64613;0;0;0;0;0;0;0;0;0;0;0;0;-2,83842;-0,108357;0,0953499;-0,0200772;0,00976548;0,00867636;-0,0200533;0,00981441;0,00867636;-0,0200533;0,0135337;0,00574592;0;0;0;0;0;-0,00243855;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,65614;0;0;0;0;0;0;0;0;0;0;0;0;-2,83842;-0,108357;0,0953499;-0,0200772;0,00976548;0,00867636;-0,0200533;0,00981441;0,00867636;-0,0200533;0,0135337;0,00574592;0;0;0;-0,0551524;0,0171042;-0,00243855;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,66612;0;0;0;0;0;0;0;0;0;0;0;0;-2,83842;-0,108357;0,0953499;-0,0200772;0,00976548;0,00867636;-0,0200533;0,00981441;0,00867636;-0,0200533;0,0135337;0,00574592;0;0;0;-0,0551524;0,0169297;-0,00243855;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,67613;0;0;0;0;0;0;0;0;0;0;0;0;-2,83842;-0,108357;0,0953499;-0,0200772;0,00976548;0,00867636;-0,0200533;0,00981441;0,00867636;-0,0200533;0,0135337;0,00574592;0;0;0;-0,0553269;0,0169297;-0,00243855;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,67751;0;0;0;0;0;0;0;0;0;0;0;0;-2,83842;-0,108843;0,0953499;0,0151114;-0,0600626;0,00593544;0,0146892;-0,0601856;0,00574592;0,0146892;-0,102799;0,00574592;0;0;0;-0,0553269;0,0169297;-0,00211233;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,68619;0;0;0;0;0;0;0;0;0;0;0;0;-2,83842;-0,108843;0,0953499;0,0151114;-0,0600626;0,00593544;0,0146892;-0,0601856;0,00574592;0,0146892;-0,102799;0,00574592;0;0;0;-0,0553269;0,0169297;-0,00211233;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,6962;0;0;0;0;0;0;0;0;0;0;0;0;-2,83842;-0,108843;0,0953499;0,0151114;-0,0600626;0,00593544;0,0146892;-0,0601856;0,00574592;0,0146892;-0,102799;0,00574592;0;0;0;-0,0555015;0,0167552;-0,00211233;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,7061;0;0;0;0;0;0;0;0;0;0;0;0;-2,83842;-0,108843;0,0953499;0,0151114;-0,0600626;0,00593544;0,0146892;-0,0601856;0,00574592;0,0146892;-0,102799;0,00574592;0;0;0;-0,055676;0,0167552;-0,00211233;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,71242;0;0;0;0;0;0;0;0;0;0;0;0;-2,837;-0,108357;0,0925453;0,0149623;0,00993126;0,00475521;0,0146892;0,00981441;0,00574592;0,0146892;0,0135337;0,00574592;0;0;0;-0,055676;0,0167552;-0,00243855;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,71615;0;0;0;0;0;0;0;0;0;0;0;0;-2,837;-0,108357;0,0925453;0,0149623;0,00993126;0,00475521;0,0146892;0,00981441;0,00574592;0,0146892;0,0135337;0,00574592;0;0;0;-0,0558505;0,0169297;-0,00243855;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,72611;0;0;0;0;0;0;0;0;0;0;0;0;-2,837;-0,108357;0,0925453;0,0149623;0,00993126;0,00475521;0,0146892;0,00981441;0,00574592;0,0146892;0,0135337;0,00574592;0;0;0;-0,0558505;0,0167552;-0,00243855;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,73612;0;0;0;0;0;0;0;0;0;0;0;0;-2,837;-0,108357;0,0925453;0,0149623;0,00993126;0,00475521;0,0146892;0,00981441;0,00574592;0,0146892;0,0135337;0,00574592;0;0;0;-0,0561996;0,0167552;-0,00243855;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,74065;0;0;0;0;0;0;0;0;0;0;0;0;-2,837;-0,106615;0,0898498;-0,00942093;0,0787161;-0,0651537;-0,00557194;0,0798144;-0,0642541;-0,00557194;0,144391;-0,0954771;0;0;0;-0,0561996;0,0167552;-0,0031204;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,74614;0;0;0;0;0;0;0;0;0;0;0;0;-2,837;-0,106615;0,0898498;-0,00942093;0,0787161;-0,0651537;-0,00557194;0,0798144;-0,0642541;-0,00557194;0,144391;-0,0954771;0;0;0;-0,0565487;0,0167552;-0,0031204;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,75616;0;0;0;0;0;0;0;0;0;0;0;0;-2,837;-0,106615;0,0898498;-0,00942093;0,0787161;-0,0651537;-0,00557194;0,0798144;-0,0642541;-0,00557194;0,144391;-0,0954771;0;0;0;-0,0567232;0,0167552;-0,0031204;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,76614;0;0;0;0;0;0;0;0;0;0;0;0;-2,837;-0,106615;0,0898498;-0,00942093;0,0787161;-0,0651537;-0,00557194;0,0798144;-0,0642541;-0,00557194;0,144391;-0,0954771;0;0;0;-0,0568977;0,0165806;-0,0031204;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,77612;0;0;0;0;0;0;0;0;0;0;0;0;-2,837;-0,106615;0,0898498;-0,00942093;0,0787161;-0,0651537;-0,00557194;0,0798144;-0,0642541;-0,00557194;0,144391;-0,0954771;0;0;0;-0,0574213;0,0165806;-0,0031204;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,7771;0;0;0;0;0;0;0;0;0;0;0;0;-2,837;-0,101102;0,0902003;-0,00593448;0,144443;0,0037022;-0,00557194;0,144391;0,00574592;-0,00557194;0,144391;0,00961176;0;0;0;-0,0574213;0,0165806;-0,00486669;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,78613;0;0;0;0;0;0;0;0;0;0;0;0;-2,837;-0,101102;0,0902003;-0,00593448;0,144443;0,0037022;-0,00557194;0,144391;0,00574592;-0,00557194;0,144391;0,00961176;0;0;0;-0,0579449;0,0165806;-0,00486669;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,79619;0;0;0;0;0;0;0;0;0;0;0;0;-2,837;-0,101102;0,0902003;-0,00593448;0,144443;0,0037022;-0,00557194;0,144391;0,00574592;-0,00557194;0,144391;0,00961176;0;0;0;-0,058294;0,0165806;-0,00486669;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,80615;0;0;0;0;0;0;0;0;0;0;0;0;-2,837;-0,101102;0,0902003;-0,00593448;0,144443;0,0037022;-0,00557194;0,144391;0,00574592;-0,00557194;0,144391;0,00961176;0;0;0;-0,0584685;0,0164061;-0,00486669;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,80792;0;0;0;0;0;0;0;0;0;0;0;0;-2,83688;-0,101102;0,0902003;0,0106867;0,074579;0,00778021;0,0105045;0,0743911;0,00961176;0,0105045;-0,0608992;0,00961176;0;0;0;-0,0584685;0,0164061;-0,00486669;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,81617;0;0;0;0;0;0;0;0;0;0;0;0;-2,83688;-0,101102;0,0902003;0,0106867;0,074579;0,00778021;0,0105045;0,0743911;0,00961176;0,0105045;-0,0608992;0,00961176;0;0;0;-0,0588176;0,0165806;-0,00486669;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,82619;0;0;0;0;0;0;0;0;0;0;0;0;-2,83688;-0,101102;0,0902003;0,0106867;0,074579;0,00778021;0,0105045;0,0743911;0,00961176;0,0105045;-0,0608992;0,00961176;0;0;0;-0,0591667;0,0164061;-0,00486669;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,83616;0;0;0;0;0;0;0;0;0;0;0;0;-2,83688;-0,101102;0,0902003;0,0106867;0,074579;0,00778021;0,0105045;0,0743911;0,00961176;0,0105045;-0,0608992;0,00961176;0;0;0;-0,0593412;0,0164061;-0,00486669;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,84491;0;0;0;0;0;0;0;0;0;0;0;0;-2,83655;-0,107341;0,0929491;0,0111905;0,00456608;0,00889016;0,010651;0,00439107;0,00961176;0,010651;-0,0608992;0,00961176;0;0;0;-0,0593412;0,0164061;-0,00268146;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,84678;0;0;0;0;0;0;0;0;0;0;0;0;-2,83655;-0,107341;0,0929491;0,0111905;0,00456608;0,00889016;0,010651;0,00439107;0,00961176;0,010651;-0,0608992;0,00961176;0;0;0;-0,0593412;0,0164061;-0,00268146;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,85612;0;0;0;0;0;0;0;0;0;0;0;0;-2,83655;-0,107341;0,0929491;0,0111905;0,00456608;0,00889016;0,010651;0,00439107;0,00961176;0,010651;-0,0608992;0,00961176;0;0;0;-0,0593412;0,0164061;-0,00268146;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,8661;0;0;0;0;0;0;0;0;0;0;0;0;-2,83655;-0,107341;0,0929491;0,0111905;0,00456608;0,00889016;0,010651;0,00439107;0,00961176;0,010651;-0,0608992;0,00961176;0;0;0;-0,0595157;0,0164061;-0,00268146;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,87276;0;0;0;0;0;0;0;0;0;0;0;0;-2,83645;-0,107341;0,0929491;0,00831024;-0,0496171;-0,0385382;0,0105045;-0,0490065;-0,0387831;0,0105045;-0,0490065;-0,0387831;0;0;0;-0,0595157;0,0164061;-0,00268146;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,87608;0;0;0;0;0;0;0;0;0;0;0;0;-2,83645;-0,107341;0,0929491;0,00831024;-0,0496171;-0,0385382;0,0105045;-0,0490065;-0,0387831;0,0105045;-0,0490065;-0,0387831;0;0;0;-0,0596903;0,0165806;-0,00268146;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,8861;0;0;0;0;0;0;0;0;0;0;0;0;-2,83645;-0,107341;0,0929491;0,00831024;-0,0496171;-0,0385382;0,0105045;-0,0490065;-0,0387831;0,0105045;-0,0490065;-0,0387831;0;0;0;-0,0596903;0,0164061;-0,00268146;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
