time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	xk	yk	zk	dxr	dyr	dzr	dxk	dyk	dzk	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.41755	0	0	0	0	0	0	0	0	0	0	0	0	-3.35758	0.00640494	0.0829387	-3.35961	0.0108098	0.176711	0.188018	0.00907685	0.158062	0.150553	0.010454	0.712434	0	0	0	0	0	0.0978571	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.44436	0	0	0	0	0	0	0	0	0	0	0	0	-3.35512	-0.000682805	0.0829387	-3.35488	0.00868863	0.176265	0.206404	-0.332735	0.0852903	0.159637	-0.00208053	0.653697	0	0	0	0	0	0.0998352	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.48026	0	0	0	0	0	0	0	0	0	0	0	0	-3.34969	0.00640494	0.0735256	-3.35002	0.00917186	0.177783	0.0791686	0.171958	0.0852903	0.143217	0.00233261	0.587261	0	0	0	0	0	0.0978571	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.50889	0	0	0	0	0	0	0	0	0	0	0	0	-3.3417	0.0304141	0.0735256	-3.34387	0.0148767	0.17457	0.349233	0.748096	0.326884	0.170301	0.0230906	0.530034	0	0	0	0	0	0.0919982	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.55049	0	0	0	0	0	0	0	0	0	0	0	0	-3.3417	0.0472132	0.0848312	-3.33867	0.0235469	0.177355	0.189178	0.763333	0.326884	0.154002	0.052709	0.473902	0	0	0	0	0	0.0880896	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.5748	0	0	0	0	0	0	0	0	0	0	0	0	-3.33666	0.0472132	0.0848312	-3.3346	0.0281477	0.171506	0.266423	-0.155044	0.196549	0.168876	0.056208	0.422978	0	0	0	0	0	0.0880896	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.60873	0	0	0	0	0	0	0	0	0	0	0	0	-3.32366	0.0258681	0.0806964	-3.3279	0.0292749	0.168045	0.10816	-0.142038	0.108194	0.168767	0.0490023	0.369418	0	0	0	0	0	0.0961021	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.62859	0	0	0	0	0	0	0	0	0	0	0	0	-3.32366	0.0258681	0.0806964	-3.32475	0.0293505	0.160309	0.0940318	-0.151761	0.108194	0.16406	0.0442538	0.324764	0	0	0	0	0	0.0961021	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.63838	0	0	0	0	0	0	0	0	0	0	0	0	-3.32366	0.0258681	0.0806964	-3.32363	0.0289123	0.151578	0.0790358	-0.160083	0.108194	0.157807	0.0401822	0.289158	0	0	0	0	0	0.0961021	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.64836	0	0	0	0	0	0	0	0	0	0	0	0	-3.32366	0.0258681	0.0806964	-3.32272	0.0285734	0.144737	0.0691053	-0.161147	0.113293	0.164497	0.0499453	0.244811	0	0	0	-0.0544543	0.053058	0.0961021	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
