time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxrDerf;dyrDer;dzrDer;dxd;dyd;dzd;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kivx;kivy;kivz;kdvx;kdvy;kdvz;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
0,126342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-nan;0;0;0;0;0;0;0;0;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,156837;0;0;0;0;0;0;0;0;0;0;0;0;-4,61696;0,151191;-0,281759;-0,0142919;0,0685255;0;0;0,07;0;0;1,38571;0;-nan;0;0;0;0;0;0;0;-0,205615;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,194079;0;0;0;0;0;0;0;0;0;0;0;0;-4,61696;0,354117;-0,281759;0,0350861;0,152542;0,07;0,07;0,14;0,07;0,937959;1,38571;13,0889;-0;0;0;0;0;0;0;0;-0,23757;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,222228;0;0;0;0;0;0;0;0;0;0;0;0;-4,56901;0,354117;-0,238563;0,119594;0,100982;0,14;0,14;0,07;0,14;1,28811;-0,0380324;13,0889;-0;0;0;0;0;0;0;0;-0,23757;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,254453;0;0;0;0;0;0;0;0;0;0;0;0;-4,55594;0,354117;-0,0580966;0,204102;0,0494218;0,21;0,21;0;0,21;1,28811;-0,0380324;5,59915;0;0;0;0;0;0;0;0;-0,23757;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,294955;0;0;0;0;0;0;0;0;0;0;0;0;-4,50328;-0,67331;-0,0580966;0,279013;-0,073837;0,28;0,28;-0,07;0,28;1,30028;-28,1109;4,45433;0;0;0;0;0;0;0;0;0,0137277;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,318186;0;0;0;0;0;0;0;0;0;0;0;0;-4,50328;0,465239;-0,0580966;0,204339;0,0484309;0,35;0,21;0;0,35;0,209103;44,4942;4,45433;0;0;0;0;0;0;0;0;-0,232718;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,353011;0;0;0;0;0;0;0;0;0;0;0;0;-4,49842;0,466148;0,0308579;0,256308;0,132687;0,42;0,28;0,07;0,42;1,22855;4,21431;4,45433;0;0;0;0;0;0;0;0;-0,232718;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,393925;0;0;0;0;0;0;0;0;0;0;0;0;-4,46454;0,497337;0,0308579;0,169664;0,186854;0,49;0,21;0,14;0,49;0,209103;4,21431;3,36705;0;0;0;0;0;0;0;0;-0,245575;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,418905;0;0;0;0;0;0;0;0;0;0;0;0;-4,45565;0,497337;0,0308579;0,254581;0,135972;0,56;0,28;0,07;0,56;0,999151;-2,82431;3,36705;0;0;0;0;0;0;0;0;-0,245575;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,456141;0;0;0;0;0;0;0;0;0;0;0;0;-4,43957;0,373962;-0,35172;0,340979;0,0789526;0,49;0,35;0;0,49;0,74565;-2,82431;-2,16443;0;0;0;0;0;0;0;0;-0,227537;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,484143;0;0;0;0;0;0;0;0;0;0;0;0;-4,43957;0,262155;-0,35172;0,425456;0,0169463;0,42;0,42;-0,07;0,42;0,74565;-3,99282;-2,16443;0;0;0;0;0;0;0;0;-0,204959;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,531248;0;0;0;0;0;0;0;0;0;0;0;0;-4,41182;0,37185;-0,131712;0,47737;0,110534;0,49;0,49;0;0,49;0,74565;2,32838;9,63526;0;0;0;0;0;0;0;0;-0,227537;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,555404;0;0;0;0;0;0;0;0;0;0;0;0;-4,38105;0,37185;0,207497;0,5283;0,198492;0,56;0,56;0,07;0,56;0,625119;0,391383;9,63526;0;0;0;0;0;0;0;0;-0,235045;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,593612;0;0;0;0;0;0;0;0;0;0;0;0;-4,36596;0,37185;0,207497;0,575326;0,281733;0,49;0,625119;0,14;0,49;0,625119;0,391383;-4,75042;0;0;0;0;0;0;0;0;-0,235045;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,622778;0;0;0;0;0;0;0;0;0;0;0;0;-4,36596;0,332991;-0,0414451;0,524742;0,194173;0,42;0,555119;0,07;0,42;0,0406593;-1,26435;-4,75042;0;0;0;0;0;0;0;0;-0,228973;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,65457;0;0;0;0;0;0;0;0;0;0;0;0;-4,3644;0,29262;-0,0414451;0,472458;0,110107;0,49;0,485119;0;0,49;0,0406593;-1,26435;3,56059;0;0;0;0;0;0;0;0;-0,228964;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,693134;0;0;0;0;0;0;0;0;0;0;0;0;-4,34333;0,29262;-0,0414451;0,524744;0,194168;0,56;0,555119;0,07;0,56;0,700554;0,856504;3,56059;0;0;0;0;0;0;0;0;-0,228964;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,720978;0;0;0;0;0;0;0;0;0;0;0;0;-4,31631;0,295123;0,0717141;0,57366;0,28511;0,63;0,625119;0,14;0,63;0,77555;0,856504;3,56059;0;0;0;0;0;0;0;0;-0,240924;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,759778;0;0;0;0;0;0;0;0;0;0;0;0;-4,28158;0,295123;-0,322251;0,65834;0,233834;0,56;0,695119;0,07;0,56;0,700554;-1,69318;-10,2137;0;0;0;0;0;0;0;0;-0,240924;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,787874;0;0;0;0;0;0;0;0;0;0;0;0;-4,28158;-0,116227;-0,00693632;0,619573;0,0856366;0,63;0,625464;0;0,63;0,625464;-1,69318;14,9221;0;0;0;0;0;0;0;0;-0,137348;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,826216;0;0;0;0;0;0;0;0;0;0;0;0;-4,34723;-0,116227;-0,0238285;0,54067;0,145241;0,56;0,555464;0,0698462;0,56;0,197656;0,0698462;-0,440819;0;0;0;0;0;0;0;0;-0,137348;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,851593;0;0;0;0;0;0;0;0;0;0;0;0;-4,34723;-0,113551;-0,0111313;0,461428;0,205709;0,499968;0,485464;0,139846;0,499968;0,197656;0,645109;0,499968;-0;0;0;0;0;0;0;0;-0,138891;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,892157;0;0;0;0;0;0;0;0;0;0;0;0;-4,33763;-0,0971678;-0,0111313;0,391866;0,191981;0,429968;0,415464;0,133437;0,429968;0,299014;0,133437;0,0675882;-0;0;0;0;0;0;0;0;-0,14478;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,918068;0;0;0;0;0;0;0;0;0;0;0;0;-4,3255;-0,0971678;-0,009596;0,354773;0,186573;0,359968;0,377979;0,133437;0,359968;0,377979;0,133437;0,0675882;0;0;0;0;0;0;0;0;-0,14478;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,96081;0;0;0;0;0;0;0;0;0;0;0;0;-4,31106;-0,104599;-0,00839022;0,28566;0,176223;0,289968;0,307979;0,133437;0,289968;0,299014;0,133437;0,0675882;0;0;0;0;0;0;0;0;-0,143902;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,983961;0;0;0;0;0;0;0;0;0;0;0;0;-4,30411;-0,104599;0,00682512;0,358129;0,164227;0,219968;0,377979;0,111172;0,219968;0,446069;0,111172;-0,046512;0;0;0;0;0;0;0;0;-0,143902;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,02417;0;0;0;0;0;0;0;0;0;0;0;0;-4,29378;-0,102026;0,00871636;0,415242;0,24367;0,222728;0,446069;0,181172;0,222728;0,446069;0,304973;0,222728;0;0;0;0;0;0;0;0;-0,14487;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,04913;0;0;0;0;0;0;0;0;0;0;0;0;-4,27435;-0,090507;0,0157795;0,42467;0,176045;0,222728;0,446069;0,111172;0,222728;0,446069;0,111172;0,222728;0;0;0;0;0;0;0;0;-0,148732;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,09418;0;0;0;0;0;0;0;0;0;0;0;0;-4,27094;-0,090507;0,0160704;0,365816;0,0964451;0,222728;0,376069;0,0411722;0,222728;0,214494;-0,188155;0,222728;0;0;0;0;0;0;0;0;-0,148732;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,11723;0;0;0;0;0;0;0;0;0;0;0;0;-4,26127;-0,098983;0,0166203;0,307014;0,0158622;0,152728;0,306069;-0,0288278;0,152728;0,214494;-0,278262;0,0238675;0;0;0;0;0;0;0;0;-0,14553;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,1577;0;0;0;0;0;0;0;0;0;0;0;0;-4,24861;-0,108653;0,0160704;0,247672;-0,0644524;0,0827282;0,236069;-0,0988278;0,0827282;0,214494;-0,188155;-0,0378291;0;0;0;0;0;0;0;0;-0,141885;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,18456;0;0;0;0;0;0;0;0;0;0;0;0;-4,24238;-0,108653;0,0166203;0,30707;0,0147428;0,0238675;0,306069;-0,0288278;0,0238675;0,549645;0,0289943;0,0238675;0;0;0;0;0;0;0;0;-0,141885;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,21865;0;0;0;0;0;0;0;0;0;0;0;0;-4,22264;-0,0941654;0,025877;0,368203;0,0818255;-0,0378291;0,376069;0,0289943;-0,0378291;0,550624;0,0289943;-0,0378291;0;0;0;0;0;0;0;0;-0,14173;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,25595;0;0;0;0;0;0;0;0;0;0;0;0;-4,20388;-0,0941654;0,0265575;0,441067;0,0667437;0,0182423;0,446069;0,00416418;0,0182423;0,550624;0,00416418;0,0182423;0;0;0;0;0;0;0;0;-0,140849;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,28351;0;0;0;0;0;0;0;0;0;0;0;0;-4,2034;-0,129986;0,0265575;0,479982;0,0671117;0,0182423;0,484633;0,00416418;0,0182423;0,484633;0,00416418;0,0182423;0;0;0;0;0;0;0;0;-0,130328;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,32261;0;0;0;0;0;0;0;0;0;0;0;0;-4,19005;-0,129986;0,0364599;0,401694;0,126739;0,0407788;0,414633;0,0741642;0,0407788;0,332731;0,111088;0,0407788;0;0;0;0;0;0;0;0;-0,128631;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,35063;0;0;0;0;0;0;0;0;0;0;0;0;-4,17704;-0,118509;0,0380541;0,410618;0,197553;0,110779;0,432263;0,144164;0,110779;0,432263;0,293586;0,223146;0;0;0;0;0;0;0;0;-0,126513;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,39008;0;0;0;0;0;0;0;0;0;0;0;0;-4,16492;-0,110162;0,0443086;0,402244;0,266303;0,104767;0,432263;0,214164;0,104767;0,432263;0,297791;0,104767;0;0;0;0;0;0;0;0;-0,124795;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,41572;0;0;0;0;0;0;0;0;0;0;0;0;-4,11415;-0,0945849;0,0484414;0,442601;0,339102;0,104767;0,479725;0,284164;0,104767;0,479725;0,297791;0,104767;0;0;0;0;0;0;0;0;-0,118988;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,4541;0;0;0;0;0;0;0;0;0;0;0;0;-4,10184;-0,0920714;0,0511001;0,450545;0,282709;0,103681;0,479725;0,229736;0,103681;0,479725;0,229736;0,103681;0;0;0;0;0;0;0;0;-0,113764;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,48243;0;0;0;0;0;0;0;0;0;0;0;0;-4,09436;-0,0867718;0,0518561;0,450537;0,210078;0,103681;0,470745;0,159736;0,103681;0,470745;-0,0352709;0,103681;0;0;0;0;0;0;0;0;-0,109177;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,52495;0;0;0;0;0;0;0;0;0;0;0;0;-4,08102;-0,0857717;0,0577704;0,381097;0,209467;0,173681;0,400745;0,168865;0,173681;0,195033;0,168865;0,20858;0;0;0;0;0;0;0;0;-0,103771;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,54971;0;0;0;0;0;0;0;0;0;0;0;0;-4,07961;-0,0795988;0,0686863;0,451266;0,21558;0,20858;0,470745;0,168865;0,20858;0,470745;0,168865;0,20858;0;0;0;0;0;0;0;0;-0,101246;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,58812;0;0;0;0;0;0;0;0;0;0;0;0;-4,0649;-0,0756838;0,0686863;0,382688;0,206547;0,13858;0,400745;0,168865;0,13858;0,178547;0,168865;0,00393837;0;0;0;0;0;0;0;0;-0,096123;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,61651;0;0;0;0;0;0;0;0;0;0;0;0;-4,05804;-0,0695411;0,068784;0,354164;0,247925;0,0685804;0,374278;0,216368;0,0685804;0,374278;0,216368;0,00393837;0;0;0;0;0;0;0;0;-0,086587;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,63759;0;0;0;0;0;0;0;0;0;0;0;0;-4,05804;-0,0695411;0,068784;0,354164;0,247925;0,0685804;0,374278;0,216368;0,0685804;0,374278;0,216368;0,00393837;0;0;0;0;0;0;0;0;-0,086587;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,64744;0;0;0;0;0;0;0;0;0;0;0;0;-4,05804;-0,0695411;0,068784;0,354164;0,247925;0,0685804;0,374278;0,216368;0,0685804;0,374278;0,216368;0,00393837;0;0;0;0;0;0;0;0;-0,086587;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,65264;0;0;0;0;0;0;0;0;0;0;0;0;-4,04741;-0,0731862;0,0883222;0,29158;0,170264;-0,00141959;0,304278;0,146368;-0,00141959;0,273194;-0,100891;-0,0665456;0;0;0;0;0;0;0;0;-0,0801629;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,65744;0;0;0;0;0;0;0;0;0;0;0;0;-4,04741;-0,0731862;0,0883222;0,29158;0,170264;-0,00141959;0,304278;0,146368;-0,00141959;0,273194;-0,100891;-0,0665456;0;0;0;0;0;0;0,0202458;-0,0228638;-0,0801629;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,66752;0;0;0;0;0;0;0;0;0;0;0;0;-4,04741;-0,0731862;0,0883222;0,29158;0,170264;-0,00141959;0,304278;0,146368;-0,00141959;0,273194;-0,100891;-0,0665456;0;0;0;0;0;0;0,0188496;-0,0207694;-0,0801629;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,67749;0;0;0;0;0;0;0;0;0;0;0;0;-4,04741;-0,0731862;0,0883222;0,29158;0,170264;-0,00141959;0,304278;0,146368;-0,00141959;0,273194;-0,100891;-0,0665456;0;0;0;0;0;0;0,0178024;-0,0193732;-0,0801629;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,68501;0;0;0;0;0;0;0;0;0;0;0;0;-4,03754;-0,0695411;0,0883222;0,258696;0,236115;-0,0622627;0,273194;0,216368;-0,0714196;0,273194;0,216368;-0,269673;0;0;0;0;0;0;0,0178024;-0,0193732;-0,0696831;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,68753;0;0;0;0;0;0;0;0;0;0;0;0;-4,03754;-0,0695411;0,0883222;0,258696;0,236115;-0,0622627;0,273194;0,216368;-0,0714196;0,273194;0,216368;-0,269673;0;0;0;0;0;0;0,0171042;-0,0185005;-0,0696831;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,69758;0;0;0;0;0;0;0;0;0;0;0;0;-4,03754;-0,0695411;0,0883222;0,258696;0,236115;-0,0622627;0,273194;0,216368;-0,0714196;0,273194;0,216368;-0,269673;0;0;0;0;0;0;0,015708;-0,0172788;-0,0696831;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,70747;0;0;0;0;0;0;0;0;0;0;0;0;-4,03754;-0,0695411;0,0883222;0,258696;0,236115;-0,0622627;0,273194;0,216368;-0,0714196;0,273194;0,216368;-0,269673;0;0;0;0;0;0;0,0141372;-0,0162316;-0,0696831;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,71745;0;0;0;0;0;0;0;0;0;0;0;0;-4,03754;-0,0695411;0,0883222;0,258696;0,236115;-0,0622627;0,273194;0,216368;-0,0714196;0,273194;0,216368;-0,269673;0;0;0;0;0;0;0,0123918;-0,0153589;-0,0696831;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,72211;0;0;0;0;0;0;0;0;0;0;0;0;-4,03265;-0,0731862;0,0873272;0,232111;0,164163;-0,136049;0,240647;0,146368;-0,14142;0,240647;-0,100891;-0,269673;0;0;0;0;0;0;0,0123918;-0,0153589;-0,0665769;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,72748;0;0;0;0;0;0;0;0;0;0;0;0;-4,03265;-0,0731862;0,0873272;0,232111;0,164163;-0,136049;0,240647;0,146368;-0,14142;0,240647;-0,100891;-0,269673;0;0;0;0;0;0;0,0115192;-0,0151844;-0,0665769;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,73746;0;0;0;0;0;0;0;0;0;0;0;0;-4,03265;-0,0731862;0,0873272;0,232111;0,164163;-0,136049;0,240647;0,146368;-0,14142;0,240647;-0,100891;-0,269673;0;0;0;0;0;0;0,00907571;-0,0148353;-0,0665769;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,74747;0;0;0;0;0;0;0;0;0;0;0;0;-4,03265;-0,0731862;0,0873272;0,232111;0,164163;-0,136049;0,240647;0,146368;-0,14142;0,240647;-0,100891;-0,269673;0;0;0;0;0;0;0,00698132;-0,0150098;-0,0665769;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,74849;0;0;0;0;0;0;0;0;0;0;0;0;-4,03093;-0,0999177;0,0873272;0,166736;0,0865821;-0,0689655;0,170647;0,0763684;-0,0714196;0,0648785;0,0389572;0,0544358;0;0;0;0;0;0;0,00698132;-0,0150098;-0,0544191;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,75749;0;0;0;0;0;0;0;0;0;0;0;0;-4,03093;-0,0999177;0,0873272;0,166736;0,0865821;-0,0689655;0,170647;0,0763684;-0,0714196;0,0648785;0,0389572;0,0544358;0;0;0;0;0;0;0,00453786;-0,0151844;-0,0544191;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,76752;0;0;0;0;0;0;0;0;0;0;0;0;-4,03093;-0,0999177;0,0873272;0,166736;0,0865821;-0,0689655;0,170647;0,0763684;-0,0714196;0,0648785;0,0389572;0,0544358;0;0;0;0;0;0;0,00314159;-0,0153589;-0,0544191;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,77751;0;0;0;0;0;0;0;0;0;0;0;0;-4,03093;-0,0999177;0,0873272;0,166736;0,0865821;-0,0689655;0,170647;0,0763684;-0,0714196;0,0648785;0,0389572;0,0544358;0;0;0;0;0;0;0,0010472;-0,015708;-0,0544191;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,78605;0;0;0;0;0;0;0;0;0;0;0;0;-4,03093;-0,0999177;0,0887635;0,0988303;0,0391049;-0,000701953;0,100647;0,0341349;-0,00141959;0,0648785;0,0341349;0,208479;0;0;0;0;0;0;0,0010472;-0,015708;-0,049662;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,78748;0;0;0;0;0;0;0;0;0;0;0;0;-4,03093;-0,0999177;0,0887635;0,0988303;0,0391049;-0,000701953;0,100647;0,0341349;-0,00141959;0,0648785;0,0341349;0,208479;0;0;0;0;0;0;-0,000698132;-0,0162316;-0,049662;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,79757;0;0;0;0;0;0;0;0;0;0;0;0;-4,03093;-0,0999177;0,0887635;0,0988303;0,0391049;-0,000701953;0,100647;0,0341349;-0,00141959;0,0648785;0,0341349;0,208479;0;0;0;0;0;0;-0,00279253;-0,0171042;-0,049662;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,80752;0;0;0;0;0;0;0;0;0;0;0;0;-4,03093;-0,0999177;0,0887635;0,0988303;0,0391049;-0,000701953;0,100647;0,0341349;-0,00141959;0,0648785;0,0341349;0,208479;0;0;0;0;0;0;-0,00349066;-0,0174533;-0,049662;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,8163;0;0;0;0;0;0;0;0;0;0;0;0;-4,01471;-0,0986361;0,0887635;0,16925;0,0444047;0,0546286;0,170647;0,0389572;0,0544358;0,355794;0,0389572;0,0544358;0;0;0;0;0;0;-0,00349066;-0,0174533;-0,0376403;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,81749;0;0;0;0;0;0;0;0;0;0;0;0;-4,01471;-0,0986361;0,0887635;0,16925;0,0444047;0,0546286;0,170647;0,0389572;0,0544358;0,355794;0,0389572;0,0544358;0;0;0;0;0;0;-0,00541052;-0,0185005;-0,0376403;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,82752;0;0;0;0;0;0;0;0;0;0;0;0;-4,01471;-0,0986361;0,0887635;0,16925;0,0444047;0,0546286;0,170647;0,0389572;0,0544358;0,355794;0,0389572;0,0544358;0;0;0;0;0;0;-0,00750492;-0,0198968;-0,0376403;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,83751;0;0;0;0;0;0;0;0;0;0;0;0;-4,01471;-0,0986361;0,0887635;0,16925;0,0444047;0,0546286;0,170647;0,0389572;0,0544358;0,355794;0,0389572;0,0544358;0;0;0;0;0;0;-0,00855211;-0,0204204;-0,0376403;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,84749;0;0;0;0;0;0;0;0;0;0;0;0;-4,01471;-0,0986361;0,0887635;0,16925;0,0444047;0,0546286;0,170647;0,0389572;0,0544358;0,355794;0,0389572;0,0544358;0;0;0;0;0;0;-0,00994838;-0,021293;-0,0376403;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,85273;0;0;0;0;0;0;0;0;0;0;0;0;-4,00395;-0,0969581;0,0971176;0,240259;0,0594481;0,123345;0,240647;0,0554716;0,124436;0,355794;0,0554716;0,446075;0;0;0;0;0;0;-0,00994838;-0,021293;-0,0274716;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,85748;0;0;0;0;0;0;0;0;0;0;0;0;-4,00395;-0,0969581;0,0971176;0,240259;0,0594481;0,123345;0,240647;0,0554716;0,124436;0,355794;0,0554716;0,446075;0;0;0;0;0;0;-0,0111701;-0,0219911;-0,0274716;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,86747;0;0;0;0;0;0;0;0;0;0;0;0;-4,00395;-0,0969581;0,0971176;0,240259;0,0594481;0,123345;0,240647;0,0554716;0,124436;0,355794;0,0554716;0,446075;0;0;0;0;0;0;-0,0120428;-0,0223402;-0,0274716;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,87745;0;0;0;0;0;0;0;0;0;0;0;0;-4,00395;-0,0969581;0,0971176;0,240259;0,0594481;0,123345;0,240647;0,0554716;0,124436;0,355794;0,0554716;0,446075;0;0;0;0;0;0;-0,0122173;-0,0223402;-0,0274716;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,88116;0;0;0;0;0;0;0;0;0;0;0;0;-3,99437;-0,0734859;0,0971176;0,262879;0,0592724;0,148863;0,26266;0,0554716;0,150702;0,26266;0,0554716;0,150702;0;0;0;0;0;0;-0,0122173;-0,0223402;-0,0271554;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,88748;0;0;0;0;0;0;0;0;0;0;0;0;-3,99437;-0,0734859;0,0971176;0,262879;0,0592724;0,148863;0,26266;0,0554716;0,150702;0,26266;0,0554716;0,150702;0;0;0;0;0;0;-0,0123918;-0,0223402;-0,0271554;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
