time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
8.60619	0.103693	0.0598399	262	47	2490	103	-0.12136	0.0669585	0.138105	-0.100316	0.0298114	0.0238541	-2.72587	-0.272737	-0.0598399	-0.0560727	-0.00320075	-0.0713765	-0.177432	0.0637578	0.0667284	0.0785398	-0.0178024	-0.0691869	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.61613	0.103693	0.0598399	262	47	2490	103	-0.12136	0.0669585	0.138105	-0.101522	0.0304768	0.0252266	-2.72587	-0.272737	-0.0598399	-0.0560727	-0.00320075	-0.0713765	-0.177432	0.0637578	0.0667284	0.0815069	-0.018326	-0.0691869	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.6166	0.104448	0.061657	272	49	2440	118	-0.135178	0.0701564	0.381181	-0.101586	0.0305099	0.0254065	-2.73048	-0.249283	-0.061657	-0.036205	0.00735463	-0.31321	-0.171383	0.077511	0.0679711	0.0815069	-0.018326	-0.0792755	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.6261	0.104448	0.061657	272	49	2390	118	-0.135178	0.0701564	0.381181	-0.10287	0.0311766	0.0290289	-2.73048	-0.249283	-0.061657	-0.036205	0.00735463	-0.31321	-0.171383	0.077511	0.0679711	0.0841249	-0.0185005	-0.0792755	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.63618	0.104448	0.061657	272	49	2369	118	-0.135178	0.0701564	0.381181	-0.104233	0.0318837	0.0328704	-2.73048	-0.249283	-0.061657	-0.036205	0.00735463	-0.31321	-0.171383	0.077511	0.0679711	0.0855211	-0.0185005	-0.0792755	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.64611	0.104448	0.061657	272	49	2369	118	-0.135178	0.0701564	0.381181	-0.105575	0.0325805	0.0366567	-2.73048	-0.249283	-0.061657	-0.036205	0.00735463	-0.31321	-0.171383	0.077511	0.0679711	0.0877901	-0.018326	-0.0792755	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.64959	0.104207	0.0731968	222	-1	2419	120	-0.0427644	-0.296118	0.203975	-0.105724	0.0315512	0.0373657	-2.73106	-0.249041	-0.0731968	-0.124698	0.37137	-0.124643	-0.167462	0.0752518	0.0793322	0.0877901	-0.018326	-0.0803299	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.65618	0.104207	0.0731968	207	-51	2457	120	-0.0427644	-0.296118	0.203975	-0.106006	0.0295992	0.0387103	-2.73106	-0.249041	-0.0731968	-0.124698	0.37137	-0.124643	-0.167462	0.0752518	0.0793322	0.0904081	-0.0181514	-0.0803299	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.66611	0.104207	0.0731968	207	-101	2457	120	-0.0427644	-0.296118	0.203975	-0.106431	0.0266579	0.0407364	-2.73106	-0.249041	-0.0731968	-0.124698	0.37137	-0.124643	-0.167462	0.0752518	0.0793322	0.0921534	-0.0185005	-0.0803299	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.67614	0.104207	0.0731968	208	-151	2457	120	-0.0427644	-0.296118	0.203975	-0.10686	0.0236881	0.042782	-2.73106	-0.249041	-0.0731968	-0.124698	0.37137	-0.124643	-0.167462	0.0752518	0.0793322	0.093026	-0.0188496	-0.0803299	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.67768	0.103654	0.0771492	258	-136	2407	128	-0.114841	-0.195055	0.392971	-0.107036	0.0233883	0.043386	-2.73454	-0.236566	-0.0771492	-0.0472143	0.277714	-0.309873	-0.162055	0.0826597	0.0830988	0.093026	-0.0188496	-0.0859308	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.68616	0.103654	0.0771492	258	-136	2363	128	-0.114841	-0.195055	0.392971	-0.10801	0.021734	0.0467188	-2.73454	-0.236566	-0.0771492	-0.0472143	0.277714	-0.309873	-0.162055	0.0826597	0.0830988	0.0947714	-0.0195477	-0.0859308	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.69624	0.103654	0.0771492	258	-136	2363	128	-0.114841	-0.195055	0.392971	-0.109167	0.0197685	0.0506788	-2.73454	-0.236566	-0.0771492	-0.0472143	0.277714	-0.309873	-0.162055	0.0826597	0.0830988	0.0970403	-0.0195477	-0.0859308	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.70613	0.103654	0.0771492	258	-136	2362	128	-0.114841	-0.195055	0.392971	-0.110303	0.0178398	0.0545645	-2.73454	-0.236566	-0.0771492	-0.0472143	0.277714	-0.309873	-0.162055	0.0826597	0.0830988	0.100182	-0.0193732	-0.0859308	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.71453	0.103236	0.0920175	230	-135	2329	135	-0.0752785	-0.194014	0.460234	-0.110936	0.0162093	0.0584323	-2.73602	-0.232528	-0.0920175	-0.0803163	0.275006	-0.364157	-0.155595	0.0809912	0.0960765	0.100182	-0.0193732	-0.0905343	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.71617	0.103236	0.0920175	230	-135	2329	135	-0.0752785	-0.194014	0.460234	-0.111059	0.0158915	0.0591862	-2.73602	-0.232528	-0.0920175	-0.0803163	0.275006	-0.364157	-0.155595	0.0809912	0.0960765	0.101229	-0.0193732	-0.0905343	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.72618	0.103236	0.0920175	230	-135	2329	135	-0.0752785	-0.194014	0.460234	-0.111813	0.013949	0.063794	-2.73602	-0.232528	-0.0920175	-0.0803163	0.275006	-0.364157	-0.155595	0.0809912	0.0960765	0.103847	-0.0200713	-0.0905343	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.73614	0.103236	0.0920175	230	-135	2329	135	-0.0752785	-0.194014	0.460234	-0.112562	0.0120172	0.0683766	-2.73602	-0.232528	-0.0920175	-0.0803163	0.275006	-0.364157	-0.155595	0.0809912	0.0960765	0.104894	-0.0211185	-0.0905343	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.74616	0.103236	0.0920175	230	-135	2329	135	-0.0752785	-0.194014	0.460234	-0.113316	0.0100732	0.0729881	-2.73602	-0.232528	-0.0920175	-0.0803163	0.275006	-0.364157	-0.155595	0.0809912	0.0960765	0.105592	-0.0235619	-0.0905343	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.75043	0.101853	0.105262	256	-118	2325	135	-0.111871	-0.169724	0.466531	-0.113794	0.0093488	0.0749793	-2.73942	-0.228759	-0.105262	-0.0365641	0.250571	-0.359617	-0.148435	0.0808477	0.106915	0.105592	-0.0235619	-0.0906169	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.75612	0.101853	0.105262	256	-118	2325	135	-0.111871	-0.169724	0.466531	-0.114431	0.00838172	0.0776376	-2.73942	-0.228759	-0.105262	-0.0365641	0.250571	-0.359617	-0.148435	0.0808477	0.106915	0.105592	-0.0247837	-0.0906169	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.76616	0.101853	0.105262	256	-118	2325	135	-0.111871	-0.169724	0.466531	-0.115554	0.00667871	0.0823187	-2.73942	-0.228759	-0.105262	-0.0365641	0.250571	-0.359617	-0.148435	0.0808477	0.106915	0.106116	-0.0272271	-0.0906169	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.77611	0.101853	0.105262	256	-118	2325	135	-0.111871	-0.169724	0.466531	-0.116667	0.00498996	0.0869607	-2.73942	-0.228759	-0.105262	-0.0365641	0.250571	-0.359617	-0.148435	0.0808477	0.106915	0.107163	-0.0300197	-0.0906169	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.78211	0.101422	0.110782	262	-68	2333	142	-0.121164	0.177126	0.451774	-0.117395	0.0060536	0.0896736	-2.74037	-0.228272	-0.110782	-0.0251329	-0.0984397	-0.340394	-0.146297	0.0786863	0.11138	0.107163	-0.0300197	-0.0952854	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.7862	0.101422	0.110782	262	-18	2333	142	-0.121164	0.177126	0.451774	-0.11789	0.00677804	0.0915214	-2.74037	-0.228272	-0.110782	-0.0251329	-0.0984397	-0.340394	-0.146297	0.0786863	0.11138	0.108559	-0.0326377	-0.0952854	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.79615	0.101422	0.110782	263	32	2333	142	-0.121164	0.177126	0.451774	-0.119095	0.00853938	0.0960138	-2.74037	-0.228272	-0.110782	-0.0251329	-0.0984397	-0.340394	-0.146297	0.0786863	0.11138	0.108909	-0.0336849	-0.0952854	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.80617	0.101422	0.110782	263	82	2333	142	-0.121164	0.177126	0.451774	-0.12031	0.0103152	0.100543	-2.74037	-0.228272	-0.110782	-0.0251329	-0.0984397	-0.340394	-0.146297	0.0786863	0.11138	0.109781	-0.0354302	-0.0952854	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.81333	0.100576	0.121308	249	32	2334	144	-0.10142	-0.175257	0.449291	-0.121036	0.00906093	0.103759	-2.74262	-0.22363	-0.121308	-0.0389209	0.253492	-0.330196	-0.140341	0.0782347	0.119096	0.109781	-0.0354302	-0.0963835	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.81616	0.100576	0.121308	249	-18	2334	144	-0.10142	-0.175257	0.449291	-0.121322	0.0085653	0.105029	-2.74262	-0.22363	-0.121308	-0.0389209	0.253492	-0.330196	-0.140341	0.0782347	0.119096	0.110654	-0.0364774	-0.0963835	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.82618	0.100576	0.121308	249	-68	2334	144	-0.10142	-0.175257	0.449291	-0.122339	0.0068094	0.109531	-2.74262	-0.22363	-0.121308	-0.0389209	0.253492	-0.330196	-0.140341	0.0782347	0.119096	0.111352	-0.0375246	-0.0963835	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.83611	0.100576	0.121308	249	-118	2334	144	-0.10142	-0.175257	0.449291	-0.123346	0.00506857	0.113994	-2.74262	-0.22363	-0.121308	-0.0389209	0.253492	-0.330196	-0.140341	0.0782347	0.119096	0.111527	-0.0380482	-0.0963835	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.84495	0.0996626	0.137024	259	-68	2323	149	-0.116256	0.212676	0.470947	-0.124374	0.00694926	0.118158	-2.74425	-0.22603	-0.137024	-0.0187294	-0.140154	-0.34242	-0.134986	0.072522	0.128528	0.111527	-0.0380482	-0.100115	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.84615	0.0996626	0.137024	259	-18	2323	149	-0.116256	0.212676	0.470947	-0.124513	0.00720299	0.11872	-2.74425	-0.22603	-0.137024	-0.0187294	-0.140154	-0.34242	-0.134986	0.072522	0.128528	0.112225	-0.0390954	-0.100115	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.85612	0.0996626	0.137024	259	32	2323	149	-0.116256	0.212676	0.470947	-0.125672	0.00932379	0.123416	-2.74425	-0.22603	-0.137024	-0.0187294	-0.140154	-0.34242	-0.134986	0.072522	0.128528	0.113272	-0.0401426	-0.100115	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.8663	0.0996626	0.137024	259	82	2323	149	-0.116256	0.212676	0.470947	-0.126856	0.0114897	0.128213	-2.74425	-0.22603	-0.137024	-0.0187294	-0.140154	-0.34242	-0.134986	0.072522	0.128528	0.114494	-0.0403171	-0.100115	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.87615	0.0996626	0.137024	259	132	2323	149	-0.116256	0.212676	0.470947	-0.128001	0.0135839	0.13285	-2.74425	-0.22603	-0.137024	-0.0187294	-0.140154	-0.34242	-0.134986	0.072522	0.128528	0.115017	-0.0401426	-0.100115	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.88006	0.0979407	0.14779	251	82	2337	153	-0.10524	-0.0117587	0.44253	-0.128413	0.0135379	0.134582	-2.74802	-0.223323	-0.14779	-0.0242809	0.0837235	-0.308197	-0.129521	0.0719647	0.134333	0.115017	-0.0401426	-0.102767	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.88621	0.0979407	0.14779	251	32	2337	153	-0.10524	-0.0117587	0.44253	-0.129059	0.0134657	0.137301	-2.74802	-0.223323	-0.14779	-0.0242809	0.0837235	-0.308197	-0.129521	0.0719647	0.134333	0.116064	-0.0389208	-0.102767	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.89619	0.0979407	0.14779	251	-8	2337	153	-0.10524	-0.0117587	0.44253	-0.13011	0.0133483	0.141718	-2.74802	-0.223323	-0.14779	-0.0242809	0.0837235	-0.308197	-0.129521	0.0719647	0.134333	0.116937	-0.0380482	-0.102767	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.90611	0.0979407	0.14779	251	-8	2337	153	-0.10524	-0.0117587	0.44253	-0.131154	0.0132316	0.146109	-2.74802	-0.223323	-0.14779	-0.0242809	0.0837235	-0.308197	-0.129521	0.0719647	0.134333	0.117286	-0.0380482	-0.102767	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.91455	0.097113	0.14779	242	42	2387	153	-0.0913749	0.0948537	0.243795	-0.131925	0.0140321	0.148166	-2.74962	-0.224043	-0.14779	-0.0379981	-0.0220316	-0.109781	-0.129373	0.0728221	0.134013	0.117286	-0.0380482	-0.102767	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.91615	0.097113	0.14779	242	66	2436	153	-0.0913749	0.0948537	0.243795	-0.132071	0.014184	0.148557	-2.74962	-0.224043	-0.14779	-0.0379981	-0.0220316	-0.109781	-0.129373	0.0728221	0.134013	0.117635	-0.0380482	-0.102767	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.92612	0.097113	0.14779	242	66	2436	153	-0.0913749	0.0948537	0.243795	-0.132982	0.0151298	0.150987	-2.74962	-0.224043	-0.14779	-0.0379981	-0.0220316	-0.109781	-0.129373	0.0728221	0.134013	0.117635	-0.0382227	-0.102767	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.93616	0.097113	0.14779	242	66	2436	153	-0.0913749	0.0948537	0.243795	-0.1339	0.0160821	0.153435	-2.74962	-0.224043	-0.14779	-0.0379981	-0.0220316	-0.109781	-0.129373	0.0728221	0.134013	0.117635	-0.0376991	-0.102767	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.94282	0.0962332	0.151364	250	16	2386	157	-0.103138	-0.00997462	0.444434	-0.134586	0.0160156	0.156394	-2.75144	-0.223323	-0.151364	-0.0243193	0.0827494	-0.308573	-0.127458	0.0727748	0.135862	0.117635	-0.0376991	-0.105366	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.94618	0.0962332	0.151364	250	-6	2336	157	-0.103138	-0.00997462	0.444434	-0.134933	0.0159821	0.157887	-2.75144	-0.223323	-0.151364	-0.0243193	0.0827494	-0.308573	-0.127458	0.0727748	0.135862	0.117635	-0.0368264	-0.105366	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.95624	0.0962332	0.151364	250	-6	2336	157	-0.103138	-0.00997462	0.444434	-0.135971	0.0158818	0.16236	-2.75144	-0.223323	-0.151364	-0.0243193	0.0827494	-0.308573	-0.127458	0.0727748	0.135862	0.117635	-0.034383	-0.105366	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.96613	0.0962332	0.151364	250	-6	2336	157	-0.103138	-0.00997462	0.444434	-0.13699	0.0157832	0.166753	-2.75144	-0.223323	-0.151364	-0.0243193	0.0827494	-0.308573	-0.127458	0.0727748	0.135862	0.117635	-0.0329867	-0.105366	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.97614	0.0962332	0.151364	250	-6	2336	157	-0.103138	-0.00997462	0.444434	-0.138023	0.0156833	0.171204	-2.75144	-0.223323	-0.151364	-0.0243193	0.0827494	-0.308573	-0.127458	0.0727748	0.135862	0.117635	-0.031765	-0.105366	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.97824	0.0947874	0.17071	235	44	2386	164	-0.0809749	0.0943182	0.253957	-0.138193	0.0158812	0.171737	-2.75474	-0.21792	-0.17071	-0.0377683	-0.02309	-0.109643	-0.118743	0.0712282	0.144314	0.117635	-0.031765	-0.11009	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.98618	0.0947874	0.17071	235	66	2431	164	-0.0809749	0.0943182	0.253957	-0.138836	0.0166303	0.173754	-2.75474	-0.21792	-0.17071	-0.0377683	-0.02309	-0.109643	-0.118743	0.0712282	0.144314	0.11781	-0.0315905	-0.11009	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
8.9963	0.0947874	0.17071	235	66	2431	164	-0.0809749	0.0943182	0.253957	-0.139655	0.0175842	0.176323	-2.75474	-0.21792	-0.17071	-0.0377683	-0.02309	-0.109643	-0.118743	0.0712282	0.144314	0.11781	-0.0305433	-0.11009	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.00612	0.0947874	0.17071	235	66	2431	164	-0.0809749	0.0943182	0.253957	-0.140451	0.0185106	0.178817	-2.75474	-0.21792	-0.17071	-0.0377683	-0.02309	-0.109643	-0.118743	0.0712282	0.144314	0.117984	-0.0289725	-0.11009	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.01224	0.0941614	0.172686	205	71	2381	168	-0.0390306	0.102412	0.422033	-0.14069	0.0191375	0.1814	-2.75596	-0.21792	-0.172686	-0.0788795	-0.0310198	-0.277118	-0.11791	0.0713926	0.144915	0.117984	-0.0289725	-0.112821	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.01622	0.0941614	0.172686	205	71	2347	168	-0.0390306	0.102412	0.422033	-0.140845	0.0195446	0.183078	-2.75596	-0.21792	-0.172686	-0.0788795	-0.0310198	-0.277118	-0.11791	0.0713926	0.144915	0.117984	-0.0270526	-0.112821	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.02612	0.0941614	0.172686	205	71	2347	168	-0.0390306	0.102412	0.422033	-0.141231	0.0205585	0.187256	-2.75596	-0.21792	-0.172686	-0.0788795	-0.0310198	-0.277118	-0.11791	0.0713926	0.144915	0.118159	-0.026529	-0.112821	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.03609	0.0941614	0.172686	205	71	2347	168	-0.0390306	0.102412	0.422033	-0.141621	0.0215802	0.191467	-2.75596	-0.21792	-0.172686	-0.0788795	-0.0310198	-0.277118	-0.11791	0.0713926	0.144915	0.11781	-0.0253073	-0.112821	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.04337	0.0921526	0.179718	216	71	2346	171	-0.0539697	0.1018	0.422338	-0.142013	0.0223208	0.194539	-2.75986	-0.21792	-0.179718	-0.0604203	-0.0301558	-0.27475	-0.11439	0.0716444	0.147587	0.11781	-0.0253073	-0.114643	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.04616	0.0921526	0.179718	216	71	2346	171	-0.0539697	0.1018	0.422338	-0.142164	0.022605	0.195718	-2.75986	-0.21792	-0.179718	-0.0604203	-0.0301558	-0.27475	-0.11439	0.0716444	0.147587	0.117461	-0.0246091	-0.114643	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.0561	0.0921526	0.179718	216	71	2346	171	-0.0539697	0.1018	0.422338	-0.1427	0.0236167	0.199916	-2.75986	-0.21792	-0.179718	-0.0604203	-0.0301558	-0.27475	-0.11439	0.0716444	0.147587	0.116763	-0.0235619	-0.114643	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.06613	0.0921526	0.179718	216	71	2346	171	-0.0539697	0.1018	0.422338	-0.143242	0.0246381	0.204153	-2.75986	-0.21792	-0.179718	-0.0604203	-0.0301558	-0.27475	-0.11439	0.0716444	0.147587	0.116588	-0.0226893	-0.114643	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.07424	0.0907254	0.197702	201	98	2342	181	-0.0330707	0.14081	0.430878	-0.14351	0.0257794	0.207645	-2.76284	-0.213764	-0.197702	-0.0743647	-0.0714317	-0.277111	-0.107435	0.0693787	0.153767	0.116588	-0.0226893	-0.121298	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.07615	0.0907254	0.197702	201	98	2342	181	-0.0330707	0.14081	0.430878	-0.143573	0.0260493	0.208471	-2.76284	-0.213764	-0.197702	-0.0743647	-0.0714317	-0.277111	-0.107435	0.0693787	0.153767	0.116413	-0.0211185	-0.121298	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.08622	0.0907254	0.197702	201	98	2342	181	-0.0330707	0.14081	0.430878	-0.143906	0.0274673	0.21281	-2.76284	-0.213764	-0.197702	-0.0743647	-0.0714317	-0.277111	-0.107435	0.0693787	0.153767	0.116239	-0.0190241	-0.121298	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.09611	0.0907254	0.197702	201	98	2342	181	-0.0330707	0.14081	0.430878	-0.144233	0.0288597	0.217071	-2.76284	-0.213764	-0.197702	-0.0743647	-0.0714317	-0.277111	-0.107435	0.0693787	0.153767	0.11589	-0.0178024	-0.121298	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.10617	0.0907254	0.197702	201	98	2342	181	-0.0330707	0.14081	0.430878	-0.144566	0.0302756	0.221404	-2.76284	-0.213764	-0.197702	-0.0743647	-0.0714317	-0.277111	-0.107435	0.0693787	0.153767	0.115541	-0.0169297	-0.121298	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.11005	0.0879812	0.203688	210	148	2391	184	-0.0451296	0.21286	0.333047	-0.144741	0.0311028	0.222698	-2.76801	-0.213764	-0.203688	-0.0587923	-0.142109	-0.177501	-0.103922	0.070751	0.155546	0.115541	-0.0169297	-0.123317	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.11614	0.0879812	0.203688	210	149	2391	184	-0.0451296	0.21286	0.333047	-0.145016	0.0323995	0.224727	-2.76801	-0.213764	-0.203688	-0.0587923	-0.142109	-0.177501	-0.103922	0.070751	0.155546	0.115541	-0.0155334	-0.123317	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.12629	0.0879812	0.203688	210	149	2391	184	-0.0451296	0.21286	0.333047	-0.145474	0.034559	0.228106	-2.76801	-0.213764	-0.203688	-0.0587923	-0.142109	-0.177501	-0.103922	0.070751	0.155546	0.115715	-0.0141372	-0.123317	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.13614	0.0879812	0.203688	210	149	2391	184	-0.0451296	0.21286	0.333047	-0.145919	0.0366567	0.231388	-2.76801	-0.213764	-0.203688	-0.0587923	-0.142109	-0.177501	-0.103922	0.070751	0.155546	0.116239	-0.0125664	-0.123317	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.14466	0.0862572	0.203688	220	149	2392	186	-0.0601058	0.212334	0.33037	-0.146431	0.0384652	0.234201	-2.77092	-0.218576	-0.203688	-0.0441062	-0.141189	-0.175199	-0.104212	0.0711445	0.155172	0.116239	-0.0125664	-0.124584	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.14618	0.0862572	0.203688	220	149	2392	186	-0.0601058	0.212334	0.33037	-0.146522	0.0387868	0.234702	-2.77092	-0.218576	-0.203688	-0.0441062	-0.141189	-0.175199	-0.104212	0.0711445	0.155172	0.116413	-0.0118682	-0.124584	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.15612	0.0862572	0.203688	220	149	2392	186	-0.0601058	0.212334	0.33037	-0.147119	0.0408977	0.237986	-2.77092	-0.218576	-0.203688	-0.0441062	-0.141189	-0.175199	-0.104212	0.0711445	0.155172	0.116763	-0.010472	-0.124584	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.16617	0.0862572	0.203688	220	149	2392	186	-0.0601058	0.212334	0.33037	-0.147723	0.0430323	0.241307	-2.77092	-0.218576	-0.203688	-0.0441062	-0.141189	-0.175199	-0.104212	0.0711445	0.155172	0.116937	-0.00925025	-0.124584	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.17494	0.0855284	0.219823	206	99	2390	191	-0.0407302	0.0860504	0.334617	-0.148081	0.0437871	0.244243	-2.77226	-0.218576	-0.219823	-0.0593558	-0.0179377	-0.17542	-0.100086	0.0681126	0.159196	0.116937	-0.00925025	-0.127746	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.17616	0.0855284	0.219823	206	60	2390	191	-0.0407302	0.0860504	0.334617	-0.14813	0.0438917	0.24465	-2.77226	-0.218576	-0.219823	-0.0593558	-0.0179377	-0.17542	-0.100086	0.0681126	0.159196	0.116937	-0.00872665	-0.127746	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.18617	0.0855284	0.219823	206	60	2390	191	-0.0407302	0.0860504	0.334617	-0.148538	0.0447532	0.247999	-2.77226	-0.218576	-0.219823	-0.0593558	-0.0179377	-0.17542	-0.100086	0.0681126	0.159196	0.117286	-0.00715585	-0.127746	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
9.19616	0.0855284	0.219823	207	60	2390	191	-0.0407302	0.0860504	0.334617	-0.148945	0.0456126	0.251342	-2.77226	-0.218576	-0.219823	-0.0593558	-0.0179377	-0.17542	-0.100086	0.0681126	0.159196	0.11781	-0.00541052	-0.127746	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
