time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
19.3655	-0.20596	-0.0509474	275	156	2558	79	-0.13864	0.214875	0.00504037	-0.162095	0.589839	-0.128546	-1.64841	-0.692286	0.0509474	-0.0554937	-0.191888	-0.0472732	-0.194134	0.0229869	-0.0422329	0.0308923	0.0479966	-0.0528062	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.3754	-0.20596	-0.0509474	275	156	2558	79	-0.13864	0.214875	0.00504037	-0.163475	0.591978	-0.128496	-1.64841	-0.692286	0.0509474	-0.0554937	-0.191888	-0.0472732	-0.194134	0.0229869	-0.0422329	0.0307178	0.0479966	-0.0528062	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.378	-0.210891	-0.0490214	275	159	2557	79	-0.138442	0.219179	0.00775182	-0.163825	0.592532	-0.128476	-1.65068	-0.698863	0.0490214	-0.0554982	-0.19198	-0.0483414	-0.19394	0.027199	-0.0405896	0.0307178	0.0479966	-0.0528382	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.3854	-0.210891	-0.0490214	275	159	2557	79	-0.138442	0.219179	0.00775182	-0.16486	0.59417	-0.128418	-1.65068	-0.698863	0.0490214	-0.0554982	-0.19198	-0.0483414	-0.19394	0.027199	-0.0405896	0.0305433	0.0476475	-0.0528382	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.3956	-0.210891	-0.0490214	275	159	2557	79	-0.138442	0.219179	0.00775182	-0.166268	0.5964	-0.12834	-1.65068	-0.698863	0.0490214	-0.0554982	-0.19198	-0.0483414	-0.19394	0.027199	-0.0405896	0.0300197	0.047473	-0.0528382	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.4054	-0.210891	-0.0490214	275	159	2557	79	-0.138442	0.219179	0.00775182	-0.167626	0.598549	-0.128264	-1.65068	-0.698863	0.0490214	-0.0554982	-0.19198	-0.0483414	-0.19394	0.027199	-0.0405896	0.0294961	0.0471239	-0.0528382	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.4108	-0.216022	-0.0473315	269	162	2556	79	-0.13019	0.223842	0.00965259	-0.168322	0.599747	-0.128212	-1.65295	-0.705548	0.0473315	-0.06343	-0.192374	-0.0486527	-0.19362	0.0314681	-0.0390001	0.0294961	0.0471239	-0.0530006	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.4155	-0.216022	-0.0473315	269	162	2556	79	-0.13019	0.223842	0.00965259	-0.16894	0.600809	-0.128166	-1.65295	-0.705548	0.0473315	-0.06343	-0.192374	-0.0486527	-0.19362	0.0314681	-0.0390001	0.029147	0.0469494	-0.0530006	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.4255	-0.216022	-0.0473315	269	162	2556	79	-0.13019	0.223842	0.00965259	-0.170236	0.603038	-0.12807	-1.65295	-0.705548	0.0473315	-0.06343	-0.192374	-0.0486527	-0.19362	0.0314681	-0.0390001	0.0287979	0.0464258	-0.0530006	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.4355	-0.216022	-0.0473315	269	162	2556	79	-0.13019	0.223842	0.00965259	-0.171541	0.60528	-0.127973	-1.65295	-0.705548	0.0473315	-0.06343	-0.192374	-0.0486527	-0.19362	0.0314681	-0.0390001	0.0282743	0.0459022	-0.0530006	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.4436	-0.217072	-0.0444617	250	152	2554	80	-0.102126	0.209529	0.0134959	-0.172371	0.606985	-0.127864	-1.65798	-0.709995	0.0444617	-0.0914556	-0.175383	-0.0503792	-0.193581	0.0341459	-0.0368834	0.0282743	0.0459022	-0.0535289	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.4455	-0.217072	-0.0444617	250	152	2554	80	-0.102126	0.209529	0.0134959	-0.172559	0.60737	-0.127839	-1.65798	-0.709995	0.0444617	-0.0914556	-0.175383	-0.0503792	-0.193581	0.0341459	-0.0368834	0.0280998	0.0455531	-0.0535289	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.4555	-0.217072	-0.0444617	250	152	2554	80	-0.102126	0.209529	0.0134959	-0.173584	0.609473	-0.127703	-1.65798	-0.709995	0.0444617	-0.0914556	-0.175383	-0.0503792	-0.193581	0.0341459	-0.0368834	0.0279253	0.0453786	-0.0535289	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.4654	-0.217072	-0.0444617	250	152	2554	80	-0.102126	0.209529	0.0134959	-0.174597	0.611552	-0.127569	-1.65798	-0.709995	0.0444617	-0.0914556	-0.175383	-0.0503792	-0.193581	0.0341459	-0.0368834	0.0274017	0.045204	-0.0535289	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.4742	-0.220434	-0.0434121	225	135	2536	80	-0.067155	0.184218	0.0485595	-0.175184	0.613162	-0.127145	-1.66134	-0.7155	0.0434121	-0.125975	-0.146646	-0.0844635	-0.19313	0.0375726	-0.035904	0.0274017	0.045204	-0.0535369	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.4754	-0.220434	-0.0434121	225	135	2536	80	-0.067155	0.184218	0.0485595	-0.175271	0.6134	-0.127082	-1.66134	-0.7155	0.0434121	-0.125975	-0.146646	-0.0844635	-0.19313	0.0375726	-0.035904	0.0268781	0.0450295	-0.0535369	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.4855	-0.220434	-0.0434121	225	135	2536	80	-0.067155	0.184218	0.0485595	-0.175945	0.615249	-0.126595	-1.66134	-0.7155	0.0434121	-0.125975	-0.146646	-0.0844635	-0.19313	0.0375726	-0.035904	0.0263545	0.0446804	-0.0535369	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.4955	-0.220434	-0.0434121	225	135	2536	80	-0.067155	0.184218	0.0485595	-0.176619	0.617097	-0.126108	-1.66134	-0.7155	0.0434121	-0.125975	-0.146646	-0.0844635	-0.19313	0.0375726	-0.035904	0.0260054	0.0445059	-0.0535369	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.5054	-0.220434	-0.0434121	225	135	2536	80	-0.067155	0.184218	0.0485595	-0.177285	0.618923	-0.125626	-1.66134	-0.7155	0.0434121	-0.125975	-0.146646	-0.0844635	-0.19313	0.0375726	-0.035904	0.0256563	0.0445059	-0.0535369	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.5095	-0.219557	-0.0396851	245	133	2518	82	-0.0955259	0.182189	0.0850071	-0.177675	0.619668	-0.125279	-1.66549	-0.717358	0.0396851	-0.0979049	-0.143695	-0.118214	-0.193431	0.0384944	-0.0332072	0.0256563	0.0445059	-0.0551813	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.5155	-0.219557	-0.0396851	245	133	2518	82	-0.0955259	0.182189	0.0850071	-0.178243	0.620752	-0.124773	-1.66549	-0.717358	0.0396851	-0.0979049	-0.143695	-0.118214	-0.193431	0.0384944	-0.0332072	0.0254818	0.0445059	-0.0551813	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.5256	-0.219557	-0.0396851	245	133	2518	82	-0.0955259	0.182189	0.0850071	-0.179207	0.622591	-0.123915	-1.66549	-0.717358	0.0396851	-0.0979049	-0.143695	-0.118214	-0.193431	0.0384944	-0.0332072	0.0251327	0.0443314	-0.0551813	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.5354	-0.219557	-0.0396851	245	133	2518	82	-0.0955259	0.182189	0.0850071	-0.18015	0.624389	-0.123076	-1.66549	-0.717358	0.0396851	-0.0979049	-0.143695	-0.118214	-0.193431	0.0384944	-0.0332072	0.0249582	0.0439823	-0.0551813	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.544	-0.221874	-0.0343448	224	108	2515	82	-0.0659033	0.146433	0.0911284	-0.180713	0.62564	-0.122298	-1.66933	-0.722043	0.0343448	-0.127487	-0.104868	-0.120664	-0.193391	0.0415656	-0.0295358	0.0249582	0.0439823	-0.0553345	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.5454	-0.221874	-0.0343448	224	108	2515	82	-0.0659033	0.146433	0.0911284	-0.180811	0.625856	-0.122163	-1.66933	-0.722043	0.0343448	-0.127487	-0.104868	-0.120664	-0.193391	0.0415656	-0.0295358	0.0240855	0.0434587	-0.0553345	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.5554	-0.221874	-0.0343448	224	108	2515	82	-0.0659033	0.146433	0.0911284	-0.181468	0.627316	-0.121255	-1.66933	-0.722043	0.0343448	-0.127487	-0.104868	-0.120664	-0.193391	0.0415656	-0.0295358	0.0232129	0.0431096	-0.0553345	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.5654	-0.221874	-0.0343448	224	108	2515	82	-0.0659033	0.146433	0.0911284	-0.182126	0.628779	-0.120344	-1.66933	-0.722043	0.0343448	-0.127487	-0.104868	-0.120664	-0.193391	0.0415656	-0.0295358	0.0226893	0.042586	-0.0553345	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.5754	-0.221874	-0.0343448	224	108	2515	82	-0.0659033	0.146433	0.0911284	-0.182786	0.630246	-0.119431	-1.66933	-0.722043	0.0343448	-0.127487	-0.104868	-0.120664	-0.193391	0.0415656	-0.0295358	0.0223402	0.042237	-0.0553345	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.5757	-0.221042	-0.0334432	193	141	2488	83	-0.0206151	0.193504	0.145749	-0.182793	0.630306	-0.119386	-1.67567	-0.725216	0.0334432	-0.172509	-0.150009	-0.17423	-0.193124	0.0434953	-0.0284809	0.0223402	0.042237	-0.0555001	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.5855	-0.221042	-0.0334432	193	141	2488	83	-0.0206151	0.193504	0.145749	-0.182993	0.632189	-0.117967	-1.67567	-0.725216	0.0334432	-0.172509	-0.150009	-0.17423	-0.193124	0.0434953	-0.0284809	0.0218166	0.0417134	-0.0555001	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.5954	-0.221042	-0.0334432	193	141	2488	83	-0.0206151	0.193504	0.145749	-0.183199	0.634119	-0.116514	-1.67567	-0.725216	0.0334432	-0.172509	-0.150009	-0.17423	-0.193124	0.0434953	-0.0284809	0.0214675	0.0408407	-0.0555001	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.6054	-0.221042	-0.0334432	193	141	2488	83	-0.0206151	0.193504	0.145749	-0.183405	0.63605	-0.115059	-1.67567	-0.725216	0.0334432	-0.172509	-0.150009	-0.17423	-0.193124	0.0434953	-0.0284809	0.020944	0.039968	-0.0555001	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.6083	-0.237361	-0.0219183	143	191	2479	84	0.157678	0.449842	0.162769	-0.182952	0.637342	-0.114592	-1.69404	-0.751135	0.0219183	-0.347469	-0.390172	-0.183236	-0.189791	0.0596705	-0.0204674	0.020944	0.039968	-0.0560368	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.6155	-0.237361	-0.0219183	93	241	2479	84	0.157678	0.449842	0.162769	-0.181818	0.640576	-0.113422	-1.69404	-0.751135	0.0219183	-0.347469	-0.390172	-0.183236	-0.189791	0.0596705	-0.0204674	0.0207694	0.0394444	-0.0560368	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.6255	-0.237361	-0.0219183	68	291	2479	84	0.157678	0.449842	0.162769	-0.180236	0.645089	-0.111789	-1.69404	-0.751135	0.0219183	-0.347469	-0.390172	-0.183236	-0.189791	0.0596705	-0.0204674	0.0204204	0.0387463	-0.0560368	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.6354	-0.237361	-0.0219183	68	321	2479	84	0.157678	0.449842	0.162769	-0.178673	0.649548	-0.110175	-1.69404	-0.751135	0.0219183	-0.347469	-0.390172	-0.183236	-0.189791	0.0596705	-0.0204674	0.0195477	0.0375246	-0.0560368	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.6416	-0.243224	-0.0164997	66	326	2477	84	0.160063	0.456766	0.16704	-0.177678	0.652388	-0.109137	-1.70616	-0.762923	0.0164997	-0.347746	-0.389705	-0.183704	-0.187683	0.0670613	-0.016664	0.0195477	0.0375246	-0.0560368	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.6455	-0.243224	-0.0164997	66	326	2477	84	0.160063	0.456766	0.16704	-0.177068	0.654129	-0.1085	-1.70616	-0.762923	0.0164997	-0.347746	-0.389705	-0.183704	-0.187683	0.0670613	-0.016664	0.018675	0.0363028	-0.0560368	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.6555	-0.243224	-0.0164997	66	326	2477	84	0.160063	0.456766	0.16704	-0.175459	0.65872	-0.106821	-1.70616	-0.762923	0.0164997	-0.347746	-0.389705	-0.183704	-0.187683	0.0670613	-0.016664	0.018326	0.0356047	-0.0560368	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.6655	-0.243224	-0.0164997	66	326	2477	84	0.160063	0.456766	0.16704	-0.173867	0.663263	-0.10516	-1.70616	-0.762923	0.0164997	-0.347746	-0.389705	-0.183704	-0.187683	0.0670613	-0.016664	0.0174533	0.0350811	-0.0560368	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.6753	-0.243332	-0.0156909	116	276	2522	83	0.00752819	0.190431	0.0766313	-0.173793	0.665135	-0.104406	-1.70929	-0.764641	0.0156909	-0.19486	-0.122147	-0.0922582	-0.187331	0.0682843	-0.0156269	0.0174533	0.0350811	-0.0557891	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.6755	-0.243332	-0.0156909	166	226	2522	83	0.00752819	0.190431	0.0766313	-0.173791	0.665186	-0.104386	-1.70929	-0.764641	0.0156909	-0.19486	-0.122147	-0.0922582	-0.187331	0.0682843	-0.0156269	0.0162316	0.0352557	-0.0557891	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.6854	-0.243332	-0.0156909	173	176	2522	83	0.00752819	0.190431	0.0766313	-0.173717	0.667062	-0.103631	-1.70929	-0.764641	0.0156909	-0.19486	-0.122147	-0.0922582	-0.187331	0.0682843	-0.0156269	0.0146608	0.0356047	-0.0557891	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.6955	-0.243332	-0.0156909	173	139	2522	83	0.00752819	0.190431	0.0766313	-0.173641	0.668989	-0.102855	-1.70929	-0.764641	0.0156909	-0.19486	-0.122147	-0.0922582	-0.187331	0.0682843	-0.0156269	0.0132645	0.0359538	-0.0557891	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.7054	-0.243332	-0.0156909	173	140	2522	83	0.00752819	0.190431	0.0766313	-0.173566	0.670877	-0.102096	-1.70929	-0.764641	0.0156909	-0.19486	-0.122147	-0.0922582	-0.187331	0.0682843	-0.0156269	0.010472	0.0376991	-0.0557891	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.7079	-0.239924	-0.0133706	217	90	2535	83	-0.0556644	0.0925766	0.0502053	-0.173706	0.671109	-0.10197	-1.71611	-0.765093	0.0133706	-0.131621	-0.0236428	-0.0633279	-0.187286	0.0689338	-0.0131227	0.010472	0.0376991	-0.0557538	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.7155	-0.239924	-0.0133706	217	71	2535	83	-0.0556644	0.0925766	0.0502053	-0.174127	0.671808	-0.101591	-1.71611	-0.765093	0.0133706	-0.131621	-0.0236428	-0.0633279	-0.187286	0.0689338	-0.0131227	0.00680678	0.0403171	-0.0557538	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.7256	-0.239924	-0.0133706	217	71	2535	83	-0.0556644	0.0925766	0.0502053	-0.174686	0.67274	-0.101086	-1.71611	-0.765093	0.0133706	-0.131621	-0.0236428	-0.0633279	-0.187286	0.0689338	-0.0131227	0.00488692	0.0420624	-0.0557538	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.7355	-0.239924	-0.0133706	217	71	2535	83	-0.0556644	0.0925766	0.0502053	-0.175241	0.673663	-0.100585	-1.71611	-0.765093	0.0133706	-0.131621	-0.0236428	-0.0633279	-0.187286	0.0689338	-0.0131227	0.00174533	0.0453786	-0.0557538	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.7437	-0.236959	-0.0113181	205	32	2534	83	-0.0383424	0.0364745	0.053831	-0.175557	0.673962	-0.100142	-1.72047	-0.764641	0.0113181	-0.149098	0.0324483	-0.064591	-0.18744	0.0689229	-0.01076	0.00174533	0.0453786	-0.0557891	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.7454	-0.236959	-0.0113181	205	32	2534	83	-0.0383424	0.0364745	0.053831	-0.175622	0.674024	-0.100051	-1.72047	-0.764641	0.0113181	-0.149098	0.0324483	-0.064591	-0.18744	0.0689229	-0.01076	-0.000698132	0.0483456	-0.0557891	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.7555	-0.236959	-0.0113181	205	32	2534	83	-0.0383424	0.0364745	0.053831	-0.176007	0.674391	-0.0995101	-1.72047	-0.764641	0.0113181	-0.149098	0.0324483	-0.064591	-0.18744	0.0689229	-0.01076	-0.00191986	0.0497419	-0.0557891	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.7655	-0.236959	-0.0113181	205	32	2534	83	-0.0383424	0.0364745	0.053831	-0.176389	0.674755	-0.0989731	-1.72047	-0.764641	0.0113181	-0.149098	0.0324483	-0.064591	-0.18744	0.0689229	-0.01076	-0.0020944	0.0500909	-0.0557891	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.7741	-0.233847	-0.0105564	207	72	2535	83	-0.0412967	0.0942033	0.0513692	-0.176748	0.675572	-0.0985276	-1.72573	-0.764466	0.0105564	-0.146133	-0.0251285	-0.061305	-0.18743	0.0690748	-0.00993578	-0.0020944	0.0500909	-0.0559086	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.7755	-0.233847	-0.0105564	207	72	2535	83	-0.0412967	0.0942033	0.0513692	-0.176802	0.675695	-0.0984604	-1.72573	-0.764466	0.0105564	-0.146133	-0.0251285	-0.061305	-0.18743	0.0690748	-0.00993578	-0.0020944	0.0497419	-0.0559086	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.7855	-0.233847	-0.0105564	207	72	2535	83	-0.0412967	0.0942033	0.0513692	-0.177215	0.676639	-0.0979458	-1.72573	-0.764466	0.0105564	-0.146133	-0.0251285	-0.061305	-0.18743	0.0690748	-0.00993578	-0.00174533	0.0481711	-0.0559086	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.7955	-0.233847	-0.0105564	207	72	2535	83	-0.0412967	0.0942033	0.0513692	-0.17763	0.677586	-0.0974295	-1.72573	-0.764466	0.0105564	-0.146133	-0.0251285	-0.061305	-0.18743	0.0690748	-0.00993578	-0.00174533	0.0460767	-0.0559086	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.8055	-0.233847	-0.0105564	207	72	2535	83	-0.0412967	0.0942033	0.0513692	-0.178041	0.678521	-0.0969192	-1.72573	-0.764466	0.0105564	-0.146133	-0.0251285	-0.061305	-0.18743	0.0690748	-0.00993578	-0.00174533	0.0446804	-0.0559086	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.8066	-0.232139	-0.0105564	205	30	2554	84	-0.0383775	0.0342653	0.0129425	-0.178086	0.678562	-0.0969038	-1.72692	-0.763532	0.0105564	-0.149273	0.0342528	-0.0225712	-0.18765	0.0685181	-0.00962875	-0.00174533	0.0446804	-0.0565815	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.8155	-0.232139	-0.0105564	205	30	2554	84	-0.0383775	0.0342653	0.0129425	-0.178424	0.678864	-0.0967898	-1.72692	-0.763532	0.0105564	-0.149273	0.0342528	-0.0225712	-0.18765	0.0685181	-0.00962875	-0.0015708	0.0418879	-0.0565815	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.8255	-0.232139	-0.0105564	205	30	2554	84	-0.0383775	0.0342653	0.0129425	-0.17881	0.679209	-0.0966596	-1.72692	-0.763532	0.0105564	-0.149273	0.0342528	-0.0225712	-0.18765	0.0685181	-0.00962875	-0.0015708	0.0389208	-0.0565815	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.8354	-0.232139	-0.0105564	205	30	2554	84	-0.0383775	0.0342653	0.0129425	-0.179191	0.679548	-0.0965313	-1.72692	-0.763532	0.0105564	-0.149273	0.0342528	-0.0225712	-0.18765	0.0685181	-0.00962875	-0.0015708	0.0361283	-0.0565815	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.8428	-0.212666	-0.00722279	200	79	2510	84	-0.0303511	0.103146	0.101107	-0.179414	0.680306	-0.0957882	-1.73066	-0.747834	0.00722279	-0.160494	-0.0437166	-0.107905	-0.190845	0.0594292	-0.00679796	-0.0015708	0.0361283	-0.0562608	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.8455	-0.212666	-0.00722279	200	79	2510	84	-0.0303511	0.103146	0.101107	-0.179496	0.680584	-0.0955163	-1.73066	-0.747834	0.00722279	-0.160494	-0.0437166	-0.107905	-0.190845	0.0594292	-0.00679796	-0.0015708	0.0350811	-0.0562608	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.8554	-0.212666	-0.00722279	200	79	2510	84	-0.0303511	0.103146	0.101107	-0.179798	0.68161	-0.0945104	-1.73066	-0.747834	0.00722279	-0.160494	-0.0437166	-0.107905	-0.190845	0.0594292	-0.00679796	-0.00191986	0.0331613	-0.0562608	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.8654	-0.212666	-0.00722279	200	79	2510	84	-0.0303511	0.103146	0.101107	-0.180101	0.682641	-0.0934998	-1.73066	-0.747834	0.00722279	-0.160494	-0.0437166	-0.107905	-0.190845	0.0594292	-0.00679796	-0.00191986	0.0315905	-0.0562608	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.8703	-0.199201	0.000929968	150	89	2460	85	0.526058	0.118297	0.336911	-0.177524	0.68322	-0.0918496	-1.75694	-0.747834	-0.000929968	-0.716603	-0.0575356	-0.337806	-0.190545	0.0607615	-0.000894891	-0.00191986	0.0315905	-0.0571373	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.8755	-0.199201	0.000929968	100	89	2410	85	0.526058	0.118297	0.336911	-0.174809	0.683831	-0.0901104	-1.75694	-0.747834	-0.000929968	-0.716603	-0.0575356	-0.337806	-0.190545	0.0607615	-0.000894891	-0.00191986	0.0301942	-0.0571373	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.8854	-0.199201	0.000929968	50	89	2392	85	0.526058	0.118297	0.336911	-0.169576	0.685008	-0.0867592	-1.75694	-0.747834	-0.000929968	-0.716603	-0.0575356	-0.337806	-0.190545	0.0607615	-0.000894891	-0.00191986	0.0294961	-0.0571373	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.8955	-0.199201	0.000929968	0	89	2392	85	0.526058	0.118297	0.336911	-0.164279	0.686199	-0.0833668	-1.75694	-0.747834	-0.000929968	-0.716603	-0.0575356	-0.337806	-0.190545	0.0607615	-0.000894891	-0.00174533	0.0275762	-0.0571373	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.9054	-0.199201	0.000929968	-50	89	2392	85	0.526058	0.118297	0.336911	-0.159056	0.687374	-0.0800216	-1.75694	-0.747834	-0.000929968	-0.716603	-0.0575356	-0.337806	-0.190545	0.0607615	-0.000894891	-0.00191986	0.0253073	-0.0571373	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.9073	-0.190167	0.00948554	-100	139	2390	85	0.521538	0.207678	0.341553	-0.158096	0.687756	-0.0793932	-1.77669	-0.747996	-0.00948554	-0.711485	-0.145324	-0.335894	-0.189947	0.0623539	0.00565874	-0.00191986	0.0253073	-0.0568545	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.9155	-0.190167	0.00948554	-150	152	2389	85	0.521538	0.207678	0.341553	-0.153817	0.68946	-0.0765907	-1.77669	-0.747996	-0.00948554	-0.711485	-0.145324	-0.335894	-0.189947	0.0623539	0.00565874	-0.00174533	0.0232129	-0.0568545	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.9255	-0.190167	0.00948554	-186	152	2389	85	0.521538	0.207678	0.341553	-0.148573	0.691548	-0.0731561	-1.77669	-0.747996	-0.00948554	-0.711485	-0.145324	-0.335894	-0.189947	0.0623539	0.00565874	-0.00174533	0.0226893	-0.0568545	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.9355	-0.190167	0.00948554	-186	152	2389	85	0.521538	0.207678	0.341553	-0.143374	0.693618	-0.0697515	-1.77669	-0.747996	-0.00948554	-0.711485	-0.145324	-0.335894	-0.189947	0.0623539	0.00565874	-0.00174533	0.0218166	-0.0568545	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.9395	-0.187901	0.0103123	-136	102	2439	85	0.205142	0.093051	0.0756988	-0.142548	0.693993	-0.0694469	-1.78311	-0.748507	-0.0103123	-0.394792	-0.0298772	-0.0692339	-0.18965	0.0631738	0.00646482	-0.00174533	0.0218166	-0.0568841	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
