time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxrDerf;dyrDer;dzrDer;dxd;dyd;dzd;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kivx;kivy;kivz;kdvx;kdvy;kdvz;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
0,458887;0;0;0;0;0;0;0;0;0;0;0;0;-3,92198;0,14625;0,0915366;-0,137523;-0,211631;0,14;-0,14;-0,21;0,14;-0,448954;4,6177;-4,09289;0;0;0;0;0;0;0;0;-0,0117516;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,490842;0;0;0;0;0;0;0;0;0;0;0;0;-3,92198;0,14625;0,160098;-0,06835;-0,140813;0,21;-0,07;-0,14;0,21;-0,0415996;1,95349;2,63951;-0;0;0;0;0;0;0;0;-0,0117516;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,528628;0;0;0;0;0;0;0;0;0;0;0;0;-3,9216;0,14625;0,169527;-0,0407741;-0,070484;0,14;-0,0415996;-0,07;0,14;-0,0415996;1,95349;-0,589314;-0;0;0;0;0;0;0;0;-0,0117516;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,55707;0;0;0;0;0;0;0;0;0;0;0;0;-3,90862;0,177972;0,169527;0,0283924;0,000674597;0,07;0,0284004;0;0,07;0,464231;1,95349;-0,589314;0;0;0;0;0;0;0;0;-0,0237553;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,591096;0;0;0;0;0;0;0;0;0;0;0;0;-3,9055;0,0225027;-0,345036;0,0208451;-0,070312;0;0,0218699;-0,07;0;0,0218699;-4,569;-2,66956;0;0;0;0;0;0;0;0;0,0146071;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,621991;0;0;0;0;0;0;0;0;0;0;0;0;-3,9055;0,177972;-0,345036;0,0218637;0,000519477;-0,07;0,0218699;0;-0,07;0,0218699;5,11916;-2,66956;0;0;0;0;0;0;0;0;-0,0237553;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,66066;0;0;0;0;0;0;0;0;0;0;0;0;-3,90785;0,0574338;-0,151342;0,0222723;-0,069873;0;0,0218699;-0,07;0;0,0218699;-3,1868;9,20933;0;0;0;0;0;0;0;0;-0,00575381;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,686901;0;0;0;0;0;0;0;0;0;0;0;0;-3,91628;0,0574338;0,153897;-0,0473238;-0,140275;0,07;-0,0481301;-0,14;0,07;-0,373287;-3,1868;9,20933;-0;0;0;0;0;0;0;0;-0,00575381;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,722437;0;0;0;0;0;0;0;0;0;0;0;0;-3,92528;-0,0399248;0,153897;0,0183311;-0,210338;0;0,0218699;-0,21;0;0,0248916;-3,71059;-7,58363;-0;0;0;0;0;0;0;0;0,0168375;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,75873;0;0;0;0;0;0;0;0;0;0;0;0;-3,92617;-0,0399248;0,126345;-0,0528375;-0,27915;-0,07;-0,0481301;-0,28;-0,07;-0,177161;-3,71059;-7,58363;-0;0;0;0;0;0;0;0;0,0168375;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,787577;0;0;0;0;0;0;0;0;0;0;0;0;-3,92528;-0,0188688;0,0483261;0,0178502;-0,21038;-0,14;0,0218699;-0,21;-0,14;0,0248916;0,20981;-2,70515;-0;0;0;0;0;0;0;0;0,0191234;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,826875;0;0;0;0;0;0;0;0;0;0;0;0;-3,91462;-0,0188688;0,0483261;-0,0507984;-0,139054;-0,173589;-0,0481301;-0,14;-0,173589;-0,0922166;0,20981;-0,173589;0;0;0;0;0;0;0;0;0,0191234;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,853114;0;0;0;0;0;0;0;0;0;0;0;0;-3,91462;-0,0271238;0,0415047;-0,0620419;-0,120298;-0,173589;-0,0592881;-0,121679;-0,173589;-0,0592881;-0,121679;-0,173589;0;0;0;0;0;0;0;0;0,0227602;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,887807;0;0;0;0;0;0;0;0;0;0;0;0;-3,91618;-0,0272277;0,0415047;-0,0620419;-0,120298;-0,165929;-0,0592881;-0,121679;-0,165929;-0,0592881;-0,121679;-0,165929;0;0;0;0;0;0;0;0;0,0227602;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,922795;0;0;0;0;0;0;0;0;0;0;0;0;-3,91656;-0,0285902;0,0562298;-0,0120769;-0,0514402;-0,0959292;-0,01101;-0,0516791;-0,0959292;-0,01101;-0,0389367;-0,0116489;0;0;0;0;0;0;0;0;0,020693;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,954113;0;0;0;0;0;0;0;0;0;0;0;0;-3,91656;-0,0272277;0,0562298;-0,00767756;0,0184724;-0,0259292;-0,00803239;0,0183209;-0,0259292;-0,00803239;0,0890453;-0,00195913;-0;0;0;0;0;0;0;0;0,0192873;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,987748;0;0;0;0;0;0;0;0;0;0;0;0;-3,91634;-0,0241406;0,0561685;0,003376;0,0882734;-0,0116489;0,00173505;0,0883209;-0,0116489;0,00173505;0,100029;-0,0116489;-0;0;0;0;0;0;0;0;0,0185839;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,01929;0;0;0;0;0;0;0;0;0;0;0;0;-3,91634;-0,0207758;0,0508648;0,00344949;0,0999841;-0,00195913;0,00173505;0,100029;-0,00195913;0,00173505;0,100029;-0,00195913;0;0;0;0;0;0;0;0;0,017143;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,05575;0;0;0;0;0;0;0;0;0;0;0;0;-3,91784;-0,0207758;0,0508648;-0,0139969;0,0837548;0,0680409;-0,0154305;0,0835025;0,0680409;-0,0154305;0,0835025;0,261289;0;0;0;0;0;0;0;0;0,017143;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,08514;0;0;0;0;0;0;0;0;0;0;0;0;-3,9184;-0,02595;0,0583193;-0,0181786;0,0837992;0,138041;-0,019496;0,0835025;0,138041;-0,019496;0,0835025;0,261289;-0;0;0;0;0;0;0;0;0,0157485;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,12106;0;0;0;0;0;0;0;0;0;0;0;0;-3,91868;-0,02595;0,0583193;-0,0132604;0,137906;0,0680409;-0,0154305;0,137681;0,0680409;-0,0154305;0,137681;-0,0259583;-0;0;0;0;0;0;0;0;0,0157485;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,15081;0;0;0;0;0;0;0;0;0;0;0;0;-3,91868;-0,0228801;0,0583193;0,0100976;0,137555;-0,00195913;0,00821585;0,137681;-0,00195913;0,00821585;0,137681;-0,0259583;-0;0;0;0;0;0;0;0;0,0136736;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,18821;0;0;0;0;0;0;0;0;0;0;0;0;-3,91826;-0,0228801;0,0601411;0,015052;0,067481;0,0680409;0,0141279;0,0676805;0,0680409;0,0141279;-0,0630679;0,092586;-0;0;0;0;0;0;0;0;0,0136736;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,2164;0;0;0;0;0;0;0;0;0;0;0;0;-3,91771;-0,0273896;0,0761269;0,0140954;-0,00250919;0,138041;0,0141279;-0,00231947;0,138041;0,0141279;-0,0630679;0,172158;0;0;0;0;0;0;0;0;0,0134438;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,25173;0;0;0;0;0;0;0;0;0;0;0;0;-3,91771;-0,0273896;0,0761269;-0,0230279;0,0110735;0,172158;-0,0231698;0,0107735;0,172158;-0,0231698;0,0107735;0,172158;0;0;0;0;0;0;0;0;0,0129899;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,28063;0;0;0;0;0;0;0;0;0;0;0;0;-3,91794;-0,0273896;0,0712255;-0,0230279;0,0110735;0,102158;-0,0231698;0,0107735;0,102158;-0,0231698;0,0107735;0,0438082;0;0;0;0;0;0;0;0;0,0129899;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,3221;0;0;0;0;0;0;0;0;0;0;0;0;-3,9186;-0,0353925;0,0712255;-0,0174376;0,011009;0,0438082;-0,0175841;0,0107735;0,0438082;-0,0175841;0,0107735;0,0438082;-0;0;0;0;0;0;0;0;0,0134487;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,34843;0;0;0;0;0;0;0;0;0;0;0;0;-3,91866;-0,0353925;0,0753241;-0,0166398;0,0703246;0,0988476;-0,0175841;0,0700945;0,0988476;-0,0175841;0,0700945;0,0988476;-0;0;0;0;0;0;0;0;0,0134487;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,38073;0;0;0;0;0;0;0;0;0;0;0;0;-3,91952;-0,0327489;0,0753241;-0,0165734;0,0852601;0,0988476;-0,0175841;0,0850574;0,0988476;-0,0175841;0,0850574;0,0988476;-0;0;0;0;0;0;0;0;0,0118673;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,41648;0;0;0;0;0;0;0;0;0;0;0;0;-3,91971;-0,0327489;0,0730295;-0,025341;0,0853642;0,168848;-0,0263523;0,0850574;0,168848;-0,0263523;0,0850574;0,351446;-0;0;0;0;0;0;0;0;0,0118673;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,44997;0;0;0;0;0;0;0;0;0;0;0;0;-3,91971;-0,0397902;0,0730295;-0,00565536;0,0151286;0,117966;-0,00584227;0,0150574;0,117966;-0,00584227;-0,193725;0,117966;-0;0;0;0;0;0;0;0;0,0123836;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,48289;0;0;0;0;0;0;0;0;0;0;0;0;-3,9195;-0,0462736;0,0769775;0,0336635;-0,0553953;0,117966;0,0343974;-0,0549426;0,117966;0,0343974;-0,262847;0,117966;-0;0;0;0;0;0;0;0;0,0133027;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,5175;0;0;0;0;0;0;0;0;0;0;0;0;-3,9195;-0,0462736;0,0769775;0,0327324;-0,125389;0,113103;0,0343974;-0,124943;0,113103;0,0343974;-0,193725;0,113103;0;0;0;0;0;0;0;0;0,0133027;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,5462;0;0;0;0;0;0;0;0;0;0;0;0;-3,91959;-0,0448271;0,0807046;-0,0362591;-0,0545115;0,113103;-0,0356026;-0,0549426;0,113103;-0,0382023;0,278042;0,113103;0;0;0;0;0;0;0;0;0,0119958;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,58575;0;0;0;0;0;0;0;0;0;0;0;0;-3,92024;-0,0448271;0,0809234;-0,0380189;0,0155146;0,183103;-0,0382023;0,0150574;0,183103;-0,0382023;0,278042;0,216773;-0;0;0;0;0;0;0;0;0,0119958;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,6114;0;0;0;0;0;0;0;0;0;0;0;0;-3,92114;-0,0539039;0,0809234;-0,0358113;-0,0544843;0,216773;-0,0351042;-0,0549426;0,216773;-0,0351042;-0,30113;0,216773;-0;0;0;0;0;0;0;0;0,0129232;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,6381;0;0;0;0;0;0;0;0;0;0;0;0;-3,92114;-0,0539039;0,0809234;-0,0358113;-0,0544843;0,216773;-0,0351042;-0,0549426;0,216773;-0,0351042;-0,30113;0,216773;-0;0;0;0;0;0;0;0;0,0129232;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,64737;0;0;0;0;0;0;0;0;0;0;0;0;-3,92114;-0,0539039;0,0634374;-0,0202156;-0,124692;0,146773;-0,0186026;-0,124943;0,146773;-0,0186026;-0,30113;0,0637099;-0;0;0;0;0;0;0;0;0,0129232;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,64798;0;0;0;0;0;0;0;0;0;0;0;0;-3,92114;-0,0539039;0,0634374;-0,0202156;-0,124692;0,146773;-0,0186026;-0,124943;0,146773;-0,0186026;-0,30113;0,0637099;-0;0;0;0;0;0;0;0;0,0129232;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,65804;0;0;0;0;0;0;0;0;0;0;0;0;-3,92114;-0,0539039;0,0634374;-0,0202156;-0,124692;0,146773;-0,0186026;-0,124943;0,146773;-0,0186026;-0,30113;0,0637099;-0;0;0;0;0;0;-0,00383972;0,0169297;0,0129232;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,66801;0;0;0;0;0;0;0;0;0;0;0;0;-3,92114;-0,0539039;0,0634374;-0,0202156;-0,124692;0,146773;-0,0186026;-0,124943;0,146773;-0,0186026;-0,30113;0,0637099;-0;0;0;0;0;0;-0,00349066;0,0167552;0,0129232;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,67798;0;0;0;0;0;0;0;0;0;0;0;0;-3,92114;-0,0539039;0,0634374;-0,0202156;-0,124692;0,146773;-0,0186026;-0,124943;0,146773;-0,0186026;-0,30113;0,0637099;-0;0;0;0;0;0;-0,00314159;0,0164061;0,0129232;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,67857;0;0;0;0;0;0;0;0;0;0;0;0;-3,92181;-0,0498802;0,0611459;-0,0354696;-0,0532815;0,0777695;-0,0351042;-0,0549426;0,0767732;-0,0351042;0,326699;-0,267055;-0;0;0;0;0;0;-0,00314159;0,0164061;0,0110832;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,68814;0;0;0;0;0;0;0;0;0;0;0;0;-3,92181;-0,0498802;0,0611459;-0,0354696;-0,0532815;0,0777695;-0,0351042;-0,0549426;0,0767732;-0,0351042;0,326699;-0,267055;-0;0;0;0;0;0;-0,00296706;0,0164061;0,0110832;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,69808;0;0;0;0;0;0;0;0;0;0;0;0;-3,92181;-0,0498802;0,0611459;-0,0354696;-0,0532815;0,0777695;-0,0351042;-0,0549426;0,0767732;-0,0351042;0,326699;-0,267055;-0;0;0;0;0;0;-0,00244346;0,016057;0,0110832;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,70804;0;0;0;0;0;0;0;0;0;0;0;0;-3,92181;-0,0498802;0,0611459;-0,0354696;-0,0532815;0,0777695;-0,0351042;-0,0549426;0,0767732;-0,0351042;0,326699;-0,267055;-0;0;0;0;0;0;-0,00226893;0,0158825;0,0110832;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,7176;0;0;0;0;0;0;0;0;0;0;0;0;-3,92359;-0,035694;0,0551015;-0,0184847;0,0152894;0,00657311;-0,0186026;0,0150574;0,00677315;-0,0186026;0,326699;-0,267055;-0;0;0;0;0;0;-0,00226893;0,0158825;0,00677521;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,71804;0;0;0;0;0;0;0;0;0;0;0;0;-3,92359;-0,035694;0,0551015;-0,0184847;0,0152894;0,00657311;-0,0186026;0,0150574;0,00677315;-0,0186026;0,326699;-0,267055;-0;0;0;0;0;0;-0,0020944;0,015708;0,00677521;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,72801;0;0;0;0;0;0;0;0;0;0;0;0;-3,92359;-0,035694;0,0551015;-0,0184847;0,0152894;0,00657311;-0,0186026;0,0150574;0,00677315;-0,0186026;0,326699;-0,267055;-0;0;0;0;0;0;-0,00191986;0,0155334;0,00677521;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,73799;0;0;0;0;0;0;0;0;0;0;0;0;-3,92359;-0,035694;0,0551015;-0,0184847;0,0152894;0,00657311;-0,0186026;0,0150574;0,00677315;-0,0186026;0,326699;-0,267055;-0;0;0;0;0;0;-0,00174533;0,0153589;0,00677521;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,74425;0;0;0;0;0;0;0;0;0;0;0;0;-3,92359;-0,035694;0,0510408;-0,00218675;-0,0558943;-0,062372;-0,00170419;-0,0549426;-0,0632268;-0,00170419;-0,191893;-0,267055;-0;0;0;0;0;0;-0,00174533;0,0153589;0,00677521;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,74807;0;0;0;0;0;0;0;0;0;0;0;0;-3,92359;-0,035694;0,0510408;-0,00218675;-0,0558943;-0,062372;-0,00170419;-0,0549426;-0,0632268;-0,00170419;-0,191893;-0,267055;-0;0;0;0;0;0;-0,0015708;0,0151844;0,00677521;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,758;0;0;0;0;0;0;0;0;0;0;0;0;-3,92359;-0,035694;0,0510408;-0,00218675;-0,0558943;-0,062372;-0,00170419;-0,0549426;-0,0632268;-0,00170419;-0,191893;-0,267055;-0;0;0;0;0;0;-0,0010472;0,0151844;0,00677521;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,76802;0;0;0;0;0;0;0;0;0;0;0;0;-3,92359;-0,035694;0,0510408;-0,00218675;-0,0558943;-0,062372;-0,00170419;-0,0549426;-0,0632268;-0,00170419;-0,191893;-0,267055;-0;0;0;0;0;0;-0,000872665;0,0151844;0,00677521;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,77802;0;0;0;0;0;0;0;0;0;0;0;0;-3,92359;-0,035694;0,0510408;-0,00218675;-0,0558943;-0,062372;-0,00170419;-0,0549426;-0,0632268;-0,00170419;-0,191893;-0,267055;-0;0;0;0;0;0;-0,000349066;0,0151844;0,00677521;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,7794;0;0;0;0;0;0;0;0;0;0;0;0;-3,92185;-0,0426936;0,0486195;0,066456;-0,126519;-0,0669964;0,0674983;-0,124943;-0,0688866;0,0674983;-0,191893;-0,0688866;-0;0;0;0;0;0;-0,000349066;0,0151844;0,0081317;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,78802;0;0;0;0;0;0;0;0;0;0;0;0;-3,92185;-0,0426936;0,0486195;0,066456;-0,126519;-0,0669964;0,0674983;-0,124943;-0,0688866;0,0674983;-0,191893;-0,0688866;-0;0;0;0;0;0;0;0,0150098;0,0081317;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,79808;0;0;0;0;0;0;0;0;0;0;0;0;-3,92185;-0,0426936;0,0486195;0,066456;-0,126519;-0,0669964;0,0674983;-0,124943;-0,0688866;0,0674983;-0,191893;-0,0688866;-0;0;0;0;0;0;0,000174533;0,0150098;0,0081317;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,80804;0;0;0;0;0;0;0;0;0;0;0;0;-3,92185;-0,0426936;0,0486195;0,066456;-0,126519;-0,0669964;0,0674983;-0,124943;-0,0688866;0,0674983;-0,191893;-0,0688866;-0;0;0;0;0;0;0,000349066;0,0148353;0,0081317;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,81135;0;0;0;0;0;0;0;0;0;0;0;0;-3,92007;-0,0471492;0,0510408;0,0664268;-0,131955;0,00309449;0,0674983;-0,131442;0,00111344;0,0674983;-0,131442;0,391288;0;0;0;0;0;0;0,000349066;0,0148353;0,0081317;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,81804;0;0;0;0;0;0;0;0;0;0;0;0;-3,92007;-0,0471492;0,0510408;0,0664268;-0,131955;0,00309449;0,0674983;-0,131442;0,00111344;0,0674983;-0,131442;0,391288;0;0;0;0;0;0;0,000872665;0,0148353;0,0081317;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,82808;0;0;0;0;0;0;0;0;0;0;0;0;-3,92007;-0,0471492;0,0510408;0,0664268;-0,131955;0,00309449;0,0674983;-0,131442;0,00111344;0,0674983;-0,131442;0,391288;0;0;0;0;0;0;0,00122173;0,0144862;0,0081317;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,83801;0;0;0;0;0;0;0;0;0;0;0;0;-3,92007;-0,0471492;0,0510408;0,0664268;-0,131955;0,00309449;0,0674983;-0,131442;0,00111344;0,0674983;-0,131442;0,391288;0;0;0;0;0;0;0,00139626;0,0144862;0,0081317;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,84765;0;0;0;0;0;0;0;0;0;0;0;0;-3,92007;-0,0473136;0,0701392;-0,00350681;-0,132401;-0,0669806;-0,00250172;-0,131442;-0,0688866;-0,0309678;-0,131442;-0,0688866;0;0;0;0;0;0;0,00139626;0,0144862;0,00837921;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,84806;0;0;0;0;0;0;0;0;0;0;0;0;-3,92007;-0,0473136;0,0701392;-0,00350681;-0,132401;-0,0669806;-0,00250172;-0,131442;-0,0688866;-0,0309678;-0,131442;-0,0688866;0;0;0;0;0;0;0,00191986;0,0143117;0,00837921;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,85803;0;0;0;0;0;0;0;0;0;0;0;0;-3,92007;-0,0473136;0,0701392;-0,00350681;-0,132401;-0,0669806;-0,00250172;-0,131442;-0,0688866;-0,0309678;-0,131442;-0,0688866;0;0;0;0;0;0;0,00261799;0,0141372;0,00837921;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
