time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	ex	ey	ez	dex	dey	dez	cumulx	cumuly	cumulz	x	y	z	xp	yp	zp	xgoal	ygoal	zgoal	dxr	dyr	dzr	dxd	dyd	dzd	pitch	roll	yaw	kpx	kpy	kpz	kix	kiy	kiz	kdx	kdy	kdz	ktg	dist	step	pitchoff	ke1	ke2	gravity
1.11294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12377	0.475435	0.101748	0	0	0	0	0	0	-0.0160256	-0.0768547	0.0803493	0	0	0	0	0	-0.14246	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.15393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12462	0.475435	0.101748	0	0	0	0	0	0	-0.0130839	-0.0755072	0.0489368	0	0	0	0	0	-0.144839	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.17644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.1248	0.472451	0.103753	0	0	0	0	0	0	-0.0036239	-0.0741746	0.0489368	0	0	0	0	0	-0.148082	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.21562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12513	0.471561	0.104674	0	0	0	0	0	0	-0.00343253	-0.0741837	0.0408868	0	0	0	0	0	-0.150662	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.24317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12612	0.465311	0.104674	0	0	0	0	0	0	-0.0190056	-0.0428432	0.0287299	0	0	0	0	0	-0.150668	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.27976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12672	0.464823	0.105414	0	0	0	0	0	0	-0.018915	-0.0426315	0.0287299	0	0	0	0	0	-0.153758	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.31235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12723	0.463875	0.105414	0	0	0	0	0	0	-0.0172438	-0.0424289	0.128833	0	0	0	0	0	-0.156123	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.34848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12749	0.460918	0.105423	0	0	0	0	0	0	0.00580856	-0.0410756	0.128833	0	0	0	0	0	-0.159009	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.37431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12752	0.459419	0.109613	0	0	0	0	0	0	-0.016696	-0.0447218	0.128833	0	0	0	0	0	-0.160569	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.41391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12752	0.459419	0.105423	0	0	0	0	0	0	0.00346031	-0.0258797	-0.115966	0	0	0	0	0	-0.162361	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.44458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12852	0.460216	0.0992357	0	0	0	0	0	0	-0.0299268	-0.0314548	-0.165431	0	0	0	0	0	-0.165384	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.4787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12796	0.460216	0.0941613	0	0	0	0	0	0	0.0342694	-0.105531	-0.165431	0	0	0	0	0	-0.165384	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.51106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12796	0.460216	0.0941613	0	0	0	0	0	0	0.0343066	-0.105519	-0.0434267	0	0	0	0	0	-0.165736	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.5431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12771	0.456861	0.09467	0	0	0	0	0	0	0.0431021	-0.157381	-0.0434267	0	0	0	0	0	-0.166468	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.57754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12737	0.462108	0.0968119	0	0	0	0	0	0	-0.0158886	0.203469	0.0621709	0	0	0	0	0	-0.167319	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.6125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12713	0.459391	0.09467	0	0	0	0	0	0	0.0115111	-0.127839	-0.0915422	0	0	0	0	0	-0.167444	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.63777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12713	0.459391	0.09467	0	0	0	0	0	0	0.0115111	-0.127839	-0.0915422	0	0	0	0	0	-0.167444	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.63836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12678	0.461071	0.0968119	0	0	0	0	0	0	0.0158165	0.0685472	0.0621709	0	0	0	0	0	-0.167711	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.64764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12678	0.461071	0.0968119	0	0	0	0	0	0	0.0158165	0.0685472	0.0621709	0	0	0	0	0	-0.167711	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.65775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12678	0.461071	0.0968119	0	0	0	0	0	0	0.0120905	0.0663751	0.065286	0	0	0	0.0595157	-0.0338594	-0.167711	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.66764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12678	0.461071	0.0968119	0	0	0	0	0	0	0.0120245	0.0661692	0.0655068	0	0	0	0.0605629	-0.037001	-0.167711	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12713	0.459391	0.105052	0	0	0	0	0	0	0.0135419	-0.126525	-0.0378486	0	0	0	0.0605629	-0.037001	-0.167444	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.67766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12713	0.459391	0.105052	0	0	0	0	0	0	0.0135766	-0.126413	-0.0382096	0	0	0	0.0616101	-0.039968	-0.167444	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.68769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12713	0.459391	0.105052	0	0	0	0	0	0	0.0135882	-0.126366	-0.0383593	0	0	0	0.0619592	-0.0411898	-0.167444	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.69766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12713	0.459391	0.105052	0	0	0	0	0	0	0.0136113	-0.126279	-0.0386364	0	0	0	0.0626573	-0.0434587	-0.167444	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.70764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12713	0.459391	0.105052	0	0	0	0	0	0	0.0136286	-0.126199	-0.0388937	0	0	0	0.0631809	-0.0455531	-0.167444	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.70953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12589	0.457557	0.105052	0	0	0	0	0	0	0.0393277	0.0694053	-0.0283496	0	0	0	0.0631809	-0.0455531	-0.166576	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.71768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12589	0.457557	0.105052	0	0	0	0	0	0	0.0393387	0.0694491	-0.0282268	0	0	0	0.06353	-0.0471239	-0.166576	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.72767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12589	0.457557	0.105052	0	0	0	0	0	0	0.0393442	0.0694684	-0.0281715	0	0	0	0.0637045	-0.047822	-0.166576	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.73763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12589	0.457557	0.105052	0	0	0	0	0	0	0.0393551	0.0695168	-0.0280365	0	0	0	0.0640536	-0.0495674	-0.166576	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.74389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.1273	0.457557	0.0938042	0	0	0	0	0	0	-0.0383324	0.054529	-0.10662	0	0	0	0.0640536	-0.0495674	-0.165995	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.74763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.1273	0.457557	0.0938042	0	0	0	0	0	0	-0.0383324	0.054715	-0.106524	0	0	0	0.0640536	-0.0513127	-0.165995	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.75768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.1273	0.457557	0.0938042	0	0	0	0	0	0	-0.0383324	0.0549194	-0.106419	0	0	0	0.0640536	-0.0532325	-0.165995	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.76765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.1273	0.457557	0.0938042	0	0	0	0	0	0	-0.0383515	0.0550119	-0.106364	0	0	0	0.0638791	-0.0541052	-0.165995	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.77124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12765	0.459479	0.0925426	0	0	0	0	0	0	1.49415e-05	0.0663149	-0.103294	0	0	0	0.0638791	-0.0541052	-0.165816	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.77767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12765	0.459479	0.0925426	0	0	0	0	0	0	-2.23142e-05	0.0664951	-0.103179	0	0	0	0.06353	-0.0558505	-0.165816	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.7877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12765	0.459479	0.0925426	0	0	0	0	0	0	-4.0942e-05	0.0666391	-0.103086	0	0	0	0.0633555	-0.0572468	-0.165816	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.7977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12765	0.459479	0.0925426	0	0	0	0	0	0	-4.0942e-05	0.066747	-0.103016	0	0	0	0.0633555	-0.058294	-0.165816	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.80768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12765	0.459479	0.0925426	0	0	0	0	0	0	-4.0942e-05	0.0668009	-0.102981	0	0	0	0.0633555	-0.0588176	-0.165816	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.81371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12765	0.461523	0.0925426	0	0	0	0	0	0	-0.0115103	0.0505433	0.0901805	0	0	0	0.0633555	-0.0588176	-0.165695	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.81762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12765	0.461523	0.0925426	0	0	0	0	0	0	-0.0115406	0.0504806	0.0902117	0	0	0	0.0637045	-0.0595157	-0.165695	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.82761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12765	0.461523	0.0925426	0	0	0	0	0	0	-0.0115862	0.050418	0.0902409	0	0	0	0.0642281	-0.0602139	-0.165695	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.83748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12765	0.461749	0.0978023	0	0	0	0	0	0	-0.00979466	0.039849	0.0897192	0	0	0	0.0642281	-0.0602139	-0.165133	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
