time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dx	dy	dz	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
0.481766	0	0	0	0	0	0	0	0	0	0	0	0	-3.47501	0.0372111	-0.695001	-2.40654	3.9355	8.84623	0	0	0	0	0	0.130688	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
0.515496	0	0	0	0	0	0	0	0	0	0	0	0	-3.4931	0.0372111	-0.975302	-2.4566	4.04994	-12.2443	0	0	0	0	0	0.11334	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
0.548709	0	0	0	0	0	0	0	0	0	0	0	0	-3.52179	0.0372111	-0.695001	-0.368378	3.82675	8.84623	0	0	0	0	0	0.130688	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
0.581913	0	0	0	0	0	0	0	0	0	0	0	0	-3.4931	-0.0859816	-0.867213	0.65124	-7.79991	-7.3137	0	0	0	0	0	0.199787	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
0.615293	0	0	0	0	0	0	0	0	0	0	0	0	-3.44889	-0.0859816	-0.624413	-2.33828	-7.19457	14.565	0	0	0	0	0	0.199787	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
0.648899	0	0	0	0	0	0	0	0	0	0	0	0	-3.33314	0.181556	0.00931194	5.02012	-7.38869	26.2543	0	0	0	0	0	0.0927306	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
0.680938	0	0	0	0	0	0	0	0	0	0	0	0	-3.43588	0.252252	0.00931194	-3.24817	2.51547	26.2543	0	0	0	0	0	0.0927306	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
0.714512	0	0	0	0	0	0	0	0	0	0	0	0	-3.42256	0.181556	-0.845221	-0.280725	-6.89779	4.44621	0	0	0	0	0	0.0981612	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
0.748864	0	0	0	0	0	0	0	0	0	0	0	0	-3.43588	-0.154345	-0.845221	-0.940582	2.30717	4.44621	0	0	0	0	0	0.0981612	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
0.782082	0	0	0	0	0	0	0	0	0	0	0	0	-3.44312	-0.154345	-0.47649	0.622017	2.24995	10.7355	0	0	0	0	0	0.0989805	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
0.8123	0	0	0	0	0	0	0	0	0	0	0	0	-3.44312	0.256694	0.139149	0.317572	2.28018	10.7355	0	0	0	0	0	0.0989805	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
0.845994	0	0	0	0	0	0	0	0	0	0	0	0	-3.44097	0.256694	0.146286	0.0267624	-0.596651	0.442018	0	0	0	0	0	0.107614	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
0.88116	0	0	0	0	0	0	0	0	0	0	0	0	-3.44037	0.219956	0.146286	-0.00215045	-0.593932	-0.184644	0	0	0	0	0	0.113957	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
0.912813	0	0	0	0	0	0	0	0	0	0	0	0	-3.44097	0.219956	0.127171	-0.0752569	-0.502072	-0.230895	0	0	0	0	0	0.113957	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
0.945863	0	0	0	0	0	0	0	0	0	0	0	0	-3.43867	0.263679	0.12491	0.102415	0.396641	-0.230895	0	0	0	0	0	0.0923512	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
0.978883	0	0	0	0	0	0	0	0	0	0	0	0	-3.43494	0.263679	0.119868	0.307441	0.379112	-0.230895	0	0	0	0	0	0.0870114	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.00968	0	0	0	0	0	0	0	0	0	0	0	0	-3.43076	0.254205	0.0924564	0.212147	-0.713313	0.152491	0	0	0	0	0	0.0870114	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.04707	0	0	0	0	0	0	0	0	0	0	0	0	-3.43076	0.212056	0.0710293	-0.192321	-0.676002	-0.572949	0	0	0	0	0	0.102875	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.07909	0	0	0	0	0	0	0	0	0	0	0	0	-3.43076	0.180865	0.0924564	-0.223938	-0.956037	0.715736	0	0	0	0	0	0.105638	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.10643	0	0	0	0	0	0	0	0	0	0	0	0	-3.42705	0.180865	0.0955259	0.154161	-0.996128	0.765208	0	0	0	0	0	0.105638	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.14433	0	0	0	0	0	0	0	0	0	0	0	0	-3.40586	0.135288	0.126745	0.125777	-1.14388	0.765208	0	0	0	0	0	0.116901	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.17761	0	0	0	0	0	0	0	0	0	0	0	0	-3.3974	0.092785	0.142746	0.0351917	-1.58932	1.72656	0	0	0	0	0	0.11864	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.21066	0	0	0	0	0	0	0	0	0	0	0	0	-3.39446	0.0404122	0.184818	0.0842937	-1.14026	-0.384956	0	0	0	0	0	0.122559	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.243	0	0	0	0	0	0	0	0	0	0	0	0	-3.38617	0.0393999	0.184818	0.0612214	-0.227297	-0.300134	0	0	0	0	0	0.122559	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.27723	0	0	0	0	0	0	0	0	0	0	0	0	-3.38433	0.032347	0.175113	0.223309	-0.24619	-0.384956	0	0	0	0	0	0.118324	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.30944	0	0	0	0	0	0	0	0	0	0	0	0	-3.36333	0.0101414	0.175113	0.0756968	-0.227963	-0.300134	0	0	0	0	0	0.111672	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.34102	0	0	0	0	0	0	0	0	0	0	0	0	-3.36333	0.0101414	0.17349	0.103249	0.0198178	-0.233616	0	0	0	0	0	0.104136	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.37627	0	0	0	0	0	0	0	0	0	0	0	0	-3.36208	0.0178986	0.174548	0.0955215	0.237277	0.0300093	0	0	0	0	0	0.10005	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.40325	0	0	0	0	0	0	0	0	0	0	0	0	-3.36215	0.0303752	0.17349	0.0171135	0.245048	-0.232005	0	0	0	0	0	0.0803925	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.44392	0	0	0	0	0	0	0	0	0	0	0	0	-3.36208	0.0303752	0.168294	0.0483881	-0.288072	-0.232005	0	0	0	0	0	0.0803151	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.46969	0	0	0	0	0	0	0	0	0	0	0	0	-3.34308	-0.00976915	0.168294	0.295404	-1.00837	-0.232005	0	0	0	0	0	0.0662192	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.50408	0	0	0	0	0	0	0	0	0	0	0	0	-3.33376	-0.0295062	0.157797	0.307944	-1.00461	-0.296362	0	0	0	0	0	0.0537602	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.54122	0	0	0	0	0	0	0	0	0	0	0	0	-3.32679	-0.0378831	0.157797	0.193837	-0.233368	-0.448214	0	0	0	0	0	0.0393404	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.57223	0	0	0	0	0	0	0	0	0	0	0	0	-3.32104	-0.0378831	0.141152	0.195423	-0.232041	-0.448214	0	0	0	0	0	0.032527	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.60362	0	0	0	0	0	0	0	0	0	0	0	0	-3.31216	-0.0826731	0.141152	0.18711	-0.656145	-0.0989737	0	0	0	0	0	0.0257941	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.63436	0	0	0	0	0	0	0	0	0	0	0	0	-3.31216	-0.0826731	0.141152	0.18711	-0.656145	-0.0989737	0	0	0	0	0	0.0257941	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.6392	0	0	0	0	0	0	0	0	0	0	0	0	-3.30575	-0.0826731	0.138084	0.20143	-0.651891	-0.0989737	0	0	0	0	0	0.00389867	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.64422	0	0	0	0	0	0	0	0	0	0	0	0	-3.30575	-0.0826731	0.138084	0.20143	-0.651891	-0.0989737	0	0	0	0	0	0.00389867	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.65429	0	0	0	0	0	0	0	0	0	0	0	0	-3.30575	-0.0826731	0.138084	0.20143	-0.651891	-0.0989737	0	0	0	0.00418879	0.00366519	0.00389867	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.6642	0	0	0	0	0	0	0	0	0	0	0	0	-3.30575	-0.0826731	0.138084	0.20143	-0.651891	-0.0989737	0	0	0	0.00541052	0.00314159	0.00389867	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.66973	0	0	0	0	0	0	0	0	0	0	0	0	-3.30565	-0.103117	0.143346	0.0580085	-0.649124	0.169943	0	0	0	0.00541052	0.00314159	-0.0292698	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.67426	0	0	0	0	0	0	0	0	0	0	0	0	-3.30565	-0.103117	0.143346	0.0580085	-0.649124	0.169943	0	0	0	0.00645772	0.00296706	-0.0292698	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.68425	0	0	0	0	0	0	0	0	0	0	0	0	-3.30565	-0.103117	0.143346	0.0580085	-0.649124	0.169943	0	0	0	0.00698132	0.00296706	-0.0292698	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.69427	0	0	0	0	0	0	0	0	0	0	0	0	-3.30565	-0.103117	0.143346	0.0580085	-0.649124	0.169943	0	0	0	0.00820305	0.00331613	-0.0292698	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.70274	0	0	0	0	0	0	0	0	0	0	0	0	-3.30433	-0.100895	0.151212	0.0337028	0.213669	-0.480774	0	0	0	0.00820305	0.00331613	-0.0471586	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.70423	0	0	0	0	0	0	0	0	0	0	0	0	-3.30433	-0.100895	0.151212	0.0337028	0.213669	-0.480774	0	0	0	0.00942478	0.00418879	-0.0471586	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.71424	0	0	0	0	0	0	0	0	0	0	0	0	-3.30433	-0.100895	0.151212	0.0337028	0.213669	-0.480774	0	0	0	0.010472	0.00575959	-0.0471586	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.72426	0	0	0	0	0	0	0	0	0	0	0	0	-3.30433	-0.100895	0.151212	0.0337028	0.213669	-0.480774	0	0	0	0.010821	0.00645772	-0.0471586	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.73423	0	0	0	0	0	0	0	0	0	0	0	0	-3.30433	-0.100895	0.151212	0.0337028	0.213669	-0.480774	0	0	0	0.0115192	0.00872665	-0.0471586	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.74061	0	0	0	0	0	0	0	0	0	0	0	0	-3.30138	-0.107949	0.151845	-0.0153418	-0.22454	0.0185047	0	0	0	0.0115192	0.00872665	-0.0578832	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.74425	0	0	0	0	0	0	0	0	0	0	0	0	-3.30138	-0.107949	0.151845	-0.0153418	-0.22454	0.0185047	0	0	0	0.0116937	0.0120428	-0.0578832	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.75425	0	0	0	0	0	0	0	0	0	0	0	0	-3.30138	-0.107949	0.151845	-0.0153418	-0.22454	0.0185047	0	0	0	0.0111701	0.0148353	-0.0578832	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.76419	0	0	0	0	0	0	0	0	0	0	0	0	-3.30138	-0.107949	0.151845	-0.0153418	-0.22454	0.0185047	0	0	0	0.0106465	0.0164061	-0.0578832	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.76824	0	0	0	0	0	0	0	0	0	0	0	0	-3.30138	-0.107803	0.151212	-0.0268186	0.047572	-0.429405	0	0	0	0.0106465	0.0164061	-0.0586719	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.77427	0	0	0	0	0	0	0	0	0	0	0	0	-3.30138	-0.107803	0.151212	-0.0268186	0.047572	-0.429405	0	0	0	0.00959931	0.0193732	-0.0586719	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.78434	0	0	0	0	0	0	0	0	0	0	0	0	-3.30138	-0.107803	0.151212	-0.0268186	0.047572	-0.429405	0	0	0	0.00802851	0.0228638	-0.0586719	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.79428	0	0	0	0	0	0	0	0	0	0	0	0	-3.30138	-0.107803	0.151212	-0.0268186	0.047572	-0.429405	0	0	0	0.00628319	0.026529	-0.0586719	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.80426	0	0	0	0	0	0	0	0	0	0	0	0	-3.30138	-0.107803	0.151212	-0.0268186	0.047572	-0.429405	0	0	0	0.00523599	0.0280998	-0.0586719	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.8054	0	0	0	0	0	0	0	0	0	0	0	0	-3.30216	-0.108884	0.151845	-0.0262868	-0.0303285	0.0174418	0	0	0	0.00523599	0.0280998	-0.0642491	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.81423	0	0	0	0	0	0	0	0	0	0	0	0	-3.30216	-0.108884	0.151845	-0.0262868	-0.0303285	0.0174418	0	0	0	0.00331613	0.0312414	-0.0642491	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.82426	0	0	0	0	0	0	0	0	0	0	0	0	-3.30216	-0.108884	0.151845	-0.0262868	-0.0303285	0.0174418	0	0	0	0.0010472	0.0342085	-0.0642491	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.83428	0	0	0	0	0	0	0	0	0	0	0	0	-3.30216	-0.108884	0.151845	-0.0262868	-0.0303285	0.0174418	0	0	0	-0.000174533	0.0356047	-0.0642491	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.84118	0	0	0	0	0	0	0	0	0	0	0	0	-3.30307	-0.107803	0.152928	-0.0653485	0.0577914	0.177646	0	0	0	-0.000174533	0.0356047	-0.0777873	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.84423	0	0	0	0	0	0	0	0	0	0	0	0	-3.30307	-0.107803	0.152928	-0.0653485	0.0577914	0.177646	0	0	0	-0.00261799	0.0376991	-0.0777873	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.8542	0	0	0	0	0	0	0	0	0	0	0	0	-3.30307	-0.107803	0.152928	-0.0653485	0.0577914	0.177646	0	0	0	-0.00523599	0.0390954	-0.0777873	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.86424	0	0	0	0	0	0	0	0	0	0	0	0	-3.30307	-0.107803	0.152928	-0.0653485	0.0577914	0.177646	0	0	0	-0.00785398	0.039968	-0.0777873	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.86722	0	0	0	0	0	0	0	0	0	0	0	0	-3.30451	-0.104234	0.158746	0.0149004	0.138696	0.174065	0	0	0	-0.00785398	0.039968	-0.0846376	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.87423	0	0	0	0	0	0	0	0	0	0	0	0	-3.30451	-0.104234	0.158746	0.0149004	0.138696	0.174065	0	0	0	-0.00925025	0.0403171	-0.0846376	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.88428	0	0	0	0	0	0	0	0	0	0	0	0	-3.30451	-0.104234	0.158746	0.0149004	0.138696	0.174065	0	0	0	-0.0113446	0.0404916	-0.0846376	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.89421	0	0	0	0	0	0	0	0	0	0	0	0	-3.30451	-0.104234	0.158746	0.0149004	0.138696	0.174065	0	0	0	-0.0123918	0.0406662	-0.0846376	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.90316	0	0	0	0	0	0	0	0	0	0	0	0	-3.30451	-0.104234	0.158746	0.0199135	0.131235	-0.0288437	0	0	0	-0.0123918	0.0406662	-0.0878047	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.90421	0	0	0	0	0	0	0	0	0	0	0	0	-3.30451	-0.104234	0.158746	0.0199135	0.131235	-0.0288437	0	0	0	-0.0123918	0.0406662	-0.0878047	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.91419	0	0	0	0	0	0	0	0	0	0	0	0	-3.30451	-0.104234	0.158746	0.0199135	0.131235	-0.0288437	0	0	0	-0.0123918	0.0406662	-0.0878047	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.92418	0	0	0	0	0	0	0	0	0	0	0	0	-3.30451	-0.104234	0.158746	0.0199135	0.131235	-0.0288437	0	0	0	-0.0123918	0.0406662	-0.0878047	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.9342	0	0	0	0	0	0	0	0	0	0	0	0	-3.30451	-0.104234	0.158746	0.0199135	0.131235	-0.0288437	0	0	0	-0.0123918	0.0406662	-0.0878047	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.93598	0	0	0	0	0	0	0	0	0	0	0	0	-3.30436	-0.104341	0.158746	0.0135853	0.186911	-0.0310306	0	0	0	-0.0123918	0.0406662	-0.0954312	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.94422	0	0	0	0	0	0	0	0	0	0	0	0	-3.30436	-0.104341	0.158746	0.0135853	0.186911	-0.0310306	0	0	0	-0.0123918	0.0406662	-0.0954312	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.95424	0	0	0	0	0	0	0	0	0	0	0	0	-3.30436	-0.104341	0.158746	0.0135853	0.186911	-0.0310306	0	0	0	-0.0123918	0.0406662	-0.0954312	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.9642	0	0	0	0	0	0	0	0	0	0	0	0	-3.30436	-0.104341	0.158746	0.0135853	0.186911	-0.0310306	0	0	0	-0.0123918	0.0406662	-0.0954312	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.97115	0	0	0	0	0	0	0	0	0	0	0	0	-3.30436	-0.106063	0.165098	-0.0439186	-0.0570715	-0.0871677	0	0	0	-0.0123918	0.0406662	-0.099256	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.97424	0	0	0	0	0	0	0	0	0	0	0	0	-3.30436	-0.106063	0.165098	-0.0439186	-0.0570715	-0.0871677	0	0	0	-0.0123918	0.0406662	-0.099256	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.98418	0	0	0	0	0	0	0	0	0	0	0	0	-3.30436	-0.106063	0.165098	-0.0439186	-0.0570715	-0.0871677	0	0	0	-0.0123918	0.0406662	-0.099256	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.99423	0	0	0	0	0	0	0	0	0	0	0	0	-3.30436	-0.106063	0.165098	-0.0439186	-0.0570715	-0.0871677	0	0	0	-0.0123918	0.0406662	-0.099256	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
1.99769	0	0	0	0	0	0	0	0	0	0	0	0	-3.30557	-0.106063	0.167984	-0.04139	-0.0490451	0.111394	0	0	0	-0.0123918	0.0406662	-0.100489	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
2.0042	0	0	0	0	0	0	0	0	0	0	0	0	-3.30557	-0.106063	0.167984	-0.04139	-0.0490451	0.111394	0	0	0	-0.0123918	0.0406662	-0.100489	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
2.0143	0	0	0	0	0	0	0	0	0	0	0	0	-3.30557	-0.106063	0.167984	-0.04139	-0.0490451	0.111394	0	0	0	-0.0123918	0.0406662	-0.100489	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
2.02433	0	0	0	0	0	0	0	0	0	0	0	0	-3.30557	-0.106063	0.167984	-0.04139	-0.0490451	0.111394	0	0	0	-0.0123918	0.0406662	-0.100489	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
2.0343	0	0	0	0	0	0	0	0	0	0	0	0	-3.30557	-0.106063	0.167984	-0.04139	-0.0490451	0.111394	0	0	0	-0.0123918	0.0406662	-0.100489	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
2.04202	0	0	0	0	0	0	0	0	0	0	0	0	-3.30604	-0.108134	0.165098	-0.020682	-0.0840702	-0.0863573	0	0	0	-0.0123918	0.0406662	-0.103297	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
2.04424	0	0	0	0	0	0	0	0	0	0	0	0	-3.30604	-0.108134	0.165098	-0.020682	-0.0840702	-0.0863573	0	0	0	-0.0123918	0.0406662	-0.103297	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
2.0542	0	0	0	0	0	0	0	0	0	0	0	0	-3.30604	-0.108134	0.165098	-0.020682	-0.0840702	-0.0863573	0	0	0	-0.0123918	0.0406662	-0.103297	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
2.0637	0	0	0	0	0	0	0	0	0	0	0	0	-3.30681	-0.122601	0.149258	0.00951308	-0.327941	-0.00786437	0	0	0	-0.0123918	0.0406662	-0.114731	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
2.06427	0	0	0	0	0	0	0	0	0	0	0	0	-3.30681	-0.122601	0.149258	0.00951308	-0.327941	-0.00786437	0	0	0	-0.0123918	0.0406662	-0.114731	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-0.1	-0.1	2560	
