-2.84757	0.013435	-0.141251
-2.84757	0.013435	-0.141251
-2.84757	0.013435	-0.141251
-2.84757	0.013435	-0.141251
-2.84757	0.013435	-0.141251
-2.84757	0.0120189	-0.141251
-2.84757	0.0120189	-0.141251
-2.84757	0.0120189	-0.141251
-2.84775	0.0120189	-0.143952
-2.84775	0.0120189	-0.143952
-2.84775	0.0120189	-0.143952
-2.84775	0.0120189	-0.143952
-2.84775	0.0120189	-0.143952
-2.84677	0.00963559	-0.14423
-2.84677	0.00963559	-0.14423
-2.84677	0.00963559	-0.14423
-2.84677	0.00963559	-0.14423
-2.84791	0.00963559	-0.146276
-2.84791	0.00963559	-0.146276
-2.84791	0.00963559	-0.146276
-2.84791	0.00963559	-0.146276
-2.84677	0.0125571	-0.146276
-2.84677	0.0125571	-0.146276
-2.84677	0.0125571	-0.146276
-2.84677	0.0125571	-0.146276
-2.84629	0.0125571	-0.146276
-2.84629	0.0125571	-0.146276
-2.84629	0.0125571	-0.146276
-2.84629	0.0125571	-0.146276
-2.84629	0.0125571	-0.146276
-2.84629	0.0107062	-0.146282
-2.84629	0.0107062	-0.146282
-2.84629	0.0107062	-0.146282
-2.84629	0.0107062	-0.146282
-2.84718	0.0107062	-0.146282
-2.84718	0.0107062	-0.146282
-2.84718	0.0107062	-0.146282
-2.84718	0.0107062	-0.146282
-2.84718	0.0107062	-0.146282
-2.84768	0.0113128	-0.143815
-2.84768	0.0113128	-0.143815
-2.84768	0.0113128	-0.143815
-2.84768	0.0113128	-0.143815
-2.84768	0.0113128	-0.138803
-2.84768	0.0113128	-0.138803
-2.84768	0.0113128	-0.138803
-2.84768	0.0113128	-0.138803
-2.84768	0.0113128	-0.138803
-2.84779	0.0114719	-0.138803
-2.84779	0.0114719	-0.138803
-2.84779	0.0114719	-0.138803
-2.84931	0.00998966	-0.131325
-2.84931	0.00998966	-0.131325
-2.84931	0.00998966	-0.131325
-2.84931	0.00998966	-0.131325
-2.84931	0.00998966	-0.131325
-2.84978	0.00998966	-0.131154
-2.84978	0.00998966	-0.131154
-2.84978	0.00998966	-0.131154
-2.84978	0.00998966	-0.131154
-2.85061	0.00998966	-0.131325
-2.85061	0.00998966	-0.131325
-2.85061	0.00998966	-0.131325
-2.85061	0.00998966	-0.131325
-2.85074	0.0111047	-0.137329
-2.85074	0.0111047	-0.137329
-2.85074	0.0111047	-0.137329
-2.85074	0.0111047	-0.137329
-2.85074	0.0111047	-0.137329
-2.85221	0.0111047	-0.139752
-2.85221	0.0111047	-0.139752
-2.85221	0.0111047	-0.139752
-2.85221	0.0111047	-0.139752
-2.85311	0.0100467	-0.142765
-2.85311	0.0100467	-0.142765
-2.85311	0.0100467	-0.142765
-2.85311	0.0100467	-0.142765
-2.85366	0.00933479	-0.143159
-2.85366	0.00933479	-0.143159
-2.85366	0.00933479	-0.143159
-2.85366	0.00933479	-0.143159
-2.85366	0.00933479	-0.143159
-2.85495	0.00933479	-0.147699
-2.85495	0.00933479	-0.147699
-2.85495	0.00933479	-0.147699
-2.85495	0.00933479	-0.147699
-2.85559	0.00613752	-0.147959
-2.85559	0.00613752	-0.147959
-2.85559	0.00613752	-0.147959
-2.85559	0.00613752	-0.147959
-2.85726	0.00613752	-0.150956
-2.85726	0.00613752	-0.150956
-2.85726	0.00613752	-0.150956
-2.85726	0.00613752	-0.150956
-2.85736	0.0103181	-0.16203
-2.85736	0.0103181	-0.16203
-2.85736	0.0103181	-0.16203
-2.85736	0.0103181	-0.16203
-2.85736	0.0103181	-0.16203
-2.85794	0.0103181	-0.163312
-2.85794	0.0103181	-0.163312
-2.85794	0.0103181	-0.163312
-2.85794	0.0103181	-0.163312
-2.85828	0.012559	-0.168259
-2.85828	0.012559	-0.168259
-2.85828	0.012559	-0.168259
-2.85828	0.012559	-0.168259
-2.85932	0.00840864	-0.172654
-2.85932	0.00840864	-0.172654
-2.85932	0.00840864	-0.172654
-2.85932	0.00840864	-0.172654
-2.86014	0.00840864	-0.177956
-2.86014	0.00840864	-0.177956
-2.86014	0.00840864	-0.177956
-2.86014	0.00840864	-0.177956
-2.86014	0.00840864	-0.177956
-2.8608	0.00840864	-0.181903
-2.8608	0.00840864	-0.181903
-2.8608	0.00840864	-0.181903
-2.8608	0.00840864	-0.181903
-2.86119	0.0108883	-0.181903
-2.86119	0.0108883	-0.181903
-2.86119	0.0108883	-0.181903
-2.86119	0.0108883	-0.181903
-2.86119	0.0108883	-0.181903
-2.86119	0.0155207	-0.181049
-2.86119	0.0155207	-0.181049
-2.86119	0.0155207	-0.181049
-2.86173	0.0355111	-0.181049
-2.86173	0.0355111	-0.181049
-2.86173	0.0355111	-0.181049
-2.86173	0.0355111	-0.181049
-2.86173	0.0355111	-0.181049
-2.86173	0.0368286	-0.18794
-2.86173	0.0368286	-0.18794
-2.86173	0.0368286	-0.18794
-2.86173	0.0368286	-0.18794
-2.86384	0.0368286	-0.189624
-2.86384	0.0368286	-0.189624
-2.86384	0.0368286	-0.189624
-2.86384	0.0368286	-0.189624
-2.86384	0.0368286	-0.189624
-2.86487	0.0277673	-0.199285
-2.86487	0.0277673	-0.199285
-2.86487	0.0277673	-0.199285
-2.86487	0.0277673	-0.199285
-2.86564	0.0232967	-0.202256
-2.86564	0.0232967	-0.202256
-2.86564	0.0232967	-0.202256
-2.86564	0.0232967	-0.202256
-2.86564	0.0232967	-0.202256
-2.86655	0.0232967	-0.204361
-2.86655	0.0232967	-0.204361
-2.86655	0.0232967	-0.204361
-2.86655	0.0232967	-0.204361
-2.86826	0.0250202	-0.213082
-2.86826	0.0250202	-0.213082
-2.86826	0.0250202	-0.213082
-2.86826	0.0250202	-0.213082
-2.86899	0.0250202	-0.214736
-2.86899	0.0250202	-0.214736
-2.86899	0.0250202	-0.214736
-2.86899	0.0250202	-0.214736
-2.87046	0.0250202	-0.214736
-2.87046	0.0250202	-0.214736
-2.87046	0.0250202	-0.214736
-2.87046	0.0250202	-0.214736
-2.87046	0.0250202	-0.214736
-2.87113	0.0189866	-0.220077
-2.87113	0.0189866	-0.220077
-2.87113	0.0189866	-0.220077
-2.87113	0.0189866	-0.220077
-2.87248	0.0230169	-0.223459
-2.87248	0.0230169	-0.223459
-2.87248	0.0230169	-0.223459
-2.87248	0.0230169	-0.223459
-2.87325	0.0210971	-0.224524
-2.87325	0.0210971	-0.224524
-2.87325	0.0210971	-0.224524
-2.87325	0.0210971	-0.224524
-2.87378	0.0210971	-0.226068
-2.87378	0.0210971	-0.226068
-2.87378	0.0210971	-0.226068
-2.87378	0.0210971	-0.226068
-2.87378	0.0210971	-0.226068
-2.87506	0.0184281	-0.23015
-2.87506	0.0184281	-0.23015
-2.87506	0.0184281	-0.23015
-2.87506	0.0184281	-0.23015
-2.876	0.0184281	-0.235785
-2.876	0.0184281	-0.235785
-2.876	0.0184281	-0.235785
-2.876	0.0184281	-0.235785
-2.8773	0.019304	-0.236155
-2.8773	0.019304	-0.236155
-2.8773	0.019304	-0.236155
-2.8773	0.019304	-0.236155
-2.87796	0.0195351	-0.242788
-2.87796	0.0195351	-0.242788
-2.87796	0.0195351	-0.242788
-2.87796	0.0195351	-0.242788
-2.87796	0.0195351	-0.242788
-2.8789	0.0214712	-0.24385
-2.8789	0.0214712	-0.24385
-2.8789	0.0214712	-0.24385
-2.8789	0.0214712	-0.24385
-2.87989	0.0214712	-0.252118
-2.87989	0.0214712	-0.252118
-2.87989	0.0214712	-0.252118
-2.87989	0.0214712	-0.252118
-2.87989	0.0214712	-0.252118
-2.88056	0.0211365	-0.254958
-2.88056	0.0211365	-0.254958
-2.88056	0.0211365	-0.254958
-2.88056	0.0211365	-0.254958
-2.8823	0.0200575	-0.254958
-2.8823	0.0200575	-0.254958
-2.8823	0.0200575	-0.254958
-2.8823	0.0200575	-0.254958
-2.88396	0.0200575	-0.254958
-2.88396	0.0200575	-0.254958
-2.88396	0.0200575	-0.254958
-2.88396	0.0200575	-0.254958
-2.88396	0.0200575	-0.254958
-2.88519	0.0200575	-0.258177
-2.88519	0.0200575	-0.258177
-2.88519	0.0200575	-0.258177
-2.88519	0.0200575	-0.258177
-2.8869	0.0212055	-0.258382
-2.8869	0.0212055	-0.258382
-2.8869	0.0212055	-0.258382
-2.8869	0.0212055	-0.258382
-2.8895	0.0258577	-0.258997
-2.8895	0.0258577	-0.258997
-2.8895	0.0258577	-0.258997
-2.8895	0.0258577	-0.258997
-2.8895	0.0258577	-0.258997
-2.89087	0.0261251	-0.262638
-2.89087	0.0261251	-0.262638
-2.89087	0.0261251	-0.262638
-2.89152	0.0261251	-0.267372
-2.89152	0.0261251	-0.267372
-2.89152	0.0261251	-0.267372
-2.89152	0.0261251	-0.267372
-2.89152	0.0261251	-0.267372
-2.89413	0.0242463	-0.270263
-2.89413	0.0242463	-0.270263
-2.89413	0.0242463	-0.270263
-2.89413	0.0242463	-0.270263
-2.89469	0.0217758	-0.273891
-2.89469	0.0217758	-0.273891
-2.89469	0.0217758	-0.273891
