time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxrDerf;dyrDer;dzrDer;dxd;dyd;dzd;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kivx;kivy;kivz;kdvx;kdvy;kdvz;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
0,495687;0;0;0;0;0;0;0;0;0;0;0;0;-3,7903;0,199102;0,0889244;0,0730206;0,136931;-0,42;0,0669492;0,14;-0,42;2,54976;13,8226;-10,0763;0,78108;0;0;0;0;0;0;0;0,0438404;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,527438;0;0;0;0;0;0;0;0;0;0;0;0;-3,81946;0,199102;0,385133;0,00615566;0,209932;-0,35;-0,00305081;0,21;-0,35;-0,791458;13,8226;9,33145;0,907624;0;0;0;0;0;0;0;0,0438404;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,559905;0;0;0;0;0;0;0;0;0;0;0;0;-3,80622;0,164375;0,385133;0,081125;0,276226;-0,28;0,0669492;0,28;-0,28;0,589406;5,17366;1,39339;0,222821;0;0;0;0;0;0;0;0,0509603;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,595568;0;0;0;0;0;0;0;0;0;0;0;0;-3,82537;0,164375;0,385133;0,0147815;0,349701;-0,21;-0,00305081;0,35;-0,21;-1,74529;1,32554;1,39339;-0,295473;0;0;0;0;0;0;0;0,0509603;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,625573;0;0;0;0;0;0;0;0;0;0;0;0;-3,83018;0,164375;0,299938;0,0882564;0,416044;-0,14;0,0669492;0,42;-0,14;0,589406;1,32554;1,39339;-0,395002;0;0;0;0;0;0;0;0,0509603;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,66597;0;0;0;0;0;0;0;0;0;0;0;0;-3,83018;0,0268046;0,124461;0,166768;0,336814;-0,21;0,136949;0,35;-0,21;0,26963;-2,4532;-8,58054;-0,43411;0;0;0;0;0;0;0;0,0867774;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,693487;0;0;0;0;0;0;0;0;0;0;0;0;-3,81929;0,0268046;0,299938;0,230438;0,26101;-0,14;0,206949;0,28;-0,14;0,366145;-2,4532;5,84668;-0,167623;0;0;0;0;0;0;0;0,0867774;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,729168;0;0;0;0;0;0;0;0;0;0;0;0;-3,81929;-0,0584646;0,300783;0,290014;0,18081;-0,21;0,26963;0,21;-0,21;0,26963;-2,4532;-4,0857;0,200179;0;0;0;0;0;0;0;0,10422;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,75942;0;0;0;0;0;0;0;0;0;0;0;0;-3,83172;0,0788835;0,300783;0,218334;0,265674;-0,28;0,19963;0,28;-0,28;-0,630813;5,49216;-4,0857;0,14884;0;0;0;0;0;0;0;0,0685262;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,798491;0;0;0;0;0;0;0;0;0;0;0;0;-3,84433;0,0334517;0,0657992;0,145938;0,199013;-0,35;0,12963;0,21;-0,35;-0,630813;-3,84944;-4,0857;-0,302395;0;0;0;0;0;0;0;0,0797001;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,826815;0;0;0;0;0;0;0;0;0;0;0;0;-3,84618;0,0334517;0,0657992;0,0705871;0,134808;-0,28;0,0596302;0,14;-0,28;-0,0654537;-0,0406113;0,464578;-0,582728;0;0;0;0;0;0;0;0,0797001;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,860749;0;0;0;0;0;0;0;0;0;0;0;0;-3,84588;0,0323019;0,0773146;0,0146025;0,0690566;-0,21;0,0090579;0,07;-0,21;0,0090579;-0,477545;0,464578;-0,408053;0;0;0;0;0;0;0;0,0797044;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,891261;0;0;0;0;0;0;0;0;0;0;0;0;-3,84588;0,0210017;0,0773146;0,00902727;-0,000744309;-0,14;0,0090579;0;-0,14;0,0090579;-0,0406113;-0,0477021;-0,130523;0;0;0;0;0;0;0;0,0822651;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,930869;0;0;0;0;0;0;0;0;0;0;0;0;-3,84588;0,0210017;0,0773146;0,0147793;0,069019;-0,07;0,0090579;0,07;-0,07;0,0090579;0,160861;-0,0477021;-0,00678562;0;0;0;0;0;0;0;0,0822651;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,958623;0;0;0;0;0;0;0;0;0;0;0;0;-3,84616;0,0324889;0,0881389;0,00585851;0,13997;-0,0477021;-0,00509628;0,14;-0,0477021;-0,00509628;0,160861;-0,0477021;0,000187062;0;0;0;0;0;0;0;0,0782169;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
0,990883;0;0;0;0;0;0;0;0;0;0;0;0;-3,84616;0,0324889;0,0893949;0,000343328;0,0701844;0,0222979;-0,00509628;0,07;0,0222979;-0,00509628;-0,00821881;0,0389293;-0,00617602;0;0;0;0;0;0;0;0,0775675;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,02993;0;0;0;0;0;0;0;0;0;0;0;0;-3,84454;0,0322237;0,0893949;0,0351231;-0,00275284;0,0389293;0,0352308;0;0,0389293;0,0352308;-0,159029;0,0389293;0,00604709;0;0;0;0;0;0;0;0,0782169;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,05723;0;0;0;0;0;0;0;0;0;0;0;0;-3,84454;0,0309782;0,0915783;0,034488;-0,0109241;0,0389293;0,0352308;-0,00821881;0,0389293;0,0352308;-0,00821881;0,0389293;0,0365353;0;0;0;0;0;0;0;0,0775675;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,09077;0;0;0;0;0;0;0;0;0;0;0;0;-3,84381;0,026014;0,091865;0,0289995;-0,0807367;0,00856367;0,0352308;-0,0782188;0,00856367;0,0352308;-0,159029;0,00856367;0,0412293;0;0;0;0;0;0;0;0,0783631;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,12397;0;0;0;0;0;0;0;0;0;0;0;0;-3,8446;0,0214006;0,091865;-0,0266763;-0,038013;0,00856367;-0,0236304;-0,0399777;0,00856367;-0,0236304;-0,0399777;0,00856367;0,0228252;0;0;0;0;0;0;0;0,0780688;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,15903;0;0;0;0;0;0;0;0;0;0;0;0;-3,84454;0,0214006;0,0994551;-0,00160417;-0,0399743;0,0785637;0,0015183;-0,0399777;0,0785637;0,0015183;-0,0399777;0,228163;-0,000921623;0;0;0;0;0;0;0;0,0780688;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,19024;0;0;0;0;0;0;0;0;0;0;0;0;-3,8446;0,0298542;0,104665;-0,0104443;-0,0393091;0,148564;-0,00748803;-0,0399777;0,148564;-0,00748803;-0,0399777;0,228163;-0,0114083;0;0;0;0;0;0;0;0,0745374;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,22536;0;0;0;0;0;0;0;0;0;0;0;0;-3,84454;0,0307914;0,104665;0,00349038;0,0265009;0,0785637;0,0015183;0,0266866;0,0785637;0,0015183;0,0266866;-0,0276151;-0,00550972;0;0;0;0;0;0;0;0,074122;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,2543;0;0;0;0;0;0;0;0;0;0;0;0;-3,84478;0,0298542;0,103988;-0,0106927;-0,0426355;0,00856367;-0,00748803;-0,0433134;0,00856367;-0,00748803;-0,122119;-0,0276151;-0,00134076;0;0;0;0;0;0;0;0,0745374;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,2929;0;0;0;0;0;0;0;0;0;0;0;0;-3,84451;0,0201334;0,103988;0,00955739;0,0260449;0,0101173;0,00758338;0,0266866;0,0101173;0,00758338;0,0266866;0,0101173;-0,00247035;0;0;0;0;0;0;0;0,0748353;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,32126;0;0;0;0;0;0;0;0;0;0;0;0;-3,84391;0,0201334;0,118437;-0,0047962;0,0973175;0,0801173;-0,0120588;0,0966866;0,0801173;-0,0120588;0,178778;0,374395;0,00564729;0;0;0;0;0;0;0;0,0748353;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,35584;0;0;0;0;0;0;0;0;0;0;0;0;-3,84391;0,0224134;0,122152;-0,0243312;0,16892;0,150117;-0,0366283;0,166687;0,150117;-0,0366283;0,178778;0,374395;0,0177003;0;0;0;0;0;0;0;0,0732497;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,38714;0;0;0;0;0;0;0;0;0;0;0;0;-3,84581;0,0242482;0,122152;-0,0294666;0,0991042;0,0801173;-0,0366283;0,0966866;0,0801173;-0,0366283;0,0586108;-0,160132;0,00111009;0;0;0;0;0;0;0;0,0731236;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,42568;0;0;0;0;0;0;0;0;0;0;0;0;-3,84581;0,0224134;0,117139;-0,0149826;0,0278578;0,0101173;-0,0169812;0,0266866;0,0101173;-0,0169812;-0,0805209;-0,251691;-0,0398776;0;0;0;0;0;0;0;0,0732497;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,45438;0;0;0;0;0;0;0;0;0;0;0;0;-3,8442;0,0100027;0,0970452;0,00912232;-0,00964606;-0,0598827;0,00980688;-0,0089492;-0,0598827;0,00980688;-0,0089492;-0,160132;-0,0309801;0;0;0;0;0;0;0;0,0735946;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,4923;0;0;0;0;0;0;0;0;0;0;0;0;-3,8442;0,00974587;0,0952109;0,00391897;-0,0794594;-0,129883;0,00980688;-0,0789492;-0,129883;0,00980688;-0,149561;-0,213831;0,0207955;0;0;0;0;0;0;0;0,074304;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,51985;0;0;0;0;0;0;0;0;0;0;0;0;-3,84392;0,00974587;0,0952109;0,00912232;-0,00964606;-0,0639036;0,00980688;-0,0089492;-0,0639036;0,00980688;-0,0089492;-0,0639036;0,037697;0;0;0;0;0;0;0;0,0735946;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,55774;0;0;0;0;0;0;0;0;0;0;0;0;-3,84514;0,0195416;0,109694;-0,0376709;-0,0765308;-0,133904;-0,0322968;-0,0789492;-0,133904;-0,0322968;-0,0810009;-0,213831;0,0092129;0;0;0;0;0;0;0;0,0691022;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,58449;0;0;0;0;0;0;0;0;0;0;0;0;-3,84734;0,0195416;0,109694;-0,0119752;-0,0803659;-0,203904;-0,00639758;-0,0810009;-0,203904;-0,00639758;-0,0810009;-0,238405;-0,0381828;0;0;0;0;0;0;0;0,0691022;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,61868;0;0;0;0;0;0;0;0;0;0;0;0;-3,84734;0,0135834;0,0987346;-0,0119672;-0,0803671;-0,273904;-0,00639758;-0,0810009;-0,273904;-0,00639758;-0,0810009;-0,319404;-0,0764147;0;0;0;0;0;0;0;0,0690021;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,63813;0;0;0;0;0;0;0;0;0;0;0;0;-3,84734;0,0135834;0,0987346;-0,0119672;-0,0803671;-0,273904;-0,00639758;-0,0810009;-0,273904;-0,00639758;-0,0810009;-0,319404;-0,0764147;0;0;0;0;0;0;0;0,0690021;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,64795;0;0;0;0;0;0;0;0;0;0;0;0;-3,84734;0,0135834;0,0987346;-0,0119672;-0,0803671;-0,273904;-0,00639758;-0,0810009;-0,273904;-0,00639758;-0,0810009;-0,319404;-0,0764147;0;0;0;0;0;0;0;0,0690021;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,65168;0;0;0;0;0;0;0;0;0;0;0;0;-3,84751;0,013141;0,0987346;-0,00730314;-0,0129314;-0,319404;-0,00639758;-0,0134025;-0,319404;-0,00639758;-0,0134025;-0,319404;-0,0570576;0;0;0;0;0;0;0;0,0687487;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,65805;0;0;0;0;0;0;0;0;0;0;0;0;-3,84751;0,013141;0,0987346;-0,00730314;-0,0129314;-0,319404;-0,00639758;-0,0134025;-0,319404;-0,00639758;-0,0134025;-0,319404;-0,0570576;0;0;0;0;0;0,0434587;0,010821;0,0687487;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,66804;0;0;0;0;0;0;0;0;0;0;0;0;-3,84751;0,013141;0,0987346;-0,00730314;-0,0129314;-0,319404;-0,00639758;-0,0134025;-0,319404;-0,00639758;-0,0134025;-0,319404;-0,0570576;0;0;0;0;0;0,0432842;0,010821;0,0687487;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,67801;0;0;0;0;0;0;0;0;0;0;0;0;-3,84751;0,013141;0,0987346;-0,00730314;-0,0129314;-0,319404;-0,00639758;-0,0134025;-0,319404;-0,00639758;-0,0134025;-0,319404;-0,0570576;0;0;0;0;0;0,0432842;0,0109956;0,0687487;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,68795;0;0;0;0;0;0;0;0;0;0;0;0;-3,84751;0,013141;0,0987346;-0,00730314;-0,0129314;-0,319404;-0,00639758;-0,0134025;-0,319404;-0,00639758;-0,0134025;-0,319404;-0,0570576;0;0;0;0;0;0,0432842;0,0109956;0,0687487;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,68939;0;0;0;0;0;0;0;0;0;0;0;0;-3,8461;0,013141;0,102855;0,0510068;-0,0189255;-0,247235;0,0412708;-0,0134025;-0,249404;0,0412708;-0,0134025;0,160359;-0,00758905;0;0;0;0;0;0,0432842;0,0109956;0,0687487;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,69807;0;0;0;0;0;0;0;0;0;0;0;0;-3,8461;0,013141;0,102855;0,0510068;-0,0189255;-0,247235;0,0412708;-0,0134025;-0,249404;0,0412708;-0,0134025;0,160359;-0,00758905;0;0;0;0;0;0,0431096;0,0111701;0,0687487;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,70802;0;0;0;0;0;0;0;0;0;0;0;0;-3,8461;0,013141;0,102855;0,0510068;-0,0189255;-0,247235;0,0412708;-0,0134025;-0,249404;0,0412708;-0,0134025;0,160359;-0,00758905;0;0;0;0;0;0,0431096;0,0109956;0,0687487;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,71798;0;0;0;0;0;0;0;0;0;0;0;0;-3,8461;0,013141;0,102855;0,0510068;-0,0189255;-0,247235;0,0412708;-0,0134025;-0,249404;0,0412708;-0,0134025;0,160359;-0,00758905;0;0;0;0;0;0,0429351;0,0109956;0,0687487;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,71922;0;0;0;0;0;0;0;0;0;0;0;0;-3,84655;0,00662992;0,108902;-0,0266731;-0,083208;-0,179811;-0,0287292;-0,0834025;-0,179404;-0,0489937;-0,172654;0,160359;0,016891;0;0;0;0;0;0,0429351;0,0109956;0,0689267;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,72799;0;0;0;0;0;0;0;0;0;0;0;0;-3,84655;0,00662992;0,108902;-0,0266731;-0,083208;-0,179811;-0,0287292;-0,0834025;-0,179404;-0,0489937;-0,172654;0,160359;0,016891;0;0;0;0;0;0,0429351;0,0109956;0,0689267;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,73803;0;0;0;0;0;0;0;0;0;0;0;0;-3,84655;0,00662992;0,108902;-0,0266731;-0,083208;-0,179811;-0,0287292;-0,0834025;-0,179404;-0,0489937;-0,172654;0,160359;0,016891;0;0;0;0;0;0,0427606;0,0106465;0,0689267;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,74799;0;0;0;0;0;0;0;0;0;0;0;0;-3,84655;0,00662992;0,108902;-0,0266731;-0,083208;-0,179811;-0,0287292;-0,0834025;-0,179404;-0,0489937;-0,172654;0,160359;0,016891;0;0;0;0;0;0,0429351;0,010472;0,0689267;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,75507;0;0;0;0;0;0;0;0;0;0;0;0;-3,84655;0,000253568;0,108902;-0,0627;-0,150239;-0,110631;-0,0569288;-0,153403;-0,109404;-0,0569288;-0,172654;0,0792657;0,0184858;0;0;0;0;0;0,0429351;0,010472;0,0695918;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,75798;0;0;0;0;0;0;0;0;0;0;0;0;-3,84655;0,000253568;0,108902;-0,0627;-0,150239;-0,110631;-0,0569288;-0,153403;-0,109404;-0,0569288;-0,172654;0,0792657;0,0184858;0;0;0;0;0;0,0431096;0,010472;0,0695918;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,76806;0;0;0;0;0;0;0;0;0;0;0;0;-3,84655;0,000253568;0,108902;-0,0627;-0,150239;-0,110631;-0,0569288;-0,153403;-0,109404;-0,0569288;-0,172654;0,0792657;0,0184858;0;0;0;0;0;0,0431096;0,0102974;0,0695918;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,77802;0;0;0;0;0;0;0;0;0;0;0;0;-3,84655;0,000253568;0,108902;-0,0627;-0,150239;-0,110631;-0,0569288;-0,153403;-0,109404;-0,0569288;-0,172654;0,0792657;0,0184858;0;0;0;0;0;0,0432842;0,00994838;0,0695918;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,78508;0;0;0;0;0;0;0;0;0;0;0;0;-3,8486;0,000253568;0,0947235;-0,0653403;-0,144468;-0,0408353;-0,0569288;-0,148372;-0,0394036;-0,0569288;-0,148372;0,0252149;-0,0158862;0;0;0;0;0;0,0432842;0,00994838;0,0695918;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,788;0;0;0;0;0;0;0;0;0;0;0;0;-3,8486;0,000253568;0,0947235;-0,0653403;-0,144468;-0,0408353;-0,0569288;-0,148372;-0,0394036;-0,0569288;-0,148372;0,0252149;-0,0158862;0;0;0;0;0;0,0434587;0,00959931;0,0695918;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,79812;0;0;0;0;0;0;0;0;0;0;0;0;-3,8486;0,000253568;0,0947235;-0,0653403;-0,144468;-0,0408353;-0,0569288;-0,148372;-0,0394036;-0,0569288;-0,148372;0,0252149;-0,0158862;0;0;0;0;0;0,0434587;0,00925025;0,0695918;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,80805;0;0;0;0;0;0;0;0;0;0;0;0;-3,8486;0,000253568;0,0947235;-0,0653403;-0,144468;-0,0408353;-0,0569288;-0,148372;-0,0394036;-0,0569288;-0,148372;0,0252149;-0,0158862;0;0;0;0;0;0,0434587;0,00907571;0,0695918;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,81798;0;0;0;0;0;0;0;0;0;0;0;0;-3,8486;0,000253568;0,0947235;-0,0653403;-0,144468;-0,0408353;-0,0569288;-0,148372;-0,0394036;-0,0569288;-0,148372;0,0252149;-0,0158862;0;0;0;0;0;0,0436332;0,00872665;0,0695918;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,81936;0;0;0;0;0;0;0;0;0;0;0;0;-3,84939;0,00103703;0,0947235;-0,0407633;-0,0756498;0,0241202;-0,0344722;-0,0783722;0,0252149;-0,0344722;0,203563;0,0252149;-0,0592895;0;0;0;0;0;0,0436332;0,00872665;0,0677822;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,82798;0;0;0;0;0;0;0;0;0;0;0;0;-3,84939;0,00103703;0,0947235;-0,0407633;-0,0756498;0,0241202;-0,0344722;-0,0783722;0,0252149;-0,0344722;0,203563;0,0252149;-0,0592895;0;0;0;0;0;0,0436332;0,00820305;0,0677822;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,83804;0;0;0;0;0;0;0;0;0;0;0;0;-3,84939;0,00103703;0,0947235;-0,0407633;-0,0756498;0,0241202;-0,0344722;-0,0783722;0,0252149;-0,0344722;0,203563;0,0252149;-0,0592895;0;0;0;0;0;0,0436332;0,00802851;0,0677822;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,84801;0;0;0;0;0;0;0;0;0;0;0;0;-3,84939;0,00103703;0,0947235;-0,0407633;-0,0756498;0,0241202;-0,0344722;-0,0783722;0,0252149;-0,0344722;0,203563;0,0252149;-0,0592895;0;0;0;0;0;0,0438078;0,00767945;0,0677822;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,85236;0;0;0;0;0;0;0;0;0;0;0;0;-3,84939;0,00103703;0,100222;-0,027957;-0,0064122;0,0240635;-0,0263795;-0,0083722;0,0252149;-0,0263795;0,203563;0,0252149;-0,0622735;0;0;0;0;0;0,0438078;0,00767945;0,0666468;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
