time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.15605	0	0	0	0	0	0	0	0	0	0	0	0	-2.73887	-0.272373	0.224711	0.026482	-0.00552147	-0.00791966	0	0	0	0	0	-0.00542178	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.18257	0	0	0	0	0	0	0	0	0	0	0	0	-2.73876	-0.27255	0.225492	0.0220441	-0.00554554	-0.00791966	0	0	0	0	0	-0.00542178	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.22185	0	0	0	0	0	0	0	0	0	0	0	0	-2.73817	-0.271322	0.225492	0.0218286	0.0313542	-0.0316628	0	0	0	0	0	-0.00591526	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.24952	0	0	0	0	0	0	0	0	0	0	0	0	-2.73817	-0.272899	0.22336	0.0140811	-0.0593435	-0.0542757	0	0	0	0	0	-0.00534231	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.28422	0	0	0	0	0	0	0	0	0	0	0	0	-2.73836	-0.274885	0.220844	-0.00063842	-0.0532539	-0.0542757	0	0	0	0	0	-0.00448003	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.31614	0	0	0	0	0	0	0	0	0	0	0	0	-2.73836	-0.274885	0.220844	-0.00063842	-0.0532539	0.0137575	0	0	0	0	0	-0.00448003	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.35118	0	0	0	0	0	0	0	0	0	0	0	0	-2.73737	-0.2741	0.220844	0.0323721	-0.0530981	0.0137575	0	0	0	0	0	-0.00472498	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.3826	0	0	0	0	0	0	0	0	0	0	0	0	-2.73618	-0.2741	0.223374	0.0323761	-0.0539343	0.0792694	0	0	0	0	0	-0.00472498	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.41237	0	0	0	0	0	0	0	0	0	0	0	0	-2.73618	-0.275264	0.225369	-0.00278556	-0.0540994	-0.0113033	0	0	0	0	0	-0.00436929	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.45305	0	0	0	0	0	0	0	0	0	0	0	0	-2.73717	-0.275264	0.225523	-0.00489471	0.0179704	0.00378361	0	0	0	0	0	-0.00436929	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.48003	0	0	0	0	0	0	0	0	0	0	0	0	-2.73717	-0.270037	0.225523	-0.00493258	0.01796	0.00378361	0	0	0	0	0	-0.00647756	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.5177	0	0	0	0	0	0	0	0	0	0	0	0	-2.73645	-0.270037	0.23164	0.0340426	-0.0142707	0.0550819	0	0	0	0	0	-0.00647756	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.5457	0	0	0	0	0	0	0	0	0	0	0	0	-2.73505	-0.271368	0.233715	0.0340377	-0.0142825	0.0947679	0	0	0	0	0	-0.00613237	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.58357	0	0	0	0	0	0	0	0	0	0	0	0	-2.73505	-0.272139	0.233715	0.0103278	-0.0203018	0.0550819	0	0	0	0	0	-0.00593258	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.60968	0	0	0	0	0	0	0	0	0	0	0	0	-2.73505	-0.271368	0.233293	-0.000208294	0.0444938	-0.0812252	0	0	0	0	0	-0.00613237	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.62622	0	0	0	0	0	0	0	0	0	0	0	0	-2.73505	-0.271368	0.233293	-0.000208294	0.0444938	-0.0812252	0	0	0	0	0	-0.00613237	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.63602	0	0	0	0	0	0	0	0	0	0	0	0	-2.73505	-0.271368	0.233293	-0.000208294	0.0444938	-0.0812252	0	0	0	-0.106814	0.0162316	-0.00613237	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.64606	0	0	0	0	0	0	0	0	0	0	0	0	-2.73505	-0.271368	0.233293	-0.000208294	0.0444938	-0.0812252	0	0	0	-0.106814	0.0164061	-0.00613237	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.64747	0	0	0	0	0	0	0	0	0	0	0	0	-2.73723	-0.272139	0.216404	0.00160939	-0.021642	-0.0815192	0	0	0	-0.106814	0.0164061	-0.00593258	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.65602	0	0	0	0	0	0	0	0	0	0	0	0	-2.73723	-0.272139	0.216404	0.00160939	-0.021642	-0.0815192	0	0	0	-0.106814	0.0165806	-0.00593258	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.66603	0	0	0	0	0	0	0	0	0	0	0	0	-2.73723	-0.272139	0.216404	0.00160939	-0.021642	-0.0815192	0	0	0	-0.106989	0.0165806	-0.00593258	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.67601	0	0	0	0	0	0	0	0	0	0	0	0	-2.73723	-0.272139	0.216404	0.00160939	-0.021642	-0.0815192	0	0	0	-0.106989	0.0165806	-0.00593258	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.67622	0	0	0	0	0	0	0	0	0	0	0	0	-2.73723	-0.271546	0.215444	0.0117384	0.0219269	-0.0564296	0	0	0	-0.106989	0.0165806	-0.00593607	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.68605	0	0	0	0	0	0	0	0	0	0	0	0	-2.73723	-0.271546	0.215444	0.0117384	0.0219269	-0.0564296	0	0	0	-0.106989	0.0167552	-0.00593607	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.6962	0	0	0	0	0	0	0	0	0	0	0	0	-2.73723	-0.271546	0.215444	0.0117384	0.0219269	-0.0564296	0	0	0	-0.106814	0.0167552	-0.00593607	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.70602	0	0	0	0	0	0	0	0	0	0	0	0	-2.73723	-0.271546	0.215444	0.0117384	0.0219269	-0.0564296	0	0	0	-0.10664	0.0167552	-0.00593607	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.71599	0	0	0	0	0	0	0	0	0	0	0	0	-2.73723	-0.271546	0.215444	0.0117384	0.0219269	-0.0564296	0	0	0	-0.106465	0.0167552	-0.00593607	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.7178	0	0	0	0	0	0	0	0	0	0	0	0	-2.73633	-0.272048	0.213878	0.0187681	-0.0127816	-0.050395	0	0	0	-0.106465	0.0167552	-0.0057345	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.72606	0	0	0	0	0	0	0	0	0	0	0	0	-2.73633	-0.272048	0.213878	0.0187681	-0.0127816	-0.050395	0	0	0	-0.106291	0.0169297	-0.0057345	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.73602	0	0	0	0	0	0	0	0	0	0	0	0	-2.73633	-0.272048	0.213878	0.0187681	-0.0127816	-0.050395	0	0	0	-0.105767	0.0169297	-0.0057345	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.74413	0	0	0	0	0	0	0	0	0	0	0	0	-2.73533	-0.272048	0.212162	0.0188034	-0.0127902	-0.0503797	0	0	0	-0.105767	0.0169297	-0.0057345	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.74601	0	0	0	0	0	0	0	0	0	0	0	0	-2.73533	-0.272048	0.212162	0.0188034	-0.0127902	-0.0503797	0	0	0	-0.105418	0.0169297	-0.0057345	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.756	0	0	0	0	0	0	0	0	0	0	0	0	-2.73533	-0.272048	0.212162	0.0188034	-0.0127902	-0.0503797	0	0	0	-0.105069	0.0171042	-0.0057345	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.766	0	0	0	0	0	0	0	0	0	0	0	0	-2.73533	-0.272048	0.212162	0.0188034	-0.0127902	-0.0503797	0	0	0	-0.104545	0.0172788	-0.0057345	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.77607	0	0	0	0	0	0	0	0	0	0	0	0	-2.73533	-0.272048	0.212162	0.0188034	-0.0127902	-0.0503797	0	0	0	-0.104196	0.0174533	-0.0057345	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.77728	0	0	0	0	0	0	0	0	0	0	0	0	-2.73502	-0.272048	0.212162	0.0131138	-0.0118351	0.0100198	0	0	0	-0.104196	0.0174533	-0.00542015	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.786	0	0	0	0	0	0	0	0	0	0	0	0	-2.73502	-0.272048	0.212162	0.0131138	-0.0118351	0.0100198	0	0	0	-0.104022	0.0174533	-0.00542015	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.79603	0	0	0	0	0	0	0	0	0	0	0	0	-2.73502	-0.272048	0.212162	0.0131138	-0.0118351	0.0100198	0	0	0	-0.103673	0.0176278	-0.00542015	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.80599	0	0	0	0	0	0	0	0	0	0	0	0	-2.73502	-0.272048	0.212162	0.0131138	-0.0118351	0.0100198	0	0	0	-0.103323	0.0176278	-0.00542015	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.81191	0	0	0	0	0	0	0	0	0	0	0	0	-2.73486	-0.272979	0.212162	0.0132327	-0.0381953	0.0104848	0	0	0	-0.103323	0.0176278	-0.0050345	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.81602	0	0	0	0	0	0	0	0	0	0	0	0	-2.73486	-0.272979	0.212162	0.0132327	-0.0381953	0.0104848	0	0	0	-0.102974	0.0178024	-0.0050345	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.82603	0	0	0	0	0	0	0	0	0	0	0	0	-2.73486	-0.272979	0.212162	0.0132327	-0.0381953	0.0104848	0	0	0	-0.1028	0.0178024	-0.0050345	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.83602	0	0	0	0	0	0	0	0	0	0	0	0	-2.73486	-0.272979	0.212162	0.0132327	-0.0381953	0.0104848	0	0	0	-0.102625	0.0178024	-0.0050345	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.84581	0	0	0	0	0	0	0	0	0	0	0	0	-2.73376	-0.272979	0.210604	-0.0032866	-0.0299574	-0.0797151	0	0	0	-0.102625	0.0178024	-0.00436384	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.84609	0	0	0	0	0	0	0	0	0	0	0	0	-2.73376	-0.272979	0.210604	-0.0032866	-0.0299574	-0.0797151	0	0	0	-0.102276	0.0179769	-0.00436384	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.85603	0	0	0	0	0	0	0	0	0	0	0	0	-2.73376	-0.272979	0.210604	-0.0032866	-0.0299574	-0.0797151	0	0	0	-0.102102	0.0181514	-0.00436384	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.86602	0	0	0	0	0	0	0	0	0	0	0	0	-2.73376	-0.272979	0.210604	-0.0032866	-0.0299574	-0.0797151	0	0	0	-0.101578	0.0181514	-0.00436384	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.87601	0	0	0	0	0	0	0	0	0	0	0	0	-2.73376	-0.272979	0.210604	-0.0032866	-0.0299574	-0.0797151	0	0	0	-0.101578	0.0179769	-0.00436384	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.87727	0	0	0	0	0	0	0	0	0	0	0	0	-2.73375	-0.272979	0.210604	0.0239167	-0.0299278	-0.0824787	0	0	0	-0.101578	0.0179769	-0.00356228	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.88597	0	0	0	0	0	0	0	0	0	0	0	0	-2.73375	-0.272979	0.210604	0.0239167	-0.0299278	-0.0824787	0	0	0	-0.101404	0.0179769	-0.00356228	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.89605	0	0	0	0	0	0	0	0	0	0	0	0	-2.73375	-0.272979	0.210604	0.0239167	-0.0299278	-0.0824787	0	0	0	-0.101404	0.0178024	-0.00356228	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.90597	0	0	0	0	0	0	0	0	0	0	0	0	-2.73375	-0.272979	0.210604	0.0239167	-0.0299278	-0.0824787	0	0	0	-0.101404	0.0178024	-0.00356228	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.91244	0	0	0	0	0	0	0	0	0	0	0	0	-2.73229	-0.273948	0.211783	0.024077	-0.0294191	-0.0540123	0	0	0	-0.101404	0.0178024	-0.00346694	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.91599	0	0	0	0	0	0	0	0	0	0	0	0	-2.73229	-0.273948	0.211783	0.024077	-0.0294191	-0.0540123	0	0	0	-0.101404	0.0178024	-0.00346694	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.926	0	0	0	0	0	0	0	0	0	0	0	0	-2.73229	-0.273948	0.211783	0.024077	-0.0294191	-0.0540123	0	0	0	-0.101404	0.0178024	-0.00346694	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.936	0	0	0	0	0	0	0	0	0	0	0	0	-2.73229	-0.273948	0.211783	0.024077	-0.0294191	-0.0540123	0	0	0	-0.101404	0.0178024	-0.00346694	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.94228	0	0	0	0	0	0	0	0	0	0	0	0	-2.73125	-0.275701	0.211783	0.0279209	0.025305	-0.0158451	0	0	0	-0.101404	0.0178024	-0.0015157	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.94599	0	0	0	0	0	0	0	0	0	0	0	0	-2.73125	-0.275701	0.211783	0.0279209	0.025305	-0.0158451	0	0	0	-0.101404	0.0178024	-0.0015157	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.95602	0	0	0	0	0	0	0	0	0	0	0	0	-2.73125	-0.275701	0.211783	0.0279209	0.025305	-0.0158451	0	0	0	-0.101404	0.0178024	-0.0015157	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.966	0	0	0	0	0	0	0	0	0	0	0	0	-2.73125	-0.275701	0.211783	0.0279209	0.025305	-0.0158451	0	0	0	-0.101404	0.0178024	-0.0015157	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.97594	0	0	0	0	0	0	0	0	0	0	0	0	-2.73125	-0.275701	0.211783	0.0279209	0.025305	-0.0158451	0	0	0	-0.101404	0.0178024	-0.0015157	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.97883	0	0	0	0	0	0	0	0	0	0	0	0	-2.73077	-0.276463	0.211411	0.0128385	-0.0858851	-0.0518632	0	0	0	-0.101404	0.0178024	-0.00141712	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.98601	0	0	0	0	0	0	0	0	0	0	0	0	-2.73077	-0.276463	0.211411	0.0128385	-0.0858851	-0.0518632	0	0	0	-0.101404	0.0178024	-0.00141712	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.99605	0	0	0	0	0	0	0	0	0	0	0	0	-2.73077	-0.276463	0.211411	0.0128385	-0.0858851	-0.0518632	0	0	0	-0.101404	0.0178024	-0.00141712	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.00609	0	0	0	0	0	0	0	0	0	0	0	0	-2.73077	-0.276463	0.211411	0.0128385	-0.0858851	-0.0518632	0	0	0	-0.101404	0.0178024	-0.00141712	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.00918	0	0	0	0	0	0	0	0	0	0	0	0	-2.73071	-0.278809	0.207797	0.00665218	-0.0526525	-0.0122926	0	0	0	-0.101404	0.0178024	4.39885e-05	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.01599	0	0	0	0	0	0	0	0	0	0	0	0	-2.73071	-0.278809	0.207797	0.00665218	-0.0526525	-0.0122926	0	0	0	-0.101404	0.0178024	4.39885e-05	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.0261	0	0	0	0	0	0	0	0	0	0	0	0	-2.73071	-0.278809	0.207797	0.00665218	-0.0526525	-0.0122926	0	0	0	-0.101404	0.0178024	4.39885e-05	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.03604	0	0	0	0	0	0	0	0	0	0	0	0	-2.73071	-0.278809	0.207797	0.00665218	-0.0526525	-0.0122926	0	0	0	-0.101404	0.0178024	4.39885e-05	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.04454	0	0	0	0	0	0	0	0	0	0	0	0	-2.73077	-0.2804	0.207779	-0.00523445	-0.0530427	-0.0342921	0	0	0	-0.101404	0.0178024	0.000680293	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.046	0	0	0	0	0	0	0	0	0	0	0	0	-2.73077	-0.2804	0.207779	-0.00523445	-0.0530427	-0.0342921	0	0	0	-0.101404	0.0178024	0.000680293	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.05605	0	0	0	0	0	0	0	0	0	0	0	0	-2.73077	-0.2804	0.207779	-0.00523445	-0.0530427	-0.0342921	0	0	0	-0.101404	0.0178024	0.000680293	-1000	1000	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
