time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	xk	yk	zk	dxr	dyr	dzr	dxk	dyk	dzk	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.4155	0	0	0	0	0	0	0	0	0	0	0	0	-3.19171	-0.200232	0.314967	-3.19272	-0.203478	0.40298	0.00379305	-0.0110163	0.189602	-0.00113613	-0.0333715	0.614535	0	0	0	0	0	-0.0282875	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.44235	0	0	0	0	0	0	0	0	0	0	0	0	-3.19171	-0.200232	0.319747	-3.19245	-0.203658	0.402228	0.00379305	-0.0110163	0.0487046	0.000774644	-0.0311445	0.562389	0	0	0	0	0	-0.0282875	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.47969	0	0	0	0	0	0	0	0	0	0	0	0	-3.19299	-0.194429	0.32612	-3.19263	-0.203005	0.406531	-0.00329848	0.015544	0.245746	-0.000775281	-0.0255845	0.513114	0	0	0	0	0	-0.0300157	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.51089	0	0	0	0	0	0	0	0	0	0	0	0	-3.19309	-0.193845	0.328924	-3.19304	-0.201526	0.406311	-0.044238	0.231023	0.0955566	-0.00624703	-0.0167282	0.464452	0	0	0	0	0	-0.0301532	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.54635	0	0	0	0	0	0	0	0	0	0	0	0	-3.19329	-0.190496	0.331906	-3.19325	-0.200131	0.406898	-0.00331406	0.0155406	0.0955566	-0.00490635	-0.011327	0.417081	0	0	0	0	0	-0.0310181	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.57386	0	0	0	0	0	0	0	0	0	0	0	0	-3.19425	-0.187304	0.333766	-3.19384	-0.19802	0.404021	-0.0409522	0.114716	0.0955566	-0.0101962	-0.00359244	0.374895	0	0	0	0	0	-0.0320693	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.61182	0	0	0	0	0	0	0	0	0	0	0	0	-3.19399	-0.189703	0.335897	-3.19396	-0.196923	0.40388	0.0188065	-0.0626546	0.0524704	-0.0051809	-0.000985994	0.331828	0	0	0	0	0	-0.0312446	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.63807	0	0	0	0	0	0	0	0	0	0	0	0	-3.19399	-0.189703	0.335897	-3.19393	-0.195953	0.399684	0.0188065	-0.0626546	0.0524704	-0.00304404	0.00128171	0.294034	0	0	0	0	0	-0.0312446	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.64049	0	0	0	0	0	0	0	0	0	0	0	0	-3.19406	-0.189703	0.335897	-3.19396	-0.195203	0.39082	-0.000560154	-0.0508534	-0.0238108	-0.00320184	0.00286883	0.264563	0	0	0	0	0	-0.0312446	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.64829	0	0	0	0	0	0	0	0	0	0	0	0	-3.19406	-0.189703	0.335897	-3.19399	-0.194602	0.385183	-0.00467412	-0.0511943	-0.0225973	0.0376862	0.0075655	0.233254	0	0	0	-0.174009	0.0148353	-0.0312446	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.65793	0	0	0	0	0	0	0	0	0	0	0	0	-3.19406	-0.189703	0.335897	-3.19402	-0.194099	0.381009	-0.00467412	-0.0511943	-0.0225973	0.0340678	0.00812557	0.21272	0	0	0	-0.174009	0.0148353	-0.0312446	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.6679	0	0	0	0	0	0	0	0	0	0	0	0	-3.19406	-0.189703	0.335897	-3.19405	-0.193674	0.377611	-0.00467412	-0.0511943	-0.0225973	0.0309999	0.00847458	0.195221	0	0	0	-0.174009	0.0148353	-0.0312446	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.67465	0	0	0	0	0	0	0	0	0	0	0	0	-3.19399	-0.189703	0.330739	-3.19399	-0.19333	0.373611	0.000477131	-0.0517943	-0.102882	0.0294007	0.00866708	0.178385	0	0	0	-0.174009	0.0148353	-0.0311276	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
