time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	xk	yk	zk	dxr	dyr	dzr	dxk	dyk	dzk	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
0.450189	0	0	0	0	0	0	0	0	0	0	0	0	-3.23982	-0.00248058	-0.259656	-3.47683	-0.0846008	-0.261828	-0.891234	2.31253	2.16153	-3.78793	-0.673165	-0.700262	0	0	0	0	0	-0.12001	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
0.494432	0	0	0	0	0	0	0	0	0	0	0	0	-3.20123	-0.456925	0.354262	-3.48152	-0.173608	-0.158704	0.795151	-11.5148	15.475	-2.44302	-0.558336	-0.116001	0	0	0	0	0	0.0157603	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
0.517222	0	0	0	0	0	0	0	0	0	0	0	0	-3.23132	-0.168576	-0.259656	-3.45472	-0.148614	-0.22831	-3.13731	13.8166	-23.984	-2.06839	-0.463449	-0.552338	0	0	0	0	0	-0.0672999	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
0.557284	0	0	0	0	0	0	0	0	0	0	0	0	-3.22322	-0.316707	0.324361	-3.43106	-0.193974	-0.122017	0.296604	-3.69118	15.475	-1.22536	-0.514552	0.0566909	0	0	0	0	0	-0.025527	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
0.583681	0	0	0	0	0	0	0	0	0	0	0	0	-3.22322	-0.316707	0.324361	-3.38869	-0.222997	-0.0472583	0.214535	-0.476868	2.09485	-0.740445	-0.546294	0.261282	0	0	0	0	0	-0.025527	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
0.618715	0	0	0	0	0	0	0	0	0	0	0	0	-3.22188	-0.316707	0.324361	-3.35463	-0.252924	0.0240223	0.214535	-0.476868	2.09485	-0.347101	-0.569172	0.460365	0	0	0	0	0	-0.025527	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
0.657709	0	0	0	0	0	0	0	0	0	0	0	0	-3.22188	-0.181864	-0.239754	-3.32484	-0.246694	-0.001282	-0.462834	4.19302	2.09485	-0.113574	-0.429743	0.340636	0	0	0	0	0	-0.0610143	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
0.68313	0	0	0	0	0	0	0	0	0	0	0	0	-3.23744	-0.181864	-0.492334	-3.30418	-0.233504	-0.0969919	-0.462834	4.19302	-9.93509	-0.00680207	-0.316989	-0.0571338	0	0	0	0	0	-0.0610143	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
0.724412	0	0	0	0	0	0	0	0	0	0	0	0	-3.24921	-0.00852385	-0.340006	-3.2922	-0.194698	-0.130817	-0.939328	4.19926	3.69163	0.00860692	-0.11927	-0.0849543	0	0	0	0	0	-0.113865	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
0.749939	0	0	0	0	0	0	0	0	0	0	0	0	-3.2428	-0.00852385	-0.340006	-3.27562	-0.155992	-0.166255	-0.0258111	4.30373	0.215872	0.130432	0.0510649	-0.18529	0	0	0	0	0	-0.113865	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
0.78936	0	0	0	0	0	0	0	0	0	0	0	0	-3.24956	-0.00852385	-0.334493	-3.26673	-0.11884	-0.191602	-0.656489	4.23161	3.69163	0.0894212	0.191523	-0.195094	0	0	0	0	0	-0.113865	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
0.814126	0	0	0	0	0	0	0	0	0	0	0	0	-3.24946	-0.262169	0.247152	-3.26082	-0.13847	-0.12314	0.00269097	0.0375433	0.215872	0.11975	0.105468	0.0160849	0	0	0	0	0	-0.0424294	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
0.852635	0	0	0	0	0	0	0	0	0	0	0	0	-3.24956	-0.262169	0.248318	-3.25519	-0.155872	-0.059014	-0.0132647	0.0368659	0.428955	0.115359	0.0423468	0.204551	0	0	0	0	0	-0.0424294	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
0.884244	0	0	0	0	0	0	0	0	0	0	0	0	-3.24991	-0.258986	0.258218	-3.25195	-0.171706	-0.000827683	-0.0152393	0.0820877	0.047067	0.106336	-0.00570437	0.350366	0	0	0	0	0	-0.0430904	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
0.913947	0	0	0	0	0	0	0	0	0	0	0	0	-3.25003	-0.258986	0.261339	-3.24993	-0.185859	0.050614	-0.0152393	0.0820877	0.105079	0.0948639	-0.044483	0.465998	0	0	0	0	0	-0.0430904	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
0.951653	0	0	0	0	0	0	0	0	0	0	0	0	-3.25003	-0.260435	0.26008	-3.24803	-0.199695	0.0995283	0.00955855	-0.0163366	-0.033391	0.0821696	-0.0788464	0.550797	0	0	0	0	0	-0.0418383	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
0.983206	0	0	0	0	0	0	0	0	0	0	0	0	-3.24927	-0.260435	0.26017	-3.24705	-0.211698	0.139706	0.00955855	-0.0163366	0.00286502	0.0714479	-0.10496	0.610925	0	0	0	0	0	-0.0418383	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.01761	0	0	0	0	0	0	0	0	0	0	0	0	-3.24927	-0.257731	0.26008	-3.24642	-0.222024	0.17601	0.00489384	0.0423616	-0.033391	0.0596508	-0.122293	0.64875	0	0	0	0	0	-0.0427772	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.04614	0	0	0	0	0	0	0	0	0	0	0	0	-3.2495	-0.256282	0.26017	-3.24645	-0.230124	0.203896	-5.07448e-05	0.0421506	0.00286502	0.0490631	-0.133886	0.67041	0	0	0	0	0	-0.0431163	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.08348	0	0	0	0	0	0	0	0	0	0	0	0	-3.24955	-0.255194	0.258301	-3.24654	-0.238037	0.232206	-0.0160811	0.0414558	-0.0611154	0.0358684	-0.14063	0.673423	0	0	0	0	0	-0.0433373	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.11679	0	0	0	0	0	0	0	0	0	0	0	0	-3.2495	-0.255194	0.261982	-3.24683	-0.244353	0.254679	0.000112677	0.0381672	0.137191	0.0284131	-0.143743	0.670083	0	0	0	0	0	-0.0433373	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.14864	0	0	0	0	0	0	0	0	0	0	0	0	-3.24789	-0.252406	0.262816	-3.24668	-0.248929	0.27229	0.00670151	0.0893877	-0.0258053	0.0254136	-0.14166	0.654479	0	0	0	0	0	-0.0435996	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.18036	0	0	0	0	0	0	0	0	0	0	0	0	-3.24787	-0.252406	0.262816	-3.24662	-0.252697	0.286594	0.00670151	0.0893877	-0.0258053	0.0220178	-0.137796	0.631953	0	0	0	0	0	-0.0435996	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.21525	0	0	0	0	0	0	0	0	0	0	0	0	-3.24787	-0.247517	0.262816	-3.24674	-0.25532	0.29963	-0.0141171	0.088465	-0.0258053	0.0160294	-0.129999	0.602451	0	0	0	0	0	-0.0450195	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.24991	0	0	0	0	0	0	0	0	0	0	0	0	-3.24796	-0.247517	0.264174	-3.24696	-0.257547	0.30961	-0.00918132	-0.0210971	-0.106077	0.011505	-0.123269	0.567576	0	0	0	0	0	-0.0450195	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.277	0	0	0	0	0	0	0	0	0	0	0	0	-3.24796	-0.250535	0.266301	-3.24692	-0.25916	0.314516	0.0379362	-0.0854917	0.0785047	0.0133959	-0.118355	0.536367	0	0	0	0	0	-0.0437422	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.31455	0	0	0	0	0	0	0	0	0	0	0	0	-3.24777	-0.250535	0.265508	-3.24675	-0.261415	0.322095	0.0379362	-0.0854917	-0.0211152	0.0144613	-0.111998	0.497325	0	0	0	0	0	-0.0437422	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.34765	0	0	0	0	0	0	0	0	0	0	0	0	-3.24777	-0.249011	0.265508	-3.24701	-0.26205	0.325475	-0.0227485	0.0720181	-0.0211152	0.00741507	-0.101949	0.458217	0	0	0	0	0	-0.0440112	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.38165	0	0	0	0	0	0	0	0	0	0	0	0	-3.24777	-0.249011	0.265508	-3.2473	-0.262395	0.327613	-0.0227485	0.0720181	-0.0211152	0.00342209	-0.0920801	0.418199	0	0	0	0	0	-0.0440112	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.41069	0	0	0	0	0	0	0	0	0	0	0	0	-3.2468	-0.247969	0.266395	-3.24707	-0.261937	0.326849	0.0121689	0.0735501	-0.108852	0.00630473	-0.0821	0.379434	0	0	0	0	0	-0.0436373	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.44575	0	0	0	0	0	0	0	0	0	0	0	0	-3.2468	-0.247969	0.266573	-3.24684	-0.261617	0.32741	0.010384	0.114427	0.00506696	0.00747916	-0.071519	0.342096	0	0	0	0	0	-0.0436373	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.47935	0	0	0	0	0	0	0	0	0	0	0	0	-3.24635	-0.243977	0.266573	-3.24653	-0.260264	0.32642	0.00909245	0.139965	0.00506696	0.00858938	-0.0593709	0.305871	0	0	0	0	0	-0.0449015	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.51198	0	0	0	0	0	0	0	0	0	0	0	0	-3.24614	-0.2395	0.266573	-3.24623	-0.258125	0.324439	0.00903769	0.114398	0.00506696	0.00907337	-0.046836	0.271334	0	0	0	0	0	-0.0457779	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.54676	0	0	0	0	0	0	0	0	0	0	0	0	-3.24567	-0.2395	0.262439	-3.24576	-0.256383	0.321169	0.0279321	-0.00505991	-0.212411	0.0116068	-0.0374723	0.232858	0	0	0	0	0	-0.0457779	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.57538	0	0	0	0	0	0	0	0	0	0	0	0	-3.24471	-0.242925	0.260713	-3.24524	-0.255315	0.316184	0.0186136	-0.0977362	-0.212411	0.0123976	-0.0323282	0.198421	0	0	0	0	0	-0.0443381	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.61211	0	0	0	0	0	0	0	0	0	0	0	0	-3.24469	-0.247885	0.260713	-3.24485	-0.255291	0.312931	0.00873831	-0.0981823	0.0378997	0.0113508	-0.029689	0.169015	0	0	0	0	0	-0.0425692	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.62325	0	0	0	0	0	0	0	0	0	0	0	0	-3.24469	-0.247885	0.260713	-3.24475	-0.254654	0.30662	0.00873831	-0.0981823	0.0378997	0.0108028	-0.0276408	0.145655	0	0	0	0	0	-0.0425692	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.63311	0	0	0	0	0	0	0	0	0	0	0	0	-3.24469	-0.247885	0.260713	-3.24469	-0.254142	0.301551	0.0129981	-0.0971753	0.0392493	0.0241685	-0.0228403	0.121709	0	0	0	-0.114145	0.026529	-0.0425692	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.64311	0	0	0	0	0	0	0	0	0	0	0	0	-3.24469	-0.247885	0.260713	-3.24463	-0.253747	0.297475	0.0129981	-0.0971753	0.0392493	0.0219142	-0.0220345	0.106299	0	0	0	-0.114145	0.026529	-0.0425692	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.64561	0	0	0	0	0	0	0	0	0	0	0	0	-3.24458	-0.247885	0.260713	-3.24462	-0.253087	0.293554	0.00810341	0.0184641	0.0367421	0.0203729	-0.0199965	0.0957496	0	0	0	-0.114145	0.026529	-0.0425692	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.65308	0	0	0	0	0	0	0	0	0	0	0	0	-3.24458	-0.247885	0.260713	-3.24457	-0.252645	0.290741	0.00810991	0.0184641	0.0367407	0.0187091	-0.0182805	0.0845386	0	0	0	-0.114319	0.026529	-0.0425692	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.66308	0	0	0	0	0	0	0	0	0	0	0	0	-3.24458	-0.247885	0.260713	-3.24452	-0.252312	0.28852	0.0081164	0.018464	0.0367393	0.0173041	-0.0167811	0.0749877	0	0	0	-0.114494	0.026529	-0.0425692	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.67305	0	0	0	0	0	0	0	0	0	0	0	0	-3.24458	-0.247885	0.260713	-3.24447	-0.25202	0.286573	0.0081229	0.018464	0.0367378	0.0160134	-0.0154032	0.0669935	0	0	0	-0.114668	0.026529	-0.0425692	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.67653	0	0	0	0	0	0	0	0	0	0	0	0	-3.24433	-0.241681	0.257302	-3.24442	-0.251137	0.284223	0.0141381	0.0187202	0.036038	0.0154461	-0.0126314	0.0606396	0	0	0	-0.114668	0.026529	-0.0441456	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.68308	0	0	0	0	0	0	0	0	0	0	0	0	-3.24433	-0.241681	0.257302	-3.24436	-0.25041	0.28235	0.0141381	0.0187265	0.0360347	0.0146169	-0.0102332	0.0532864	0	0	0	-0.114668	0.0267035	-0.0441456	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.6931	0	0	0	0	0	0	0	0	0	0	0	0	-3.24433	-0.241681	0.257302	-3.24428	-0.24979	0.280832	0.0141445	0.0187264	0.0360323	0.0138126	-0.00812346	0.0463594	0	0	0	-0.114843	0.0267035	-0.0441456	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.70306	0	0	0	0	0	0	0	0	0	0	0	0	-3.24433	-0.241681	0.257302	-3.2442	-0.249217	0.279437	0.0141445	0.0187327	0.036029	0.0130881	-0.00616209	0.0406756	0	0	0	-0.114843	0.0268781	-0.0441456	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.70786	0	0	0	0	0	0	0	0	0	0	0	0	-3.24345	-0.241681	0.253507	-3.24404	-0.248672	0.277484	0.0076946	0.00976821	-0.177591	0.0135761	-0.00444433	0.0339299	0	0	0	-0.114843	0.0268781	-0.0441456	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.71306	0	0	0	0	0	0	0	0	0	0	0	0	-3.24345	-0.241681	0.253507	-3.2439	-0.248188	0.275746	0.00766366	0.00973717	-0.177594	0.0137672	-0.00297294	0.0268687	0	0	0	-0.115017	0.0270526	-0.0441456	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.72307	0	0	0	0	0	0	0	0	0	0	0	0	-3.24345	-0.241681	0.253507	-3.24372	-0.247757	0.274253	0.00763272	0.00970614	-0.177597	0.0137986	-0.00166508	0.0193136	0	0	0	-0.115192	0.0272271	-0.0441456	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.73306	0	0	0	0	0	0	0	0	0	0	0	0	-3.24345	-0.241681	0.253507	-3.24354	-0.24735	0.272836	0.00760178	0.00967511	-0.1776	0.0138349	-0.00042014	0.0131911	0	0	0	-0.115366	0.0274017	-0.0441456	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.74308	0	0	0	0	0	0	0	0	0	0	0	0	-3.24345	-0.241681	0.253507	-3.24338	-0.246963	0.271483	0.00757084	0.00964407	-0.177603	0.0137553	0.000683234	0.00750424	0	0	0	-0.115541	0.0275762	-0.0441456	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.74538	0	0	0	0	0	0	0	0	0	0	0	0	-3.24153	-0.24127	0.251811	-3.24316	-0.246586	0.270228	0.0266495	0.0141767	-0.0132763	0.0149481	0.0019525	0.00483401	0	0	0	-0.115541	0.0275762	-0.0441456	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.75302	0	0	0	0	0	0	0	0	0	0	0	0	-3.24153	-0.24127	0.251811	-3.24289	-0.246234	0.269099	0.0266495	0.0141767	-0.0132763	0.0155976	0.00295109	-0.00014242	0	0	0	-0.115541	0.0275762	-0.0441456	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.76307	0	0	0	0	0	0	0	0	0	0	0	0	-3.24153	-0.24127	0.251811	-3.2426	-0.245893	0.268029	0.0266472	0.0141766	-0.0132809	0.0161548	0.00392405	-0.00431886	0	0	0	-0.115715	0.0275762	-0.0441456	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.77315	0	0	0	0	0	0	0	0	0	0	0	0	-3.24153	-0.24127	0.251811	-3.24232	-0.245565	0.267004	0.0266472	0.0141743	-0.0132834	0.0166085	0.00487732	-0.00773984	0	0	0	-0.115715	0.0277507	-0.0441456	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.77446	0	0	0	0	0	0	0	0	0	0	0	0	-3.24153	-0.239679	0.251811	-3.24226	-0.245279	0.266104	0.00993194	-0.0565803	-0.00937578	0.0165399	0.00545781	-0.00882988	0	0	0	-0.115715	0.0277507	-0.0439071	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.78302	0	0	0	0	0	0	0	0	0	0	0	0	-3.24153	-0.239679	0.251811	-3.24208	-0.244979	0.265206	0.00993003	-0.0565803	-0.00937752	0.0159344	0.00585448	-0.0129629	0	0	0	-0.11589	0.0277507	-0.0439071	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.79309	0	0	0	0	0	0	0	0	0	0	0	0	-3.24153	-0.239679	0.251811	-3.24189	-0.244685	0.26433	0.00993003	-0.0565819	-0.00936764	0.0154131	0.00627137	-0.0157995	0	0	0	-0.11589	0.0279253	-0.0439071	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.80306	0	0	0	0	0	0	0	0	0	0	0	0	-3.24153	-0.239679	0.251811	-3.24172	-0.244405	0.263487	0.00992812	-0.0565804	-0.00937925	0.0148918	0.00672176	-0.0181071	0	0	0	-0.116064	0.0277507	-0.0439071	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.80914	0	0	0	0	0	0	0	0	0	0	0	0	-3.24121	-0.239679	0.251446	-3.2416	-0.244165	0.262725	0.00992812	-0.0565804	-0.00937925	0.0146429	0.00703863	-0.0194988	0	0	0	-0.116064	0.0277507	-0.0439071	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.8131	0	0	0	0	0	0	0	0	0	0	0	0	-3.24121	-0.239679	0.251446	-3.24153	-0.243957	0.262046	0.00992621	-0.0565788	-0.00939086	0.0143425	0.00727957	-0.0210079	0	0	0	-0.116239	0.0275762	-0.0439071	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.82302	0	0	0	0	0	0	0	0	0	0	0	0	-3.24121	-0.239679	0.251446	-3.24137	-0.24372	0.261285	0.00992621	-0.0565788	-0.00939086	0.0136912	0.00742099	-0.0240139	0	0	0	-0.116239	0.0275762	-0.0439071	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.83309	0	0	0	0	0	0	0	0	0	0	0	0	-3.24121	-0.239679	0.251446	-3.24122	-0.243492	0.260552	0.00992621	-0.0565788	-0.00939086	0.0131849	0.00757065	-0.0257392	0	0	0	-0.116239	0.0275762	-0.0439071	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.84097	0	0	0	0	0	0	0	0	0	0	0	0	-3.24013	-0.249472	0.248648	-3.24095	-0.243826	0.259899	0.0613379	-0.0505819	0.164021	0.014567	0.00602907	-0.026325	0	0	0	-0.116239	0.0275762	-0.0402284	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.84307	0	0	0	0	0	0	0	0	0	0	0	0	-3.24013	-0.249472	0.248648	-3.24081	-0.244169	0.259421	0.0613096	-0.0505816	0.164032	0.0157815	0.00469959	-0.0259892	0	0	0	-0.116064	0.0275762	-0.0402284	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.85312	0	0	0	0	0	0	0	0	0	0	0	0	-3.24013	-0.249472	0.248648	-3.24054	-0.244463	0.258776	0.0613096	-0.0505816	0.164032	0.0164425	0.00337425	-0.0282882	0	0	0	-0.116064	0.0275762	-0.0402284	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.86307	0	0	0	0	0	0	0	0	0	0	0	0	-3.24013	-0.249472	0.248648	-3.24028	-0.244755	0.258168	0.0613096	-0.0506102	0.164023	0.017209	0.00213401	-0.0289379	0	0	0	-0.116064	0.0274017	-0.0402284	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.87306	0	0	0	0	0	0	0	0	0	0	0	0	-3.24013	-0.249472	0.248648	-3.24003	-0.245045	0.257584	0.0613096	-0.0506102	0.164023	0.0177656	0.000865242	-0.0294727	0	0	0	-0.116064	0.0274017	-0.0402284	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.87831	0	0	0	0	0	0	0	0	0	0	0	0	-3.23942	-0.249472	0.245107	-3.23984	-0.245261	0.256743	0.0280587	0.0108698	-0.0990926	0.0184958	0.000190476	-0.0311839	0	0	0	-0.116064	0.0274017	-0.0402284	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.88304	0	0	0	0	0	0	0	0	0	0	0	0	-3.23942	-0.249472	0.245107	-3.23967	-0.245464	0.25596	0.0280759	0.0108699	-0.0990877	0.0189667	-0.00045648	-0.0334668	0	0	0	-0.11589	0.0274017	-0.0402284	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.89316	0	0	0	0	0	0	0	0	0	0	0	0	-3.23942	-0.249472	0.245107	-3.2394	-0.245662	0.255042	0.0280759	0.0108699	-0.0990877	0.0191928	-0.00106329	-0.036812	0	0	0	-0.11589	0.0274017	-0.0402284	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.90305	0	0	0	0	0	0	0	0	0	0	0	0	-3.23942	-0.249472	0.245107	-3.23916	-0.245857	0.254162	0.0280759	0.0108699	-0.0990877	0.0194166	-0.001649	-0.0388449	0	0	0	-0.11589	0.0274017	-0.0402284	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
1.90668	0	0	0	0	0	0	0	0	0	0	0	0	-3.23942	-0.245807	0.245107	-3.23917	-0.245837	0.253553	-0.0211909	0.0199882	-0.0757512	0.0180846	-0.00153403	-0.0391491	0	0	0	-0.11589	0.0274017	-0.0410603	-150	150	-200	-0	0	-0	0	0	0	0.4	0.4	177	-1	-1	2561	
