time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dx	dy	dz	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
0.810759	0	0	0	0	0	0	0	0	0	0	0	0	-3.24854	-0.411	0.154759	-0.256274	-0.0903074	-0.203245	0	0	0	0	0	-0.00542563	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
0.84823	0	0	0	0	0	0	0	0	0	0	0	0	-3.24868	-0.411	0.160775	-0.256274	-0.0903074	1.6519	0	0	0	0	0	-0.00542563	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
0.875082	0	0	0	0	0	0	0	0	0	0	0	0	-3.26126	-0.297291	0.216671	-0.0224971	0.432141	0.92477	0	0	0	0	0	-0.0412487	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
0.911773	0	0	0	0	0	0	0	0	0	0	0	0	-3.26201	-0.285674	0.234124	-0.0868651	0.663946	0.92477	0	0	0	0	0	-0.0453409	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
0.943433	0	0	0	0	0	0	0	0	0	0	0	0	-3.26126	-0.285674	0.234124	0.00855001	0.433534	-0.201144	0	0	0	0	0	-0.0453409	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
0.976887	0	0	0	0	0	0	0	0	0	0	0	0	-3.25922	-0.316645	0.234124	-0.0612646	0.119256	-0.201144	0	0	0	0	0	-0.0380619	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.0139	0	0	0	0	0	0	0	0	0	0	0	0	-3.25799	-0.317375	0.260135	0.0340343	-0.0184443	-0.128353	0	0	0	0	0	-0.0380619	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.04104	0	0	0	0	0	0	0	0	0	0	0	0	-3.2584	-0.316645	0.264652	-0.0168259	0.0458507	0.166433	0	0	0	0	0	-0.0381083	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.07797	0	0	0	0	0	0	0	0	0	0	0	0	-3.2584	-0.316115	0.260135	-0.0168656	0.0458361	-0.128353	0	0	0	0	0	-0.0389753	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.1085	0	0	0	0	0	0	0	0	0	0	0	0	-3.26402	-0.300136	0.252614	-0.0338681	0.4317	0.166433	0	0	0	0	0	-0.0434912	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.14173	0	0	0	0	0	0	0	0	0	0	0	0	-3.26422	-0.286745	0.231547	-0.0417221	0.43709	-0.896641	0	0	0	0	0	-0.0480148	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.17926	0	0	0	0	0	0	0	0	0	0	0	0	-3.26488	-0.222911	0.204164	-0.0358723	0.437166	-0.184605	0	0	0	0	0	-0.0672734	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.20547	0	0	0	0	0	0	0	0	0	0	0	0	-3.26488	-0.222911	0.197235	-0.0136237	0.213359	-1.36628	0	0	0	0	0	-0.0672734	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.24207	0	0	0	0	0	0	0	0	0	0	0	0	-3.26304	-0.241598	0.197235	0.0443445	-0.445524	-0.184605	0	0	0	0	0	-0.0616767	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.27463	0	0	0	0	0	0	0	0	0	0	0	0	-3.26243	-0.257966	0.233833	0.127948	-1.01361	0.60067	0	0	0	0	0	-0.0569225	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.31006	0	0	0	0	0	0	0	0	0	0	0	0	-3.2595	-0.289788	0.253403	0.0543893	-0.445337	0.60067	0	0	0	0	0	-0.047298	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.33885	0	0	0	0	0	0	0	0	0	0	0	0	-3.2595	-0.289788	0.253403	0.0293938	0.0827357	0.0389948	0	0	0	0	0	-0.047298	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
