time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
13.3384	0.0214288	0.109745	188	57	2547	188	-0.0162369	0.0821896	0.0192175	-0.00172024	0.248174	0.316249	-2.57013	0.165586	-0.109745	0.157573	-0.0103971	0.102725	0.141336	0.0717925	0.121943	0.0287979	0.00261799	-0.126205	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.3484	0.0214288	0.109745	188	57	2547	188	-0.0162369	0.0821896	0.0192175	-0.00188224	0.248994	0.316441	-2.57013	0.165586	-0.109745	0.157573	-0.0103971	0.102725	0.141336	0.0717925	0.121943	0.0282743	0.00314159	-0.126205	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.3584	0.0214288	0.109745	188	57	2547	188	-0.0162369	0.0821896	0.0192175	-0.00204483	0.249817	0.316633	-2.57013	0.165586	-0.109745	0.157573	-0.0103971	0.102725	0.141336	0.0717925	0.121943	0.0280998	0.00331613	-0.126205	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.3684	0.0214288	0.109745	188	57	2547	188	-0.0162369	0.0821896	0.0192175	-0.00220634	0.250635	0.316824	-2.57013	0.165586	-0.109745	0.157573	-0.0103971	0.102725	0.141336	0.0717925	0.121943	0.0279253	0.00418879	-0.126205	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.369	0.0221992	0.0993887	180	57	2597	188	-0.00566366	0.0823047	-0.165949	-0.00220991	0.250687	0.31672	-2.5644	0.165586	-0.0993887	0.152769	-0.00945274	0.280196	0.147106	0.072852	0.114247	0.0279253	0.00418879	-0.126118	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.3784	0.0221992	0.0993887	180	57	2639	188	-0.00566366	0.0823047	-0.165949	-0.00226313	0.25146	0.31516	-2.5644	0.165586	-0.0993887	0.152769	-0.00945274	0.280196	0.147106	0.072852	0.114247	0.0277507	0.00488692	-0.126118	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.3884	0.0221992	0.0993887	180	57	2639	188	-0.00566366	0.0823047	-0.165949	-0.00231968	0.252282	0.313503	-2.5644	0.165586	-0.0993887	0.152769	-0.00945274	0.280196	0.147106	0.072852	0.114247	0.0277507	0.00575959	-0.126118	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.3984	0.0221992	0.0993887	180	57	2639	188	-0.00566366	0.0823047	-0.165949	-0.00237667	0.25311	0.311834	-2.5644	0.165586	-0.0993887	0.152769	-0.00945274	0.280196	0.147106	0.072852	0.114247	0.0275762	0.00628319	-0.126118	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.3995	0.0210259	0.0993887	167	7	2639	188	0.0142712	-0.0636275	-0.164886	-0.00236093	0.25304	0.311652	-2.55777	0.168289	-0.0993887	0.134926	0.132683	0.278778	0.149198	0.069055	0.113893	0.0275762	0.00628319	-0.126118	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.4084	0.0210259	0.0993887	167	-43	2639	188	0.0142712	-0.0636275	-0.164886	-0.00223497	0.252478	0.310196	-2.55777	0.168289	-0.0993887	0.134926	0.132683	0.278778	0.149198	0.069055	0.113893	0.0272271	0.00680678	-0.126118	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.4185	0.0210259	0.0993887	167	-44	2639	188	0.0142712	-0.0636275	-0.164886	-0.00209105	0.251837	0.308534	-2.55777	0.168289	-0.0993887	0.134926	0.132683	0.278778	0.149198	0.069055	0.113893	0.0263545	0.00750492	-0.126118	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.4284	0.0210259	0.0993887	167	-44	2639	188	0.0142712	-0.0636275	-0.164886	-0.00194915	0.251204	0.306894	-2.55777	0.168289	-0.0993887	0.134926	0.132683	0.278778	0.149198	0.069055	0.113893	0.0253073	0.00802851	-0.126118	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.4335	0.0184545	0.0992891	117	-36	2589	188	0.115795	-0.0520771	0.0765788	-0.00135663	0.250938	0.307286	-2.55604	0.172029	-0.0992891	0.0356416	0.117785	0.036335	0.151436	0.0657081	0.112914	0.0253073	0.00802851	-0.126166	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.4384	0.0184545	0.0992891	95	-36	2539	188	0.115795	-0.0520771	0.0765788	-0.000788652	0.250682	0.307662	-2.55604	0.172029	-0.0992891	0.0356416	0.117785	0.036335	0.151436	0.0657081	0.112914	0.0246091	0.00837758	-0.126166	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.4484	0.0184545	0.0992891	95	-36	2518	188	0.115795	-0.0520771	0.0765788	0.000366515	0.250163	0.308425	-2.55604	0.172029	-0.0992891	0.0356416	0.117785	0.036335	0.151436	0.0657081	0.112914	0.0235619	0.00925025	-0.126166	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.4584	0.0184545	0.0992891	95	-36	2518	188	0.115795	-0.0520771	0.0765788	0.00152435	0.249642	0.309191	-2.55604	0.172029	-0.0992891	0.0356416	0.117785	0.036335	0.151436	0.0657081	0.112914	0.0226893	0.00977384	-0.126166	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.4644	0.0184545	0.0992891	102	13	2519	188	0.107024	0.0187811	0.0754713	0.00216285	0.249754	0.309641	-2.55604	0.172029	-0.0992891	0.0447084	0.04712	0.0369308	0.151733	0.0659012	0.112402	0.0226893	0.00977384	-0.126166	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.4684	0.0184545	0.0992891	102	13	2519	188	0.107024	0.0187811	0.0754713	0.00259716	0.24983	0.309948	-2.55604	0.172029	-0.0992891	0.0447084	0.04712	0.0369308	0.151733	0.0659012	0.112402	0.0216421	0.00994838	-0.126166	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.4784	0.0184545	0.0992891	102	13	2519	188	0.107024	0.0187811	0.0754713	0.00366783	0.250018	0.310703	-2.55604	0.172029	-0.0992891	0.0447084	0.04712	0.0369308	0.151733	0.0659012	0.112402	0.021293	0.00977384	-0.126166	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.4884	0.0184545	0.0992891	102	13	2519	188	0.107024	0.0187811	0.0754713	0.00473946	0.250206	0.311458	-2.55604	0.172029	-0.0992891	0.0447084	0.04712	0.0369308	0.151733	0.0659012	0.112402	0.0204204	0.00907571	-0.126166	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.4984	0.0184545	0.0992891	102	13	2519	188	0.107024	0.0187811	0.0754713	0.00580713	0.250393	0.312211	-2.55604	0.172029	-0.0992891	0.0447084	0.04712	0.0369308	0.151733	0.0659012	0.112402	0.0195477	0.00802851	-0.126166	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.5045	0.0211404	0.0910035	149	63	2534	184	0.0399039	0.130561	0.0448084	0.00605131	0.251192	0.312486	-2.54852	0.169467	-0.0910035	0.11602	-0.0638389	0.0611905	0.155924	0.0667225	0.105999	0.0195477	0.00802851	-0.123584	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.5084	0.0211404	0.0910035	149	91	2534	184	0.0399039	0.130561	0.0448084	0.00620462	0.251694	0.312658	-2.54852	0.169467	-0.0910035	0.11602	-0.0638389	0.0611905	0.155924	0.0667225	0.105999	0.0190241	0.00733038	-0.123584	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.5184	0.0211404	0.0910035	149	91	2534	184	0.0399039	0.130561	0.0448084	0.00660374	0.253	0.313106	-2.54852	0.169467	-0.0910035	0.11602	-0.0638389	0.0611905	0.155924	0.0667225	0.105999	0.0176278	0.00575959	-0.123584	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.5266	0.0238576	0.0886577	199	88	2584	182	-0.091773	0.125967	-0.169065	0.00584909	0.254036	0.311716	-2.54416	0.166322	-0.0886577	0.248272	-0.0580768	0.273463	0.156499	0.06789	0.104399	0.0176278	0.00575959	-0.121637	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.5284	0.0238576	0.0886577	241	88	2634	182	-0.091773	0.125967	-0.169065	0.00568206	0.254265	0.311408	-2.54416	0.166322	-0.0886577	0.248272	-0.0580768	0.273463	0.156499	0.06789	0.104399	0.015708	0.00488692	-0.121637	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.5384	0.0238576	0.0886577	241	88	2641	182	-0.091773	0.125967	-0.169065	0.00476681	0.255521	0.309722	-2.54416	0.166322	-0.0886577	0.248272	-0.0580768	0.273463	0.156499	0.06789	0.104399	0.013439	0.00383972	-0.121637	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.5485	0.0238576	0.0886577	241	88	2641	182	-0.091773	0.125967	-0.169065	0.00383586	0.256799	0.308007	-2.54416	0.166322	-0.0886577	0.248272	-0.0580768	0.273463	0.156499	0.06789	0.104399	0.0123918	0.00331613	-0.121637	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.5584	0.0238576	0.0886577	241	88	2641	182	-0.091773	0.125967	-0.169065	0.0029318	0.25804	0.306341	-2.54416	0.166322	-0.0886577	0.248272	-0.0580768	0.273463	0.156499	0.06789	0.104399	0.010821	0.00296706	-0.121637	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.5669	0.0262301	0.077013	191	91	2591	179	0.0442851	0.130868	-0.0420451	0.00331106	0.259161	0.305981	-2.53206	0.164338	-0.077013	0.119298	-0.063923	0.135634	0.163583	0.0669446	0.0935891	0.010821	0.00296706	-0.11968	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.5684	0.0262301	0.077013	146	91	2577	179	0.0442851	0.130868	-0.0420451	0.00337714	0.259356	0.305919	-2.53206	0.164338	-0.077013	0.119298	-0.063923	0.135634	0.163583	0.0669446	0.0935891	0.00994838	0.00279253	-0.11968	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.5784	0.0262301	0.077013	146	91	2577	179	0.0442851	0.130868	-0.0420451	0.00381711	0.260656	0.305501	-2.53206	0.164338	-0.077013	0.119298	-0.063923	0.135634	0.163583	0.0669446	0.0935891	0.00925025	0.00279253	-0.11968	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.5884	0.0262301	0.077013	146	91	2577	179	0.0442851	0.130868	-0.0420451	0.00426319	0.261974	0.305077	-2.53206	0.164338	-0.077013	0.119298	-0.063923	0.135634	0.163583	0.0669446	0.0935891	0.00907571	0.00314159	-0.11968	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.5921	0.0264998	0.0716016	139	70	2627	179	0.053721	0.100496	-0.371205	0.00445729	0.262337	0.303736	-2.52753	0.164338	-0.0716016	0.113159	-0.0343198	0.459363	0.16688	0.0661766	0.0881579	0.00907571	0.00314159	-0.11968	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.5985	0.0264998	0.0716016	139	70	2677	179	0.053721	0.100496	-0.371205	0.00480142	0.262981	0.301358	-2.52753	0.164338	-0.0716016	0.113159	-0.0343198	0.459363	0.16688	0.0661766	0.0881579	0.00907571	0.00366519	-0.11968	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.6085	0.0264998	0.0716016	139	70	2727	179	0.053721	0.100496	-0.371205	0.00533885	0.263986	0.297645	-2.52753	0.164338	-0.0716016	0.113159	-0.0343198	0.459363	0.16688	0.0661766	0.0881579	0.00977384	0.00471239	-0.11968	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.6184	0.0264998	0.0716016	139	70	2742	179	0.053721	0.100496	-0.371205	0.00587176	0.264983	0.293962	-2.52753	0.164338	-0.0716016	0.113159	-0.0343198	0.459363	0.16688	0.0661766	0.0881579	0.0113446	0.00593412	-0.11968	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.6284	0.0264998	0.0716016	139	70	2742	179	0.053721	0.100496	-0.371205	0.00640902	0.265988	0.29025	-2.52753	0.164338	-0.0716016	0.113159	-0.0343198	0.459363	0.16688	0.0661766	0.0881579	0.0123918	0.00645772	-0.11968	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.6367	0.0270236	0.0675262	140	71	2692	176	0.0527943	0.102197	-0.0512974	0.00684885	0.26684	0.289823	-2.52667	0.163683	-0.0675262	0.115589	-0.0350893	0.135817	0.168383	0.0671082	0.0845199	0.0123918	0.00645772	-0.11795	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.6384	0.0270236	0.0675262	140	71	2642	176	0.0527943	0.102197	-0.0512974	0.00693538	0.267007	0.289739	-2.52667	0.163683	-0.0675262	0.115589	-0.0350893	0.135817	0.168383	0.0671082	0.0845199	0.0137881	0.00715585	-0.11795	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.6484	0.0270236	0.0675262	140	71	2592	176	0.0527943	0.102197	-0.0512974	0.00746459	0.268032	0.289224	-2.52667	0.163683	-0.0675262	0.115589	-0.0350893	0.135817	0.168383	0.0671082	0.0845199	0.0143117	0.00802851	-0.11795	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.6584	0.0270236	0.0675262	140	71	2582	176	0.0527943	0.102197	-0.0512974	0.0079928	0.269054	0.288711	-2.52667	0.163683	-0.0675262	0.115589	-0.0350893	0.135817	0.168383	0.0671082	0.0845199	0.0137881	0.00872665	-0.11795	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.6594	0.0272914	0.060097	157	121	2632	175	0.0276307	0.270805	-0.379614	0.00802079	0.269329	0.288327	-2.52106	0.163683	-0.060097	0.144764	-0.204781	0.456561	0.172395	0.0660238	0.0769472	0.0137881	0.00872665	-0.11733	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.6684	0.0272914	0.060097	157	171	2682	175	0.0276307	0.270805	-0.379614	0.00826941	0.271765	0.284911	-2.52106	0.163683	-0.060097	0.144764	-0.204781	0.456561	0.172395	0.0660238	0.0769472	0.013439	0.00925025	-0.11733	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.6784	0.0272914	0.060097	157	189	2732	175	0.0276307	0.270805	-0.379614	0.0085463	0.274479	0.281107	-2.52106	0.163683	-0.060097	0.144764	-0.204781	0.456561	0.172395	0.0660238	0.0769472	0.0122173	0.0101229	-0.11733	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.6884	0.0272914	0.060097	157	189	2747	175	0.0276307	0.270805	-0.379614	0.008821	0.277171	0.277333	-2.52106	0.163683	-0.060097	0.144764	-0.204781	0.456561	0.172395	0.0660238	0.0769472	0.0111701	0.0109956	-0.11733	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.6985	0.0272914	0.060097	157	189	2747	175	0.0276307	0.270805	-0.379614	0.00910024	0.279908	0.273496	-2.52106	0.163683	-0.060097	0.144764	-0.204781	0.456561	0.172395	0.0660238	0.0769472	0.010821	0.0115192	-0.11733	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.699	0.029293	0.0572531	178	189	2697	171	-0.00197141	0.270719	-0.135545	0.00909919	0.280052	0.273424	-2.51759	0.161106	-0.0572531	0.175471	-0.20363	0.209008	0.1735	0.0670889	0.0734629	0.010821	0.0115192	-0.114651	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.7084	0.029293	0.0572531	178	189	2647	171	-0.00197141	0.270719	-0.135545	0.00908066	0.282596	0.27215	-2.51759	0.161106	-0.0572531	0.175471	-0.20363	0.209008	0.1735	0.0670889	0.0734629	0.010821	0.0116937	-0.114651	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.7184	0.029293	0.0572531	178	189	2625	171	-0.00197141	0.270719	-0.135545	0.0090609	0.28531	0.270791	-2.51759	0.161106	-0.0572531	0.175471	-0.20363	0.209008	0.1735	0.0670889	0.0734629	0.010821	0.0123918	-0.114651	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.7254	0.0313315	0.0491457	182	188	2629	171	-0.00718156	0.269385	-0.144705	0.00901064	0.287196	0.269779	-2.50955	0.158577	-0.0491457	0.184256	-0.202481	0.209269	0.177074	0.066904	0.0645639	0.010821	0.0123918	-0.114371	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.7284	0.0313315	0.0491457	182	188	2629	171	-0.00718156	0.269385	-0.144705	0.00898909	0.288004	0.269344	-2.50955	0.158577	-0.0491457	0.184256	-0.202481	0.209269	0.177074	0.066904	0.0645639	0.010821	0.0127409	-0.114371	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.7384	0.0313315	0.0491457	182	188	2629	171	-0.00718156	0.269385	-0.144705	0.0089177	0.290682	0.267906	-2.50955	0.158577	-0.0491457	0.184256	-0.202481	0.209269	0.177074	0.066904	0.0645639	0.0109956	0.0136136	-0.114371	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.7484	0.0313315	0.0491457	182	188	2629	171	-0.00718156	0.269385	-0.144705	0.00884578	0.29338	0.266457	-2.50955	0.158577	-0.0491457	0.184256	-0.202481	0.209269	0.177074	0.066904	0.0645639	0.0109956	0.0141372	-0.114371	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.7584	0.0313315	0.0491457	182	188	2629	171	-0.00718156	0.269385	-0.144705	0.00877406	0.29607	0.265012	-2.50955	0.158577	-0.0491457	0.184256	-0.202481	0.209269	0.177074	0.066904	0.0645639	0.010821	0.015708	-0.114371	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.7613	0.0329817	0.0439464	157	138	2626	167	0.0274507	-0.0173245	-0.138798	0.00885454	0.296019	0.264605	-2.50527	0.156357	-0.0439464	0.151605	0.0846021	0.197218	0.179055	0.0672776	0.0584201	0.010821	0.015708	-0.111582	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.7684	0.0329817	0.0439464	157	88	2626	167	0.0274507	-0.0173245	-0.138798	0.00904958	0.295896	0.263619	-2.50527	0.156357	-0.0439464	0.151605	0.0846021	0.197218	0.179055	0.0672776	0.0584201	0.0106465	0.0181514	-0.111582	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.7785	0.0329817	0.0439464	157	38	2626	167	0.0274507	-0.0173245	-0.138798	0.00932637	0.295721	0.262219	-2.50527	0.156357	-0.0439464	0.151605	0.0846021	0.197218	0.179055	0.0672776	0.0584201	0.0106465	0.0205949	-0.111582	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.7884	0.0329817	0.0439464	157	-12	2626	167	0.0274507	-0.0173245	-0.138798	0.00959805	0.29555	0.260845	-2.50527	0.156357	-0.0439464	0.151605	0.0846021	0.197218	0.179055	0.0672776	0.0584201	0.010472	0.0216421	-0.111582	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.7958	0.0346092	0.0393976	123	38	2630	166	0.0767264	0.118104	-0.146496	0.0101653	0.296423	0.259762	-2.50171	0.154101	-0.0393976	0.103714	-0.0497304	0.19909	0.180441	0.068374	0.0525943	0.010472	0.0216421	-0.111111	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.7985	0.0346092	0.0393976	123	82	2630	166	0.0767264	0.118104	-0.146496	0.0103705	0.296739	0.25937	-2.50171	0.154101	-0.0393976	0.103714	-0.0497304	0.19909	0.180441	0.068374	0.0525943	0.010472	0.0237365	-0.111111	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.8085	0.0346092	0.0393976	123	82	2630	166	0.0767264	0.118104	-0.146496	0.0111378	0.29792	0.257906	-2.50171	0.154101	-0.0393976	0.103714	-0.0497304	0.19909	0.180441	0.068374	0.0525943	0.010472	0.0258309	-0.111111	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.8184	0.0346092	0.0393976	123	82	2630	166	0.0767264	0.118104	-0.146496	0.0119027	0.299097	0.256445	-2.50171	0.154101	-0.0393976	0.103714	-0.0497304	0.19909	0.180441	0.068374	0.0525943	0.010472	0.0268781	-0.111111	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.8284	0.0346092	0.0393976	123	82	2630	166	0.0767264	0.118104	-0.146496	0.0126711	0.30028	0.254978	-2.50171	0.154101	-0.0393976	0.103714	-0.0497304	0.19909	0.180441	0.068374	0.0525943	0.0102974	0.0284489	-0.111111	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.8309	0.0346121	0.0322083	118	48	2599	165	0.0840001	0.0697276	-0.0847917	0.012882	0.300455	0.254765	-2.49988	0.154101	-0.0322083	0.0990109	-0.00154376	0.127896	0.183011	0.0681838	0.0431039	0.0102974	0.0284489	-0.110486	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.8384	0.0346121	0.0322083	118	48	2599	165	0.0840001	0.0697276	-0.0847917	0.0135061	0.300973	0.254135	-2.49988	0.154101	-0.0322083	0.0990109	-0.00154376	0.127896	0.183011	0.0681838	0.0431039	0.0101229	0.0298451	-0.110486	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.8484	0.0346121	0.0322083	118	48	2599	165	0.0840001	0.0697276	-0.0847917	0.0143463	0.301671	0.253287	-2.49988	0.154101	-0.0322083	0.0990109	-0.00154376	0.127896	0.183011	0.0681838	0.0431039	0.00994838	0.0301942	-0.110486	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.8572	0.0345886	0.0284263	141	43	2622	165	0.0509552	0.0621622	-0.129267	0.0147951	0.302218	0.252148	-2.49514	0.154101	-0.0284263	0.133966	0.0037909	0.167404	0.184921	0.0659531	0.0381369	0.00994838	0.0301942	-0.110486	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.8584	0.0345886	0.0284263	141	43	2622	165	0.0509552	0.0621622	-0.129267	0.0148583	0.302295	0.251988	-2.49514	0.154101	-0.0284263	0.133966	0.0037909	0.167404	0.184921	0.0659531	0.0381369	0.00977384	0.0300197	-0.110486	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.8684	0.0345886	0.0284263	141	43	2622	165	0.0509552	0.0621622	-0.129267	0.0153653	0.302914	0.250702	-2.49514	0.154101	-0.0284263	0.133966	0.0037909	0.167404	0.184921	0.0659531	0.0381369	0.00925025	0.0293215	-0.110486	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.8785	0.0345886	0.0284263	141	43	2622	165	0.0509552	0.0621622	-0.129267	0.0158794	0.303541	0.249398	-2.49514	0.154101	-0.0284263	0.133966	0.0037909	0.167404	0.184921	0.0659531	0.0381369	0.00837758	0.0280998	-0.110486	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.8884	0.0345886	0.0284263	141	43	2622	165	0.0509552	0.0621622	-0.129267	0.0163841	0.304157	0.248117	-2.49514	0.154101	-0.0284263	0.133966	0.0037909	0.167404	0.184921	0.0659531	0.0381369	0.00750492	0.0268781	-0.110486	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.8946	0.0324897	0.0240698	140	41	2595	165	0.0528331	0.0595655	-0.0763406	0.0167128	0.304527	0.247642	-2.4916	0.156987	-0.0240698	0.134814	0.00168305	0.108544	0.187647	0.0612486	0.0322036	0.00750492	0.0268781	-0.110707	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.8985	0.0324897	0.0240698	140	41	2595	165	0.0528331	0.0595655	-0.0763406	0.0169179	0.304758	0.247346	-2.4916	0.156987	-0.0240698	0.134814	0.00168305	0.108544	0.187647	0.0612486	0.0322036	0.00715585	0.026529	-0.110707	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.9084	0.0324897	0.0240698	140	41	2595	165	0.0528331	0.0595655	-0.0763406	0.017444	0.305352	0.246586	-2.4916	0.156987	-0.0240698	0.134814	0.00168305	0.108544	0.187647	0.0612486	0.0322036	0.00680678	0.0258309	-0.110707	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.9184	0.0324897	0.0240698	140	41	2595	165	0.0528331	0.0595655	-0.0763406	0.0179698	0.305945	0.245826	-2.4916	0.156987	-0.0240698	0.134814	0.00168305	0.108544	0.187647	0.0612486	0.0322036	0.00645772	0.0251327	-0.110707	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.9284	0.0324897	0.0240698	140	41	2595	165	0.0528331	0.0595655	-0.0763406	0.0184975	0.306539	0.245064	-2.4916	0.156987	-0.0240698	0.134814	0.00168305	0.108544	0.187647	0.0612486	0.0322036	0.00610865	0.0237365	-0.110707	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.9287	0.032447	0.0208043	114	58	2627	165	0.0885717	0.0831941	-0.139456	0.0185237	0.306564	0.245022	-2.48935	0.156987	-0.0208043	0.100173	-0.0232001	0.167314	0.188745	0.059994	0.0278577	0.00610865	0.0237365	-0.110707	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.9384	0.032447	0.0208043	114	58	2627	165	0.0885717	0.0831941	-0.139456	0.0193878	0.307376	0.243662	-2.48935	0.156987	-0.0208043	0.100173	-0.0232001	0.167314	0.188745	0.059994	0.0278577	0.00593412	0.0228638	-0.110707	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
13.9484	0.032447	0.0208043	114	58	2627	165	0.0885717	0.0831941	-0.139456	0.0202737	0.308208	0.242267	-2.48935	0.156987	-0.0208043	0.100173	-0.0232001	0.167314	0.188745	0.059994	0.0278577	0.00575959	0.0211185	-0.110707	-700	700	-500	-0	0	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
