time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dx	dy	dz	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.08146	0	0	0	0	0	0	0	0	0	0	0	0	-3.08773	-0.225565	0.115855	-0.0186968	0.0244159	0.365766	0	0	0	0	0	-0.0442953	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.11983	0	0	0	0	0	0	0	0	0	0	0	0	-3.08904	-0.226677	0.120298	-0.0346375	-0.0836039	-0.133602	0	0	0	0	0	-0.0440796	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.14737	0	0	0	0	0	0	0	0	0	0	0	0	-3.09051	-0.232874	0.125424	-0.0445616	-0.163504	0.265194	0	0	0	0	0	-0.0421573	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.18252	0	0	0	0	0	0	0	0	0	0	0	0	-3.09175	-0.238059	0.127605	-0.0317113	-0.1629	0.0542814	0	0	0	0	0	-0.0405426	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.21654	0	0	0	0	0	0	0	0	0	0	0	0	-3.09175	-0.239881	0.129512	0.0110801	-0.151767	0.0542814	0	0	0	0	0	-0.0401066	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.24752	0	0	0	0	0	0	0	0	0	0	0	0	-3.0912	-0.243235	0.129951	0.00596315	-0.0252217	0.0420172	0	0	0	0	0	-0.0385795	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.28489	0	0	0	0	0	0	0	0	0	0	0	0	-3.0908	-0.244023	0.129951	0.0174033	-0.0247893	0.0128975	0	0	0	0	0	-0.0380223	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.31254	0	0	0	0	0	0	0	0	0	0	0	0	-3.0912	-0.244023	0.128122	-0.0122398	-0.0212846	0.0420172	0	0	0	0	0	-0.0380223	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.34867	0	0	0	0	0	0	0	0	0	0	0	0	-3.09059	-0.231802	0.124172	0.0135491	0.0694856	-0.189407	0	0	0	0	0	-0.0419084	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.37959	0	0	0	0	0	0	0	0	0	0	0	0	-3.08967	-0.231802	0.114952	0.0601104	0.0714381	-0.0945436	0	0	0	0	0	-0.0419084	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.41622	0	0	0	0	0	0	0	0	0	0	0	0	-3.08629	-0.240137	0.114952	0.0710691	-0.204767	-0.0945436	0	0	0	0	0	-0.038906	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.44293	0	0	0	0	0	0	0	0	0	0	0	0	-3.08629	-0.240137	0.119602	-0.00490107	-0.207725	0.0552533	0	0	0	0	0	-0.038906	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.48323	0	0	0	0	0	0	0	0	0	0	0	0	-3.08663	-0.23847	0.121079	-0.0244173	0.00460585	0.197059	0	0	0	0	0	-0.039209	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.50981	0	0	0	0	0	0	0	0	0	0	0	0	-3.08837	-0.23847	0.127635	-0.013185	0.00504648	0.0552533	0	0	0	0	0	-0.039209	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.54754	0	0	0	0	0	0	0	0	0	0	0	0	-3.08837	-0.240276	0.127635	0.0174714	-0.0755224	-0.0514074	0	0	0	0	0	-0.0384994	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.57531	0	0	0	0	0	0	0	0	0	0	0	0	-3.08708	-0.241029	0.124869	0.0174024	-0.0755384	-0.0733396	0	0	0	0	0	-0.0375856	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.61528	0	0	0	0	0	0	0	0	0	0	0	0	-3.08708	-0.241029	0.121551	-0.00654983	0.142457	-0.119401	0	0	0	0	0	-0.0375856	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.63287	0	0	0	0	0	0	0	0	0	0	0	0	-3.08708	-0.241029	0.121551	-0.00654983	0.142457	-0.119401	0	0	0	0	0	-0.0375856	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.64038	0	0	0	0	0	0	0	0	0	0	0	0	-3.08822	-0.238536	0.113778	-0.00662712	0.142454	-0.123846	0	0	0	0	0	-0.0381281	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.64273	0	0	0	0	0	0	0	0	0	0	0	0	-3.08822	-0.238536	0.113778	-0.00662712	0.142454	-0.123846	0	0	0	0	0	-0.0381281	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.6527	0	0	0	0	0	0	0	0	0	0	0	0	-3.08822	-0.238536	0.113778	-0.00662712	0.142454	-0.123846	0	0	0	-0.069115	0.0233874	-0.0381281	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.66274	0	0	0	0	0	0	0	0	0	0	0	0	-3.08822	-0.238536	0.113778	-0.00662712	0.142454	-0.123846	0	0	0	-0.0694641	0.0233874	-0.0381281	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.67269	0	0	0	0	0	0	0	0	0	0	0	0	-3.08822	-0.238536	0.113778	-0.00662712	0.142454	-0.123846	0	0	0	-0.0696386	0.0235619	-0.0381281	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.68017	0	0	0	0	0	0	0	0	0	0	0	0	-3.08822	-0.238536	0.110671	-0.00128943	-0.0610232	-0.122653	0	0	0	-0.0696386	0.0235619	-0.0381281	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.6827	0	0	0	0	0	0	0	0	0	0	0	0	-3.08822	-0.238536	0.110671	-0.00128943	-0.0610232	-0.122653	0	0	0	-0.0696386	0.0235619	-0.0381281	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.69272	0	0	0	0	0	0	0	0	0	0	0	0	-3.08822	-0.238536	0.110671	-0.00128943	-0.0610232	-0.122653	0	0	0	-0.0698132	0.0235619	-0.0381281	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.70269	0	0	0	0	0	0	0	0	0	0	0	0	-3.08822	-0.238536	0.110671	-0.00128943	-0.0610232	-0.122653	0	0	0	-0.0699877	0.0237365	-0.0381281	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.70864	0	0	0	0	0	0	0	0	0	0	0	0	-3.08741	-0.240858	0.110671	0.00506189	-0.0590796	-0.0407092	0	0	0	-0.0699877	0.0237365	-0.0373016	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.71274	0	0	0	0	0	0	0	0	0	0	0	0	-3.08741	-0.240858	0.110671	0.00506189	-0.0590796	-0.0407092	0	0	0	-0.0701622	0.0237365	-0.0373016	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.72277	0	0	0	0	0	0	0	0	0	0	0	0	-3.08741	-0.240858	0.110671	0.00506189	-0.0590796	-0.0407092	0	0	0	-0.0701622	0.0237365	-0.0373016	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.73269	0	0	0	0	0	0	0	0	0	0	0	0	-3.08741	-0.240858	0.110671	0.00506189	-0.0590796	-0.0407092	0	0	0	-0.0703368	0.023911	-0.0373016	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.74276	0	0	0	0	0	0	0	0	0	0	0	0	-3.08741	-0.240858	0.110671	0.00506189	-0.0590796	-0.0407092	0	0	0	-0.0703368	0.023911	-0.0373016	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.74525	0	0	0	0	0	0	0	0	0	0	0	0	-3.08725	-0.240858	0.117133	0.0183342	-0.0464851	-0.0419384	0	0	0	-0.0703368	0.023911	-0.0373016	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.7527	0	0	0	0	0	0	0	0	0	0	0	0	-3.08725	-0.240858	0.117133	0.0183342	-0.0464851	-0.0419384	0	0	0	-0.0705113	0.0237365	-0.0373016	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.76271	0	0	0	0	0	0	0	0	0	0	0	0	-3.08725	-0.240858	0.117133	0.0183342	-0.0464851	-0.0419384	0	0	0	-0.0705113	0.0237365	-0.0373016	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.77273	0	0	0	0	0	0	0	0	0	0	0	0	-3.08725	-0.240858	0.117133	0.0183342	-0.0464851	-0.0419384	0	0	0	-0.0705113	0.0235619	-0.0373016	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.77385	0	0	0	0	0	0	0	0	0	0	0	0	-3.08653	-0.229938	0.117133	0.0153389	-0.00383785	-0.0626027	0	0	0	-0.0705113	0.0235619	-0.0410258	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.78268	0	0	0	0	0	0	0	0	0	0	0	0	-3.08653	-0.229938	0.117133	0.0153389	-0.00383785	-0.0626027	0	0	0	-0.0706858	0.0235619	-0.0410258	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.79272	0	0	0	0	0	0	0	0	0	0	0	0	-3.08653	-0.229938	0.117133	0.0153389	-0.00383785	-0.0626027	0	0	0	-0.0706858	0.0233874	-0.0410258	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.80272	0	0	0	0	0	0	0	0	0	0	0	0	-3.08653	-0.229938	0.117133	0.0153389	-0.00383785	-0.0626027	0	0	0	-0.0706858	0.0232129	-0.0410258	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.80915	0	0	0	0	0	0	0	0	0	0	0	0	-3.08488	-0.229848	0.107477	0.0510132	0.054003	-0.0664764	0	0	0	-0.0706858	0.0232129	-0.0413525	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.81275	0	0	0	0	0	0	0	0	0	0	0	0	-3.08488	-0.229848	0.107477	0.0510132	0.054003	-0.0664764	0	0	0	-0.0706858	0.0232129	-0.0413525	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.8227	0	0	0	0	0	0	0	0	0	0	0	0	-3.08488	-0.229848	0.107477	0.0510132	0.054003	-0.0664764	0	0	0	-0.0706858	0.0230383	-0.0413525	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.83273	0	0	0	0	0	0	0	0	0	0	0	0	-3.08488	-0.229848	0.107477	0.0510132	0.054003	-0.0664764	0	0	0	-0.0705113	0.0228638	-0.0413525	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.84052	0	0	0	0	0	0	0	0	0	0	0	0	-3.08488	-0.229938	0.107477	0.0578046	-0.000849375	-0.00224833	0	0	0	-0.0705113	0.0228638	-0.0410258	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.84271	0	0	0	0	0	0	0	0	0	0	0	0	-3.08488	-0.229938	0.107477	0.0578046	-0.000849375	-0.00224833	0	0	0	-0.0705113	0.0228638	-0.0410258	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.85281	0	0	0	0	0	0	0	0	0	0	0	0	-3.08488	-0.229938	0.107477	0.0578046	-0.000849375	-0.00224833	0	0	0	-0.0703368	0.0225147	-0.0410258	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.8627	0	0	0	0	0	0	0	0	0	0	0	0	-3.08488	-0.229938	0.107477	0.0578046	-0.000849375	-0.00224833	0	0	0	-0.0703368	0.0226893	-0.0410258	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.87274	0	0	0	0	0	0	0	0	0	0	0	0	-3.08488	-0.229938	0.107477	0.0578046	-0.000849375	-0.00224833	0	0	0	-0.0701622	0.0226893	-0.0410258	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.87872	0	0	0	0	0	0	0	0	0	0	0	0	-3.0852	-0.229559	0.110601	-0.0495999	0.0530831	0.0951637	0	0	0	-0.0701622	0.0226893	-0.0413229	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.88271	0	0	0	0	0	0	0	0	0	0	0	0	-3.0852	-0.229559	0.110601	-0.0495999	0.0530831	0.0951637	0	0	0	-0.0701622	0.0225147	-0.0413229	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.89275	0	0	0	0	0	0	0	0	0	0	0	0	-3.0852	-0.229559	0.110601	-0.0495999	0.0530831	0.0951637	0	0	0	-0.0701622	0.0225147	-0.0413229	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.90272	0	0	0	0	0	0	0	0	0	0	0	0	-3.0852	-0.229559	0.110601	-0.0495999	0.0530831	0.0951637	0	0	0	-0.0701622	0.0225147	-0.0413229	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.90669	0	0	0	0	0	0	0	0	0	0	0	0	-3.08548	-0.232674	0.110601	-0.0415305	-0.146804	0.0991065	0	0	0	-0.0701622	0.0225147	-0.0401242	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.91275	0	0	0	0	0	0	0	0	0	0	0	0	-3.08548	-0.232674	0.110601	-0.0415305	-0.146804	0.0991065	0	0	0	-0.0701622	0.0223402	-0.0401242	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.92273	0	0	0	0	0	0	0	0	0	0	0	0	-3.08548	-0.232674	0.110601	-0.0415305	-0.146804	0.0991065	0	0	0	-0.0703368	0.0223402	-0.0401242	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.93268	0	0	0	0	0	0	0	0	0	0	0	0	-3.08548	-0.232674	0.110601	-0.0415305	-0.146804	0.0991065	0	0	0	-0.0705113	0.0225147	-0.0401242	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.94156	0	0	0	0	0	0	0	0	0	0	0	0	-3.08548	-0.235056	0.105639	-0.000956468	0.0668121	-0.14041	0	0	0	-0.0705113	0.0225147	-0.0393005	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.94272	0	0	0	0	0	0	0	0	0	0	0	0	-3.08548	-0.235056	0.105639	-0.000956468	0.0668121	-0.14041	0	0	0	-0.0705113	0.0225147	-0.0393005	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.95272	0	0	0	0	0	0	0	0	0	0	0	0	-3.08548	-0.235056	0.105639	-0.000956468	0.0668121	-0.14041	0	0	0	-0.0703368	0.0225147	-0.0393005	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.96272	0	0	0	0	0	0	0	0	0	0	0	0	-3.08548	-0.235056	0.105639	-0.000956468	0.0668121	-0.14041	0	0	0	-0.0703368	0.0225147	-0.0393005	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.97271	0	0	0	0	0	0	0	0	0	0	0	0	-3.08548	-0.235056	0.105639	-0.000956468	0.0668121	-0.14041	0	0	0	-0.0703368	0.0225147	-0.0393005	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.97282	0	0	0	0	0	0	0	0	0	0	0	0	-3.08507	-0.23748	0.105639	0.064811	-0.283624	-0.137152	0	0	0	-0.0703368	0.0225147	-0.0385273	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.98274	0	0	0	0	0	0	0	0	0	0	0	0	-3.08507	-0.23748	0.105639	0.064811	-0.283624	-0.137152	0	0	0	-0.0705113	0.0225147	-0.0385273	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
1.99275	0	0	0	0	0	0	0	0	0	0	0	0	-3.08507	-0.23748	0.105639	0.064811	-0.283624	-0.137152	0	0	0	-0.0705113	0.0226893	-0.0385273	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
2.00276	0	0	0	0	0	0	0	0	0	0	0	0	-3.08507	-0.23748	0.105639	0.064811	-0.283624	-0.137152	0	0	0	-0.0706858	0.0226893	-0.0385273	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
2.01105	0	0	0	0	0	0	0	0	0	0	0	0	-3.0848	-0.283725	0.124278	0.0345129	0.0776812	0.345833	0	0	0	-0.0706858	0.0226893	-0.0242243	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
2.01272	0	0	0	0	0	0	0	0	0	0	0	0	-3.0848	-0.283725	0.124278	0.0345129	0.0776812	0.345833	0	0	0	-0.0708604	0.0226893	-0.0242243	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
2.02271	0	0	0	0	0	0	0	0	0	0	0	0	-3.0848	-0.283725	0.124278	0.0345129	0.0776812	0.345833	0	0	0	-0.0708604	0.0226893	-0.0242243	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
2.03272	0	0	0	0	0	0	0	0	0	0	0	0	-3.0848	-0.283725	0.124278	0.0345129	0.0776812	0.345833	0	0	0	-0.0708604	0.0228638	-0.0242243	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
2.03887	0	0	0	0	0	0	0	0	0	0	0	0	-3.08376	-0.288712	0.135488	0.0659823	-0.17025	0.349255	0	0	0	-0.0708604	0.0228638	-0.0226406	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
2.0427	0	0	0	0	0	0	0	0	0	0	0	0	-3.08376	-0.288712	0.135488	0.0659823	-0.17025	0.349255	0	0	0	-0.0710349	0.0228638	-0.0226406	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
2.05268	0	0	0	0	0	0	0	0	0	0	0	0	-3.08376	-0.288712	0.135488	0.0659823	-0.17025	0.349255	0	0	0	-0.0710349	0.0228638	-0.0226406	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
2.06273	0	0	0	0	0	0	0	0	0	0	0	0	-3.08376	-0.288712	0.135488	0.0659823	-0.17025	0.349255	0	0	0	-0.0712094	0.0226893	-0.0226406	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
2.07272	0	0	0	0	0	0	0	0	0	0	0	0	-3.08376	-0.288712	0.135488	0.0659823	-0.17025	0.349255	0	0	0	-0.0712094	0.0226893	-0.0226406	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
2.07292	0	0	0	0	0	0	0	0	0	0	0	0	-3.0848	-0.283725	0.135488	-0.052702	0.201817	-0.0773103	0	0	0	-0.0712094	0.0226893	-0.0242243	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
2.0827	0	0	0	0	0	0	0	0	0	0	0	0	-3.0848	-0.283725	0.135488	-0.052702	0.201817	-0.0773103	0	0	0	-0.0712094	0.0225147	-0.0242243	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
2.09276	0	0	0	0	0	0	0	0	0	0	0	0	-3.0848	-0.283725	0.135488	-0.052702	0.201817	-0.0773103	0	0	0	-0.071384	0.0225147	-0.0242243	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
2.10268	0	0	0	0	0	0	0	0	0	0	0	0	-3.0848	-0.283725	0.135488	-0.052702	0.201817	-0.0773103	0	0	0	-0.071384	0.0226893	-0.0242243	-760	760	-550	-5	5	-10	0	0	0	1	0.2	170	-38	-38	2555	
