time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	xk	yk	zk	dxr	dyr	dzr	dxk	dyk	dzk	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.34897	0	0	0	0	0	0	0	0	0	0	0	0	-2.41117	-0.0891722	0.0346581	-2.41072	-0.0906217	0.0688935	-0.0812014	0.0146728	-0.0997162	2.65915e-05	0.0435371	0.371561	0	0	0	0	0	0.101973	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.38482	0	0	0	0	0	0	0	0	0	0	0	0	-2.41381	-0.0886646	0.0308148	-2.41225	-0.0891763	0.072279	-0.0831605	-0.00441888	-0.102642	-0.0123246	0.0441263	0.342235	0	0	0	0	0	0.102395	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.4161	0	0	0	0	0	0	0	0	0	0	0	0	-2.41381	-0.0882025	0.0308148	-2.41285	-0.0873842	0.0743056	0.0375737	0.187474	-0.0997162	-0.0060693	0.0460675	0.312311	0	0	0	0	0	0.101804	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.44746	0	0	0	0	0	0	0	0	0	0	0	0	-2.41324	-0.0773341	0.038771	-2.41293	-0.0845372	0.077563	0.0310648	-0.0160331	0.37178	-0.000690346	0.0480362	0.293361	0	0	0	0	0	0.0986354	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.47895	0	0	0	0	0	0	0	0	0	0	0	0	-2.41324	-0.0773341	0.038771	-2.41299	-0.0825565	0.0797414	-0.000426608	-0.190414	0.37178	0.000869032	0.0461635	0.272201	0	0	0	0	0	0.0986354	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.51613	0	0	0	0	0	0	0	0	0	0	0	0	-2.41597	-0.104163	0.0265918	-2.41372	-0.0854521	0.0780654	0.00661442	-0.191367	-0.0166818	-0.00127716	0.0319046	0.238941	0	0	0	0	0	0.10833	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.54966	0	0	0	0	0	0	0	0	0	0	0	0	-2.41597	-0.104163	0.0265918	-2.41431	-0.0879992	0.0757868	0.0110999	-0.0979853	-0.0166818	-0.00291006	0.0213087	0.208508	0	0	0	0	0	0.10833	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.58103	0	0	0	0	0	0	0	0	0	0	0	0	-2.41555	-0.0933801	0.0303304	-2.41461	-0.0875042	0.0738195	0.0553941	0.317158	0.0367176	-0.00139075	0.0242719	0.182568	0	0	0	0	0	0.105684	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.60962	0	0	0	0	0	0	0	0	0	0	0	0	-2.41555	-0.0833088	0.0314816	-2.41502	-0.085332	0.0718823	0.0232286	0.320541	0.129909	-0.00366234	0.0308735	0.160088	0	0	0	0	0	0.102852	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.63672	0	0	0	0	0	0	0	0	0	0	0	0	-2.41555	-0.0833088	0.0314816	-2.41513	-0.0833606	0.069662	0.0560162	0.316462	0.129909	0.000582519	0.0354109	0.138882	0	0	0	0	0	0.102852	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.64663	0	0	0	0	0	0	0	0	0	0	0	0	-2.41555	-0.0833088	0.0314816	-2.41492	-0.0815998	0.0672443	0.0882117	0.309038	0.129909	0.00769725	0.0385073	0.119291	0	0	0	0	0	0.102852	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.64845	0	0	0	0	0	0	0	0	0	0	0	0	-2.41605	-0.0833088	0.0333961	-2.41526	-0.0805686	0.0648227	0.00143611	0.112195	0.0367176	0.00201257	0.0382806	0.100785	0	0	0	0	0	0.102852	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.65657	0	0	0	0	0	0	0	0	0	0	0	0	-2.41605	-0.0833088	0.0333961	-2.41551	-0.0797236	0.0623057	0.0127104	0.110488	0.039609	0.00146904	0.0362648	0.0704702	0	0	0	0.00645772	-0.0253073	0.102852	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.6666	0	0	0	0	0	0	0	0	0	0	0	0	-2.41605	-0.0833088	0.0333961	-2.41561	-0.0790374	0.0595594	0.0237378	0.107581	0.0424379	0.0029195	0.0353142	0.0552782	0	0	0	0.00628319	-0.0247837	0.102852	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.67658	0	0	0	0	0	0	0	0	0	0	0	0	-2.41605	-0.0833088	0.0333961	-2.41558	-0.0785055	0.0568789	0.0343979	0.103502	0.0451911	0.00524922	0.0337273	0.0421271	0	0	0	0.00610865	-0.0244346	0.102852	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.6812	0	0	0	0	0	0	0	0	0	0	0	0	-2.41634	-0.0903759	0.0339539	-2.41585	-0.0793791	0.0543358	-0.00223809	0.0747742	0.0188469	0.00129227	0.0289208	0.030338	0	0	0	0.00610865	-0.0244346	0.106148	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.68662	0	0	0	0	0	0	0	0	0	0	0	0	-2.41634	-0.0903759	0.0339539	-2.41604	-0.080249	0.051913	0.00558477	0.0741105	0.0206842	0.000327615	0.0243586	0.0201314	0	0	0	0.00593412	-0.0242601	0.106148	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.69663	0	0	0	0	0	0	0	0	0	0	0	0	-2.41634	-0.0903759	0.0339539	-2.41613	-0.0811026	0.049632	0.0132895	0.0725884	0.0224879	0.000644006	0.0201903	0.0113799	0	0	0	0.00558505	-0.0237365	0.106148	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.70658	0	0	0	0	0	0	0	0	0	0	0	0	-2.41634	-0.0903759	0.0339539	-2.41612	-0.0819303	0.047507	0.0207873	0.0702325	0.0242214	0.00176561	0.0164812	0.00398115	0	0	0	0.00523599	-0.0230383	0.106148	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.71203	0	0	0	0	0	0	0	0	0	0	0	0	-2.41644	-0.0928185	0.0333961	-2.41628	-0.0839868	0.0453145	-0.0352561	-0.252557	-0.0442321	-0.00132028	0.0066331	-0.00365155	0	0	0	0.00523599	-0.0230383	0.106821	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.71661	0	0	0	0	0	0	0	0	0	0	0	0	-2.41644	-0.0928185	0.0333961	-2.41661	-0.0859515	0.0432818	-0.0617575	-0.246293	-0.0501027	-0.00690351	-0.000720415	-0.00993739	0	0	0	0.00506145	-0.0225147	0.106821	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.7266	0	0	0	0	0	0	0	0	0	0	0	0	-2.41644	-0.0928185	0.0333961	-2.41712	-0.0877838	0.0414151	-0.0874188	-0.237126	-0.0557999	-0.0135602	-0.00668613	-0.0151809	0	0	0	0.00488692	-0.0221657	0.106821	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.73658	0	0	0	0	0	0	0	0	0	0	0	0	-2.41644	-0.0928185	0.0333961	-2.41776	-0.0894648	0.0397141	-0.111948	-0.225172	-0.0612351	-0.0209412	-0.0114628	-0.019444	0	0	0	0.00453786	-0.0218166	0.106821	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.74637	0	0	0	0	0	0	0	0	0	0	0	0	-2.41634	-0.0982598	0.0327763	-2.41767	-0.0919772	0.0381229	-0.0248229	-0.253742	-0.0438761	-0.0131825	-0.0198171	-0.0228744	0	0	0	0.00453786	-0.0218166	0.109821	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
