time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	ex	ey	ez	dex	dey	dez	cumulx	cumuly	cumulz	x	y	z	xp	yp	zp	xgoal	ygoal	zgoal	dxr	dyr	dzr	dxd	dyd	dzd	pitch	roll	yaw	kpx	kpy	kpz	kix	kiy	kiz	kdx	kdy	kdz	ktg	dist	step	pitchoff	ke1	ke2	gravity
1.48335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70886	-0.23663	0.0887439	0	0	0	0	0	0	-0.00755074	-0.179712	0.230277	0	0	0	0	0	-0.0195252	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.51255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70726	-0.235701	0.0776096	0	0	0	0	0	0	-0.0220836	0.0326133	-0.481671	0	0	0	0	0	-0.0197276	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.55339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70652	-0.234507	0.0877148	0	0	0	0	0	0	0.0197898	-0.0814106	0.305637	0	0	0	0	0	-0.0203951	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.57926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70652	-0.234507	0.0851612	0	0	0	0	0	0	0.0197898	-0.0814106	-0.0986709	0	0	0	0	0	-0.0203951	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.61485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70573	-0.237969	0.0877148	0	0	0	0	0	0	0.0321571	-0.0811844	0.20291	0	0	0	0	0	-0.0195426	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.62873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70573	-0.237969	0.0877148	0	0	0	0	0	0	0.0321571	-0.0811844	0.20291	0	0	0	0	0	-0.0195426	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.63845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70573	-0.237969	0.0877148	0	0	0	0	0	0	0.0321571	-0.0811844	0.20291	0	0	0	0	0	-0.0195426	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.6454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70265	-0.240707	0.0923816	0	0	0	0	0	0	0.0330989	-0.133188	0.0104367	0	0	0	0	0	-0.0189849	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.6485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70265	-0.240707	0.0923816	0	0	0	0	0	0	0.0326431	-0.132777	0.0157543	0	0	0	0.0410152	0.0298451	-0.0189849	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.65852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70265	-0.240707	0.0923816	0	0	0	0	0	0	0.0326472	-0.132777	0.0157429	0	0	0	0.0406662	0.0298451	-0.0189849	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
