time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	xk	yk	zk	dxr	dyr	dzr	dxk	dyk	dzk	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.35216	0	0	0	0	0	0	0	0	0	0	0	0	-4.21839	-0.00703117	0.378251	-4.21485	-0.0213909	0.468907	-0.145564	-0.0379131	-0.328262	-0.0625882	0.0793275	1.18703	0	0	0	0	0	-0.0115109	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.37865	0	0	0	0	0	0	0	0	0	0	0	0	-4.21027	0.0165075	0.260813	-4.21483	-0.0118163	0.458095	-0.0829179	0.742554	-0.328262	-0.0519389	0.107263	1.05737	0	0	0	0	0	-0.0201454	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.41393	0	0	0	0	0	0	0	0	0	0	0	0	-4.20847	0.0165075	0.252116	-4.21352	-0.00236235	0.452414	0.0485761	0.745203	-0.246541	-0.0235209	0.129727	0.925164	0	0	0	0	0	-0.0201454	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.44741	0	0	0	0	0	0	0	0	0	0	0	0	-4.20803	-0.0150201	0.252116	-4.2123	0.000275899	0.442542	0.00317512	0.542399	-0.246541	-0.0121651	0.12813	0.801818	0	0	0	0	0	-0.0125588	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.47733	0	0	0	0	0	0	0	0	0	0	0	0	-4.20787	-0.0158652	0.236321	-4.21119	0.000483689	0.426701	0.0103296	-0.0281237	-0.246541	-0.00377727	0.11557	0.682754	0	0	0	0	0	-0.0121701	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.51345	0	0	0	0	0	0	0	0	0	0	0	0	-4.20787	-0.0150201	0.231746	-4.21036	0.00255863	0.412562	-0.0126159	0.5422	-0.389293	3.90807e-05	0.114717	0.565376	0	0	0	0	0	-0.0125588	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.54484	0	0	0	0	0	0	0	0	0	0	0	0	-4.21228	0.0295525	0.231746	-4.2113	0.0102537	0.396095	-0.0690938	0.231174	-0.152897	-0.0127634	0.126459	0.466025	0	0	0	0	0	-0.0219161	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.57851	0	0	0	0	0	0	0	0	0	0	0	0	-4.21228	0.0368513	0.242476	-4.21218	0.0184265	0.381984	-0.0694754	0.231059	-0.389293	-0.0195437	0.137927	0.376764	0	0	0	0	0	-0.0235674	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.61515	0	0	0	0	0	0	0	0	0	0	0	0	-4.21143	0.0368513	0.263141	-4.21261	0.0255707	0.374448	-0.0512342	0.0872282	0.747413	-0.0203394	0.142751	0.323711	0	0	0	0	0	-0.0235674	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.63796	0	0	0	0	0	0	0	0	0	0	0	0	-4.21143	0.0368513	0.263141	-4.21281	0.0299576	0.363855	-0.0532755	0.0859967	0.747413	-0.0212363	0.145309	0.277087	0	0	0	0	0	-0.0235674	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.6435	0	0	0	0	0	0	0	0	0	0	0	0	-4.20963	0.0108637	0.242476	-4.21145	0.0278802	0.346487	0.136937	0.0905392	-0.613509	-0.00234734	0.13728	0.21781	0	0	0	0	0	-0.0154608	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.64784	0	0	0	0	0	0	0	0	0	0	0	0	-4.20963	0.0108637	0.242476	-4.21057	0.0262061	0.332928	0.0566859	0.0709706	-0.628563	0.0311059	0.136486	0.162856	0	0	0	-0.12706	0.0345575	-0.0154608	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.65786	0	0	0	0	0	0	0	0	0	0	0	0	-4.20963	0.0108637	0.242476	-4.21015	0.0254911	0.322674	-0.0245167	0.0498996	-0.632654	0.0296337	0.129053	0.122621	0	0	0	-0.12706	0.0347321	-0.0154608	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.66786	0	0	0	0	0	0	0	0	0	0	0	0	-4.20963	0.0108637	0.242476	-4.21009	0.0248952	0.313974	-0.105359	0.0278048	-0.625674	0.0229095	0.122183	0.0901614	0	0	0	-0.127235	0.0347321	-0.0154608	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.67597	0	0	0	0	0	0	0	0	0	0	0	0	-4.20379	0.00392757	0.232512	-4.20923	0.0231075	0.30691	0.0470847	-0.197054	0.48584	0.0236176	0.111313	0.0710742	0	0	0	-0.127235	0.0347321	-0.0131115	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.67787	0	0	0	0	0	0	0	0	0	0	0	0	-4.20379	0.00392757	0.232512	-4.20846	0.0210778	0.300631	0.110912	-0.179701	0.482176	0.0271532	0.102413	0.0565382	0	0	0	-0.127235	0.0349066	-0.0131115	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.68789	0	0	0	0	0	0	0	0	0	0	0	0	-4.20379	0.00392757	0.232512	-4.20748	0.0200739	0.295622	0.173608	-0.161852	0.469842	0.0330762	0.0942349	0.0408328	0	0	0	-0.127409	0.0350811	-0.0131115	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.69791	0	0	0	0	0	0	0	0	0	0	0	0	-4.20379	0.00392757	0.232512	-4.20639	0.0191881	0.291137	0.234068	-0.143903	0.448989	0.0414349	0.0868849	0.0279557	0	0	0	-0.127584	0.0350811	-0.0131115	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.70787	0	0	0	0	0	0	0	0	0	0	0	0	-4.20379	0.00392757	0.232512	-4.2052	0.0183952	0.287071	0.291146	-0.126095	0.420026	0.0513093	0.0803328	0.0161385	0	0	0	-0.127584	0.0352557	-0.0131115	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.71293	0	0	0	0	0	0	0	0	0	0	0	0	-4.20324	0.0108637	0.216899	-4.20481	0.0197123	0.280362	-0.129967	1.23127	-1.1751	0.0477271	0.0900016	-0.00971105	0	0	0	-0.127584	0.0352557	-0.0154608	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.71784	0	0	0	0	0	0	0	0	0	0	0	0	-4.20324	0.0108637	0.216899	-4.20489	0.0208626	0.274358	-0.297093	1.18772	-1.18946	0.0373437	0.0982786	-0.0329246	0	0	0	-0.127409	0.0354302	-0.0154608	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.72782	0	0	0	0	0	0	0	0	0	0	0	0	-4.20324	0.0108637	0.216899	-4.20521	0.0223744	0.268684	-0.463803	1.14187	-1.18101	0.0194602	0.105491	-0.0546307	0	0	0	-0.127235	0.0354302	-0.0154608	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.73789	0	0	0	0	0	0	0	0	0	0	0	0	-4.20324	0.0108637	0.216899	-4.20603	0.0238043	0.263325	-0.626983	1.09451	-1.15009	-0.00349293	0.111631	-0.0726487	0	0	0	-0.126885	0.0354302	-0.0154608	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.74182	0	0	0	0	0	0	0	0	0	0	0	0	-4.20379	0.0703907	0.232512	-4.20586	0.0293213	0.261523	-0.0049011	1.81321	0.421366	-0.0046284	0.13644	-0.0739646	0	0	0	-0.126885	0.0354302	-0.0274979	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.74784	0	0	0	0	0	0	0	0	0	0	0	0	-4.20379	0.0703907	0.232512	-4.20566	0.0346619	0.259692	-0.00121295	1.82631	0.36044	-0.00493164	0.159199	-0.0771173	0	0	0	-0.126362	0.0354302	-0.0274979	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.75786	0	0	0	0	0	0	0	0	0	0	0	0	-4.20379	0.0703907	0.232512	-4.20544	0.0403566	0.257664	-0.00571804	1.83733	0.29915	-0.00535661	0.180517	-0.0807212	0	0	0	-0.126013	0.0354302	-0.0274979	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.76787	0	0	0	0	0	0	0	0	0	0	0	0	-4.20379	0.0703907	0.232512	-4.20525	0.0458511	0.255712	-0.0183485	1.84609	0.238591	-0.00589139	0.200186	-0.0835517	0	0	0	-0.125489	0.0354302	-0.0274979	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.77429	0	0	0	0	0	0	0	0	0	0	0	0	-4.20614	0.116083	0.215932	-4.20521	0.0532009	0.251741	-0.173639	1.75736	-1.18843	-0.0100221	0.226191	-0.0990328	0	0	0	-0.125489	0.0354302	-0.0367344	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.77786	0	0	0	0	0	0	0	0	0	0	0	0	-4.20614	0.116083	0.215932	-4.20566	0.0593333	0.24827	-0.384333	1.70819	-1.21045	-0.0193711	0.249253	-0.112646	0	0	0	-0.124966	0.0352557	-0.0367344	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.78781	0	0	0	0	0	0	0	0	0	0	0	0	-4.20614	0.116083	0.215932	-4.20655	0.0666159	0.244316	-0.593596	1.6517	-1.2043	-0.0370037	0.270085	-0.126484	0	0	0	-0.124442	0.0350811	-0.0367344	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.79791	0	0	0	0	0	0	0	0	0	0	0	0	-4.20614	0.116083	0.215932	-4.20798	0.0736272	0.240476	-0.797501	1.58849	-1.17111	-0.0603118	0.288435	-0.137221	0	0	0	-0.123744	0.0352557	-0.0367344	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.80785	0	0	0	0	0	0	0	0	0	0	0	0	-4.20614	0.116083	0.215932	-4.20993	0.0802771	0.236807	-0.992942	1.5201	-1.11093	-0.0885647	0.304582	-0.145854	0	0	0	-0.123395	0.0350811	-0.0367344	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.80966	0	0	0	0	0	0	0	0	0	0	0	0	-4.20614	0.116083	0.215932	-4.20957	0.0822464	0.235046	-0.0390509	-0.287019	-0.507768	-0.0840781	0.306365	-0.151087	0	0	0	-0.123395	0.0350811	-0.0367344	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.81786	0	0	0	0	0	0	0	0	0	0	0	0	-4.20614	0.116083	0.215932	-4.20967	0.0859673	0.232488	-0.0904146	-0.305721	-0.489993	-0.082347	0.306988	-0.15846	0	0	0	-0.122697	0.0352557	-0.0367344	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.82784	0	0	0	0	0	0	0	0	0	0	0	0	-4.20614	0.116083	0.215932	-4.20995	0.0899926	0.229789	-0.138251	-0.325447	-0.465516	-0.0824173	0.30689	-0.163903	0	0	0	-0.122173	0.0352557	-0.0367344	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.83788	0	0	0	0	0	0	0	0	0	0	0	0	-4.20614	0.116083	0.215932	-4.21031	0.0937935	0.227211	-0.181841	-0.34577	-0.434869	-0.0838766	0.306145	-0.167956	0	0	0	-0.121824	0.0350811	-0.0367344	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.8433	0	0	0	0	0	0	0	0	0	0	0	0	-4.20561	0.106535	0.197585	-4.20948	0.0952919	0.224421	0.215161	-0.51034	-0.531034	-0.0699527	0.302628	-0.176065	0	0	0	-0.121824	0.0350811	-0.0336694	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.84788	0	0	0	0	0	0	0	0	0	0	0	0	-4.20561	0.106535	0.197585	-4.20881	0.096446	0.221923	0.166352	-0.522066	-0.537134	-0.0605368	0.298586	-0.183809	0	0	0	-0.121126	0.0352557	-0.0336694	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.85789	0	0	0	0	0	0	0	0	0	0	0	0	-4.20561	0.106535	0.197585	-4.20839	0.0990809	0.218597	0.117971	-0.535423	-0.53679	-0.0528519	0.293889	-0.192019	0	0	0	-0.120428	0.0352557	-0.0336694	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.86782	0	0	0	0	0	0	0	0	0	0	0	0	-4.20561	0.106535	0.197585	-4.20804	0.101496	0.215412	0.0708389	-0.550176	-0.530119	-0.0472817	0.288868	-0.198142	0	0	0	-0.11973	0.0352557	-0.0336694	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.87758	0	0	0	0	0	0	0	0	0	0	0	0	-4.19845	0.00471303	0.197585	-4.20731	0.0967699	0.212632	0.00288943	-1.9731	-0.177879	-0.0346364	0.256318	-0.201635	0	0	0	-0.11973	0.0352557	-0.00883285	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.87785	0	0	0	0	0	0	0	0	0	0	0	0	-4.19845	0.00471303	0.197585	-4.20662	0.0900425	0.21182	-0.00101229	-1.9781	-0.109031	-0.029969	0.226158	-0.201672	0	0	0	-0.119381	0.0354302	-0.00883285	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.88786	0	0	0	0	0	0	0	0	0	0	0	0	-4.19845	0.00471303	0.197585	-4.20602	0.0857709	0.209279	0.00341505	-1.9807	-0.0400771	-0.0260358	0.196105	-0.204623	0	0	0	-0.118857	0.0354302	-0.00883285	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.89788	0	0	0	0	0	0	0	0	0	0	0	0	-4.19845	0.00471303	0.197585	-4.20542	0.081405	0.20692	0.0160249	-1.98084	0.028262	-0.0219531	0.167323	-0.204884	0	0	0	-0.118508	0.0356047	-0.00883285	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.90639	0	0	0	0	0	0	0	0	0	0	0	0	-4.19567	-0.0592532	0.282892	-4.2044	0.0734703	0.209305	0.0549466	-1.97413	-0.183318	-0.00974286	0.129656	-0.191425	0	0	0	-0.118508	0.0356047	0.00598992	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.90783	0	0	0	0	0	0	0	0	0	0	0	0	-4.19567	-0.0592532	0.282892	-4.20365	0.0651491	0.212779	0.0212751	-1.97982	-0.117059	-0.0028304	0.0950799	-0.177193	0	0	0	-0.11781	0.0354302	0.00598992	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.91783	0	0	0	0	0	0	0	0	0	0	0	0	-4.19567	-0.0592532	0.282892	-4.20287	0.0579566	0.214761	-0.00438766	-1.98283	-0.0468012	0.00205659	0.0610049	-0.165811	0	0	0	-0.117635	0.0356047	0.00598992	-850	650	-500	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
