time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxrDerf;dyrDer;dzrDer;dxd;dyd;dzd;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kivx;kivy;kivz;kdvx;kdvy;kdvz;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
1,47524;0;0;0;0;0;0;0;0;0;0;0;0;-4,04763;-0,0515869;-0,0324281;0,0426541;-0,169303;-0,0646773;0,038644;-0,170263;-0,0646773;0,038644;-0,274017;-0,0331101;0;0;0;0;0;0;0;0;-0,0236175;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,51594;0;0;0;0;0;0;0;0;0;0;0;0;-4,04763;-0,0515869;-0,0315439;-0,00180394;-0,100334;0,00532273;-0,00417285;-0,100263;0,00532273;-0,00417285;0,253676;0,0832541;0;0;0;0;0;0;0;0;-0,0236175;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,54123;0;0;0;0;0;0;0;0;0;0;0;0;-4,04846;-0,0412589;-0,0106057;-0,0196347;-0,0307894;0,0584521;-0,0204364;-0,0302632;0,0584521;-0,0204364;0,253676;0,0584521;0;0;0;0;0;0;0;0;-0,026259;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,57765;0;0;0;0;0;0;0;0;0;0;0;0;-4,04846;-0,0392672;-0,0106057;-0,0214975;0,0391729;0,0584521;-0,0204364;0,0397368;0,0584521;-0,0204364;0,0787684;0,0584521;-0;0;0;0;0;0;0;0;-0,0268935;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,61058;0;0;0;0;0;0;0;0;0;0;0;0;-4,04803;-0,0368159;-0,0254259;0,0108219;0,0676324;0,0584521;0,0126704;0,0673106;0,0584521;0,0126704;0,0673106;0,0584521;0;0;0;0;0;0;0;0;-0,0273947;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,63591;0;0;0;0;0;0;0;0;0;0;0;0;-4,04803;-0,0368159;-0,0254259;0,0108219;0,0676324;0,0584521;0,0126704;0,0673106;0,0584521;0,0126704;0,0673106;0,0584521;0;0;0;0;0;0;0;0;-0,0273947;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,64498;0;0;0;0;0;0;0;0;0;0;0;0;-4,04761;-0,0368159;-0,0254259;0,0137957;0,0131047;0,128452;0,0141495;0,0127219;0,128452;0,0141495;0,0127219;0,223297;0;0;0;0;0;0;0;0;-0,0273947;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,64571;0;0;0;0;0;0;0;0;0;0;0;0;-4,04761;-0,0368159;-0,0254259;0,0137957;0,0131047;0,128452;0,0141495;0,0127219;0,128452;0,0141495;0,0127219;0,223297;0;0;0;0;0;0;0;0;-0,0273947;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,65573;0;0;0;0;0;0;0;0;0;0;0;0;-4,04761;-0,0368159;-0,0254259;0,0137957;0,0131047;0,128452;0,0141495;0,0127219;0,128452;0,0141495;0,0127219;0,223297;0;0;0;0;0;0;0,0191986;0,0129154;-0,0273947;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,66574;0;0;0;0;0;0;0;0;0;0;0;0;-4,04761;-0,0368159;-0,0254259;0,0137957;0,0131047;0,128452;0,0141495;0,0127219;0,128452;0,0141495;0,0127219;0,223297;0;0;0;0;0;0;0,0191986;0,0129154;-0,0273947;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,67388;0;0;0;0;0;0;0;0;0;0;0;0;-4,04713;-0,043318;-0,0177463;0,0100013;0,0156507;0,198495;0,0141495;0,0127219;0,198452;0,0141495;0,0127219;0,285805;0;0;0;0;0;0;0,0191986;0,0129154;-0,0260245;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,67572;0;0;0;0;0;0;0;0;0;0;0;0;-4,04713;-0,043318;-0,0177463;0,0100013;0,0156507;0,198495;0,0141495;0,0127219;0,198452;0,0141495;0,0127219;0,285805;0;0;0;0;0;0;0,0193732;0,01309;-0,0260245;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,68579;0;0;0;0;0;0;0;0;0;0;0;0;-4,04713;-0,043318;-0,0177463;0,0100013;0,0156507;0,198495;0,0141495;0,0127219;0,198452;0,0141495;0,0127219;0,285805;0;0;0;0;0;0;0,0193732;0,01309;-0,0260245;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,69579;0;0;0;0;0;0;0;0;0;0;0;0;-4,04713;-0,043318;-0,0177463;0,0100013;0,0156507;0,198495;0,0141495;0,0127219;0,198452;0,0141495;0,0127219;0,285805;0;0;0;0;0;0;0,0193732;0,0132645;-0,0260245;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,70581;0;0;0;0;0;0;0;0;0;0;0;0;-4,04713;-0,043318;-0,0177463;0,0100013;0,0156507;0,198495;0,0141495;0,0127219;0,198452;0,0141495;0,0127219;0,285805;0;0;0;0;0;0;0,0191986;0,013439;-0,0260245;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,71061;0;0;0;0;0;0;0;0;0;0;0;0;-4,04493;-0,043318;-0,0177463;0,00770318;0,0860579;0,222349;0,0141495;0,0827219;0,223297;0,0141495;0,0880879;0,223297;0;0;0;0;0;0;0,0191986;0,013439;-0,0260245;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,71573;0;0;0;0;0;0;0;0;0;0;0;0;-4,04493;-0,043318;-0,0177463;0,00770318;0,0860579;0,222349;0,0141495;0,0827219;0,223297;0,0141495;0,0880879;0,223297;0;0;0;0;0;0;0,0191986;0,013439;-0,0260245;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,72575;0;0;0;0;0;0;0;0;0;0;0;0;-4,04493;-0,043318;-0,0177463;0,00770318;0,0860579;0,222349;0,0141495;0,0827219;0,223297;0,0141495;0,0880879;0,223297;0;0;0;0;0;0;0,0190241;0,013439;-0,0260245;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,73575;0;0;0;0;0;0;0;0;0;0;0;0;-4,04493;-0,043318;-0,0177463;0,00770318;0,0860579;0,222349;0,0141495;0,0827219;0,223297;0,0141495;0,0880879;0,223297;0;0;0;0;0;0;0,0190241;0,013439;-0,0260245;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,74074;0;0;0;0;0;0;0;0;0;0;0;0;-4,04493;-0,0346392;-0,0221664;-0,0173143;0,0897664;0,151802;-0,0119334;0,0880879;0,153297;-0,0119334;0,0880879;-0,0267396;0;0;0;0;0;0;0,0190241;0,013439;-0,0280671;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,7458;0;0;0;0;0;0;0;0;0;0;0;0;-4,04493;-0,0346392;-0,0221664;-0,0173143;0,0897664;0,151802;-0,0119334;0,0880879;0,153297;-0,0119334;0,0880879;-0,0267396;0;0;0;0;0;0;0,0188496;0,013439;-0,0280671;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,75576;0;0;0;0;0;0;0;0;0;0;0;0;-4,04493;-0,0346392;-0,0221664;-0,0173143;0,0897664;0,151802;-0,0119334;0,0880879;0,153297;-0,0119334;0,0880879;-0,0267396;0;0;0;0;0;0;0,0188496;0,013439;-0,0280671;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,76569;0;0;0;0;0;0;0;0;0;0;0;0;-4,04493;-0,0346392;-0,0221664;-0,0173143;0,0897664;0,151802;-0,0119334;0,0880879;0,153297;-0,0119334;0,0880879;-0,0267396;0;0;0;0;0;0;0,0188496;0,013439;-0,0280671;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,77574;0;0;0;0;0;0;0;0;0;0;0;0;-4,04493;-0,0346392;-0,0221664;-0,0173143;0,0897664;0,151802;-0,0119334;0,0880879;0,153297;-0,0119334;0,0880879;-0,0267396;0;0;0;0;0;0;0,018675;0,013439;-0,0280671;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,77966;0;0;0;0;0;0;0;0;0;0;0;0;-4,04603;-0,0341666;-0,0221664;-0,0279497;0,158503;0,0806665;-0,0219392;0,158088;0,0832967;-0,0219392;0,236344;-0,0267396;0;0;0;0;0;0;0,018675;0,013439;-0,0282689;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,78569;0;0;0;0;0;0;0;0;0;0;0;0;-4,04603;-0,0341666;-0,0221664;-0,0279497;0,158503;0,0806665;-0,0219392;0,158088;0,0832967;-0,0219392;0,236344;-0,0267396;0;0;0;0;0;0;0,0185005;0,0132645;-0,0282689;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,79577;0;0;0;0;0;0;0;0;0;0;0;0;-4,04603;-0,0341666;-0,0221664;-0,0279497;0,158503;0,0806665;-0,0219392;0,158088;0,0832967;-0,0219392;0,236344;-0,0267396;0;0;0;0;0;0;0,0185005;0,0132645;-0,0282689;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,80572;0;0;0;0;0;0;0;0;0;0;0;0;-4,04603;-0,0341666;-0,0221664;-0,0279497;0,158503;0,0806665;-0,0219392;0,158088;0,0832967;-0,0219392;0,236344;-0,0267396;0;0;0;0;0;0;0,018326;0,01309;-0,0282689;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,80664;0;0;0;0;0;0;0;0;0;0;0;0;-4,04689;-0,0279377;-0,0133728;-0,024828;0,0875461;0,011699;-0,0219392;0,0880879;0,0132967;-0,0219392;0,0156793;-0,0267396;-0;0;0;0;0;0;0,018326;0,01309;-0,0301931;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,81578;0;0;0;0;0;0;0;0;0;0;0;0;-4,04689;-0,0279377;-0,0133728;-0,024828;0,0875461;0,011699;-0,0219392;0,0880879;0,0132967;-0,0219392;0,0156793;-0,0267396;-0;0;0;0;0;0;0,018326;0,01309;-0,0301931;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,82572;0;0;0;0;0;0;0;0;0;0;0;0;-4,04689;-0,0279377;-0,0133728;-0,024828;0,0875461;0,011699;-0,0219392;0,0880879;0,0132967;-0,0219392;0,0156793;-0,0267396;-0;0;0;0;0;0;0,0181514;0,01309;-0,0301931;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,83579;0;0;0;0;0;0;0;0;0;0;0;0;-4,04689;-0,0279377;-0,0133728;-0,024828;0,0875461;0,011699;-0,0219392;0,0880879;0,0132967;-0,0219392;0,0156793;-0,0267396;-0;0;0;0;0;0;0,0179769;0,0129154;-0,0301931;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,84295;0;0;0;0;0;0;0;0;0;0;0;0;-4,04689;-0,0254184;-0,00833332;-0,0227927;0,0698527;0,0820051;-0,019157;0,0694147;0,0832967;-0,019157;0,0694147;0,376062;0;0;0;0;0;0;0,0179769;0,0129154;-0,0309921;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,84574;0;0;0;0;0;0;0;0;0;0;0;0;-4,04689;-0,0254184;-0,00833332;-0,0227927;0,0698527;0,0820051;-0,019157;0,0694147;0,0832967;-0,019157;0,0694147;0,376062;0;0;0;0;0;0;0,0178024;0,0129154;-0,0309921;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,85581;0;0;0;0;0;0;0;0;0;0;0;0;-4,04689;-0,0254184;-0,00833332;-0,0227927;0,0698527;0,0820051;-0,019157;0,0694147;0,0832967;-0,019157;0,0694147;0,376062;0;0;0;0;0;0;0,0176278;0,0127409;-0,0309921;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
1,86572;0;0;0;0;0;0;0;0;0;0;0;0;-4,04689;-0,0254184;-0,00833332;-0,0227927;0,0698527;0,0820051;-0,019157;0,0694147;0,0832967;-0,019157;0,0694147;0,376062;0;0;0;0;0;0;0,0172788;0,0129154;-0,0309921;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,07
