time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x_pred	y_pred	z_pred	dxr_pred	dyr_pred	dzr_pred	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	x	y	z	dx	dy	dz	ux	uy	uz	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel	gps_accuracy	height_accuracy	gps_sat_num	gps_status
29.3184	0.696493	-1.88323	50	50	1450	-50	-0.0679493	0.0964	-0.161524	-0.000358976	0.000509281	-0.00085333	0.593023	0.2606	-0.116771	0	0	0	0	0	0	0	0	0	0.577824	0.255576	-0.109	0	0	0	0.205665	0.0810057	2.82845	-0.0679493	0.0964	-0.161524	0.0545189	-0.0412775	0.0239579	0.0939316	-0.161018	-0	0	-0	9.81	0.03735	-0.0226893	0	-2.72755	-0.402311	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	-1.2	0.2	177	-1.2	-1	2555	0.07	3783	4527	9	56579	
29.3231	0.696493	-1.88323	100	100	1500	-100	-0.0679008	0.0964105	-0.161538	-0.000681573	0.000967328	-0.0016208	0.593023	0.2606	-0.116771	0	0	0	0	0	0	0	0	0	0.577824	0.255576	-0.109	0	0	0	0.129036	0.167558	2.70047	-0.0679008	0.0964105	-0.161538	0.0545189	-0.0412775	0.0239579	0.0939316	-0.161018	-0	0.253963	-0.143268	3.44616	0.03735	-0.0225147	0	-2.72755	-0.402311	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	-1.2	0.2	177	-1.2	-1	2555	0.07	3783	4527	9	56579	
29.3333	0.696493	-1.88223	150	104	1550	-150	-0.067915	0.0963685	-0.162947	-0.00137281	0.00194817	-0.00327927	0.593023	0.2606	-0.117771	-8.55877e-06	7.06018e-05	0.00143531	0	0	0	0	0	0	0.577824	0.255576	-0.11	0	0	0	0.0467625	0.180064	2.57249	-0.0679235	0.0964391	-0.161511	0.0545377	-0.0412917	0.0239662	0.0939639	-0.160988	-0	0.255074	-0.142159	3.44612	0.0371755	-0.0223402	0	-2.72755	-0.402311	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	-1.2	0.2	177	-1.2	-1	2555	0.07	3783	4527	9	56579	
29.3431	0.696493	-1.88123	200	104	1600	-200	-0.0678349	0.0963168	-0.165147	-0.00203963	0.00289496	-0.00490266	0.593023	0.2606	-0.118769	-9.5186e-05	0.00019201	0.00368038	0	0	0	0	0	0	0.577824	0.255576	-0.111	0	0	0	-0.04112	0.185873	2.4445	-0.0679301	0.0965088	-0.161467	0.0545565	-0.0413059	0.0239744	0.0939962	-0.160958	-0	0.256267	-0.142205	3.44406	0.037001	-0.0223402	0	-2.72755	-0.402311	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	-1.2	0.2	177	-1.2	-1	2555	0.07	3783	4527	9	56579	
29.3533	0.696492	-1.88124	250	103	1650	-250	-0.0675962	0.096115	-0.169606	-0.00272397	0.00386803	-0.00661976	0.593024	0.2606	-0.118762	-0.000333704	0.000393531	0.00813921	0	0	0	0	0	0	0.577824	0.255576	-0.111	0	0	0	-0.134569	0.18984	2.31652	-0.0679299	0.0965085	-0.161467	0.0545563	-0.0413058	0.0239743	0.093996	-0.160958	-0	0.256396	-0.142276	3.44085	0.037001	-0.0223402	0	-2.72755	-0.402311	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	-1.2	0.2	177	-1.2	-1	2555	0.07	3783	4527	9	56579	
29.3632	0.69649	-1.88126	249	103	1700	-300	-0.0671049	0.0959295	-0.175525	-0.00339328	0.00482483	-0.00837044	0.593025	0.260601	-0.118741	-0.000776016	0.000588576	0.0140428	0	0	0	0	0	0	0.577824	0.255576	-0.111	0	0	0	-0.136748	0.195592	2.18853	-0.0678809	0.0965181	-0.161482	0.0545557	-0.0413056	0.0239741	0.0939953	-0.160958	-0	0.256656	-0.141308	3.43439	0.037001	-0.0221657	0	-2.72755	-0.402312	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	-1.2	0.2	177	-1.2	-1	2555	0.07	3783	4527	9	56579	
29.3733	0.696486	-1.8813	248	103	1750	-350	-0.0663821	0.0958551	-0.182905	-0.0040638	0.00579306	-0.010218	0.593027	0.260603	-0.118695	-0.00149409	0.000714765	0.0214521	0	0	0	0	0	0	0.577824	0.255576	-0.111	0	0	0	-0.138816	0.201345	2.06055	-0.0678762	0.0965699	-0.161453	0.0545545	-0.0413052	0.0239737	0.0939938	-0.16096	-0	0.258114	-0.142612	3.42582	0.0368264	-0.0223402	0	-2.72755	-0.402314	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	-1.2	0.2	177	-1.2	-1	2555	0.07	3783	4527	9	56579	
29.3832	0.69648	-1.88039	247	103	1800	-400	-0.0654305	0.0957917	-0.191509	-0.00471183	0.00674178	-0.0121147	0.593029	0.260608	-0.119611	-0.00242208	0.000844655	0.0300861	0	0	0	0	0	0	0.577824	0.255576	-0.112	0	0	0	-0.140772	0.207098	1.93256	-0.0678526	0.0966364	-0.161423	0.0545711	-0.0413188	0.0239814	0.0940233	-0.160932	-0	0.258546	-0.14285	3.41515	0.0368264	-0.0223402	0	-2.72754	-0.402319	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	-1.2	0.2	177	-1.2	-1	2555	0.07	3783	4527	9	56579	
29.3933	0.696471	-1.88053	246	103	1850	-450	-0.0642815	0.0956461	-0.20137	-0.00535554	0.00769958	-0.0141312	0.593032	0.260617	-0.11947	-0.00356871	0.000984466	0.0399423	0	0	0	0	0	0	0.577824	0.255576	-0.112	0	0	0	-0.142616	0.212851	1.80458	-0.0678502	0.0966306	-0.161428	0.0545675	-0.0413178	0.0239805	0.0940184	-0.160937	-0	0.259048	-0.143128	3.40272	0.0368264	-0.0223402	0	-2.72753	-0.402328	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	-1.2	0.2	177	-1.2	-1	2555	0.07	3783	4527	9	56579	
29.4031	0.696459	-1.87974	245	103	1900	-500	-0.0629451	0.0955912	-0.212087	-0.0059753	0.00864077	-0.0162194	0.593034	0.260631	-0.120258	-0.00490802	0.00112843	0.0507134	0	0	0	0	0	0	0.577824	0.255576	-0.113	0	0	0	-0.144348	0.218603	1.67659	-0.0678531	0.0967196	-0.161373	0.0545811	-0.0413308	0.0239877	0.0940433	-0.160913	-0	0.260744	-0.144567	3.38847	0.0366519	-0.0225147	0	-2.72752	-0.402345	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	-1.2	0.2	177	-1.2	-1	2555	0.07	3783	4527	9	56579	
