time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x_pred;y_pred;z_pred;dx_pred;dy_pred;dz_pred;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;err_sti_x;err_sti_y;err_sti_z;err_sti_dx;err_sti_dy;err_sti_dz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel;gps_accuracy;height_accuracy;gps_sat_num;gps_status
20,8727;19,1815;-1,782;50;-50;1450;0;-0,170889;-0,0644761;0,103555;-0,00111146;-0,000419353;0,000673522;-0,122232;0,021342;-0,218;-0,0191827;0,00475209;-0,121039;0;0;0;0;0;0;-0,122232;0,021342;-0,218;-0,02;0;-0,121;0,205665;-0,0810057;2,82845;-0,190072;-0,059724;-0,017484;-0,195795;0,0021387;0,0341863;0,012249;-0,0184649;-0;0;-0;9,81;0;0;0;0;0;0;-0,00785398;-0,00855211;0;-0,17286;-0,172;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;2441;3466;8;56579;
20,8763;19,1815;-1,782;100;-59;1500;0;-0,17023;-0,0549582;0,103448;-0,00172804;-0,000618411;0,00104821;-0,122232;0,021342;-0,218;-0,0198423;-0,00476584;-0,120932;0;0;0;0;0;0;-0,122232;0,021342;-0,218;-0,02;0;-0,121;0,205665;-0,0810057;2,82845;-0,190072;-0,059724;-0,017484;-0,195795;0,0021387;0,0341863;0,012249;-0,0184649;-0;0,508595;-0,0511593;3,82787;0;0;0;0;0;0;-0,00785398;-0,00855211;0;-0,17286;-0,172;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;2441;3466;8;56579;
20,8861;19,1815;-1,782;150;-50;1550;0;-0,174564;-0,0464582;0,103448;-0,00344836;-0,00107626;0,00206769;-0,122232;0,021342;-0,218;-0,0155079;-0,0132659;-0,120932;0;0;0;0;0;0;-0,122232;0,021342;-0,218;-0,02;0;-0,121;0,205665;-0,0810057;2,82845;-0,190072;-0,059724;-0,017484;-0,195795;0,0021387;0,0341863;0,012249;-0,0184649;-0;0,508607;-0,0511605;3,82772;0;0;0;0;0;0;-0,00785398;-0,00855211;0;-0,17286;-0,172;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;2441;3466;8;56579;
20,8962;19,1815;-1,782;200;-44;1600;0;-0,182655;-0,0414206;0,103547;-0,00529446;-0,00149489;0,00311424;-0,122232;0,021342;-0,218;-0,00741682;-0,0183004;-0,121042;0;0;0;0;0;0;-0,122232;0,021342;-0,218;-0,02;0;-0,121;0,205665;-0,0810057;2,82845;-0,190072;-0,059721;-0,0174945;-0,195795;0,0021387;0,0341863;0,012249;-0,0184649;-0;0,508605;-0,0522043;3,82775;0;0;0;0;0;0;-0,00785398;-0,00872665;0;-0,17286;-0,172;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;2441;3466;8;56579;
20,9062;19,1815;-1,782;250;-44;1650;0;-0,192182;-0,0412706;0,103733;-0,00720187;-0,0019045;0,00414379;-0,122232;0,021342;-0,218;0,00211041;-0,0184503;-0,121228;0;0;0;0;0;0;-0,122232;0,021342;-0,218;-0,02;0;-0,121;0,205665;-0,0810057;2,82845;-0,190072;-0,059721;-0,0174945;-0,195795;0,0021387;0,0341863;0,012249;-0,0184649;-0;0,508591;-0,0522029;3,82791;0;0;0;0;0;0;-0,00785398;-0,00872665;0;-0,17286;-0,172;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;2441;3466;8;56579;
20,916;19,1815;-1,782;300;-49;1700;0;-0,200444;-0,046066;0,103899;-0,00917123;-0,0023571;0,0051646;-0,122232;0,021342;-0,218;0,0103752;-0,0136517;-0,121437;0;0;0;0;0;0;-0,122232;0,021342;-0,218;-0,02;0;-0,121;0,205665;-0,0810057;2,82845;-0,190069;-0,0597176;-0,0175381;-0,195795;0,0021387;0,0341863;0,012249;-0,0184649;-0;0,507526;-0,0532443;3,82821;0;0;0;0;0;0;-0,00767945;-0,00890118;0;-0,17286;-0,172;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;2441;3466;8;56579;
20,926;19,1815;-1,782;350;-58;1750;0;-0,205076;-0,0544177;0,104043;-0,0112253;-0,00290215;0,0062067;-0,122232;0,021342;-0,218;0,0150103;-0,00530272;-0,121604;0;0;0;0;0;0;-0,122232;0,021342;-0,218;-0,02;0;-0,121;0,205665;-0,0810057;2,82845;-0,190066;-0,0597204;-0,0175608;-0,195795;0,0021387;0,0341863;0,012249;-0,0184649;-0;0,506463;-0,052198;3,82847;0;0;0;0;0;0;-0,00750492;-0,00872665;0;-0,17286;-0,172;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;2441;3466;8;56579;
20,9361;19,1815;-1,782;398;-69;1800;0;-0,204752;-0,0639626;0,104125;-0,0132924;-0,00354792;0,00725794;-0,122232;0,021342;-0,218;0,0146855;0,00424219;-0,121685;0;0;0;0;0;0;-0,122232;0,021342;-0,218;-0,02;0;-0,121;0,205665;-0,0810057;2,82845;-0,190066;-0,0597204;-0,0175608;-0,195795;0,0021387;0,0341863;0,012249;-0,0184649;-0;0,506444;-0,052196;3,8287;0;0;0;0;0;0;-0,00750492;-0,00872665;0;-0,17286;-0,172;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;2441;3466;8;56579;
20,9469;19,1815;-1,782;392;-77;1850;0;-0,199529;-0,072014;0,104131;-0,0154525;-0,00432754;0,00838527;-0,122232;0,021342;-0,218;0,00947025;0,0122602;-0,121659;0;0;0;0;0;0;-0,122232;0,021342;-0,218;-0,02;0;-0,121;0,205665;-0,0810057;2,82845;-0,190059;-0,0597538;-0,017528;-0,195795;0,0021387;0,0341863;0,012249;-0,0184649;-0;0,507472;-0,0521948;3,82885;0;0;0;0;0;0;-0,00767945;-0,00872665;0;-0,17286;-0,172;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;2441;3466;8;56579;
20,9561;19,1815;-1,782;383;-82;1900;0;-0,19094;-0,0762857;0,103922;-0,0172029;-0,00502685;0,00933792;-0,122232;0,021342;-0,218;0,000908588;0,0164693;-0,121528;0;0;0;0;0;0;-0,122232;0,021342;-0,218;-0,02;0;-0,121;0,205665;-0,0810057;2,82845;-0,190032;-0,0598165;-0,0176055;-0,195795;0,0021387;0,0341863;0,012249;-0,0184649;-0;0,505388;-0,0532383;3,82888;0;0;0;0;0;0;-0,00733038;-0,00890118;0;-0,17286;-0,172;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;2441;3466;8;56579;
