time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x_pred;y_pred;z_pred;dxr_pred;dyr_pred;dzr_pred;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x;y;z;dx;dy;dz;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel;gps_accuracy;height_accuracy;gps_sat_num;gps_status
10,9437;1,1997;-2,07875;50;-6;1450;0;0,0782725;-0,00625895;-0,0371381;0,000654906;-5,23686e-05;-0,000310734;-0,000234232;-0,0159078;0,0787535;0,0520779;-0,0122793;-0,113411;0;0;0;0;0;0;0;-0,0158768;0,077;0,03;-0,04;-0,115;0,205665;-0,00972145;2,82845;0,13035;-0,0185382;-0,150549;-0,00131646;0,08943;-0,0894074;-0,0013168;-0,154936;-0;0;-0;9,81;0,0380482;-0,0228638;0;1,55607;0,999892;-1080;1080;-300;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;1883;3158;8;56579;
10,9455;1,19968;-2,07759;93;-5;1500;0;0,0769736;-0,00504008;-0,0370278;0,000794229;-6,14912e-05;-0,000377754;6,7752e-05;-0,0163088;0,0775916;0,0538094;-0,0111507;-0,113417;0;0;0;0;0;0;0;-0,0158768;0,077;0,03;-0,04;-0,115;0,140762;-0,00838056;2,70047;0,130783;-0,0161908;-0,150445;0,000371586;0,0894692;-0,0894454;0,000371685;-0,154902;-0;0,241452;-0,140783;3,65201;0,0380482;-0,0228638;0;1,57495;0,999991;-1080;1080;-300;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;1883;3158;8;56579;
10,9555;1,19968;-2,07777;93;-5;1550;0;0,0776148;-0,00495639;-0,0360055;0,00156929;-0,000110986;-0,000737306;1,76686e-05;-0,0162406;0,0777717;0,0531537;-0,0116436;-0,114407;0;0;0;0;0;0;0;-0,0158768;0,077;0,03;-0,04;-0,116;0,145454;-0,00865991;2,57249;0,130768;-0,0166;-0,150413;9,73063e-05;0,0894652;-0,0894416;9,73319e-05;-0,154907;-0;0,239301;-0,139707;3,65208;0,0383972;-0,0226893;0;1,57188;0,999999;-1080;1080;-300;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;1883;3158;8;56579;
10,9654;1,19969;-2,07853;92;-6;1600;0;0,0781081;-0,00599362;-0,036087;0,00233881;-0,000170035;-0,00109284;-0,000179057;-0,0159779;0,0785316;0,0523789;-0,0121353;-0,114394;0;0;0;0;0;0;0;-0,0158768;0,077;0,03;-0,04;-0,116;0,151933;-0,0107271;2,4445;0,130487;-0,0181289;-0,150481;-0,00100206;0,0894398;-0,089417;-0,00100231;-0,154929;-0;0,239273;-0,13969;3,65281;0,0383972;-0,0226893;0;1,55959;0,999937;-1080;1080;-300;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;1883;3158;8;56579;
10,9755;1,19968;-2,07755;93;-5;1650;0;0,0772684;-0,0048242;-0,0329701;0,00312193;-0,000218928;-0,00142699;6,71166e-05;-0,0163045;0,0775456;0,0535645;-0,0113944;-0,117428;0;0;0;0;0;0;0;-0,0158768;0,077;0,03;-0,04;-0,119;0,154838;-0,00921862;2,31652;0,130833;-0,0162186;-0,150399;0,000368203;0,0894704;-0,0894466;0,000368301;-0,1549;-0;0,239276;-0,140766;3,65274;0,0383972;-0,0228638;0;1,57491;0,999992;-1080;1080;-300;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;1883;3158;8;56579;
10,9854;1,19968;-2,07753;93;-5;1700;0;0,0771563;-0,0049572;-0,029977;0,00388554;-0,000267989;-0,00172367;6,2766e-05;-0,016297;0,0775293;0,0536947;-0,011317;-0,1204;0;0;0;0;0;0;0;-0,0158768;0,077;0,03;-0,04;-0,122;0,15953;-0,00949797;2,18853;0,130851;-0,0162742;-0,150377;0,000344495;0,0894709;-0,0894471;0,000344587;-0,1549;-0;0,238115;-0,140715;3,65498;0,0385718;-0,0228638;0;1,57465;0,999993;-1080;1080;-300;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;1883;3158;8;56579;
10,9955;1,19968;-2,07749;93;-5;1750;0;0,0770899;-0,00494418;-0,0299727;0,00466484;-0,00031797;-0,00202666;7,0938e-05;-0,0163062;0,0774921;0,0537721;-0,0112679;-0,120401;0;0;0;0;0;0;0;-0,0158768;0,077;0,03;-0,04;-0,122;0,164222;-0,00977732;2,06055;0,130862;-0,0162121;-0,150374;0,000389131;0,0894717;-0,0894479;0,000389235;-0,154899;-0;0,238032;-0,140666;3,65713;0,0385718;-0,0228638;0;1,57515;0,999991;-1080;1080;-300;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;1883;3158;8;56579;
11,0054;1,19992;-2,07951;68;-39;1800;0;0,1004;-0,0369811;-0,0278611;0,00565318;-0,000682013;-0,00230093;6,34469e-05;-0,007921;0,0795088;0,0304452;0,0211948;-0,122573;0;0;0;0;0;0;0;-0,00793839;0,079;0,03;0;-0,124;0,219153;-0,0784383;1,93256;0,130845;-0,0157864;-0,150434;0,000716157;0,0894139;-0,0894083;0,000716202;-0,154953;-0;0,239106;-0,138519;3,65712;0,0383972;-0,0225147;0;1,57881;0,999968;-1080;1080;-300;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;1885;3163;8;56579;
11,0155;1,19992;-2,07948;69;-39;1850;0;0,0995166;-0,036657;-0,027177;0,0066575;-0,00105196;-0,0025752;6,94862e-05;-0,00792109;0,0794799;0,0313508;0,0209569;-0,123246;0;0;0;0;0;0;0;-0,00793839;0,079;0,03;0;-0,124;0,223176;-0,0806172;1,80458;0,130867;-0,0157002;-0,150423;0,000784319;0,0894141;-0,0894085;0,000784368;-0,154952;-0;0,239047;-0,136338;3,65864;0,0383972;-0,0221657;0;1,57957;0,999962;-1080;1080;-300;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;1885;3163;8;56579;
11,0254;1,19992;-2,07951;69;-39;1900;0;0,0995102;-0,0367763;-0,0271802;0,00764624;-0,00141737;-0,00284526;6,11942e-05;-0,00792117;0,0795104;0,0313363;0,0209455;-0,123248;0;0;0;0;0;0;0;-0,00793839;0,079;0,03;0;-0,124;0,229207;-0,082796;1,67659;0,130846;-0,0158308;-0,150428;0,000690716;0,0894141;-0,0894085;0,00069076;-0,154953;-0;0,239028;-0,136327;3,65912;0,0383972;-0,0221657;0;1,57852;0,99997;-1080;1080;-300;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;1885;3163;8;56579;
