time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	x_pred	y_pred	z_pred	dx_pred	dy_pred	dz_pred	ux	uy	uz	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	err_sti_x	err_sti_y	err_sti_z	err_sti_dx	err_sti_dy	err_sti_dz	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel	gps_accuracy	height_accuracy	gps_sat_num	gps_status
13.1671	-0	-2.02	246	26	1950	0	-0.0994458	0.0371759	-0.00932665	-0.0090236	0.00344854	-0.00102539	0	0	0.02	0.0252422	0.0238739	-0.166078	0	0	0	0	0	0	0.000762315	1.92197e-05	0.0157031	0.0258144	0.00154064	-0.110447	-0.150325	0.0566514	1.54861	-0.0742036	0.0610497	-0.175405	0	0	-0	0.102147	-0.171948	-0	0.206683	0.00536349	3.66389	-0.000198646	6.81181e-06	0.000297372	0.000325886	-0.000490237	-0.00371012	0.0436332	0.000872665	0	0	0	-700	700	-600	1700	-0	0	-0	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2428	2673	8	56579	
13.177	-0	-2.02	246	25	2000	0	-0.0994782	0.0370872	-0.00933446	-0.0100089	0.00381589	-0.00111785	0	0	0.02	0.0252213	0.0238606	-0.166083	0	0	0	0	0	0	0.000754058	1.94355e-05	0.0157013	0.0257196	0.00157639	-0.114575	-0.154179	0.0558693	1.42063	-0.0742569	0.0609477	-0.175417	0	0	-0	0.102147	-0.171948	-0	0.206635	0.00643469	3.66532	-0.000206315	6.62324e-06	0.000339846	0.000366601	-0.000505213	-0.00432455	0.0436332	0.0010472	0	0	0	-700	700	-600	1700	-0	0	-0	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2428	2673	8	56579	
13.1871	-0	-2.02	246	25	2050	0	-0.0994782	0.0370872	-0.00933446	-0.0110152	0.00419102	-0.00121227	0	0	0.02	0.0252213	0.0238606	-0.166083	0	0	0	0	0	0	0.000749225	1.97807e-05	0.0156837	0.0256075	0.00161871	-0.118463	-0.158034	0.0572661	1.29264	-0.0742569	0.0609477	-0.175417	0	0	-0	0.102147	-0.171948	-0	0.206635	0.0064347	3.66531	-0.00021394	6.43101e-06	0.000382823	0.000408464	-0.000520622	-0.00489017	0.0436332	0.0010472	0	0	0	-700	700	-600	1700	-0	0	-0	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2428	2673	8	56579	
13.1971	-0	-2.02	246	25	2100	0	-0.0996184	0.0369525	-0.00730819	-0.0120144	0.00456169	-0.00128557	0	0	0.02	0.0252456	0.0239422	-0.168079	0	0	0	0	0	0	0.000741583	2.00055e-05	0.0156207	0.0255114	0.00163267	-0.124509	-0.161888	0.0586628	1.16466	-0.0743727	0.0608946	-0.175387	0	0	-0	0.102147	-0.171948	-0	0.207707	0.0042898	3.66531	-0.000221456	6.23727e-06	0.000425672	0.00045113	-0.000536335	-0.00543268	0.0434587	0.000698132	0	0	0	-700	700	-600	1700	-0	0	-0	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2428	2673	8	56579	
13.207	-0	-2.02	246	25	2150	0	-0.0996184	0.0369525	-0.00730819	-0.013001	0.00492767	-0.00135795	0	0	0.02	0.0252456	0.0239422	-0.168079	0	0	0	0	0	0	0.000741629	1.98787e-05	0.0155783	0.0253719	0.00163975	-0.128134	-0.165743	0.0600595	1.03667	-0.0743727	0.0608946	-0.175387	0	0	-0	0.102147	-0.171948	-0	0.207608	0.00428777	3.66823	-0.00022897	6.03889e-06	0.000468961	0.000495184	-0.00055257	-0.00593953	0.0434587	0.000698132	0	0	0	-700	700	-600	1700	-0	0	-0	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2428	2673	8	56579	
13.217	-0	-2.02	246	25	2200	0	-0.0997219	0.0367996	-0.00625746	-0.0139964	0.00529497	-0.00142041	0	0	0.02	0.0251923	0.0240581	-0.169076	0	0	0	0	0	0	0.000735759	2.01575e-05	0.0155369	0.0252663	0.001678	-0.133076	-0.169597	0.0614563	0.908689	-0.0745296	0.0608577	-0.175333	0	0	-0	0.102147	-0.171948	-0	0.209751	0.00107194	3.66823	-0.000236399	5.83849e-06	0.000512829	0.000540147	-0.000568924	-0.00639521	0.0431096	0.000174533	0	0	0	-700	700	-600	1700	-0	0	-0	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2428	2673	8	56579	
13.2269	-0	-2.02	246	25	2250	0	-0.0999557	0.0365216	-0.00318846	-0.0149889	0.00565763	-0.00145207	0	0	0.02	0.0251342	0.0241375	-0.172089	0	0	0	0	0	0	0.000730858	2.04772e-05	0.0154305	0.0251553	0.00171827	-0.139968	-0.173452	0.062853	0.780705	-0.0748215	0.060659	-0.175278	0	0	-0	0.102147	-0.171948	-0	0.213983	0	3.66974	-0.000243827	5.63937e-06	0.00055712	0.000586505	-0.000585349	-0.00684462	0.0424115	0	0	0	0	-700	700	-600	1700	-0	0	-0	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2428	2673	8	56579	
13.2371	-0	-2.02	246	25	2300	0	-0.0999557	0.0365216	-0.00318846	-0.016006	0.00602923	-0.00148451	0	0	0.02	0.0251342	0.0241375	-0.172089	0	0	0	0	0	0	0.000722453	2.06363e-05	0.0154346	0.0250666	0.00175046	-0.143987	-0.177306	0.0642497	0.65272	-0.0748215	0.060659	-0.175278	0	0	-0	0.102147	-0.171948	-0	0.213829	0	3.67416	-0.000251164	5.43836e-06	0.000601626	0.000633709	-0.000602082	-0.00724274	0.0424115	0	0	0	0	-700	700	-600	1700	-0	0	-0	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2428	2673	8	56579	
13.2471	-0	-2.02	247	25	2350	0	-0.100143	0.0362422	-0.00108969	-0.0170039	0.00639039	-0.00149537	0	0	0.02	0.0249692	0.0241871	-0.174116	0	0	0	0	0	0	0.000714983	2.08276e-05	0.0153751	0.0249733	0.00178428	-0.149938	-0.183785	0.0656465	0.524736	-0.075174	0.0604293	-0.175206	0	0	-0	0.102147	-0.171948	-0	0.220251	0	3.67416	-0.000258428	5.23485e-06	0.00064704	0.000681857	-0.000619159	-0.00759089	0.0413643	0	0	0	0	-700	700	-600	1700	-0	0	-0	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2428	2673	8	56579	
13.2571	-0	-2.02	247	25	2400	0	-0.100283	0.0358572	-0.000985417	-0.0180083	0.00674953	-0.00150524	0	0	0.02	0.0246636	0.0241943	-0.174159	0	0	0	0	0	0	0.000717409	2.14781e-05	0.0153169	0.024816	0.00184133	-0.153585	-0.187695	0.0670432	0.396751	-0.0756192	0.0600515	-0.175144	0	0	-0	0.102147	-0.171948	-0	0.22763	0.00214076	3.67718	-0.000265673	5.0279e-06	0.000692825	0.000731333	-0.000636714	-0.00790191	0.0401426	0.000349066	0	0	0	-700	700	-600	1700	-0	0	-0	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2428	2673	8	56579	
