time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x_pred;y_pred;z_pred;dxr_pred;dyr_pred;dzr_pred;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x;y;z;dx;dy;dz;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel;gps_accuracy;height_accuracy;gps_sat_num;gps_status
16,5391;-4,74133;-0,26;50;-50;1450;0;-0,116668;-0,162332;-0,00606942;-0,000781443;-0,0010873;-4,0653e-05;0;0;0,26;0;0;0;0;0;0;0;0;0;0;0;0,26;0;0;0;0,205665;-0,0810057;2,82845;-0,116668;-0,162332;-0,00606942;-0,18772;-0,0119977;-0,0474041;0,0475108;-0,0106171;-0;0;0;9,81;-0,00645772;0,0233874;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,5424;-4,74133;-0,261;100;-100;1500;0;-0,116697;-0,16231;-0,00609011;-0,00117693;-0,00163737;-6,12924e-05;0;0;0,261;0;0;0;0;0;0;0;0;0;0;0;0,261;0;0;0;0,129036;-0,167558;2,70047;-0,116697;-0,16231;-0,00609011;-0,187718;-0,0119975;-0,0474036;0,0475102;-0,0106579;-0;0,514541;0,143585;3,67001;-0,00663225;0,0233874;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,5524;-4,74133;-0,261;150;-150;1550;0;-0,116811;-0,162414;-0,00766257;-0,00234002;-0,00325453;-0,000137589;0;0;0,261;0,000113915;0,000103488;0,00157246;0;0;0;0;0;0;0;0;0,261;0;0;0;0,0467625;-0,259612;2,57249;-0,116697;-0,16231;-0,00609011;-0,187718;-0,0119975;-0,0474036;0,0475102;-0,0106579;-0;0,514544;0,143586;3,66998;-0,00663225;0,0233874;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,5625;-4,74133;-0,261001;200;-175;1600;50;-0,116988;-0,16248;-0,00981732;-0,00352428;-0,00489931;-0,000236969;9,22865e-08;-3,6349e-08;0,261001;0,000290606;0,00017081;0,00369883;0;0;0;0;0;0;0;0;0,261;0;0;0;-0,04112;-0,31257;2,4445;-0,116697;-0,162309;-0,00611849;-0,187718;-0,0119975;-0,0474036;0,0475102;-0,0106579;-0;0,514734;0,142567;3,66771;-0,00663225;0,0232129;0;2,76638;0,36647;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,5726;-4,74134;-0,262008;250;-175;1650;100;-0,117386;-0,16251;-0,0142684;-0,00470155;-0,00652913;-0,000380067;5,42278e-07;-3,30735e-07;0,262008;0,000690215;0,000201529;0,00810883;0;0;0;0;0;0;0;0;0,262;0;0;0;-0,134569;-0,322338;2,31652;-0,116696;-0,162309;-0,00615953;-0,187716;-0,0119974;-0,047403;0,0475097;-0,0106989;-0;0,514994;0,142639;3,66461;-0,00663225;0,0232129;0;2,59393;0,520696;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,5825;-4,74134;-0,26303;300;-175;1700;150;-0,117948;-0,16236;-0,0203471;-0,00588032;-0,00815176;-0,000583415;1,65327e-06;-1,50246e-06;0,26303;0,00125221;5,39751e-05;0,0141176;0;0;0;0;0;0;0;0;0,263;0;0;0;-0,233538;-0,332106;2,18853;-0,116695;-0,162306;-0,00622947;-0,187714;-0,0119972;-0,0474022;0,0475092;-0,0107405;-0;0,515531;0,141715;3,6582;-0,00663225;0,0230383;0;2,40395;0,672548;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,5925;-4,74135;-0,263076;305;-175;1750;200;-0,118593;-0,161965;-0,0277581;-0,00706269;-0,00976655;-0,000860163;3,53485e-06;-4,64477e-06;0,263076;0,00189715;-0,000340827;0,0215267;0;0;0;0;0;0;0;0;0,263;0;0;0;-0,250169;-0,341874;2,06055;-0,116696;-0,162306;-0,00623134;-0,187714;-0,011997;-0,0474014;0,0475091;-0,0107424;-0;0,516265;0,141917;3,64944;-0,00663225;0,0230383;0;2,22132;0,795764;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,6025;-4,74135;-0,264161;305;-174;1800;250;-0,119268;-0,161221;-0,0365219;-0,00825775;-0,011382;-0,00122611;5,91082e-06;-1,12808e-05;0,264161;0,00257164;-0,00108206;0,030218;0;0;0;0;0;0;0;0;0,264;0;0;0;-0,257317;-0,349636;1,93256;-0,116696;-0,162303;-0,00630389;-0,187712;-0,0119964;-0,0473993;0,0475086;-0,0107865;-0;0,51716;0,141086;3,63876;-0,00663225;0,0228638;0;2,05344;0,885772;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,6123;-4,74134;-0,2653;306;-173;1850;300;-0,120043;-0,160207;-0,0463897;-0,00943478;-0,0129528;-0,00168096;7,87893e-06;-2,33972e-05;0,2653;0,00334441;-0,0020927;0,0400597;0;0;0;0;0;0;0;0;0,265;0;0;0;-0,266529;-0,357287;1,80458;-0,116699;-0,1623;-0,00633002;-0,187711;-0,0119956;-0,047396;0,0475082;-0,0108329;-0;0,519294;0,141374;3,62614;-0,00680678;0,0228638;0;1,89562;0,947708;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,6224;-4,74132;-0,266515;307;-171;1900;350;-0,120917;-0,158929;-0,057319;-0,0106527;-0,0145535;-0,00225828;8,30403e-06;-4,35389e-05;0,266515;0,00421472;-0,00336822;0,0509678;0;0;0;0;0;0;0;0;0,266;0;0;0;-0,275852;-0,362709;1,67659;-0,116702;-0,162297;-0,00635126;-0,187709;-0,0119943;-0,0473908;0,0475081;-0,0108824;-0;0,520488;0,142781;3,61192;-0,00680678;0,0230383;0;1,75926;0,982293;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,6324;-4,74126;-0,26682;308;-170;1950;400;-0,121879;-0,157362;-0,0690021;-0,0118691;-0,0161242;-0,00294699;5,64232e-06;-7,43349e-05;0,26682;0,00517073;-0,00492981;0,0626382;0;0;0;0;0;0;0;0;0,266;0;0;0;-0,285287;-0,370081;1,54861;-0,116708;-0,162292;-0,00636387;-0,18771;-0,0119927;-0,0473838;0,0475089;-0,010895;-0;0,52181;0,143144;3,59617;-0,00680678;0,0230383;0;1,64656;0,997132;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,6425;-4,74116;-0,267245;309;-168;2000;450;-0,12295;-0,155494;-0,0816242;-0,0131072;-0,01769;-0,00376895;-1,94446e-06;-0,000119986;0,267245;0,00623305;-0,00679247;0,075271;0;0;0;0;0;0;0;0;0,266;0;0;0;-0,294833;-0,375113;1,42063;-0,116717;-0,162286;-0,0063532;-0,187712;-0,0119904;-0,0473735;0,0475103;-0,0109125;-0;0,523224;0,144619;3,57933;-0,00680678;0,0232129;0;1,55459;0,999869;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,6525;-4,741;-0,267809;311;-165;2050;500;-0,124098;-0,153297;-0,0948909;-0,0143559;-0,0192325;-0,00472374;-1,68522e-05;-0,000183959;0,267809;0,00736977;-0,00897976;0,0884938;0;0;0;0;0;0;0;0;0,266;0;0;0;-0,306777;-0,377637;1,29264;-0,116728;-0,162276;-0,00639703;-0,187714;-0,0119871;-0,0473592;0,0475124;-0,0109358;-0;0,523665;0,145041;3,56114;-0,00663225;0,0232129;0;1,47944;0,99583;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,6625;-4,74075;-0,268541;312;-163;2100;550;-0,125339;-0,150778;-0,10874;-0,0156037;-0,0207335;-0,00580625;-4,19267e-05;-0,000271376;0,268541;0,00859488;-0,0114862;0,102321;0;0;0;0;0;0;0;0;0,266;0;0;0;-0,316602;-0,382166;1,16466;-0,116744;-0,162264;-0,00641964;-0,187716;-0,0119828;-0,0473397;0,0475156;-0,0109662;-0;0,524178;0,146579;3,54201;-0,00645772;0,0233874;0;1,41751;0,988275;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,6732;-4,74039;-0,270465;313;-159;2150;600;-0,126693;-0,14789;-0,12302;-0,0169589;-0,0223155;-0,0071222;-8,04598e-05;-0,000387133;0,270465;0,00992528;-0,0143541;0,116542;0;0;0;0;0;0;0;0;0,267;0;0;0;-0,326538;-0,38168;1,03667;-0,116768;-0,162244;-0,0064787;-0,187718;-0,0119771;-0,0473134;0,0475195;-0,0110453;-0;0,526941;0,147046;3,52204;-0,00663225;0,0233874;0;1,36588;0,979078;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,6825;-4,7399;-0,2716;315;-156;2200;650;-0,128106;-0,144654;-0,137467;-0,0181473;-0,0236574;-0,00839748;-0,000136101;-0,000536092;0,2716;0,011307;-0,0175667;0,130941;0;0;0;0;0;0;0;0;0,267;0;0;0;-0,33904;-0,383198;0,908689;-0,116799;-0,162221;-0,00652634;-0,187722;-0,01197;-0,0472804;0,0475256;-0,0110925;-0;0,528667;0,147527;3,50145;-0,00663225;0,0233874;0;1,32217;0,969252;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,695;-4,73922;-0,274035;317;-152;2250;700;-0,129643;-0,140923;-0,152852;-0,0197758;-0,0254275;-0,0103175;-0,000215334;-0,000732072;0,274035;0,0128051;-0,0212637;0,146196;0;0;0;0;0;0;0;0;0,268;0;0;0;-0,351765;-0,381874;0,780705;-0,116838;-0,162187;-0,00665584;-0,187726;-0,0119606;-0,0472366;0,0475333;-0,0111932;-0;0,530413;0,14691;3,48062;-0,00663225;0,0232129;0;1,28472;0,959359;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,7024;-4,73838;-0,275626;318;-148;2300;750;-0,131145;-0,136999;-0,166818;-0,0207449;-0,02644;-0,0115502;-0,000316911;-0,000960854;0,275626;0,0142575;-0,0251492;0,160088;0;0;0;0;0;0;0;0;0,268;0;0;0;-0,362147;-0,380101;0,65272;-0,116887;-0,162148;-0,00673095;-0,187733;-0,01195;-0,0471862;0,0475434;-0,0112598;-0;0,533377;0,146317;3,45842;-0,00680678;0,0230383;0;1,25221;0,949679;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,7124;-4,73716;-0,27786;320;-143;2350;800;-0,132965;-0,132151;-0,184028;-0,0220734;-0,0277603;-0,0133889;-0,000466204;-0,00128836;0,27786;0,0160101;-0,0299448;0,177202;0;0;0;0;0;0;0;0;0,268;0;0;0;-0,375261;-0,375261;0,524736;-0,116955;-0,162096;-0,00682544;-0,187742;-0,0119348;-0,0471142;0,0475582;-0,0113536;-0;0,535069;0,146781;3,43828;-0,00680678;0,0230383;0;1,2236;0,940329;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,7224;-4,7359;-0,280827;322;-138;2400;850;-0,134291;-0,127813;-0,195744;-0,0234147;-0,0290369;-0,015344;-0,000625786;-0,00160051;0,280827;0,0172734;-0,0342317;0,188773;0;0;0;0;0;0;0;0;0,269;0;0;0;-0,388599;-0,369862;0,396751;-0,117017;-0,162044;-0,00697034;-0,187749;-0,0119205;-0,0470454;0,0475725;-0,0114772;-0;0,536041;0,147353;3,41346;-0,00663225;0,0230383;0;1,19808;0,931342;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
16,7324;-4,7342;-0,284434;323;-132;2450;900;-0,135864;-0,122567;-0,209811;-0,0247713;-0,0302607;-0,0174389;-0,000844068;-0,00202058;0,284434;0,018762;-0,0394069;0,20264;0;0;0;0;0;0;0;0;0,27;0;0;0;-0,399427;-0,36117;0,268767;-0,117102;-0,161974;-0,00717093;-0,187759;-0,0119014;-0,046953;0,0475923;-0,0116281;-0;0,536343;0,146623;3,39655;-0,00645772;0,0228638;0;1,17509;0,922726;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
