time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x_pred;y_pred;z_pred;dx_pred;dy_pred;dz_pred;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;err_sti_x;err_sti_y;err_sti_z;err_sti_dx;err_sti_dy;err_sti_dz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel;gps_accuracy;height_accuracy;gps_sat_num;gps_status
13,2794;-0,32368;-1,933;228;96;2050;0;-0,0606321;0,113578;-0,0987852;-0,00727716;0,0136556;-0,0123374;-0,033336;-0,0439748;-0,067;0,012372;-0,0146952;-0,0682274;0;0;0;0;0;0;0;0;0;0;0;0;-0,116815;0,219842;1,29264;-0,0482601;0,0988825;-0,167013;0,0281677;-0,00113856;0,000307108;0,104428;-0,168226;0;0,533501;-0,0536645;3,53492;-1,51552e-06;4,36669e-05;6,85688e-05;-4,60736e-05;-0,000326811;-0,00541187;-0,00785398;-0,00855211;0;0,92215;0,796903;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1930;2861;8;56579;
13,2892;-0,32368;-1,933;228;96;2100;0;-0,0606381;0,113438;-0,0948882;-0,00787609;0,014776;-0,0132746;-0,033336;-0,0439748;-0,067;0,0124348;-0,0146706;-0,0722091;0;0;0;0;0;0;0;0;0;0;0;0;-0,119665;0,225204;1,16466;-0,0482033;0,0987672;-0,167097;0,0281677;-0,00113856;0,000307108;0,104428;-0,168226;0;0,526844;-0,0514635;3,53622;-5,62491e-07;5,17684e-05;7,87671e-05;2,65876e-06;-0,000418278;-0,00654992;-0,00680678;-0,00820305;0;0,92215;0,796903;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1930;2861;8;56579;
13,2994;-0,32368;-1,933;228;96;2150;0;-0,0606381;0,113438;-0,0948882;-0,00849096;0,0159263;-0,0142368;-0,033336;-0,0439748;-0,067;0,0124348;-0,0146706;-0,0722091;0;0;0;0;0;0;0;0;0;0;0;0;-0,122514;0,230566;1,03667;-0,0482033;0,0987672;-0,167097;0,0281677;-0,00113856;0,000307108;0,104428;-0,168226;0;0,526375;-0,0514177;3,54181;4,31391e-07;5,98188e-05;9,06736e-05;5,31026e-05;-0,000512873;-0,00761864;-0,00680678;-0,00820305;0;0,92215;0,796903;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1930;2861;8;56579;
13,3093;-0,32368;-1,933;228;96;2200;0;-0,0606879;0,11329;-0,0909806;-0,00909383;0,0170517;-0,0151406;-0,033336;-0,0439748;-0,067;0,0124952;-0,0146464;-0,0761929;0;0;0;0;0;0;0;0;0;0;0;0;-0,125363;0,235928;0,908689;-0,0481927;0,0986433;-0,167173;0,0281677;-0,00113856;0,000307108;0,104428;-0,168226;0;0,520926;-0,0492299;3,54179;1,4556e-06;6,77537e-05;0,000103741;0,000104859;-0,000609881;-0,0086597;-0,00593412;-0,00785398;0;0,92215;0,796903;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1930;2861;8;56579;
13,3193;-0,32368;-1,925;205;82;2250;0;-0,0338939;0,0970791;-0,0860796;-0,00943104;0,0180176;-0,015997;-0,033336;-0,0439748;-0,075;-0,0145356;0,00175741;-0,0809112;0;0;0;0;0;0;0;0;0;0;0;0;-0,070395;0,206118;0,780705;-0,0484295;0,0988365;-0,166991;0,0282503;-0,0011419;0,000308009;0,104734;-0,168021;0;0,517192;-0,0491859;3,54739;2,49896e-06;7,55751e-05;3,86485e-05;5,79376e-05;-0,00040947;-0,00967266;-0,00541052;-0,00785398;0;0,92215;0,796903;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1932;2867;8;56579;
13,3293;-0,32368;-1,925;205;82;2300;0;-0,0338939;0,0970791;-0,0860796;-0,00977001;0,0189884;-0,0168579;-0,033336;-0,0439748;-0,075;-0,0145356;0,00175741;-0,0809112;0;0;0;0;0;0;0;0;0;0;0;0;-0,0719593;0,210698;0,65272;-0,0484295;0,0988365;-0,166991;0,0282503;-0,0011419;0,000308009;0,104734;-0,168021;0;0,516611;-0,0491307;3,55443;3,57424e-06;8,33356e-05;-2,33487e-05;1,24448e-05;-0,000211507;-0,0105848;-0,00541052;-0,00785398;0;0,92215;0,796903;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1932;2867;8;56579;
13,3393;-0,32368;-1,925;206;82;2350;0;-0,034033;0,0969575;-0,0821199;-0,0101121;0,0199632;-0,0176834;-0,033336;-0,0439748;-0,075;-0,0145005;0,00174209;-0,0849217;0;0;0;0;0;0;0;0;0;0;0;0;-0,0761494;0,215279;0,524736;-0,0485335;0,0986995;-0,167042;0,0282503;-0,0011419;0,000308009;0,104734;-0,168021;0;0,512261;-0,048039;3,55441;4,6731e-06;9,09887e-05;-8,39466e-05;-3,14742e-05;-1,6813e-05;-0,0114704;-0,00471239;-0,00767945;0;0,92215;0,796903;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1932;2867;8;56579;
13,3492;-0,32368;-1,925;206;82;2400;0;-0,034033;0,0969575;-0,0821199;-0,0104486;0,0209217;-0,0184953;-0,033336;-0,0439748;-0,075;-0,0145005;0,00174209;-0,0849217;0;0;0;0;0;0;0;0;0;0;0;0;-0,0777696;0,219859;0,396751;-0,0485335;0,0986995;-0,167042;0,0282503;-0,0011419;0,000308009;0,104734;-0,168021;0;0,511795;-0,0479954;3,56009;5,78363e-06;9,85158e-05;-0,000141335;-7,42913e-05;0,000175762;-0,0122469;-0,00471239;-0,00767945;0;0,92215;0,796903;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1932;2867;8;56579;
13,3593;-0,32368;-1,925;206;82;2450;0;-0,0342639;0,096707;-0,0772735;-0,0107955;0,0219008;-0,0192777;-0,033336;-0,0439748;-0,075;-0,0144336;0,0016215;-0,0899391;0;0;0;0;0;0;0;0;0;0;0;0;-0,0793898;0,22444;0,268767;-0,0486975;0,0983285;-0,167213;0,0282503;-0,0011419;0,000308009;0,104734;-0,168021;0;0,505274;-0,04036;3,56007;1,19245e-05;9,09692e-05;-0,000114694;-1,56239e-05;6,5653e-05;-0,0129612;-0,00366519;-0,00645772;0;0,92215;0,796903;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1932;2867;8;56579;
13,3692;-0,32368;-1,925;206;82;2500;0;-0,0344771;0,0964497;-0,0714562;-0,0111367;0,0228553;-0,0199848;-0,033336;-0,0439748;-0,075;-0,0143251;0,00147715;-0,0959615;0;0;0;0;0;0;0;0;0;0;0;0;-0,08101;0,22902;0,140783;-0,0488023;0,0979268;-0,167418;0,0282503;-0,0011419;0,000308009;0,104734;-0,168021;0;0,496022;-0,0315984;3,56703;1,80729e-05;8,33487e-05;-8,65738e-05;4,43375e-05;-4,70046e-05;-0,0136683;-0,00226893;-0,00506145;0;0,92215;0,796903;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1932;2867;8;56579;
13,3793;-0,32368;-1,925;206;82;2550;0;-0,0344771;0,0964497;-0,0714562;-0,0114852;0,0238301;-0,020707;-0,033336;-0,0439748;-0,075;-0,0143251;0,00147715;-0,0959615;0;0;0;0;0;0;0;0;0;0;0;0;-0,0826302;0,2336;0,0127984;-0,0488023;0,0979268;-0,167418;0,0282503;-0,0011419;0,000308009;0,104734;-0,168021;0;0,495358;-0,0315561;3,57539;2,42475e-05;7,56332e-05;-5,48118e-05;0,000100057;-0,000159144;-0,0142717;-0,00226893;-0,00506145;0;0,92215;0,796903;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1932;2867;8;56579;
13,3893;-0,32368;-1,925;206;81;2589;0;-0,0347997;0,0960937;-0,0577199;-0,0118332;0,0247913;-0,0212843;-0,033336;-0,0439748;-0,075;-0,0141122;0,00126558;-0,109997;0;0;0;0;0;0;0;0;0;0;0;0;-0,0838939;0,234282;-0,0870294;-0,0489119;0,0973592;-0,167716;0,0282503;-0,0011419;0,000308009;0,104734;-0,168021;0;0,481257;-0,0195866;3,57537;3,0378e-05;6,78737e-05;-2,1531e-05;0,000151264;-0,000270399;-0,0149496;0;-0,00314159;0;0,92215;0,796903;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1932;2867;8;56579;
13,3993;-0,32368;-1,925;207;81;2582;0;-0,0351727;0,0958175;-0,0449325;-0,0121843;0,0257476;-0,0217328;-0,033336;-0,0439748;-0,075;-0,0139017;0,00104675;-0,123023;0;0;0;0;0;0;0;0;0;0;0;0;-0,086552;0,233648;-0,0691115;-0,0490743;0,0968642;-0,167955;0,0282503;-0,0011419;0,000308009;0,104734;-0,168021;0;0,468916;-0,00976229;3,59513;3,64278e-05;6,01194e-05;1,556e-05;0,000198338;-0,000381178;-0,0156457;0,00174533;-0,0015708;0;0,92215;0,796903;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1932;2867;8;56579;
13,4093;-0,32368;-1,925;207;81;2582;0;-0,0351727;0,0958175;-0,0449325;-0,0125344;0,0267013;-0,02218;-0,033336;-0,0439748;-0,075;-0,0139017;0,00104675;-0,123023;0;0;0;0;0;0;0;0;0;0;0;0;-0,086552;0,233648;-0,0691115;-0,0490743;0,0968642;-0,167955;0,0282503;-0,0011419;0,000308009;0,104734;-0,168021;0;0,467528;-0,00973338;3,61353;4,20293e-05;5,26532e-05;5,65925e-05;0,000234842;-0,000486598;-0,0162147;0,00174533;-0,0015708;0;0,92215;0,796903;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1932;2867;8;56579;
13,4194;-0,32368;-1,925;207;81;2572;0;-0,0356727;0,0955337;-0,0282149;-0,0128943;0,0276651;-0,0224646;-0,033336;-0,0439748;-0,075;-0,0135588;0,000701315;-0,140056;0;0;0;0;0;0;0;0;0;0;0;0;-0,0862168;0,232744;-0,0435147;-0,0492315;0,096235;-0,168271;0,0282503;-0,0011419;0,000308009;0,104734;-0,168021;0;0,453508;0,00324447;3,61352;4,76562e-05;4,51304e-05;9,89552e-05;0,000272559;-0,000594806;-0,0168916;0,00401426;0,000523599;0;0,92215;0,796903;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1932;2867;8;56579;
13,4292;-0,32368;-1,925;207;81;2556;0;-0,0363121;0,0953427;-0,00153018;-0,0132527;0,0286062;-0,0224798;-0,033336;-0,0439748;-0,075;-0,0131629;0,000170875;-0,16708;0;0;0;0;0;0;0;0;0;0;0;0;-0,0856805;0,231296;-0,00255969;-0,049475;0,0955136;-0,16861;0,0282503;-0,0011419;0,000308009;0,104734;-0,168021;0;0,441002;0,0193912;3,63759;5,32603e-05;3,76364e-05;0,000149231;0,000311377;-0,000704703;-0,0176311;0,00575959;0,00314159;0;0,92215;0,796903;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1932;2867;8;56579;
13,4392;-0,32368;-1,925;208;81;2556;0;-0,0363121;0,0953427;-0,00153018;-0,0136148;0,0295571;-0,022495;-0,033336;-0,0439748;-0,075;-0,0131629;0,000170875;-0,16708;0;0;0;0;0;0;0;0;0;0;0;0;-0,0885363;0,231296;-0,00255969;-0,049475;0,0955136;-0,16861;0,0282503;-0,0011419;0,000308009;0,104734;-0,168021;0;0,438257;0,0192705;3,67601;5,8886e-05;3,00864e-05;0,000207424;0,000351193;-0,000817447;-0,0181787;0,00575959;0,00314159;0;0,92215;0,796903;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1932;2867;8;56579;
13,4492;-0,32368;-1,925;208;81;2534;0;-0,0371602;0,0953392;0,034105;-0,0139853;0,0305075;-0,022155;-0,033336;-0,0439748;-0,075;-0,0127116;-0,000704518;-0,203093;0;0;0;0;0;0;0;0;0;0;0;0;-0,0877743;0,229305;0,0537534;-0,0498718;0,0946347;-0,168988;0,0282503;-0,0011419;0,000308009;0,104734;-0,168021;0;0,430782;0,0396113;3,67601;6,44667e-05;2,2573e-05;0,00026636;0,000391519;-0,000931338;-0,0190211;0,00698132;0,00645772;0;0,92215;0,796903;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1932;2867;8;56579;
13,4593;-0,32368;-1,925;209;81;2510;0;-0,0381029;0,0955532;0,0748371;-0,014372;0,0314774;-0,0213954;-0,033336;-0,0439748;-0,075;-0,0123438;-0,00170206;-0,244092;0;0;0;0;0;0;0;0;0;0;0;0;-0,0897474;0,227133;0,115186;-0,0504468;0,0938511;-0,169255;0,0282503;-0,0011419;0,000308009;0,104734;-0,168021;0;0,42506;0,0552039;3,72732;7,00445e-05;1,50415e-05;0,00033491;0,000432738;-0,00104665;-0,0200553;0,00733038;0,00907571;0;0,92215;0,796903;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1932;2867;8;56579;
13,4693;-0,32368;-1,925;209;81;2510;0;-0,0381029;0,0955532;0,0748371;-0,0147516;0,0324293;-0,0206499;-0,033336;-0,0439748;-0,075;-0,0123438;-0,00170206;-0,244092;0;0;0;0;0;0;0;0;0;0;0;0;-0,0897474;0,227133;0,115186;-0,0504468;0,0938511;-0,169255;0,0282503;-0,0011419;0,000308009;0,104734;-0,168021;0;0,42096;0,0546714;3,78599;7,55867e-05;7,54945e-06;0,000417475;0,00047448;-0,00116234;-0,0207857;0,00733038;0,00907571;0;0,92215;0,796903;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1932;2867;8;56579;
13,4794;-0,32368;-1,925;210;81;2485;0;-0,0391011;0,0959758;0,116571;-0,0151453;0,0333955;-0,0194764;-0,033336;-0,0439748;-0,075;-0,0120894;-0,00298817;-0,286079;0;0;0;0;0;0;0;0;0;0;0;0;-0,09163;0,224871;0,179178;-0,0511905;0,0929876;-0,169508;0,0282503;-0,0011419;0,000308009;0,104734;-0,168021;0;0,422008;0,0714925;3,78601;8,11626e-05;2,47009e-08;0,000501066;0,000516996;-0,00127882;-0,021923;0,00715585;0,0118682;0;0,92215;0,796903;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1932;2867;8;56579;
13,4893;-0,322917;-1,884;212;47;2453;0;-0,0417758;0,0557829;0,168974;-0,0155616;0,0339515;-0,0177922;-0,033336;-0,0360364;-0,116;-0,0107575;0,0379506;-0,337658;0;0;0;0;0;0;0;0;0;0;0;0;-0,0959314;0,128818;0,261088;-0,0525333;0,0937335;-0,168684;0,0286145;-0,000950065;0,000255661;0,106335;-0,166952;0;0,416758;0,0843095;3,84612;8,66832e-05;7,18724e-05;0,00019215;0,000859156;-0,00109442;-0,0232167;0,00733038;0,0141372;0;0,824305;0,734076;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1932;2866;8;56579;
13,4992;-0,322917;-1,884;212;47;2453;0;-0,0417758;0,0557829;0,168974;-0,0159756;0,0345043;-0,0161177;-0,033336;-0,0360364;-0,116;-0,0107575;0,0379506;-0,337658;0;0;0;0;0;0;0;0;0;0;0;0;-0,0959314;0,128818;0,261088;-0,0525333;0,0937335;-0,168684;0,0286145;-0,000950065;0,000255661;0,106335;-0,166952;0;0,411483;0,0832423;3,92162;9,21924e-05;0,000144049;-9,79793e-05;0,00120279;-0,000908878;-0,0241102;0,00733038;0,0141372;0;0,824305;0,734076;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1932;2866;8;56579;
13,5092;-0,322917;-1,884;213;48;2416;0;-0,0429061;0,0567794;0,230812;-0,0164021;0,0350686;-0,0138236;-0,033336;-0,0360364;-0,116;-0,0103345;0,0361175;-0,399737;0;0;0;0;0;0;0;0;0;0;0;0;-0,0971838;0,129574;0,355796;-0,0532405;0,0928969;-0,168925;0,0286145;-0,000950065;0,000255661;0,106335;-0,166952;0;0,406354;0,0955728;3,92166;9,76709e-05;0,000216265;-0,000388777;0,00154642;-0,000722691;-0,0256391;0,00820305;0,0162316;0;0,824305;0,734076;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1932;2866;8;56579;
13,5193;-0,322917;-1,884;213;48;2416;0;-0,0429061;0,0567794;0,230812;-0,0168356;0,0356424;-0,0114913;-0,033336;-0,0360364;-0,116;-0,0103345;0,0361175;-0,399737;0;0;0;0;0;0;0;0;0;0;0;0;-0,0971838;0,129574;0,355796;-0,0532405;0,0928969;-0,168925;0,0286145;-0,000950065;0,000255661;0,106335;-0,166952;0;0,400206;0,0941268;4,01075;0,000103143;0,000288409;-0,000658466;0,00189008;-0,000536356;-0,0267646;0,00820305;0,0162316;0;0,824305;0,734076;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1932;2866;8;56579;
13,5292;-0,322917;-1,884;214;49;2386;0;-0,0443457;0,0577468;0,280611;-0,017275;0,0362145;-0,00871126;-0,033336;-0,0360364;-0,116;-0,00945554;0,0343144;-0,449816;0;0;0;0;0;0;0;0;0;0;0;0;-0,0986428;0,130631;0,432587;-0,0538012;0,0920612;-0,169204;0,0286145;-0,000950065;0,000255661;0,106335;-0,166952;0;0,389094;0,105258;4,0108;9,36364e-05;0,000265852;-0,000491902;0,00193345;-0,000649355;-0,0278857;0,0101229;0,0181514;0;0,824305;0,734076;-850;850;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;1932;2866;8;56579;
