time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x_pred;y_pred;z_pred;dx_pred;dy_pred;dz_pred;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;err_sti_x;err_sti_y;err_sti_z;err_sti_dx;err_sti_dy;err_sti_dz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel;gps_accuracy;height_accuracy;gps_sat_num;gps_status
13,2459;-0,107081;-2,091;50;50;1450;0;-0,137894;0,123073;-0,1624;-0,00111612;0,000996153;-0,00131446;-0,011112;-0,0146583;0,091;0,0249641;0,048684;-0,180742;0;0;0;0;0;0;0;0;0;0;0;0;0,205665;0,0810057;2,82845;-0,11293;0,171757;-0,343142;0,0177488;-0,000726868;6,48615e-05;0,198901;-0,346587;0;0;-0;9,81;0;0;0;0;0;0;-0,0123918;-0,0122173;0;0,92215;0,796903;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2326;3923;9;56579;
13,2478;-0,107081;-2,091;100;100;1500;0;-0,138001;0,123048;-0,162328;-0,0013717;0,00122404;-0,00161509;-0,011112;-0,0146583;0,091;0,0248611;0,0486889;-0,180755;0;0;0;0;0;0;0;0;0;0;0;0;0,129036;0,167558;2,70047;-0,11314;0,171737;-0,343082;0,0177488;-0,000726868;6,48615e-05;0,198901;-0,346587;0;0,573248;-0,0777625;3,44489;0;0;0;0;0;0;-0,0129154;-0,0122173;0;0,92215;0,796903;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2326;3923;9;56579;
13,2581;-0,107081;-2,091;150;104;1550;0;-0,138001;0,123048;-0,162328;-0,00279973;0,00249734;-0,00329486;-0,011112;-0,0146583;0,091;0,0248611;0,0486889;-0,180755;0;0;0;0;0;0;0;0;0;0;0;0;0,0467625;0,180064;2,57249;-0,11314;0,171737;-0,343082;0,0177488;-0,000726868;6,48615e-05;0,198901;-0,346587;0;0,57324;-0,0777614;3,44499;0;0;0;0;0;0;-0,0129154;-0,0122173;0;0,92215;0,796903;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2326;3923;9;56579;
13,2679;-0,107081;-2,091;200;104;1600;0;-0,137993;0,123027;-0,16337;-0,00414627;0,00369785;-0,00488903;-0,011112;-0,0146583;0,091;0,0248821;0,0486092;-0,179772;0;0;0;0;0;0;0;0;0;0;0;0;-0,04112;0,185873;2,4445;-0,113111;0,171637;-0,343143;0,0177488;-0,000726868;6,48615e-05;0,198901;-0,346587;0;0,573243;-0,0755402;3,44495;0;0;0;0;0;0;-0,0129154;-0,0118682;0;0,92215;0,796903;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2326;3923;9;56579;
13,2779;-0,107081;-2,091;250;104;1650;0;-0,138035;0,122982;-0,164389;-0,0055309;0,00493147;-0,00653802;-0,011112;-0,0146583;0,091;0,0248637;0,0485349;-0,178794;0;0;0;0;0;0;0;0;0;0;0;0;-0,134569;0,191682;2,31652;-0,113171;0,171517;-0,343183;0,0177488;-0,000726868;6,48615e-05;0,198901;-0,346587;0;0,574489;-0,0733363;3,44341;0;0;0;0;0;1,21112e-05;-0,01309;-0,0115192;0;0,92215;0,796903;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2326;3923;9;56579;
13,2879;-0,107081;-2,091;294;104;1700;0;-0,138035;0,122982;-0,164389;-0,00691084;0,00616092;-0,00818141;-0,011112;-0,0146583;0,091;0,0248637;0,0485349;-0,178794;0;0;0;0;0;0;0;0;0;0;0;0;-0,222156;0,19749;2,18853;-0,113171;0,171517;-0,343183;0,0177488;-0,000726868;6,48615e-05;0,198901;-0,346587;0;0,574625;-0,0733536;3,4419;-3,99719e-06;-1,59888e-06;1,44698e-05;0;0;2,81256e-05;-0,01309;-0,0115192;0;0,92215;0,796903;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2326;3923;9;56579;
13,298;-0,107081;-2,091;294;104;1750;0;-0,138074;0,122987;-0,16741;-0,00830414;0,00740198;-0,00987075;-0,011112;-0,0146583;0,091;0,024903;0,0484697;-0,175803;0;0;0;0;0;0;0;0;0;0;0;0;-0,22869;0,203299;2,06055;-0,113171;0,171457;-0,343213;0,0177488;-0,000726868;6,48615e-05;0,198901;-0,346587;0;0,574628;-0,0722427;3,44186;-1,12434e-05;-4,49736e-06;4,07011e-05;-5,96118e-06;-2,34794e-06;-1,37736e-05;-0,01309;-0,0113446;0;0,92215;0,796903;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2326;3923;9;56579;
13,3078;-0,107081;-2,091;294;104;1800;0;-0,138074;0,122987;-0,16741;-0,00966072;0,00861033;-0,0115156;-0,011112;-0,0146583;0,091;0,024903;0,0484697;-0,175803;0;0;0;0;0;0;0;0;0;0;0;0;-0,235224;0,209107;1,93256;-0,113171;0,171457;-0,343213;0,0177488;-0,000726868;6,48615e-05;0,198901;-0,346587;0;0,575024;-0,0722925;3,43747;-1,96386e-05;-7,85529e-06;7,04479e-05;-1,71641e-05;-1,06677e-05;-0,000165245;-0,01309;-0,0113446;0;0,92215;0,796903;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2326;3923;9;56579;
13,3178;-0,107081;-2,091;294;104;1850;0;-0,138024;0,122992;-0,170503;-0,0110428;0,00984185;-0,0132228;-0,011112;-0,0146583;0,091;0,025033;0,0484054;-0,172798;0;0;0;0;0;0;0;0;0;0;0;0;-0,241758;0,214916;1,80458;-0,112991;0,171397;-0,343302;0,0177488;-0,000726868;6,48615e-05;0,198901;-0,346587;0;0,571705;-0,0711808;3,43743;-3,50448e-05;-1,40595e-05;0,000121811;-4,0368e-05;-3,67405e-05;-0,000597783;-0,0125664;-0,0111701;0;0,92215;0,796903;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2326;3923;9;56579;
13,3279;-0,107081;-2,091;294;104;1900;0;-0,137918;0,122814;-0,171734;-0,0124359;0,0110824;-0,0149575;-0,011112;-0,0146583;0,091;0,0252017;0,0482882;-0,171805;0;0;0;0;0;0;0;0;0;0;0;0;-0,248292;0,220724;1,67659;-0,112717;0,171102;-0,343539;0,0177488;-0,000726868;6,48615e-05;0,198901;-0,346587;0;0,565456;-0,0667792;3,43294;-5,60355e-05;-2,27008e-05;0,000175276;-8,38275e-05;-9,20992e-05;-0,00159276;-0,0115192;-0,010472;0;0,92215;0,796903;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2326;3923;9;56579;
13,3379;-0,107081;-2,091;294;104;1950;0;-0,137918;0,122814;-0,171734;-0,0138109;0,0123068;-0,0166697;-0,011112;-0,0146583;0,091;0,0252017;0,0482882;-0,171805;0;0;0;0;0;0;0;0;0;0;0;0;-0,254826;0,226533;1,54861;-0,112717;0,171102;-0,343539;0,0177488;-0,000726868;6,48615e-05;0,198901;-0,346587;0;0,565617;-0,0667982;3,43113;-7,66172e-05;-3,17918e-05;0,000228547;-9,41658e-05;-0,000163602;-0,00257277;-0,0115192;-0,010472;0;0,92215;0,796903;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2326;3923;9;56579;
13,3479;-0,107081;-2,091;294;104;2000;0;-0,137802;0,122701;-0,172923;-0,015186;0,0135313;-0,0183953;-0,011112;-0,0146583;0,091;0,02539;0,0482666;-0,170783;0;0;0;0;0;0;0;0;0;0;0;0;-0,26136;0,232341;1,42063;-0,112412;0,170967;-0,343706;0,0177488;-0,000726868;6,48615e-05;0,198901;-0,346587;0;0,557858;-0,0656854;3,43108;-9,76013e-05;-4,1441e-05;0,000284342;-6,85804e-05;-0,000242162;-0,00353873;-0,0102974;-0,0102974;0;0,92215;0,796903;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2326;3923;9;56579;
13,3579;-0,107081;-2,091;293;104;2050;0;-0,137513;0,122569;-0,172233;-0,016565;0,0147604;-0,0201224;-0,011112;-0,0146583;0,091;0,025708;0,0482653;-0,171737;0;0;0;0;0;0;0;0;0;0;0;0;-0,265606;0,23815;1,29264;-0,111805;0,170834;-0,34397;0,0177488;-0,000726868;6,48615e-05;0,198901;-0,346587;0;0,544698;-0,0645898;3,42933;-0,000121752;-5,33146e-05;0,000346473;-1,47411e-06;-0,000338981;-0,00467874;-0,00820305;-0,0101229;0;0,92215;0,796903;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2326;3923;9;56579;
13,3679;-0,107081;-2,091;293;104;2100;0;-0,137513;0,122569;-0,172233;-0,0179396;0,0159856;-0,0218441;-0,011112;-0,0146583;0,091;0,025708;0,0482653;-0,171737;0;0;0;0;0;0;0;0;0;0;0;0;-0,272085;0,243958;1,16466;-0,111805;0,170834;-0,34397;0,0177488;-0,000726868;6,48615e-05;0,198901;-0,346587;0;0,544616;-0,0645802;3,43028;-0,000144676;-6,50322e-05;0,000408561;9,33484e-05;-0,000437402;-0,00574977;-0,00820305;-0,0101229;0;0,92215;0,796903;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2326;3923;9;56579;
13,3779;-0,107081;-2,091;293;104;2150;0;-0,137257;0,122369;-0,169543;-0,0193127;0,0172098;-0,0235402;-0,011112;-0,0146583;0,091;0,0260015;0,048293;-0,17469;0;0;0;0;0;0;0;0;0;0;0;0;-0,278563;0,249767;1,03667;-0,111256;0,170662;-0,344233;0,0177488;-0,000726868;6,48615e-05;0,198901;-0,346587;0;0,531306;-0,0634672;3,43024;-0,000167068;-7,68809e-05;0,000472123;0,000208551;-0,000539566;-0,0067957;-0,00610865;-0,00994838;0;0,92215;0,796903;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2326;3923;9;56579;
13,3878;-0,107081;-2,091;293;103;2200;0;-0,137156;0,121987;-0,166869;-0,0206736;0,0184201;-0,0251959;-0,011112;-0,0146583;0,091;0,0262128;0,0482455;-0,177677;0;0;0;0;0;0;0;0;0;0;0;0;-0,285041;0,25312;0,908689;-0,110943;0,170233;-0,344547;0,0177488;-0,000726868;6,48615e-05;0,198901;-0,346587;0;0,519896;-0,058978;3,43407;-0,000189311;-8,8755e-05;0,000536227;0,000327124;-0,000644671;-0,00781767;-0,00436332;-0,00925025;0;0,92215;0,796903;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2326;3923;9;56579;
13,3979;-0,107081;-2,091;293;103;2250;0;-0,137156;0,121987;-0,166869;-0,0220576;0,0196511;-0,0268797;-0,011112;-0,0146583;0,091;0,0262128;0,0482455;-0,177677;0;0;0;0;0;0;0;0;0;0;0;0;-0,291519;0,258872;0,780705;-0,110943;0,170233;-0,344547;0,0177488;-0,000726868;6,48615e-05;0,198901;-0,346587;0;0,519586;-0,0589428;3,43788;-0,000211314;-0,000100597;0,000601651;0,000448602;-0,000752321;-0,00876204;-0,00436332;-0,00925025;0;0,92215;0,796903;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2326;3923;9;56579;
13,408;-0,107081;-2,091;293;103;2300;0;-0,137322;0,121547;-0,162007;-0,0234378;0,0208728;-0,0285081;-0,011112;-0,0146583;0,091;0,0261811;0,0482571;-0,182688;0;0;0;0;0;0;0;0;0;0;0;0;-0,297997;0,264625;0,65272;-0,111141;0,169804;-0,344695;0,0177488;-0,000726868;6,48615e-05;0,198901;-0,346587;0;0,516263;-0,0556069;3,43784;-0,000233071;-0,000112396;0,000667866;0,000572852;-0,000862421;-0,00968863;-0,00383972;-0,00872665;0;0,92215;0,796903;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2326;3923;9;56579;
13,4179;-0,21416;-2,094;243;153;2350;0;-0,0668174;0,188896;-0,153971;-0,0240975;0,0227377;-0,0300282;-0,022224;-0,0134398;0,094;-0,0304166;-0,00931098;-0,189969;0;0;0;0;0;0;0;0;0;0;0;0;-0,173286;0,401466;0,524736;-0,097234;0,179585;-0,34394;0,035355;-0,000661942;0,000118134;0,198104;-0,345694;0;0,514592;-0,0499916;3,4448;-0,000365992;-0,000112083;0,000766932;-9,98372e-05;-0,00107611;-0,0105955;-0,00366519;-0,00785398;0;0,543899;0,517476;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2321;3914;9;56579;
13,4279;-0,21416;-2,094;233;160;2400;0;-0,0668174;0,188896;-0,153971;-0,0247711;0,0246418;-0,0315803;-0,022224;-0,0134398;0,094;-0,0304166;-0,00931098;-0,189969;0;0;0;0;0;0;0;0;0;0;0;0;-0,150165;0,428736;0,396751;-0,097234;0,179585;-0,34394;0,035355;-0,000661942;0,000118134;0,198104;-0,345694;0;0,51366;-0,049901;3,45634;-0,000498792;-0,000111764;0,000868494;-0,000769957;-0,00129267;-0,0114072;-0,00366519;-0,00785398;0;0,543899;0,517476;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2321;3914;9;56579;
13,4379;-0,21416;-2,094;234;160;2450;0;-0,0674064;0,188427;-0,145201;-0,0254455;0,026527;-0,033033;-0,022224;-0,0134398;0,094;-0,0304136;-0,00958187;-0,198958;0;0;0;0;0;0;0;0;0;0;0;0;-0,15603;0,437668;0,268767;-0,09782;0,178846;-0,344159;0,035355;-0,000661942;0,000118134;0,198104;-0,345694;0;0,513663;-0,042139;3,4563;-0,000631057;-0,000111416;0,000970642;-0,00143578;-0,00151126;-0,0122407;-0,00366519;-0,00663225;0;0,543899;0,517476;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2321;3914;9;56579;
13,4479;-0,21416;-2,094;234;159;2500;0;-0,0681493;0,187743;-0,131639;-0,0261251;0,0283994;-0,0343458;-0,022224;-0,0134398;0,094;-0,0303799;-0,0101016;-0,212941;0;0;0;0;0;0;0;0;0;0;0;0;-0,159214;0,443814;0,140783;-0,0985292;0,177641;-0,34458;0,035355;-0,000661942;0,000118134;0,198104;-0,345694;0;0,511542;-0,0276682;3,46889;-0,000763347;-0,000111053;0,00107633;-0,00210009;-0,00173261;-0,0131;-0,00349066;-0,00436332;0;0,543899;0,517476;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2321;3914;9;56579;
13,4579;-0,21416;-2,094;234;159;2550;0;-0,0681493;0,187743;-0,131639;-0,0268051;0,0302727;-0,0356593;-0,022224;-0,0134398;0,094;-0,0303799;-0,0101016;-0,212941;0;0;0;0;0;0;0;0;0;0;0;0;-0,162399;0,45269;0,0127984;-0,0985292;0,177641;-0,34458;0,035355;-0,000661942;0,000118134;0,198104;-0,345694;0;0,509969;-0,0275831;3,48839;-0,000743714;-0,000117974;0,00115658;-0,00195966;-0,00185685;-0,0138269;-0,00349066;-0,00436332;0;0,543899;0,517476;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2321;3914;9;56579;
13,4679;-0,21416;-2,094;235;159;2600;0;-0,0688624;0,187098;-0,120134;-0,0274946;0,0321461;-0,0368622;-0,022224;-0,0134398;0,094;-0,0301339;-0,010699;-0,22495;0;0;0;0;0;0;0;0;0;0;0;0;-0,168487;0,461566;-0,115186;-0,0989964;0,176399;-0,345084;0,035355;-0,000661942;0,000118134;0,198104;-0,345694;0;0,503373;-0,01324;3,48836;-0,00072339;-0,000124939;0,00123745;-0,00181559;-0,00198329;-0,0146073;-0,00244346;-0,0020944;0;0,543899;0,517476;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2321;3914;9;56579;
13,4779;-0,21416;-2,094;235;159;2627;0;-0,0688624;0,187098;-0,120134;-0,0281847;0,034021;-0,0380661;-0,022224;-0,0134398;0,094;-0,0301339;-0,010699;-0,22495;0;0;0;0;0;0;0;0;0;0;0;0;-0,170237;0,466359;-0,184297;-0,0989964;0,176399;-0,345084;0,035355;-0,000661942;0,000118134;0,198104;-0,345694;0;0,502056;-0,0132054;3,50489;-0,000702421;-0,000131912;0,00132327;-0,00168127;-0,00212448;-0,015231;-0,00244346;-0,0020944;0;0,543899;0,517476;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2321;3914;9;56579;
13,4878;-0,21416;-2,094;236;158;2614;0;-0,0694819;0,186538;-0,0986371;-0,0288709;0,0358632;-0,0390402;-0,022224;-0,0134398;0,094;-0,0296175;-0,0112663;-0,246992;0;0;0;0;0;0;0;0;0;0;0;0;-0,172314;0,461137;-0,151022;-0,0990994;0,175271;-0,345629;0,035355;-0,000661942;0,000118134;0,198104;-0,345694;0;0,488894;-0,00110045;3,50486;-0,000680766;-0,00013911;0,00141721;-0,00155856;-0,00228421;-0,0158722;-0,000349066;-0,000174533;0;0,543899;0,517476;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2321;3914;9;56579;
13,4979;-0,21416;-2,094;236;158;2604;0;-0,0704065;0,185939;-0,0812031;-0,0295788;0,0377329;-0,0398567;-0,022224;-0,0134398;0,094;-0,0287658;-0,0119574;-0,265056;0;0;0;0;0;0;0;0;0;0;0;0;-0,171655;0,459373;-0,125425;-0,0991723;0,173982;-0,346259;0,035355;-0,000661942;0,000118134;0,198104;-0,345694;0;0,467933;0,0109506;3,53579;-0,000659429;-0,000146625;0,00151209;-0,00144886;-0,00246239;-0,0166283;0,00261799;0,00174533;0;0,543899;0,517476;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2321;3914;9;56579;
13,5079;-0,21416;-2,094;236;158;2604;0;-0,0704065;0,185939;-0,0812031;-0,0302866;0,0396019;-0,040673;-0,022224;-0,0134398;0,094;-0,0287658;-0,0119574;-0,265056;0;0;0;0;0;0;0;0;0;0;0;0;-0,171655;0,459373;-0,125425;-0,0991723;0,173982;-0,346259;0,035355;-0,000661942;0,000118134;0,198104;-0,345694;0;0,466063;0,0109068;3,56088;-0,000639205;-0,000155077;0,00161334;-0,00136611;-0,00267106;-0,0171976;0,00261799;0,00174533;0;0,543899;0,517476;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2321;3914;9;56579;
13,5178;-0,21416;-2,094;237;157;2579;0;-0,0715975;0,185502;-0,0396618;-0,0309981;0,0414454;-0,0410671;-0,022224;-0,0134398;0,094;-0,0281563;-0,0128001;-0,307071;0;0;0;0;0;0;0;0;0;0;0;0;-0,172888;0,452088;-0,0614325;-0,0997538;0,172701;-0,346732;0,035355;-0,000661942;0,000118134;0,198104;-0,345694;0;0,457363;0,0229043;3,56086;-0,000619226;-0,000163704;0,00171546;-0,00128686;-0,00288746;-0,0181227;0,00401426;0,00366519;0;0,543899;0,517476;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2321;3914;9;56579;
13,5279;-0,21416;-2,094;239;157;2560;0;-0,0729839;0,185102;-0,00908551;-0,0317354;0,0433155;-0,0411589;-0,022224;-0,0134398;0,094;-0,0279517;-0,0138805;-0,338039;0;0;0;0;0;0;0;0;0;0;0;0;-0,177334;0,448758;-0,0127984;-0,100936;0,171222;-0,347124;0,035355;-0,000661942;0,000118134;0,198104;-0,345694;0;0,452986;0,0367281;3,62066;-0,000599225;-0,000172429;0,00182986;-0,00120498;-0,00310881;-0,0190748;0,00401426;0,00593412;0;0,543899;0,517476;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2321;3914;9;56579;
13,538;-0,21416;-2,094;239;157;2560;0;-0,0729839;0,185102;-0,00908551;-0,032467;0,0451708;-0,04125;-0,022224;-0,0134398;0,094;-0,0279517;-0,0138805;-0,338039;0;0;0;0;0;0;0;0;0;0;0;0;-0,177334;0,448758;-0,0127984;-0,100936;0,171222;-0,347124;0,035355;-0,000661942;0,000118134;0,198104;-0,345694;0;0,449764;0,0364668;3,66468;-0,000579347;-0,000181156;0,00195373;-0,00112169;-0,00333287;-0,0197868;0,00401426;0,00593412;0;0,543899;0,517476;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2321;3914;9;56579;
13,5478;-0,21416;-2,094;240;157;2536;0;-0,0744715;0,184901;0,0314273;-0,0331994;0,0469893;-0,0409409;-0,022224;-0,0134398;0,094;-0,0277014;-0,0153254;-0,378997;0;0;0;0;0;0;0;0;0;0;0;0;-0,178504;0,44455;0,0486341;-0,102173;0,169576;-0,34757;0,035355;-0,000661942;0,000118134;0,198104;-0,345694;0;0,449764;0,0525548;3,66468;-0,000559548;-0,000189904;0,00207818;-0,00103693;-0,00355911;-0,0208678;0,00401426;0,00855211;0;0,543899;0,517476;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2321;3914;9;56579;
13,5579;-0,21416;-2,094;241;157;2504;0;-0,07607;0,185065;0,0848489;-0,033969;0,0488616;-0,0400825;-0,022224;-0,0134398;0,094;-0,0272441;-0,0172859;-0,432953;0;0;0;0;0;0;0;0;0;0;0;0;-0,179048;0,438941;0,130544;-0,103314;0,16778;-0,348104;0,035355;-0,000661942;0,000118134;0,198104;-0,345694;0;0,443375;0,0701155;3,72302;-0,000539713;-0,000198724;0,00222475;-0,000950327;-0,00378774;-0,0220446;0,00436332;0,0115192;0;0,543899;0,517476;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2321;3914;9;56579;
13,5679;-0,21416;-2,094;241;157;2504;0;-0,07607;0,185065;0,0848489;-0,0347282;0,0507088;-0,0392356;-0,022224;-0,0134398;0,094;-0,0272441;-0,0172859;-0,432953;0;0;0;0;0;0;0;0;0;0;0;0;-0,179048;0,438941;0,130544;-0,103314;0,16778;-0,348104;0,035355;-0,000661942;0,000118134;0,198104;-0,345694;0;0,437771;0,0692292;3,79996;-0,000520022;-0,000207504;0,00238622;-0,000863568;-0,00401574;-0,0228976;0,00436332;0,0115192;0;0,543899;0,517476;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2321;3914;9;56579;
13,5779;-0,21416;-2,094;243;157;2470;0;-0,0777159;0,185582;0,14229;-0,0355064;0,052567;-0,0378109;-0,022224;-0,0134398;0,094;-0,0270649;-0,0197245;-0,490876;0;0;0;0;0;0;0;0;0;0;0;0;-0,182135;0,432981;0,217573;-0,104781;0,165857;-0,348586;0,035355;-0,000661942;0,000118134;0,198104;-0,345694;0;0,439862;0,0881084;3,79998;-0,000500419;-0,000216191;0,00254673;-0,000776435;-0,00424153;-0,024347;0,00401426;0,0146608;0;0,543899;0,517476;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2321;3914;9;56579;
13,5879;-0,321381;-2,104;250;173;2435;0;-0,0862408;0,204702;0,198938;-0,0363693;0,0546152;-0,0358203;-0,033336;-0,00428288;0,104;-0,0057748;-0,0296357;-0,546624;0;0;0;0;0;0;0;0;0;0;0;0;-0,198591;0,470267;0,307162;-0,0920156;0,175066;-0,347685;0,0526125;-0,000208604;5,58677e-05;0,196449;-0,344441;0;0,432775;0,0951705;3,88272;-0,000592123;-0,000133168;0,00282746;-0,000588617;-0,00466648;-0,0259629;0,00418879;0,016057;0;0,127776;0,127429;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2315;3904;9;56579;
13,598;-0,321381;-2,104;250;173;2435;0;-0,0862408;0,204702;0,198938;-0,0372375;0,056676;-0,0338176;-0,033336;-0,00428288;0,104;-0,0057748;-0,0296357;-0,546624;0;0;0;0;0;0;0;0;0;0;0;0;-0,198591;0,470267;0,307162;-0,0920156;0,175066;-0,347685;0,0526125;-0,000208604;5,58677e-05;0,196449;-0,344441;0;0,426816;0,0938601;3,96433;-0,0006837;-5,02738e-05;0,0031344;-0,000400399;-0,00509004;-0,0270463;0,00418879;0,016057;0;0,127776;0,127429;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2315;3904;9;56579;
13,6078;-0,321381;-2,104;252;174;2407;0;-0,088427;0,205032;0,245578;-0,0381074;0,0586929;-0,0314018;-0,033336;-0,00428288;0,104;-0,00467719;-0,0311825;-0,593584;0;0;0;0;0;0;0;0;0;0;0;0;-0,201684;0,467541;0,378834;-0,0931041;0,17385;-0,348006;0,0526125;-0,000208604;5,58677e-05;0,196449;-0,344441;0;0,419689;0,101;3,96437;-0,000775407;3,27558e-05;0,00343894;-0,000211908;-0,00551002;-0,0286219;0,00541052;0,0172788;0;0,127776;0,127429;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2315;3904;9;56579;
13,6178;-0,321381;-2,104;254;174;2376;0;-0,09169;0,205728;0,297822;-0,0390259;0,0607538;-0,0284182;-0,033336;-0,00428288;0,104;-0,00214552;-0,0336442;-0,646508;0;0;0;0;0;0;0;0;0;0;0;0;-0,204394;0,46152;0,458184;-0,0938355;0,172083;-0,348686;0,0526125;-0,000208604;5,58677e-05;0,196449;-0,344441;0;0,396755;0,112947;4,03159;-0,000867583;0,000116224;0,00377307;-2,14493e-05;-0,00593037;-0,0301774;0,00855211;0,0195477;0;0,127776;0,127429;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2315;3904;9;56579;
13,6279;-0,321381;-2,104;254;174;2376;0;-0,09169;0,205728;0,297822;-0,0399438;0,0628132;-0,0254371;-0,033336;-0,00428288;0,104;-0,00214552;-0,0336442;-0,646508;0;0;0;0;0;0;0;0;0;0;0;0;-0,204394;0,46152;0,458184;-0,0938355;0,172083;-0,348686;0,0526125;-0,000208604;5,58677e-05;0,196449;-0,344441;0;0,391586;0,111476;4,10688;-0,000852857;0,000117413;0,00403212;6,81988e-05;-0,00614754;-0,0311779;0,00855211;0,0195477;0;0,127776;0,127429;-850;850;-600;1700;-0;0;-10;-0;0;-0;250;1,2;0,4;177;-1,2;-1;2555;0,07;2315;3904;9;56579;
