time 	e1	e2	e1Ori	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x_pred	y_pred	z_pred	dxr_pred	dyr_pred	dzr_pred	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	x	y	z	dx	dy	dz	ux	uy	uz	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	err_sti_x	err_sti_y	err_sti_z	err_sti_dx	err_sti_dy	err_sti_dz	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel	var	ampli
8.6051	-0.817207	-0.078321	-0.817207	-12	171	1950	-93	0.168782	0.158791	0.0438795	0.0132444	0.00960404	0.00625639	-3.19014	0.046236	0.078321	-0.0246828	-0.0159985	-0.0545811	-0.0252083	-0.0143337	-0.0545812	-0.0252083	-0.22132	0.124961	-3.18962	0.0506654	0.0759161	-0.02572	-0.221436	0.120224	0.385458	0.281775	1.82871	0.1441	0.142793	-0.0107016	0.10909	0.0398371	-0.0271293	0.160189	-0.0107736	-0	0.509198	0.188547	3.73996	0	0	0	0	0	0	-0.00977384	0.0310669	-0.0358749	-0.0800685	-0.0441792	-1080	1080	-580	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	170	-1.2	-1	2555	0.070.750.8
8.61504	-0.817207	-0.078321	-0.817207	-12	171	2000	-93	0.168785	0.158873	0.043977	0.0149225	0.0111836	0.00669361	-3.19014	0.046236	0.078321	-0.0246828	-0.0159985	-0.0545811	-0.0252083	-0.0143337	-0.0545812	-0.0252083	-0.22132	0.124961	-3.18962	0.0506654	0.0759161	-0.02572	-0.221436	0.120224	0.385458	0.281775	1.82871	0.144102	0.142874	-0.0106041	0.10909	0.0398371	-0.0271293	0.160189	-0.0107736	-0	0.51025	0.191722	3.74001	0	0	0	0	0	0	-0.00994838	0.0315905	-0.0358749	-0.0800685	-0.0441792	-1080	1080	-580	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	170	-1.2	-1	2555	0.070.750.8
8.61768	-0.843437	-0.0736629	-0.843437	-19	121	2050	-61	0.174955	0.0824053	-0.0103204	0.0153842	0.011401	0.00666638	-3.19159	0.0821733	0.0736629	-0.0246782	0.0539742	0.000288186	-0.0225639	0.0556663	0.000287978	-0.0225639	0.389356	0.000287978	-3.19005	0.0588814	0.0751653	-0.02572	0.388175	-0.0262245	0.442216	0.260172	1.31779	0.150277	0.13638	-0.0100322	0.110476	0.0447283	-0.0314379	0.15718	-0.0100317	-0	0.510238	0.191717	3.74015	0	0	0	0	0	0	-0.00994838	0.0315905	-0.0386024	-0.0915617	-0.0529345	-1080	1080	-580	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	170	-1.2	-1	2555	0.070.750.8
8.62507	-0.843437	-0.0736629	-0.843437	-19	89	2100	-61	0.17496	0.0826026	-0.0101072	0.0166768	0.0120113	0.00659171	-3.19159	0.0821733	0.0736629	-0.0246782	0.0539742	0.000288186	-0.0225639	0.0556663	0.000287978	-0.0225639	0.389356	0.000287978	-3.19005	0.0588814	0.0751653	-0.02572	0.388175	-0.0262245	0.442216	0.260172	1.31779	0.150282	0.136577	-0.009819	0.110476	0.0447283	-0.0314379	0.15718	-0.0100317	-0	0.518732	0.20161	3.66454	0	0	0	0	0	0	-0.0102974	0.0328122	-0.0386024	-0.0915617	-0.0529345	-1080	1080	-580	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	170	-1.2	-1	2555	0.070.750.8
8.63515	-0.843437	-0.0736629	-0.843437	-19	89	2150	-61	0.174963	0.0827434	-0.00996612	0.0184408	0.0128455	0.00649123	-3.19159	0.0821733	0.0736629	-0.0246782	0.0539742	0.000288186	-0.0225639	0.0556663	0.000287978	-0.0225639	0.389356	0.000287978	-3.19005	0.0588814	0.0751653	-0.02572	0.388175	-0.0262245	0.442216	0.260172	1.31779	0.150285	0.136718	-0.00967794	0.110476	0.0447283	-0.0314379	0.15718	-0.0100317	-0	0.519776	0.20696	3.66483	0	0	0	0	0	0	-0.010472	0.0336849	-0.0386024	-0.0915617	-0.0529345	-1080	1080	-580	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	170	-1.2	-1	2555	0.070.750.8
8.64505	-0.843437	-0.0736629	-0.843437	-19	89	2200	-61	0.174965	0.0828278	-0.009871	0.0201736	0.0136658	0.00639347	-3.19159	0.0821733	0.0736629	-0.0246782	0.0539742	0.000288186	-0.0225639	0.0556663	0.000287978	-0.0225639	0.389356	0.000287978	-3.19005	0.0588814	0.0751653	-0.02572	0.388175	-0.0262245	0.442216	0.260172	1.31779	0.150287	0.136802	-0.00958281	0.110476	0.0447283	-0.0314379	0.15718	-0.0100317	-0	0.520828	0.210169	3.66503	0	0	0	0	0	0	-0.0106465	0.0342085	-0.0386024	-0.0915617	-0.0529345	-1080	1080	-580	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	170	-1.2	-1	2555	0.070.750.8
8.65504	-0.843437	-0.0736629	-0.843437	-19	89	2250	-61	0.174968	0.0829403	-0.0097529	0.0219212	0.0144942	0.00629605	-3.19159	0.0821733	0.0736629	-0.0246782	0.0539742	0.000288186	-0.0225639	0.0556663	0.000287978	-0.0225639	0.389356	0.000287978	-3.19005	0.0588814	0.0751653	-0.02572	0.388175	-0.0262245	0.442216	0.260172	1.31779	0.150289	0.136915	-0.00946471	0.110476	0.0447283	-0.0314379	0.15718	-0.0100317	-0	0.521885	0.214452	3.66516	0	0	0	0	0	0	-0.010821	0.0349066	-0.0386024	-0.0915617	-0.0529345	-1080	1080	-580	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	170	-1.2	-1	2555	0.070.750.8
8.65978	-0.838383	-0.0736347	-0.838383	-7	139	2300	-79	0.164308	0.156279	-0.0414325	0.0227009	0.0152358	0.00609946	-3.19594	0.0583775	0.0736347	-0.0175331	-0.0156221	0.0313842	-0.0180952	-0.0143337	0.0313841	-0.0180952	-0.0219913	0.0313841	-3.19368	0.060689	0.0751653	-0.02572	-0.0258757	-0.0220982	0.467069	0.339217	0.681089	0.146774	0.140657	-0.0100483	0.110734	0.0411188	-0.0287278	0.158496	-0.0100476	-0	0.521872	0.214446	3.66532	0	0	0	0	0	0	-0.010821	0.0349066	-0.0386619	-0.083852	-0.0451748	-1080	1080	-580	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	170	-1.2	-1	2555	0.070.750.8
8.66504	-0.838383	-0.0736347	-0.838383	-7	169	2350	-79	0.16431	0.156362	-0.041336	0.0235651	0.0160582	0.00588203	-3.19594	0.0583775	0.0736347	-0.0175331	-0.0156221	0.0313842	-0.0180952	-0.0143337	0.0313841	-0.0180952	-0.0219913	0.0313841	-3.19368	0.060689	0.0751653	-0.02572	-0.0258757	-0.0220982	0.467069	0.339217	0.681089	0.146777	0.14074	-0.00995179	0.110734	0.0411188	-0.0287278	0.158496	-0.0100476	-0	0.526696	0.219225	3.62119	0	0	0	0	0	0	-0.0109956	0.0354302	-0.0386619	-0.083852	-0.0451748	-1080	1080	-580	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	170	-1.2	-1	2555	0.070.750.8
8.67507	-0.838383	-0.0736347	-0.838383	-7	169	2400	-79	0.164313	0.1565	-0.0411922	0.025212	0.0176268	0.00546916	-3.19594	0.0583775	0.0736347	-0.0175331	-0.0156221	0.0313842	-0.0180952	-0.0143337	0.0313841	-0.0180952	-0.0219913	0.0313841	-3.19368	0.060689	0.0751653	-0.02572	-0.0258757	-0.0220982	0.467069	0.339217	0.681089	0.14678	0.140878	-0.00980795	0.110734	0.0411188	-0.0287278	0.158496	-0.0100476	-0	0.527761	0.224617	3.62132	0	0	0	0	0	0	-0.0111701	0.0363028	-0.0386619	-0.083852	-0.0451748	-1080	1080	-580	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	170	-1.2	-1	2555	0.070.750.8
