time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
7,83513;0,168845;0,0468767;100;100;1500;100;-0,0973256;0,148676;0,0391926;-0,00064556;0,00098617;0,000259964;-2,1288;-0,252019;0,0775177;0,00210667;0,0179149;0,0167621;0,00210667;0,0179149;0,0167621;0,00210667;0,0179149;0,0167621;-0,0971618;0,164045;0,0604064;-0,0258044;-0,0713574;-0,0126416;0,176686;0,00740048;0,0530059;-0,0115192;0,0376991;0,00977865;0,117837;0,107848;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,83843;0,168845;0,0468767;200;126;1600;182;-0,0973256;0,148669;0,0392185;-0,000967319;0,00147767;0,000389621;-2,1288;-0,252019;0,0775177;0,00210667;0,0179149;0,0167621;0,00210667;0,0179149;0,0167621;0,00210667;0,0179149;0,0167621;-0,0971618;0,164045;0,0604064;-0,0258044;-0,0713574;-0,0126416;0,176686;0,00740048;0,0530059;-0,0115192;0,0375246;0,00977865;0,117837;0,107848;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,84561;0,168829;0,0467528;259;128;1700;180;-0,0972199;0,150735;0,056181;-0,00166487;0,00255919;0,000792719;-2,12876;-0,252235;0,0775766;0,00210667;0,0164572;-0,000316091;0,00210667;0,0164572;-0,000316091;0,00210667;0,0164572;-0,000316091;-0,0974203;0,16391;0,0603563;-0,025786;-0,0716343;-0,0126748;0,176585;0,00738095;0,0529754;-0,0115192;0,0375246;0,0108236;0,117939;0,106911;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,84847;0,168829;0,0467528;259;128;1800;180;-0,0972307;0,150734;0,056164;-0,00194305;0,00299044;0,000953405;-2,12876;-0,252235;0,0775766;0,00210667;0,0164572;-0,000316091;0,00210667;0,0164572;-0,000316091;0,00210667;0,0164572;-0,000316091;-0,0974203;0,16391;0,0603563;-0,025786;-0,0716343;-0,0126748;0,176585;0,00738095;0,0529754;-0,0113446;0,0375246;0,0108236;0,117939;0,106911;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,85844;0,168829;0,0467528;259;128;1900;180;-0,0972414;0,150734;0,0561471;-0,00291274;0,00449356;0,0015133;-2,12876;-0,252235;0,0775766;0,00210667;0,0164572;-0,000316091;0,00210667;0,0164572;-0,000316091;0,00210667;0,0164572;-0,000316091;-0,0974203;0,16391;0,0603563;-0,025786;-0,0716343;-0,0126748;0,176585;0,00738095;0,0529754;-0,0111701;0,0375246;0,0108236;0,117939;0,106911;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,86848;0,168829;0,0467528;259;128;2000;180;-0,0972522;0,150733;0,0561301;-0,00388905;0,00600677;0,00207679;-2,12876;-0,252235;0,0775766;0,00210667;0,0164572;-0,000316091;0,00210667;0,0164572;-0,000316091;0,00210667;0,0164572;-0,000316091;-0,0974203;0,16391;0,0603563;-0,025786;-0,0716343;-0,0126748;0,176585;0,00738095;0,0529754;-0,0109956;0,0375246;0,0108236;0,117939;0,106911;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,87844;0,168829;0,0467528;259;128;2100;180;-0,097263;0,150732;0,0561131;-0,00485799;0,00750836;0,00263579;-2,12876;-0,252235;0,0775766;0,00210667;0,0164572;-0,000316091;0,00210667;0,0164572;-0,000316091;0,00210667;0,0164572;-0,000316091;-0,0974203;0,16391;0,0603563;-0,025786;-0,0716343;-0,0126748;0,176585;0,00738095;0,0529754;-0,010821;0,0375246;0,0108236;0,117939;0,106911;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,8794;0,168829;0,0467528;256;139;2200;179;-0,0935746;0,164467;0,0555576;-0,0049481;0,00766674;0,00268929;-2,12876;-0,252235;0,0775766;-0,00141993;0,00268018;-0,000316091;-0,00141993;0,00268018;-0,000316091;-0,00141993;0,00268018;-0,000316091;-0,0974203;0,16391;0,0603563;-0,025786;-0,0716343;-0,0126748;0,176585;0,00738095;0,0529754;-0,010821;0,0375246;0,010904;0,117939;0,106831;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,88842;0,168829;0,0467528;256;139;2300;179;-0,0935746;0,164467;0,0555576;-0,00579214;0,00915023;0,00319042;-2,12876;-0,252235;0,0775766;-0,00141993;0,00268018;-0,000316091;-0,00141993;0,00268018;-0,000316091;-0,00141993;0,00268018;-0,000316091;-0,0974203;0,16391;0,0603563;-0,025786;-0,0716343;-0,0126748;0,176585;0,00738095;0,0529754;-0,010821;0,0375246;0,010904;0,117939;0,106831;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,89856;0,168829;0,0467528;256;140;2400;179;-0,0935854;0,164466;0,0555413;-0,00674063;0,0108171;0,00375333;-2,12876;-0,252235;0,0775766;-0,00141993;0,00268018;-0,000316091;-0,00141993;0,00268018;-0,000316091;-0,00141993;0,00268018;-0,000316091;-0,0974203;0,16391;0,0603563;-0,025786;-0,0716343;-0,0126748;0,176585;0,00738095;0,0529754;-0,0106465;0,0375246;0,010904;0,117939;0,106831;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,90844;0,168829;0,0467528;256;140;2500;179;-0,0935854;0,164466;0,0555413;-0,00766516;0,0124419;0,00430203;-2,12876;-0,252235;0,0775766;-0,00141993;0,00268018;-0,000316091;-0,00141993;0,00268018;-0,000316091;-0,00141993;0,00268018;-0,000316091;-0,0974203;0,16391;0,0603563;-0,025786;-0,0716343;-0,0126748;0,176585;0,00738095;0,0529754;-0,0106465;0,0375246;0,010904;0,117939;0,106831;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,91208;0,168841;0,0477916;256;128;2531;179;-0,0935754;0,151003;0,0562199;-0,00800615;0,0129921;0,00450689;-2,12876;-0,252145;0,0765649;-0,00141993;0,016189;-0,000316091;-0,00141993;0,016189;-0,000316091;-0,00141993;0,016189;-0,000316091;-0,0973159;0,163908;0,0605295;-0,0257929;-0,071523;-0,0127085;0,176616;0,0075446;0,0529849;-0,0106465;0,0375246;0,0112471;0,117897;0,106448;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,9185;0,168841;0,0477916;256;128;2531;179;-0,0936293;0,15104;0,0560329;-0,00860706;0,0139615;0,00486651;-2,12876;-0,252145;0,0765649;-0,00141993;0,016189;-0,000316091;-0,00141993;0,016189;-0,000316091;-0,00141993;0,016189;-0,000316091;-0,0973159;0,163908;0,0605295;-0,0257929;-0,071523;-0,0127085;0,176616;0,0075446;0,0529849;-0,00977384;0,0382227;0,0112471;0,117897;0,106448;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,92848;0,168841;0,0477916;256;128;2532;179;-0,0937155;0,151103;0,0557176;-0,00954225;0,0154693;0,00542252;-2,12876;-0,252145;0,0765649;-0,00141993;0,016189;-0,000316091;-0,00141993;0,016189;-0,000316091;-0,00141993;0,016189;-0,000316091;-0,0973159;0,163908;0,0605295;-0,0257929;-0,071523;-0,0127085;0,176616;0,0075446;0,0529849;-0,00837758;0,0394444;0,0112471;0,117897;0,106448;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,93851;0,168841;0,0477916;256;128;2532;179;-0,0938122;0,151184;0,055333;-0,0104835;0,0169862;0,00597767;-2,12876;-0,252145;0,0765649;-0,00141993;0,016189;-0,000316091;-0,00141993;0,016189;-0,000316091;-0,00141993;0,016189;-0,000316091;-0,0973159;0,163908;0,0605295;-0,0257929;-0,071523;-0,0127085;0,176616;0,0075446;0,0529849;-0,00680678;0,0410152;0,0112471;0,117897;0,106448;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,94751;0,168847;0,0477916;262;139;2540;178;-0,100347;0,164099;0,0385991;-0,0113866;0,0184631;0,00632506;-2,12874;-0,252145;0,0765649;0,00516822;0,00268018;0,0159171;0,00516822;0,00268018;0,0159171;0,00516822;0,00268018;0,0159171;-0,0973267;0,163902;0,0605283;-0,0257932;-0,0715335;-0,0127104;0,176612;0,00754459;0,0529837;-0,00680678;0,0410152;0,0113836;0,117898;0,106314;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,94849;0,168847;0,0477916;262;139;2540;178;-0,100434;0,164164;0,0380914;-0,0114845;0,0186231;0,0063622;-2,12874;-0,252145;0,0765649;0,00516822;0,00268018;0,0159171;0,00516822;0,00268018;0,0159171;0,00516822;0,00268018;0,0159171;-0,0973267;0,163902;0,0605283;-0,0257932;-0,0715335;-0,0127104;0,176612;0,00754459;0,0529837;-0,00488692;0,0429351;0,0113836;0,117898;0,106314;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,95854;0,168847;0,0477916;262;139;2541;178;-0,100473;0,1642;0,0378319;-0,0124945;0,0202737;0,00674249;-2,12874;-0,252145;0,0765649;0,00516822;0,00268018;0,0159171;0,00516822;0,00268018;0,0159171;0,00516822;0,00268018;0,0159171;-0,0973267;0,163902;0,0605283;-0,0257932;-0,0715335;-0,0127104;0,176612;0,00754459;0,0529837;-0,00401426;0,0439823;0,0113836;0,117898;0,106314;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
