time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
8.03293	1.00481	-0.105795	100	37	1500	100	0.0423276	0.0436771	-0.00246522	0.000309033	0.000318886	-1.79986e-05	-2.14103	-0.260616	0.105795	-0.00137749	-0.0152329	-0.00232682	-0.00137749	-0.0152329	-0.00232682	-0.00137749	-0.0152329	-0.00232682	0.0409277	0.0285229	-0.00337206	0.00282912	0.0380986	0.0319015	-0.00337869	-0.00337206	0	-0.0331613	0.000349066	0.00183746	0.121129	0.119008	-850	850	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.05	177	-1.2	-1	2550	0.07
8.03557	1.00481	-0.105795	141	37	1600	200	0.042328	0.0436775	-0.00245021	0.000420652	0.000434064	-2.44597e-05	-2.14103	-0.260616	0.105795	-0.00137749	-0.0152329	-0.00232682	-0.00137749	-0.0152329	-0.00232682	-0.00137749	-0.0152329	-0.00232682	0.0409277	0.0285229	-0.00337206	0.00282912	0.0380986	0.0319015	-0.00337869	-0.00337206	0	-0.0329867	0.000174533	0.00183746	0.121129	0.119008	-850	850	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.05	177	-1.2	-1	2550	0.07
8.04401	1.00392	-0.105711	140	9	1700	203	0.0425239	0.0117168	0.00511719	0.000779596	0.000532965	1.87344e-05	-2.14103	-0.260061	0.105711	-0.00137749	0.0167253	-0.00988951	-0.00137749	0.0167253	-0.00988951	-0.00137749	0.0167253	-0.00988951	0.0409344	0.0285135	-0.00337059	0.00282117	0.0381132	0.0318856	-0.00337217	-0.00337059	0	-0.0329867	0.000174533	0.00170741	0.120873	0.118884	-850	850	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.05	177	-1.2	-1	2550	0.07
8.04561	1.00392	-0.105711	140	9	1800	203	0.0425239	0.011715	0.00512128	0.00084738	0.000551639	2.68977e-05	-2.14103	-0.260061	0.105711	-0.00137749	0.0167253	-0.00988951	-0.00137749	0.0167253	-0.00988951	-0.00137749	0.0167253	-0.00988951	0.0409344	0.0285135	-0.00337059	0.00282117	0.0381132	0.0318856	-0.00337217	-0.00337059	0	-0.0329867	-0.000174533	0.00170741	0.120873	0.118884	-850	850	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.05	177	-1.2	-1	2550	0.07
8.05558	1.00392	-0.105711	140	9	1900	203	0.0425239	0.011715	0.00512128	0.00127168	0.000668532	7.79978e-05	-2.14103	-0.260061	0.105711	-0.00137749	0.0167253	-0.00988951	-0.00137749	0.0167253	-0.00988951	-0.00137749	0.0167253	-0.00988951	0.0409344	0.0285135	-0.00337059	0.00282117	0.0381132	0.0318856	-0.00337217	-0.00337059	0	-0.0329867	-0.000174533	0.00170741	0.120873	0.118884	-850	850	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.05	177	-1.2	-1	2550	0.07
8.06558	1.00392	-0.105711	140	9	2000	203	0.0425239	0.0117123	0.00512741	0.00169662	0.000785573	0.000129236	-2.14103	-0.260061	0.105711	-0.00137749	0.0167253	-0.00988951	-0.00137749	0.0167253	-0.00988951	-0.00137749	0.0167253	-0.00988951	0.0409344	0.0285135	-0.00337059	0.00282117	0.0381132	0.0318856	-0.00337217	-0.00337059	0	-0.0329867	-0.000698132	0.00170741	0.120873	0.118884	-850	850	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.05	177	-1.2	-1	2550	0.07
8.07444	1.00472	-0.105711	157	37	2100	200	0.0223656	0.0436766	-0.00175079	0.00189483	0.00117263	0.000113721	-2.14041	-0.260616	0.105711	0.0186233	-0.0152329	-0.00232682	0.0186233	-0.0152329	-0.00232682	0.0186233	-0.0152329	-0.00232682	0.0409553	0.0284836	-0.00336949	0.00285831	0.0380969	0.0318974	-0.00341385	-0.00336949	0	-0.0329867	-0.000698132	0.00183746	0.121163	0.119043	-850	850	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.05	177	-1.2	-1	2550	0.07
8.0756	1.00472	-0.105711	157	37	2200	200	0.0223653	0.0436772	-0.00173945	0.0019207	0.00122317	0.000111708	-2.14041	-0.260616	0.105711	0.0186233	-0.0152329	-0.00232682	0.0186233	-0.0152329	-0.00232682	0.0186233	-0.0152329	-0.00232682	0.0409553	0.0284836	-0.00336949	0.00285831	0.0380969	0.0318974	-0.00341385	-0.00336949	0	-0.0331613	-0.0010472	0.00183746	0.121163	0.119043	-850	850	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.05	177	-1.2	-1	2550	0.07
8.08559	1.00472	-0.105711	157	37	2300	200	0.0223656	0.0436775	-0.00172792	0.00214434	0.0016599	9.44305e-05	-2.14041	-0.260616	0.105711	0.0186233	-0.0152329	-0.00232682	0.0186233	-0.0152329	-0.00232682	0.0186233	-0.0152329	-0.00232682	0.0409553	0.0284836	-0.00336949	0.00285831	0.0380969	0.0318974	-0.00341385	-0.00336949	0	-0.0329867	-0.00122173	0.00183746	0.121163	0.119043	-850	850	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.05	177	-1.2	-1	2550	0.07
8.0956	1.00472	-0.105711	157	37	2400	200	0.0223653	0.0436778	-0.0017242	0.00236815	0.00209698	7.71764e-05	-2.14041	-0.260616	0.105711	0.0186233	-0.0152329	-0.00232682	0.0186233	-0.0152329	-0.00232682	0.0186233	-0.0152329	-0.00232682	0.0409553	0.0284836	-0.00336949	0.00285831	0.0380969	0.0318974	-0.00341385	-0.00336949	0	-0.0331613	-0.00139626	0.00183746	0.121163	0.119043	-850	850	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.05	177	-1.2	-1	2550	0.07
