time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
7.53282	1.07047	-0.147824	100	77	1500	100	0.0256917	0.0915365	-0.0704923	0.000177195	0.000631328	-0.000486185	-2.17722	-0.303348	0.147824	0.0136838	-0.0612923	0.064482	0.0136838	-0.0612923	0.064482	0.0136838	0.0118532	0.0526181	0.0385036	0.0315678	-0.00457702	0.00138083	0.0371228	0.0331157	-0.00154791	-0.00457702	0	-0.0106465	0.0125664	0.0173635	0.138437	0.120778	-850	850	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.05	177	-1.2	-1	2560	0.07
7.53591	1.07047	-0.147824	155	77	1600	200	0.0256796	0.0915365	-0.0704968	0.000256597	0.000914358	-0.000704162	-2.17722	-0.303348	0.147824	0.0136838	-0.0612923	0.064482	0.0136838	-0.0612923	0.064482	0.0136838	0.0118532	0.0526181	0.0385036	0.0315678	-0.00457702	0.00138083	0.0371228	0.0331157	-0.00154791	-0.00457702	0	-0.010821	0.0125664	0.0173635	0.138437	0.120778	-850	850	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.05	177	-1.2	-1	2560	0.07
7.54472	1.06976	-0.144584	136	18	1700	205	0.0475652	0.0212984	-0.0578872	0.000675884	0.0011021	-0.00121444	-2.17722	-0.302806	0.144584	-0.00927887	0.00870772	0.0526181	-0.00927887	0.00870772	0.0526181	-0.00927887	0.0118532	0.0526181	0.0385173	0.0315651	-0.00447879	0.00137677	0.0371405	0.0331095	-0.00154439	-0.00447879	0	-0.010821	0.0125664	0.0173635	0.138192	0.120535	-850	850	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.05	177	-1.2	-1	2560	0.07
7.54596	1.06976	-0.144584	136	18	1800	205	0.0475551	0.0213084	-0.0578917	0.000734519	0.00112838	-0.00128582	-2.17722	-0.302806	0.144584	-0.00927887	0.00870772	0.0526181	-0.00927887	0.00870772	0.0526181	-0.00927887	0.0118532	0.0526181	0.0385173	0.0315651	-0.00447879	0.00137677	0.0371405	0.0331095	-0.00154439	-0.00447879	0	-0.0109956	0.0123918	0.0173635	0.138192	0.120535	-850	850	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.05	177	-1.2	-1	2560	0.07
7.55598	1.06976	-0.144584	136	18	1900	205	0.0475551	0.0213185	-0.057888	0.00121131	0.00134212	-0.0018662	-2.17722	-0.302806	0.144584	-0.00927887	0.00870772	0.0526181	-0.00927887	0.00870772	0.0526181	-0.00927887	0.0118532	0.0526181	0.0385173	0.0315651	-0.00447879	0.00137677	0.0371405	0.0331095	-0.00154439	-0.00447879	0	-0.0109956	0.0122173	0.0173635	0.138192	0.120535	-850	850	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.05	177	-1.2	-1	2560	0.07
7.566	1.06976	-0.144584	136	18	2000	205	0.0475451	0.0213285	-0.0578926	0.00168766	0.00155581	-0.00244623	-2.17722	-0.302806	0.144584	-0.00927887	0.00870772	0.0526181	-0.00927887	0.00870772	0.0526181	-0.00927887	0.0118532	0.0526181	0.0385173	0.0315651	-0.00447879	0.00137677	0.0371405	0.0331095	-0.00154439	-0.00447879	0	-0.0111701	0.0120428	0.0173635	0.138192	0.120535	-850	850	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.05	177	-1.2	-1	2560	0.07
7.57595	1.06976	-0.144584	136	18	2100	205	0.047535	0.0213385	-0.0578972	0.00216073	0.00176817	-0.00302242	-2.17722	-0.302806	0.144584	-0.00927887	0.00870772	0.0526181	-0.00927887	0.00870772	0.0526181	-0.00927887	0.0118532	0.0526181	0.0385173	0.0315651	-0.00447879	0.00137677	0.0371405	0.0331095	-0.00154439	-0.00447879	0	-0.0113446	0.0118682	0.0173635	0.138192	0.120535	-850	850	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.05	177	-1.2	-1	2560	0.07
7.58241	1.06373	-0.144584	137	-41	2200	217	0.0464896	-0.0486071	-0.0545312	0.00246115	0.00145407	-0.0033748	-2.17722	-0.298273	0.144584	-0.00927887	0.0787077	0.0500834	-0.00927887	0.0787077	0.0500834	-0.00927887	0.1485	0.0500834	0.0385756	0.0314923	-0.00448989	0.00134162	0.037234	0.0330058	-0.00151349	-0.00448989	0	-0.0113446	0.0118682	0.0156076	0.13615	0.12025	-850	850	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.05	177	-1.2	-1	2560	0.07
7.58598	1.06373	-0.144584	137	-41	2300	217	0.0464704	-0.0485978	-0.0545559	0.00262681	0.00128082	-0.00356929	-2.17722	-0.298273	0.144584	-0.00927887	0.0787077	0.0500834	-0.00927887	0.0787077	0.0500834	-0.00927887	0.1485	0.0500834	0.0385756	0.0314923	-0.00448989	0.00134162	0.037234	0.0330058	-0.00151349	-0.00448989	0	-0.0116937	0.0116937	0.0156076	0.13615	0.12025	-850	850	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.05	177	-1.2	-1	2560	0.07
7.59594	1.06373	-0.144584	137	-41	2400	217	0.0464607	-0.0485884	-0.0545725	0.00308979	0.000796632	-0.00411311	-2.17722	-0.298273	0.144584	-0.00927887	0.0787077	0.0500834	-0.00927887	0.0787077	0.0500834	-0.00927887	0.1485	0.0500834	0.0385756	0.0314923	-0.00448989	0.00134162	0.037234	0.0330058	-0.00151349	-0.00448989	0	-0.0118682	0.0115192	0.0156076	0.13615	0.12025	-850	850	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.05	177	-1.2	-1	2560	0.07
