time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x_pred	y_pred	z_pred	dxr_pred	dyr_pred	dzr_pred	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	x	y	z	dx	dy	dz	ux	uy	uz	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	err_sti_x	err_sti_y	err_sti_z	err_sti_dx	err_sti_dy	err_sti_dz	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
7.39533	0.662839	-0.0728899	-32	-15	1950	162	0.193795	-0.0145512	-0.00045581	0.0154721	0.000789219	-0.000744966	-1.92502	-0.13404	0.0728899	-0.00155834	0.0661597	-0.0190839	0.000702049	0.0664932	-0.0179413	0.000702049	0.0664932	-0.0179413	-1.92501	-0.136025	0.0736816	-0.000253283	0.0662505	-0.0264173	0.419786	-0.0301698	1.93256	0.192236	0.0516084	-0.0195397	0.0252151	0.168756	0.093215	-0.0456493	-0.0106189	0	0.726797	0.109156	3.6781	-1.92501	-0.136025	0.0736816	-0.000253283	0.0662505	-0.0264173	-0.0415388	0.0178024	-0.0226582	0.0695184	0.0920461	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.40526	0.662839	-0.0728899	-32	-15	2000	162	0.193795	-0.0145478	-0.000446803	0.0173965	0.000644759	-0.000749403	-1.92502	-0.13404	0.0728899	-0.00155834	0.0661597	-0.0190839	0.000702049	0.0664932	-0.0179413	0.000702049	0.0664932	-0.0179413	-1.92501	-0.136025	0.0736816	-0.000253283	0.0662505	-0.0264173	0.419786	-0.0301698	1.93256	0.192236	0.0516119	-0.0195307	0.0252151	0.168756	0.093215	-0.0456493	-0.0106189	0	0.726788	0.108085	3.67819	-1.92501	-0.136025	0.0736816	-0.000253283	0.0662505	-0.0264173	-0.0415388	0.0176278	-0.0226582	0.0695184	0.0920461	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.40677	0.660148	-0.0714331	-27	19	2050	157	0.188877	0.018307	-0.0238071	0.0176807	0.000672311	-0.000785233	-1.92501	-0.13294	0.0714331	0.00341763	0.0331631	0.00447844	0.00395969	0.0329971	0.00519987	0.00395969	0.0329971	0.00519987	-1.92501	-0.134879	0.0729154	-0.000253283	0.032297	-0.0264173	0.466683	0.0435226	1.29264	0.192295	0.0514701	-0.0193286	0.025068	0.168959	0.0929484	-0.045568	-0.0104171	0	0.726786	0.108085	3.6782	-1.92501	-0.134879	0.0729154	-0.000253283	0.032297	-0.0264173	-0.0415388	0.0176278	-0.0228584	0.0689497	0.0916791	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.41524	0.660148	-0.0714331	-27	19	2100	157	0.188867	0.0183086	-0.0238988	0.0192801	0.000827349	-0.000987608	-1.92501	-0.13294	0.0714331	0.00341763	0.0331631	0.00447844	0.00395969	0.0329971	0.00519987	0.00395969	0.0329971	0.00519987	-1.92501	-0.134879	0.0729154	-0.000253283	0.032297	-0.0264173	0.466683	0.0435226	1.29264	0.192285	0.0514717	-0.0194203	0.025068	0.168959	0.0929484	-0.045568	-0.0104171	0	0.733311	0.107504	3.65017	-1.92501	-0.134879	0.0729154	-0.000253283	0.032297	-0.0264173	-0.0420624	0.0174533	-0.0228584	0.0689497	0.0916791	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.42535	0.660148	-0.0714331	-27	19	2150	157	0.188867	0.0183086	-0.0238988	0.0211903	0.00101252	-0.00122932	-1.92501	-0.13294	0.0714331	0.00341763	0.0331631	0.00447844	0.00395969	0.0329971	0.00519987	0.00395969	0.0329971	0.00519987	-1.92501	-0.134879	0.0729154	-0.000253283	0.032297	-0.0264173	0.466683	0.0435226	1.29264	0.192285	0.0514717	-0.0194203	0.025068	0.168959	0.0929484	-0.045568	-0.0104171	0	0.733325	0.107506	3.65005	-1.92501	-0.134879	0.0729154	-0.000253283	0.032297	-0.0264173	-0.0420624	0.0174533	-0.0228584	0.0689497	0.0916791	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.43526	0.660148	-0.0714331	-27	19	2200	157	0.188854	0.0183131	-0.024015	0.0230622	0.00119404	-0.00146736	-1.92501	-0.13294	0.0714331	0.00341763	0.0331631	0.00447844	0.00395969	0.0329971	0.00519987	0.00395969	0.0329971	0.00519987	-1.92501	-0.134879	0.0729154	-0.000253283	0.032297	-0.0264173	0.466683	0.0435226	1.29264	0.192272	0.0514762	-0.0195366	0.025068	0.168959	0.0929484	-0.045568	-0.0104171	0	0.737595	0.105356	3.65005	-1.92501	-0.134879	0.0729154	-0.000253283	0.032297	-0.0264173	-0.0427606	0.0171042	-0.0228584	0.0689497	0.0916791	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.44175	0.657868	-0.0732536	-11	23	2250	156	0.174438	0.0221879	-0.0859413	0.0241929	0.00133786	-0.00202443	-1.92431	-0.132198	0.0732536	0.0178901	0.028973	0.0661342	0.0156582	0.0274869	0.0673239	0.0156582	0.0274869	0.0673239	-1.92486	-0.134879	0.0729154	0.00443639	0.0266212	-0.00471688	0.472134	0.0578249	0.780705	0.192328	0.0511609	-0.0198072	0.0250118	0.169077	0.0926917	-0.0456234	-0.0106904	0	0.737613	0.105359	3.6499	-1.92486	-0.134879	0.0729154	0.00443639	0.0266212	-0.00471688	-0.0427606	0.0171042	-0.0228584	0.0685909	0.0913219	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.44527	0.657868	-0.0732536	-11	23	2300	156	0.174435	0.0221908	-0.085966	0.0248069	0.00141598	-0.00232703	-1.92431	-0.132198	0.0732536	0.0178901	0.028973	0.0661342	0.0156582	0.0274869	0.0673239	0.0156582	0.0274869	0.0673239	-1.92486	-0.134879	0.0729154	0.00443639	0.0266212	-0.00471688	0.472134	0.0578249	0.780705	0.192325	0.0511638	-0.0198318	0.0250118	0.169077	0.0926917	-0.0456234	-0.0106904	0	0.747592	0.105542	3.57558	-1.92486	-0.134879	0.0729154	0.00443639	0.0266212	-0.00471688	-0.0429351	0.0169297	-0.0228584	0.0685909	0.0913219	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.45524	0.657868	-0.0732536	-11	23	2350	156	0.174432	0.0221937	-0.0859906	0.0265462	0.00163727	-0.00318444	-1.92431	-0.132198	0.0732536	0.0178901	0.028973	0.0661342	0.0156582	0.0274869	0.0673239	0.0156582	0.0274869	0.0673239	-1.92486	-0.134879	0.0729154	0.00443639	0.0266212	-0.00471688	0.472134	0.0578249	0.780705	0.192322	0.0511667	-0.0198564	0.0250118	0.169077	0.0926917	-0.0456234	-0.0106904	0	0.748676	0.104454	3.57555	-1.92486	-0.134879	0.0729154	0.00443639	0.0266212	-0.00471688	-0.0431096	0.0167552	-0.0228584	0.0685909	0.0913219	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.46523	0.657868	-0.0732536	-11	23	2400	156	0.174432	0.0221937	-0.0859906	0.0282894	0.00185907	-0.00404383	-1.92431	-0.132198	0.0732536	0.0178901	0.028973	0.0661342	0.0156582	0.0274869	0.0673239	0.0156582	0.0274869	0.0673239	-1.92486	-0.134879	0.0729154	0.00443639	0.0266212	-0.00471688	0.472134	0.0578249	0.780705	0.192322	0.0511667	-0.0198564	0.0250118	0.169077	0.0926917	-0.0456234	-0.0106904	0	0.748682	0.104455	3.5755	-1.92486	-0.134879	0.0729154	0.00443639	0.0266212	-0.00471688	-0.0431096	0.0167552	-0.0228584	0.0685909	0.0913219	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.47196	0.655335	-0.0747209	0	21	2450	156	0.163414	0.0202297	-0.124169	0.029389	0.0019952	-0.00487936	-1.92355	-0.131371	0.0747209	0.028966	0.0306318	0.104092	0.0250912	0.0283124	0.105741	0.0250912	0.0283124	0.105741	-1.92449	-0.134879	0.072748	0.00443639	0.0266212	-0.00471688	0.484082	0.0574899	0.268767	0.19238	0.0508615	-0.0200772	0.0249479	0.169211	0.0924082	-0.0456826	-0.0109135	0	0.748685	0.104456	3.57548	-1.92449	-0.134879	0.072748	0.00443639	0.0266212	-0.00471688	-0.0431096	0.0167552	-0.0230637	0.0681901	0.0911272	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.47528	0.655335	-0.0747209	0	21	2500	156	0.163411	0.0202326	-0.124194	0.0299319	0.00206241	-0.00529193	-1.92355	-0.131371	0.0747209	0.028966	0.0306318	0.104092	0.0250912	0.0283124	0.105741	0.0250912	0.0283124	0.105741	-1.92449	-0.134879	0.072748	0.00443639	0.0266212	-0.00471688	0.484082	0.0574899	0.268767	0.192377	0.0508645	-0.0201019	0.0249479	0.169211	0.0924082	-0.0456826	-0.0109135	0	0.755276	0.104127	3.52965	-1.92449	-0.134879	0.072748	0.00443639	0.0266212	-0.00471688	-0.0432842	0.0165806	-0.0230637	0.0681901	0.0911272	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.48528	0.655335	-0.0747209	0	21	2550	156	0.163404	0.0202245	-0.124278	0.0315658	0.00226464	-0.00653459	-1.92355	-0.131371	0.0747209	0.028966	0.0306318	0.104092	0.0250912	0.0283124	0.105741	0.0250912	0.0283124	0.105741	-1.92449	-0.134879	0.072748	0.00443639	0.0266212	-0.00471688	0.484082	0.0574899	0.268767	0.19237	0.0508563	-0.0201868	0.0249479	0.169211	0.0924082	-0.0456826	-0.0109135	0	0.757457	0.10632	3.52961	-1.92449	-0.134879	0.072748	0.00443639	0.0266212	-0.00471688	-0.0436332	0.0169297	-0.0230637	0.0681901	0.0911272	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.49528	0.655335	-0.0747209	0	21	2600	156	0.163404	0.0202245	-0.124278	0.033199	0.00246678	-0.00777676	-1.92355	-0.131371	0.0747209	0.028966	0.0306318	0.104092	0.0250912	0.0283124	0.105741	0.0250912	0.0283124	0.105741	-1.92449	-0.134879	0.072748	0.00443639	0.0266212	-0.00471688	0.484082	0.0574899	0.268767	0.19237	0.0508563	-0.0201868	0.0249479	0.169211	0.0924082	-0.0456826	-0.0109135	0	0.757473	0.106322	3.52948	-1.92449	-0.134879	0.072748	0.00443639	0.0266212	-0.00471688	-0.0436332	0.0169297	-0.0230637	0.0681901	0.0911272	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.50379	0.659847	-0.0732861	21	41	2626	158	0.143765	0.0382424	-0.143234	0.0344229	0.00279234	-0.00899611	-1.92177	-0.133698	0.0732861	0.0486407	0.0125654	0.123272	0.0434394	0.00947521	0.125472	0.0434394	0.00947521	0.125472	-1.9244	-0.134839	0.0708653	0.010471	0.00646918	-0.0229401	0.4574	0.120301	-0.181738	0.192406	0.0508078	-0.0199615	0.0253815	0.168805	0.0928212	-0.0461589	-0.0106877	0	0.757477	0.106323	3.52945	-1.9244	-0.134839	0.0708653	0.010471	0.00646918	-0.0229401	-0.0436332	0.0169297	-0.0231171	0.0694584	0.0924433	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.50531	0.659847	-0.0732861	21	41	2626	158	0.143759	0.0382307	-0.143328	0.0346412	0.00285041	-0.00921382	-1.92177	-0.133698	0.0732861	0.0486407	0.0125654	0.123272	0.0434394	0.00947521	0.125472	0.0434394	0.00947521	0.125472	-1.9244	-0.134839	0.0708653	0.010471	0.00646918	-0.0229401	0.4574	0.120301	-0.181738	0.192399	0.0507962	-0.0200552	0.0253815	0.168805	0.0928212	-0.0461589	-0.0106877	0	0.762408	0.110008	3.50667	-1.9244	-0.134839	0.0708653	0.010471	0.00646918	-0.0229401	-0.0439823	0.0174533	-0.0231171	0.0694584	0.0924433	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.51533	0.659847	-0.0732861	21	41	2626	158	0.143749	0.0382149	-0.143464	0.0360819	0.0032334	-0.0106516	-1.92177	-0.133698	0.0732861	0.0486407	0.0125654	0.123272	0.0434394	0.00947521	0.125472	0.0434394	0.00947521	0.125472	-1.9244	-0.134839	0.0708653	0.010471	0.00646918	-0.0229401	0.4574	0.120301	-0.181738	0.192389	0.0507803	-0.0201914	0.0253815	0.168805	0.0928212	-0.0461589	-0.0106877	0	0.765698	0.11441	3.50656	-1.9244	-0.134839	0.0708653	0.010471	0.00646918	-0.0229401	-0.0445059	0.0181514	-0.0231171	0.0694584	0.0924433	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.52534	0.659847	-0.0732861	21	41	2626	158	0.143739	0.0381989	-0.1436	0.0375206	0.00361573	-0.0120889	-1.92177	-0.133698	0.0732861	0.0486407	0.0125654	0.123272	0.0434394	0.00947521	0.125472	0.0434394	0.00947521	0.125472	-1.9244	-0.134839	0.0708653	0.010471	0.00646918	-0.0229401	0.4574	0.120301	-0.181738	0.192379	0.0507643	-0.0203276	0.0253815	0.168805	0.0928212	-0.0461589	-0.0106877	0	0.768998	0.118814	3.50636	-1.9244	-0.134839	0.0708653	0.010471	0.00646918	-0.0229401	-0.0450295	0.0188496	-0.0231171	0.0694584	0.0924433	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.53542	0.659847	-0.0732861	21	41	2626	158	0.143732	0.0381798	-0.143711	0.0389701	0.00400078	-0.0135382	-1.92177	-0.133698	0.0732861	0.0486407	0.0125654	0.123272	0.0434394	0.00947521	0.125472	0.0434394	0.00947521	0.125472	-1.9244	-0.134839	0.0708653	0.010471	0.00646918	-0.0229401	0.4574	0.120301	-0.181738	0.192372	0.0507452	-0.020439	0.0253815	0.168805	0.0928212	-0.0461589	-0.0106877	0	0.771206	0.124318	3.50616	-1.9244	-0.134839	0.0708653	0.010471	0.00646918	-0.0229401	-0.0453786	0.0197222	-0.0231171	0.0694584	0.0924433	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.54528	0.659847	-0.0732861	21	41	2627	158	0.143732	0.0381798	-0.143711	0.0403869	0.00437711	-0.0149548	-1.92177	-0.133698	0.0732861	0.0486407	0.0125654	0.123272	0.0434394	0.00947521	0.125472	0.0434394	0.00947521	0.125472	-1.9244	-0.134839	0.0708653	0.010471	0.00646918	-0.0229401	0.4574	0.120301	-0.181738	0.192372	0.0507452	-0.020439	0.0253815	0.168805	0.0928212	-0.0461589	-0.0106877	0	0.771227	0.124321	3.50599	-1.9244	-0.134839	0.0708653	0.010471	0.00646918	-0.0229401	-0.0453786	0.0197222	-0.0231171	0.0694584	0.0924433	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.5473	0.657807	-0.0781067	40	37	2643	158	0.126102	0.0346233	-0.176471	0.0406421	0.00444719	-0.015312	-1.91984	-0.133392	0.0781067	0.0663364	0.0155811	0.15533	0.0594848	0.0111321	0.158456	0.0594848	0.0111321	0.158456	-1.92404	-0.134839	0.070523	0.0111263	0.00646918	-0.0229401	0.404363	0.109268	-0.225252	0.192438	0.0502043	-0.0211412	0.0254597	0.168821	0.0925431	-0.0464448	-0.0113966	0	0.771231	0.124322	3.50596	-1.92404	-0.134839	0.070523	0.0111263	0.00646918	-0.0229401	-0.0453786	0.0197222	-0.0232966	0.0693695	0.0925335	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.55524	0.657807	-0.0781067	40	37	2643	158	0.126095	0.0345997	-0.176591	0.0416422	0.0047216	-0.0167125	-1.91984	-0.133392	0.0781067	0.0663364	0.0155811	0.15533	0.0594848	0.0111321	0.158456	0.0594848	0.0111321	0.158456	-1.92404	-0.134839	0.070523	0.0111263	0.00646918	-0.0229401	0.404363	0.109268	-0.225252	0.192431	0.0501808	-0.0212609	0.0254597	0.168821	0.0925431	-0.0464448	-0.0113966	0	0.778238	0.131738	3.46664	-1.92404	-0.134839	0.070523	0.0111263	0.00646918	-0.0229401	-0.0457276	0.0207694	-0.0232966	0.0693695	0.0925335	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.56524	0.657807	-0.0781067	40	37	2643	158	0.126091	0.0345655	-0.176703	0.0429036	0.00506739	-0.0184803	-1.91984	-0.133392	0.0781067	0.0663364	0.0155811	0.15533	0.0594848	0.0111321	0.158456	0.0594848	0.0111321	0.158456	-1.92404	-0.134839	0.070523	0.0111263	0.00646918	-0.0229401	0.404363	0.109268	-0.225252	0.192428	0.0501466	-0.0213733	0.0254597	0.168821	0.0925431	-0.0464448	-0.0113966	0	0.779359	0.141704	3.46647	-1.92404	-0.134839	0.070523	0.0111263	0.00646918	-0.0229401	-0.0459022	0.0223402	-0.0232966	0.0693695	0.0925335	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.56716	0.651046	-0.0972174	84	27	2678	158	0.0852577	0.0254047	-0.247464	0.0430676	0.00511627	-0.0189564	-1.91205	-0.132798	0.0972174	0.107412	0.0225057	0.223316	0.0974126	0.0152466	0.228456	0.0974126	0.0152466	0.233692	-1.92294	-0.134839	0.070523	0.0253489	0.00646918	0.00891446	0.278219	0.0807935	-0.314841	0.192669	0.0479104	-0.0241473	0.0258461	0.168755	0.0915559	-0.0476393	-0.0142059	0	0.779381	0.141708	3.46629	-1.92294	-0.134839	0.070523	0.0253489	0.00646918	0.00891446	-0.0459022	0.0223402	-0.0232966	0.0693416	0.0925058	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.57526	0.651046	-0.0972174	84	27	2678	158	0.0852577	0.0253751	-0.247522	0.0437583	0.00532184	-0.0209616	-1.91205	-0.132798	0.0972174	0.107412	0.0225057	0.223316	0.0974126	0.0152466	0.228456	0.0974126	0.0152466	0.233692	-1.92294	-0.134839	0.070523	0.0253489	0.00646918	0.00891446	0.278219	0.0807935	-0.314841	0.192669	0.0478809	-0.0242058	0.0258461	0.168755	0.0915559	-0.0476393	-0.0142059	0	0.789813	0.151457	3.38138	-1.92294	-0.134839	0.070523	0.0253489	0.00646918	0.00891446	-0.0459022	0.0235619	-0.0232966	0.0693416	0.0925058	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
