time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
8,60642;0,164665;-0,0031121;50;-50;1450;26;0,0202678;-0,165518;-0,00474412;7,43829e-05;-0,000607451;-1,74109e-05;-1,8491;-0,00263761;0,0031121;0,00707291;-0,0325795;0,00789453;0,00612644;-0,0328854;0,007402;0,00612644;-0,0331275;0,007402;0,0273407;-0,198097;0,0031504;0,0271852;-0,00346276;-0,000475164;-0,198112;-0,000513865;0;1,24885e-313;6,6654e-314;2,6709e-312;-0,0467748;0,0249582;-0,0185136;0,00142643;0,0199387;-1200;1200;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,61272;0,164665;-0,0031121;100;-100;1500;26;0,0202675;-0,165518;-0,00474889;0,00020219;-0,00165121;-4,73575e-05;-1,8491;-0,00263761;0,0031121;0,00707291;-0,0325795;0,00789453;0,00612644;-0,0328854;0,007402;0,00612644;-0,0331275;0,007402;0,0273404;-0,198097;0,00314563;0,0271852;-0,00346276;-0,000475164;-0,198112;-0,000513865;0;0,460832;0,245042;9,81913;-0,0469494;0,0249582;-0,0185136;0,00142643;0,0199387;-1200;1200;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,62284;0,164665;-0,0031121;150;-150;1550;26;0,0202678;-0,165518;-0,00474412;0,000407179;-0,00332525;-9,53395e-05;-1,8491;-0,00263761;0,0031121;0,00707291;-0,0325795;0,00789453;0,00612644;-0,0328854;0,007402;0,00612644;-0,0331275;0,007402;0,0273407;-0,198097;0,0031504;0,0271852;-0,00346276;-0,000475164;-0,198112;-0,000513865;0;0,459121;0,245043;9,81914;-0,0467748;0,0249582;-0,0185136;0,00142643;0,0199387;-1200;1200;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,63144;0,164624;-0,0031121;151;-200;1600;29;0,0210209;-0,198295;0,00280151;0,000587938;-0,00503039;-7,12493e-05;-1,84898;-0,00263578;0,0031121;0,00614811;0,000174092;0,000357514;0,00612644;5,69712e-05;0,000648823;0,00612644;5,69712e-05;0,000648823;0,027169;-0,198121;0,00315903;0,0271785;-0,00345775;-0,000474357;-0,198113;-0,000513868;0;0,459121;0,245042;9,81913;-0,0467748;0,0249582;-0,0176544;0,00142553;0,0190788;-1200;1200;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,63275;0,164624;-0,0031121;151;-238;1650;29;0,0210209;-0,198295;0,00280151;0,000615601;-0,00529135;-6,75625e-05;-1,84898;-0,00263578;0,0031121;0,00614811;0,000174092;0,000357514;0,00612644;5,69712e-05;0,000648823;0,00612644;5,69712e-05;0,000648823;0,027169;-0,198121;0,00315903;0,0271785;-0,00345775;-0,000474357;-0,198113;-0,000513868;0;0,458442;0,24468;9,80461;-0,0467748;0,0249582;-0,0176544;0,00142553;0,0190788;-1200;1200;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,64271;0,164624;-0,0031121;151;-238;1700;29;0,0210209;-0,198295;0,00280151;0,000824864;-0,00726537;-3,96735e-05;-1,84898;-0,00263578;0,0031121;0,00614811;0,000174092;0,000357514;0,00612644;5,69712e-05;0,000648823;0,00612644;5,69712e-05;0,000648823;0,027169;-0,198121;0,00315903;0,0271785;-0,00345775;-0,000474357;-0,198113;-0,000513868;0;0,458442;0,24468;9,80461;-0,0467748;0,0249582;-0,0176544;0,00142553;0,0190788;-1200;1200;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,65274;0,164624;-0,0031121;151;-238;1750;29;0,0210212;-0,198295;0,00280625;0,00103575;-0,00925467;-1,15211e-05;-1,84898;-0,00263578;0,0031121;0,00614811;0,000174092;0,000357514;0,00612644;5,69712e-05;0,000648823;0,00612644;5,69712e-05;0,000648823;0,0271693;-0,198121;0,00316377;0,0271785;-0,00345775;-0,000474357;-0,198113;-0,000513868;0;0,456732;0,24468;9,80461;-0,0466003;0,0249582;-0,0176544;0,00142553;0,0190788;-1200;1200;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,66242;0,164419;-0,0031121;148;-238;1800;28;0,0236906;-0,198262;0,00267982;0,001265;-0,0111732;1,44115e-05;-1,84842;-0,00263578;0,0031121;0,00337543;0,000126949;0,000489102;0,00335032;5,69712e-05;0,000648823;0,00335032;5,69712e-05;0,000648823;0,0270661;-0,198135;0,00316892;0,0271454;-0,00344499;-0,000472019;-0,198118;-0,00051388;0;0,456732;0,24468;9,8046;-0,0466003;0,0249582;-0,0172352;0,00142596;0,0186601;-1200;1200;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,66274;0,164419;-0,0031121;148;-238;1850;28;0,023691;-0,198262;0,00264996;0,00127277;-0,0112383;1,52807e-05;-1,84842;-0,00263578;0,0031121;0,00337543;0,000126949;0,000489102;0,00335032;5,69712e-05;0,000648823;0,00335032;5,69712e-05;0,000648823;0,0270664;-0,198135;0,00313906;0,0271454;-0,00344499;-0,000472019;-0,198118;-0,00051388;0;0,455034;0,242975;9,80484;-0,0464258;0,0247837;-0,0172352;0,00142596;0,0186601;-1200;1200;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,67272;0,164419;-0,0031121;148;-238;1900;28;0,0236913;-0,198262;0,00265468;0,001509;-0,0132151;4,17506e-05;-1,84842;-0,00263578;0,0031121;0,00337543;0,000126949;0,000489102;0,00335032;5,69712e-05;0,000648823;0,00335032;5,69712e-05;0,000648823;0,0270667;-0,198135;0,00314379;0,0271454;-0,00344499;-0,000472019;-0,198118;-0,00051388;0;0,453327;0,242977;9,8049;-0,0462512;0,0247837;-0,0172352;0,00142596;0,0186601;-1200;1200;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
