time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	kpvxMod	kpvyMod	ax	ay	az	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
8.12225	0.979434	-0.0905866	52	100	1950	112	0.146354	0.118325	-0.0564444	0.0119216	0.00958048	-0.00375429	-2.29677	-0.249404	0.0905866	-0.00553786	0.022134	0.0354158	-0.00220482	0.0219377	0.0354232	-0.00220482	0.0219377	0.0354232	0.140816	0.140459	-0.0210286	-0.0173841	0.153205	0.125045	0.021299	-0.0116765	-0	-124.401	100.576	-0.65727	0.00981	-9.45684	-0.0651008	0.0010472	0.04222	0.108165	0.0658972	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.13218	0.979434	-0.0905866	46	100	2000	112	0.153479	0.118215	-0.0564934	0.013446	0.0107546	-0.00431538	-2.29677	-0.249404	0.0905866	-0.012659	0.0222329	0.0354158	-0.00220482	0.0219377	0.0354232	-0.00220482	0.0219377	0.0354232	0.14082	0.140448	-0.0210775	-0.0173841	0.153205	0.125045	0.021299	-0.0116765	-0	-130.457	100.483	-0.70632	0.00981	-9.52551	-0.0649262	0.0015708	0.04222	0.108165	0.0658972	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.13872	0.978553	-0.0909803	46	103	2050	112	0.153341	0.122023	-0.0388622	0.0144478	0.0115518	-0.00456927	-2.29603	-0.248775	0.0909803	-0.0122705	0.0181629	0.0177139	-0.0141494	0.0175534	0.0169089	-0.0141494	0.0175534	0.0169089	0.14107	0.140185	-0.0211483	-0.0172014	0.153287	0.124999	0.0210941	-0.0117312	-0	-130.34	103.719	0	0	0	-0.0649262	0.0015708	0.0422251	0.107929	0.0656564	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.1422	0.978553	-0.0909803	42	103	2100	112	0.158211	0.121748	-0.0389845	0.0149991	0.0119761	-0.00470513	-2.29603	-0.248775	0.0909803	-0.0171413	0.0184193	0.0177139	-0.0141494	0.0175534	0.0169089	-0.0141494	0.0175534	0.0169089	0.14107	0.140167	-0.0212706	-0.0172014	0.153287	0.124999	0.0210941	-0.0117312	-0	-134.48	103.486	-0.74556	0.03924	-9.66285	-0.0649262	0.00244346	0.0422251	0.107929	0.0656564	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.15216	0.978553	-0.0909803	39	103	2150	112	0.160912	0.121566	-0.0390579	0.0166013	0.0131865	-0.00509403	-2.29603	-0.248775	0.0909803	-0.0198421	0.0185902	0.0177139	-0.0141494	0.0175534	0.0169089	-0.0141494	0.0175534	0.0169089	0.14107	0.140156	-0.021344	-0.0172014	0.153287	0.124999	0.0210941	-0.0117312	-0	-136.775	103.331	-0.77499	0.04905	-9.73152	-0.0649262	0.00296706	0.0422251	0.107929	0.0656564	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.16218	0.978553	-0.0909803	33	103	2200	112	0.16873	0.120968	-0.0391067	0.0182922	0.0143987	-0.00548591	-2.29603	-0.248775	0.0909803	-0.0276564	0.0191763	0.0177139	-0.0141494	0.0175534	0.0169089	-0.0141494	0.0175534	0.0169089	0.141074	0.140145	-0.0213928	-0.0172014	0.153287	0.124999	0.0210941	-0.0117312	-0	-143.421	102.823	-0.7848	0.05886	-9.83943	-0.0647517	0.00349066	0.0422251	0.107929	0.0656564	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.1648	0.978577	-0.0909803	61	104	2250	112	0.135298	0.122698	-0.0379017	0.0186471	0.0147205	-0.00558533	-2.29593	-0.248775	0.0909803	0.00579456	0.0174278	0.016508	0.00397288	0.0175534	0.0169089	0.00397288	0.0175534	0.0169089	0.141093	0.140126	-0.0213938	-0.0171834	0.153288	0.125003	0.0210715	-0.0117311	-0	-115.003	104.293	0	0	0	-0.0647517	0.00349066	0.0422251	0.107934	0.0656612	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.17221	0.978577	-0.0909803	59	104	2300	112	0.137382	0.122554	-0.0379996	0.0196644	0.0156281	-0.00586672	-2.29593	-0.248775	0.0909803	0.0037103	0.0175565	0.016508	0.00397288	0.0175534	0.0169089	0.00397288	0.0175534	0.0169089	0.141093	0.140111	-0.0214916	-0.0171834	0.153288	0.125003	0.0210715	-0.0117311	-0	-116.775	104.171	-0.79461	0.04905	-9.97677	-0.0647517	0.00418879	0.0422251	0.107934	0.0656612	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.18238	0.978577	-0.0909803	54	104	2350	112	0.143339	0.122332	-0.038024	0.0211226	0.0168725	-0.00625354	-2.29593	-0.248775	0.0909803	-0.00224643	0.0177744	0.016508	0.00397288	0.0175534	0.0169089	0.00397288	0.0175534	0.0169089	0.141093	0.140107	-0.0215161	-0.0171834	0.153288	0.125003	0.0210715	-0.0117311	-0	-121.838	103.983	-0.80442	0.02943	-10.0258	-0.0647517	0.00436332	0.0422251	0.107934	0.0656612	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.19219	0.978577	-0.0909803	47	104	2400	112	0.151733	0.122621	-0.0380235	0.0226117	0.0180759	-0.0066267	-2.29593	-0.248775	0.0909803	-0.0106294	0.017475	0.016508	0.00397288	0.0175534	0.0169089	0.00397288	0.0175534	0.0169089	0.141104	0.140096	-0.0215155	-0.0171834	0.153288	0.125003	0.0210715	-0.0117311	-0	-128.973	104.228	-0.82404	-0.02943	-10.173	-0.0642281	0.00488692	0.0422251	0.107934	0.0656612	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.20132	0.978577	-0.0924964	61	104	2450	112	0.135297	0.122636	-0.038196	0.0238465	0.0191952	-0.00697531	-2.29593	-0.248775	0.0924964	0.00578589	0.0174508	0.0164866	0.00397288	0.0175534	0.0169089	0.00397288	0.0175534	0.0169089	0.141083	0.140087	-0.0217094	-0.0171824	0.153279	0.124996	0.0210703	-0.0119259	-0	-115.002	104.241	0	0	0	-0.0642281	0.00488692	0.0422251	0.107934	0.0656612	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.20222	0.978577	-0.0924964	54	104	2500	112	0.143277	0.122894	-0.0381955	0.0239761	0.0193063	-0.00700984	-2.29593	-0.248775	0.0924964	-0.00218281	0.0171822	0.0164866	0.00397288	0.0175534	0.0169089	0.00397288	0.0175534	0.0169089	0.141094	0.140076	-0.0217089	-0.0171824	0.153279	0.124996	0.0210703	-0.0119259	-0	-121.785	104.46	-0.87309	-0.02943	-10.2515	-0.0637045	0.00541052	0.0422251	0.107934	0.0656612	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.21217	0.978577	-0.0924964	53	104	2550	112	0.144128	0.122894	-0.0382435	0.0254093	0.0205284	-0.00739014	-2.29593	-0.248775	0.0924964	-0.00301642	0.0171556	0.0164866	0.00397288	0.0175534	0.0169089	0.00397288	0.0175534	0.0169089	0.141112	0.14005	-0.0217568	-0.0171824	0.153279	0.124996	0.0210703	-0.0119259	-0	-122.509	104.46	-0.92214	-0.02943	-10.3594	-0.0628319	0.00663225	0.0422251	0.107934	0.0656612	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.2222	0.978577	-0.0924964	45	105	2569	112	0.153501	0.123277	-0.0382431	0.0269489	0.0217649	-0.00777371	-2.29593	-0.248775	0.0924964	-0.0123813	0.0167654	0.0164866	0.00397288	0.0175534	0.0169089	0.00397288	0.0175534	0.0169089	0.141119	0.140043	-0.0217565	-0.0171824	0.153279	0.124996	0.0210703	-0.0119259	-0	-130.476	104.786	-0.94176	-0.03924	-10.3986	-0.0624828	0.00698132	0.0422251	0.107934	0.0656612	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.23218	0.978577	-0.0924964	37	105	2569	112	0.162866	0.124046	-0.0382422	0.0285748	0.0230032	-0.00815549	-2.29593	-0.248775	0.0924964	-0.0217287	0.0159783	0.0164866	0.00397288	0.0175534	0.0169089	0.00397288	0.0175534	0.0169089	0.141137	0.140025	-0.0217555	-0.0171824	0.153279	0.124996	0.0210703	-0.0119259	-0	-138.436	105.44	-0.93195	-0.07848	-10.4673	-0.0616101	0.00785398	0.0422251	0.107934	0.0656612	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.2353	0.980228	-0.0924964	69	155	2557	99	0.125923	0.193212	-0.0148494	0.028967	0.0236051	-0.00820174	-2.29527	-0.249672	0.0924964	0.0152507	-0.0532228	-0.00690005	0.017936	-0.0524466	-0.00636495	0.017936	-0.0902616	-0.00636495	0.141173	0.13999	-0.0217494	-0.0171447	0.153186	0.125131	0.0209886	-0.0119179	-0	-107.034	164.23	0	0	0	-0.0616101	0.00785398	0.0428607	0.108351	0.0654432	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.24221	0.980228	-0.0924964	66	165	2557	99	0.128824	0.193562	-0.0147744	0.0298578	0.0249436	-0.00830391	-2.29527	-0.249672	0.0924964	0.0123782	-0.0535895	-0.00690005	0.017936	-0.0524466	-0.00636495	0.017936	-0.0902616	-0.00636495	0.141202	0.139972	-0.0216745	-0.0171447	0.153186	0.125131	0.0209886	-0.0119179	-0	-109.5	164.527	-0.92214	-0.11772	-10.5752	-0.0602139	0.00872665	0.0428607	0.108351	0.0654432	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.25223	0.980228	-0.0924964	61	165	2557	99	0.135239	0.194627	-0.0146499	0.0312133	0.0268943	-0.00845074	-2.29527	-0.249672	0.0924964	0.00600162	-0.0546748	-0.00690005	0.017936	-0.0524466	-0.00636495	0.017936	-0.0902616	-0.00636495	0.141241	0.139952	-0.0215499	-0.0171447	0.153186	0.125131	0.0209886	-0.0119179	-0	-114.953	165.433	-0.92214	-0.15696	-10.6242	-0.058294	0.00977384	0.0428607	0.108351	0.0654432	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.26223	0.980228	-0.0924964	53	167	2557	99	0.144696	0.196391	-0.0145755	0.0326591	0.0288566	-0.00859638	-2.29527	-0.249672	0.0924964	-0.00343764	-0.0564447	-0.00690005	0.017936	-0.0524466	-0.00636495	0.017936	-0.0902616	-0.00636495	0.141259	0.139946	-0.0214755	-0.0171447	0.153186	0.125131	0.0209886	-0.0119179	-0	-122.992	166.932	-0.94176	-0.17658	-10.6635	-0.0574213	0.0101229	0.0428607	0.108351	0.0654432	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.27039	0.983568	-0.0919594	67	197	2552	100	0.12806	0.231215	-0.00572765	0.0337051	0.0307452	-0.00864316	-2.29455	-0.251582	0.0919594	0.0130634	-0.0911195	-0.0156564	0.017936	-0.0902616	-0.015801	0.017936	-0.0902616	-0.015801	0.141124	0.140096	-0.0213841	-0.0171806	0.152981	0.125389	0.0209612	-0.0118329	-0	-108.851	196.533	0	0	0	-0.0574213	0.0101229	0.0435072	0.109207	0.0656527	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.27221	0.983568	-0.0919594	60	198	2552	100	0.136121	0.232483	-0.00550503	0.0339526	0.0311679	-0.00865317	-2.29455	-0.251582	0.0919594	0.00505054	-0.0924015	-0.0156564	0.017936	-0.0902616	-0.015801	0.017936	-0.0902616	-0.015801	0.141172	0.140081	-0.0211615	-0.0171806	0.152981	0.125389	0.0209612	-0.0118329	-0	-115.703	197.61	-0.981	-0.15696	-10.84	-0.0549779	0.0109956	0.0435072	0.109207	0.0656527	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.28224	0.983568	-0.0919594	59	198	2552	100	0.137935	0.232728	-0.00533118	0.0353351	0.0335005	-0.00870661	-2.29455	-0.251582	0.0919594	0.00328492	-0.092669	-0.0156564	0.017936	-0.0902616	-0.015801	0.017936	-0.0902616	-0.015801	0.141219	0.140059	-0.0209876	-0.0171806	0.152981	0.125389	0.0209612	-0.0118329	-0	-117.244	197.819	-0.97119	-0.14715	-10.8695	-0.0525344	0.0122173	0.0435072	0.109207	0.0656527	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.29226	0.983568	-0.0919594	51	199	2552	100	0.14722	0.23428	-0.00518184	0.0368103	0.035848	-0.00875853	-2.29455	-0.251582	0.0919594	-0.00595769	-0.0942422	-0.0156564	0.017936	-0.0902616	-0.015801	0.017936	-0.0902616	-0.015801	0.141263	0.140038	-0.0208383	-0.0171806	0.152981	0.125389	0.0209612	-0.0118329	-0	-125.137	199.138	-0.92214	-0.15696	-10.9676	-0.0502655	0.013439	0.0435072	0.109207	0.0656527	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.30006	0.983568	-0.0891228	49	149	2545	116	0.148838	0.160481	0.00948217	0.0379717	0.0371002	-0.00868454	-2.29455	-0.251582	0.0891228	-0.00754193	-0.0204235	-0.0299581	-0.00513714	-0.0202616	-0.0305706	-0.00513714	0.0419812	-0.0305706	0.141296	0.140058	-0.0204759	-0.0171824	0.152997	0.125402	0.0209634	-0.0114691	-0	-126.512	136.409	0	0	0	-0.0502655	0.013439	0.0435072	0.109207	0.0656527	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.30223	0.983568	-0.0891228	43	138	2545	116	0.155756	0.161771	0.00960635	0.0383098	0.0374514	-0.00866368	-2.29455	-0.251582	0.0891228	-0.0144312	-0.0217248	-0.0299581	-0.00513714	-0.0202616	-0.0305706	-0.00513714	0.0419812	-0.0305706	0.141325	0.140046	-0.0203518	-0.0171824	0.152997	0.125402	0.0209634	-0.0114691	-0	-132.393	137.506	-0.8829	-0.16677	-10.9676	-0.0486947	0.0141372	0.0435072	0.109207	0.0656527	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.31226	0.983568	-0.0891228	42	138	2545	116	0.157501	0.162099	0.00980481	0.0398902	0.0390779	-0.0085653	-2.29455	-0.251582	0.0891228	-0.016135	-0.0220655	-0.0299581	-0.00513714	-0.0202616	-0.0305706	-0.00513714	0.0419812	-0.0305706	0.141366	0.140033	-0.0201533	-0.0171824	0.152997	0.125402	0.0209634	-0.0114691	-0	-133.876	137.784	-0.7848	-0.15696	-10.9774	-0.0464258	0.0150098	0.0435072	0.109207	0.0656527	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.32222	0.983568	-0.0891228	36	139	2545	116	0.164251	0.163358	0.0100535	0.041525	0.0407038	-0.00846524	-2.29455	-0.251582	0.0891228	-0.0228285	-0.0233452	-0.0299581	-0.00513714	-0.0202616	-0.0305706	-0.00513714	0.0419812	-0.0305706	0.141423	0.140012	-0.0199047	-0.0171824	0.152997	0.125402	0.0209634	-0.0114691	-0	-139.613	138.854	-0.66708	-0.12753	-10.948	-0.0432842	0.0164061	0.0435072	0.109207	0.0656527	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.33224	0.983568	-0.0891228	31	140	2544	116	0.170158	0.164118	0.0102529	0.0432311	0.0423494	-0.00836243	-2.29455	-0.251582	0.0891228	-0.0286868	-0.0241263	-0.0299581	-0.00513714	-0.0202616	-0.0305706	-0.00513714	0.0419812	-0.0305706	0.141471	0.139992	-0.0197052	-0.0171824	0.152997	0.125402	0.0209634	-0.0114691	-0	-144.634	139.5	-0.5886	-0.07848	-10.9087	-0.0404916	0.0178024	0.0435072	0.109207	0.0656527	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.33276	0.981449	-0.0889602	51	90	2544	117	0.146148	0.0982673	0.0114597	0.0433061	0.0423998	-0.00835655	-2.29478	-0.250337	0.0889602	-0.00456787	0.0416148	-0.0311564	-0.00513714	0.0419812	-0.0305706	-0.00513714	0.0419812	-0.0305706	0.14158	0.139882	-0.0196967	-0.0171164	0.153137	0.125247	0.020928	-0.0114581	-0	-124.226	83.5272	0	0	0	-0.0404916	0.0178024	0.0428736	0.10866	0.0657391	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.34217	0.981449	-0.0889602	51	84	2544	117	0.146446	0.098292	0.011535	0.0446851	0.0433254	-0.00824794	-2.29478	-0.250337	0.0889602	-0.00484465	0.0415796	-0.0311564	-0.00513714	0.0419812	-0.0305706	-0.00513714	0.0419812	-0.0305706	0.141601	0.139872	-0.0196214	-0.0171164	0.153137	0.125247	0.020928	-0.0114581	-0	-124.479	83.5482	-0.53955	-0.06867	-10.9087	-0.0392699	0.0185005	0.0428736	0.10866	0.0657391	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.35223	0.981449	-0.0889602	48	84	2544	117	0.150644	0.0989145	0.0116613	0.0461998	0.0443199	-0.00813069	-2.29478	-0.250337	0.0889602	-0.00900135	0.040933	-0.0311564	-0.00513714	0.0419812	-0.0305706	-0.00513714	0.0419812	-0.0305706	0.141643	0.139847	-0.0194951	-0.0171164	0.153137	0.125247	0.020928	-0.0114581	-0	-128.047	84.0773	-0.44145	-0.06867	-10.9087	-0.0368264	0.0200713	0.0428736	0.10866	0.0657391	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.3622	0.981449	-0.0889602	45	86	2544	117	0.153643	0.100381	0.0118609	0.0477322	0.0453211	-0.00801239	-2.29478	-0.250337	0.0889602	-0.0119605	0.0394534	-0.0311564	-0.00513714	0.0419812	-0.0305706	-0.00513714	0.0419812	-0.0305706	0.141683	0.139834	-0.0192955	-0.0171164	0.153137	0.125247	0.020928	-0.0114581	-0	-130.597	85.3238	-0.2943	-0.14715	-10.8204	-0.034383	0.0211185	0.0428736	0.10866	0.0657391	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.36687	0.981449	-0.0882159	60	106	2544	111	0.135679	0.12473	0.0119213	0.0483656	0.0459034	-0.00795674	-2.29478	-0.250337	0.0882159	0.00601135	0.0151097	-0.0311215	0.0063843	0.016052	-0.0305706	0.0063843	0.016052	-0.0305706	0.14169	0.13984	-0.0192002	-0.0171169	0.153141	0.12525	0.0209285	-0.0113626	-0	-115.327	106.021	0	0	0	-0.034383	0.0211185	0.0428736	0.10866	0.0657391	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.37223	0.981449	-0.0882159	59	107	2543	111	0.136725	0.125824	0.0121698	0.0490992	0.0465786	-0.00789143	-2.29478	-0.250337	0.0882159	0.0050039	0.0140107	-0.0311215	0.0063843	0.016052	-0.0305706	0.0063843	0.016052	-0.0305706	0.141729	0.139834	-0.0189516	-0.0171169	0.153141	0.12525	0.0209285	-0.0113626	-0	-116.217	106.95	-0.21582	-0.23544	-10.6144	-0.0319395	0.0218166	0.0428736	0.10866	0.0657391	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.38231	0.981449	-0.0882159	58	109	2543	111	0.137803	0.12725	0.0123924	0.0504873	0.0478603	-0.00776661	-2.29478	-0.250337	0.0882159	0.00395109	0.0125894	-0.0311215	0.0063843	0.016052	-0.0305706	0.0063843	0.016052	-0.0305706	0.141754	0.139839	-0.018729	-0.0171169	0.153141	0.12525	0.0209285	-0.0113626	-0	-117.133	108.162	-0.1962	-0.26487	-10.5948	-0.0303687	0.0218166	0.0428736	0.10866	0.0657391	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
