time ;e1;e2;e1Ori;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x_pred;y_pred;z_pred;dxr_pred;dyr_pred;dzr_pred;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x;y;z;dx;dy;dz;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;err_sti_x;err_sti_y;err_sti_z;err_sti_dx;err_sti_dy;err_sti_dz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
8,73039;1,02988;-0,153647;1,02988;50;50;1450;-50;-0,169301;0,145979;0,0853469;-0,0011785;0,00101616;0,0005941;-2,5955;-0,000841166;0,128039;0,0146003;-0,025356;-0,109875;0,014281;-0,0256806;-0,109872;0,014281;-0,0256806;-0,116911;-2,5955;-0,000841166;0,128039;0,014281;-0,0256806;-0,116911;0,206761;0,078037;2,83504;-0,1547;0,120623;-0,0245277;-0,0460233;-0,107106;0,157581;-0,0312816;-0,0244915;0;0;0;9,81;0;0;0;0;0;0;-0,082205;0,0221657;-0,0143979;-0,0797359;-0,0652915;-1000;1000;-550;1700;-10;10;-10;-0;0;-0;250;-0,7;0,2;177;-1,2;-1,2;2555;0,07
8,73343;1,02988;-0,153647;1,02988;100;100;1500;-100;-0,169296;0,146004;0,0852982;-0,00169384;0,0014606;0,000853748;-2,5955;-0,000841166;0,128039;0,0146003;-0,025356;-0,109875;0,014281;-0,0256806;-0,109872;0,014281;-0,0256806;-0,116911;-2,5955;-0,000841166;0,128039;0,014281;-0,0256806;-0,116911;0,206761;0,078037;2,83504;-0,154696;0,120648;-0,0245764;-0,0460233;-0,107106;0,157581;-0,0312816;-0,0244915;0;0,956711;0,132336;3,79182;0;0;0;0;0;0;-0,0823795;0,0219911;-0,0143979;-0,0797359;-0,0652915;-1000;1000;-550;1700;-10;10;-10;-0;0;-0;250;-0,7;0,2;177;-1,2;-1,2;2555;0,07
8,74343;1,02988;-0,153647;1,02988;150;146;1550;-114;-0,169296;0,146004;0,0852982;-0,00338562;0,00291962;0,00170613;-2,5955;-0,000841166;0,128039;0,0146003;-0,025356;-0,109875;0,014281;-0,0256806;-0,109872;0,014281;-0,0256806;-0,116911;-2,5955;-0,000841166;0,128039;0,014281;-0,0256806;-0,116911;0,206761;0,078037;2,83504;-0,154696;0,120648;-0,0245764;-0,0460233;-0,107106;0,157581;-0,0312816;-0,0244915;0;0,95672;0,132337;3,79176;0;0;0;0;0;0;-0,0823795;0,0219911;-0,0143979;-0,0797359;-0,0652915;-1000;1000;-550;1700;-10;10;-10;-0;0;-0;250;-0,7;0,2;177;-1,2;-1,2;2555;0,07
8,75115;1,02669;-0,155753;1,02669;200;96;1600;-103;-0,167953;0,0763666;0,0150079;-0,00468238;0,00350925;0,00182201;-2,59413;0,00194067;0,129794;0,0136779;0,0447556;-0,0398694;0,014281;0,0443194;-0,0398724;0,014281;0,0867614;0,0547394;-2,59413;0,00194067;0,129794;0,014281;0,0867614;0,0547394;-0,0384418;0,172195;2,4483;-0,154276;0,121122;-0,0248615;-0,0450871;-0,107481;0,157643;-0,0307404;-0,0248739;0;0,956716;0,132337;3,79178;0;0;0;0;0;0;-0,0823795;0,0219911;-0,0153705;-0,0809092;-0,0654919;-1000;1000;-550;1700;-10;10;-10;-0;0;-0;250;-0,7;0,2;177;-1,2;-1,2;2555;0,07
8,75347;1,02669;-0,155753;1,02669;250;76;1650;-103;-0,167953;0,0764167;0,0149643;-0,00507321;0,00368707;0,00185683;-2,59413;0,00194067;0,129794;0,0136779;0,0447556;-0,0398694;0,014281;0,0443194;-0,0398724;0,014281;0,0867614;0,0547394;-2,59413;0,00194067;0,129794;0,014281;0,0867614;0,0547394;-0,0384418;0,172195;2,4483;-0,154276;0,121172;-0,0249051;-0,0450871;-0,107481;0,157643;-0,0307404;-0,0248739;0;0,971518;0,132251;3,69867;0;0;0;0;0;0;-0,0823795;0,0216421;-0,0153705;-0,0809092;-0,0654919;-1000;1000;-550;1700;-10;10;-10;-0;0;-0;250;-0,7;0,2;177;-1,2;-1,2;2555;0,07
8,76347;1,02669;-0,155753;1,02669;300;76;1700;-103;-0,167949;0,0764417;0,0149156;-0,00675202;0,00445118;0,00200593;-2,59413;0,00194067;0,129794;0,0136779;0,0447556;-0,0398694;0,014281;0,0443194;-0,0398724;0,014281;0,0867614;0,0547394;-2,59413;0,00194067;0,129794;0,014281;0,0867614;0,0547394;-0,0384418;0,172195;2,4483;-0,154271;0,121197;-0,0249538;-0,0450871;-0,107481;0,157643;-0,0307404;-0,0248739;0;0,97258;0,131186;3,69862;0;0;0;0;0;0;-0,0825541;0,0214675;-0,0153705;-0,0809092;-0,0654919;-1000;1000;-550;1700;-10;10;-10;-0;0;-0;250;-0,7;0,2;177;-1,2;-1,2;2555;0,07
8,77345;1,02669;-0,155753;1,02669;345;76;1750;-103;-0,167949;0,0764417;0,0149156;-0,00842798;0,00521399;0,00215477;-2,59413;0,00194067;0,129794;0,0136779;0,0447556;-0,0398694;0,014281;0,0443194;-0,0398724;0,014281;0,0867614;0,0547394;-2,59413;0,00194067;0,129794;0,014281;0,0867614;0,0547394;-0,0384418;0,172195;2,4483;-0,154271;0,121197;-0,0249538;-0,0450871;-0,107481;0,157643;-0,0307404;-0,0248739;0;0,97259;0,131188;3,69856;0;0;0;0;0;0;-0,0825541;0,0214675;-0,0153705;-0,0809092;-0,0654919;-1000;1000;-550;1700;-10;10;-10;-0;0;-0;250;-0,7;0,2;177;-1,2;-1,2;2555;0,07
8,78341;1,02669;-0,155753;1,02669;345;76;1800;-103;-0,167949;0,0764417;0,0149156;-0,0101013;0,00597558;0,00230337;-2,59413;0,00194067;0,129794;0,0136779;0,0447556;-0,0398694;0,014281;0,0443194;-0,0398724;0,014281;0,0867614;0,0547394;-2,59413;0,00194067;0,129794;0,014281;0,0867614;0,0547394;-0,0384418;0,172195;2,4483;-0,154271;0,121197;-0,0249538;-0,0450871;-0,107481;0,157643;-0,0307404;-0,0248739;0;0,972589;0,131188;3,69856;0;0;0;0;0;0;-0,0825541;0,0214675;-0,0153705;-0,0809092;-0,0654919;-1000;1000;-550;1700;-10;10;-10;-0;0;-0;250;-0,7;0,2;177;-1,2;-1,2;2555;0,07
8,78651;1,02478;-0,157723;1,02478;339;68;1850;-107;-0,162718;0,0685883;-0,0553343;-0,0106049;0,00618786;0,00213211;-2,59358;0,00350902;0,131436;0,00871033;0,0528885;0,0301313;0,00942478;0,0525109;0,0301276;0,00942478;0,0525109;0,0632448;-2,59384;0,00194067;0,129794;0,00880447;0,0522768;0,0547394;-0,332261;0,145673;1,8185;-0,154008;0,121477;-0,0252031;-0,0446129;-0,107679;0,15764;-0,0304738;-0,0252151;0;0,972588;0,131187;3,69856;0;0;0;0;0;0;-0,0825541;0,0214675;-0,0153705;-0,0815483;-0,0661296;-1000;1000;-550;1700;-10;10;-10;-0;0;-0;250;-0,7;0,2;177;-1,2;-1,2;2555;0,07
8,79339;1,02478;-0,157723;1,02478;339;68;1900;-107;-0,162718;0,0685883;-0,0553343;-0,0117249;0,00665996;0,00175125;-2,59358;0,00350902;0,131436;0,00871033;0,0528885;0,0301313;0,00942478;0,0525109;0,0301276;0,00942478;0,0525109;0,0632448;-2,59384;0,00194067;0,129794;0,00880447;0,0522768;0,0547394;-0,332261;0,145673;1,8185;-0,154008;0,121477;-0,0252031;-0,0446129;-0,107679;0,15764;-0,0304738;-0,0252151;0;0,987398;0,133185;3,6055;0;0;0;0;0;0;-0,0825541;0,0214675;-0,0153705;-0,0815483;-0,0661296;-1000;1000;-550;1700;-10;10;-10;-0;0;-0;250;-0,7;0,2;177;-1,2;-1,2;2555;0,07
