time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x_pred	y_pred	z_pred	dxr_pred	dyr_pred	dzr_pred	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	x	y	z	dx	dy	dz	ux	uy	uz	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel	gps_accuracy	height_accuracy	gps_sat_num	gps_status
13.0726	-7.18845	-0.019	50	-50	1450	-50	-0.00830751	-0.199403	0.013013	-3.95105e-05	-0.000948362	6.189e-05	0.144456	0.233352	0.019	0	0	0	0	0	0	0	0	0	0.144456	0.233352	0.019	0	0	0	0.205665	-0.0810057	2.82845	-0.00830751	-0.199403	0.013013	-0.14891	0.0215992	-0.129387	-0.0248582	-0.000521409	0	-0	0	9.81	0.0945968	0.071733	0	-2.1251	-0.850265	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2373	5015	8	56579	
13.0779	-7.18845	-0.027	100	-100	1500	-100	-0.0109962	-0.199261	0.0132035	-9.70426e-05	-0.00199089	0.000130971	0.144456	0.233352	0.027	0	0	0	0	0	0	0	0	0	0.144456	0.233352	0.027	0	0	0	0.129036	-0.167558	2.70047	-0.0109962	-0.199261	0.0132035	-0.148909	0.0215991	-0.129387	-0.0248581	-0.000740947	0	-0.0985022	0.458543	3.69437	0.0933751	0.0750492	0	-2.1251	-0.850265	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2373	5015	8	56579	
13.0879	-7.18845	-0.031	150	-150	1550	-150	-0.0156843	-0.199598	0.0133683	-0.000254702	-0.00399725	0.000265349	0.144456	0.233352	0.031	0.00202422	0.000522941	0.000145865	0.00194996	-0.000768031	0	0.00194996	-0.000768031	0	0.144456	0.233352	0.031	0	0	0.0268171	0.0467625	-0.259612	2.57249	-0.0136601	-0.199075	0.0135142	-0.148909	0.0215991	-0.129387	-0.0248581	-0.000850715	0	-0.0888935	0.478745	3.6946	0.0918043	0.0783653	0	-2.1251	-0.850265	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2373	5015	8	56579	
13.0979	-7.18851	-0.031	195	-200	1600	-200	-0.0173996	-0.199035	0.0131657	-0.000428854	-0.00598939	0.000397125	0.144473	0.233345	0.031	0.00373762	-3.96284e-05	0.000348268	0.00301382	-0.00223819	0	0.00301382	-0.00223819	0	0.144456	0.233352	0.0312293	0	0	0.0497852	-0.032181	-0.357117	2.4445	-0.013662	-0.199075	0.013514	-0.14891	0.0215987	-0.129385	-0.024858	-0.000850707	0	-0.0888906	0.478729	3.6948	0.0918043	0.0783653	0	-2.12517	-0.850231	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2373	5015	8	56579	
13.1079	-7.18857	-0.037	200	-212	1650	-250	-0.0219382	-0.197084	0.0131467	-0.000648126	-0.00795925	0.000528526	0.1445	0.233325	0.037	0.00540366	-0.00175474	0.000627526	0.0034315	-0.00457135	0	0.0034315	-0.00457135	0	0.144456	0.233352	0.0376763	0	0	0.072877	-0.042405	-0.390312	2.31652	-0.0165345	-0.198839	0.0137743	-0.148912	0.021598	-0.129382	-0.0248582	-0.00101535	0	-0.071818	0.498963	3.69456	0.0890118	0.0816814	0	-2.12529	-0.850167	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2373	5015	8	56579	
13.1179	-7.18854	-0.037	205	-209	1700	-300	-0.0261843	-0.193936	0.013112	-0.000908895	-0.00989066	0.000659109	0.144531	0.233284	0.037	0.00693279	-0.00463514	0.000988135	0.00314345	-0.00778737	0	0.00314345	-0.00778737	0	0.144456	0.233352	0.0383331	0	0	0.09491	-0.0531873	-0.396465	2.18853	-0.0192515	-0.198571	0.0141002	-0.148917	0.0215972	-0.129377	-0.024859	-0.00101535	0	-0.0504723	0.51492	3.69454	0.0855211	0.0842994	0	-2.12547	-0.850075	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2373	5015	8	56579	
13.128	-7.18836	-0.035	209	-205	1750	-350	-0.0302233	-0.190434	0.013076	-0.00121473	-0.0118177	0.000791425	0.144559	0.233214	0.035	0.00849059	-0.00785584	0.00137945	0.00276577	-0.0113163	0	0.00276577	-0.0113163	0	0.144456	0.233352	0.0371935	0	0	0.115924	-0.0625729	-0.400336	2.06055	-0.0217328	-0.19829	0.0144555	-0.148924	0.0215964	-0.129369	-0.0248608	-0.000960494	0	-0.0269913	0.528748	3.6945	0.0816814	0.0865683	0	-2.12569	-0.849957	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2373	5015	8	56579	
13.1381	-7.188	-0.035	211	-202	1800	-400	-0.0317746	-0.187222	0.0126697	-0.00153756	-0.0137198	0.00092015	0.144584	0.233112	0.035	0.0100289	-0.0110665	0.00178449	0.00228291	-0.0148666	0	0.00228291	-0.0148666	0	0.144456	0.233352	0.0382284	0	0	0.135441	-0.0683829	-0.405764	1.93256	-0.0217457	-0.198288	0.0144542	-0.148933	0.0215957	-0.129358	-0.0248636	-0.000960541	0	-0.0269915	0.528751	3.69446	0.0816814	0.0865683	0	-2.12596	-0.849814	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2373	5015	8	56579	
13.1478	-7.18746	-0.027	215	-198	1850	-450	-0.036061	-0.183336	0.0129528	-0.00188691	-0.015496	0.00104564	0.144605	0.232978	0.027	0.0113312	-0.0145511	0.0021863	0.00172194	-0.0184918	0	0.00172194	-0.0184918	0	0.144456	0.233352	0.0314581	0	0	0.154171	-0.0785502	-0.408797	1.80458	-0.0247298	-0.197887	0.0151391	-0.148946	0.021595	-0.129344	-0.0248676	-0.000741046	0	0.00182739	0.547933	3.69397	0.076969	0.0897099	0	-2.12628	-0.849644	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2373	5015	8	56579	
13.1579	-7.18672	-0.018	219	-193	1900	-500	-0.0396851	-0.17938	0.0132092	-0.00228789	-0.0173084	0.0011791	0.144621	0.232808	0.018	0.0125953	-0.0181446	0.00261435	0.00110915	-0.0222142	0	0.00110915	-0.0222142	0	0.144456	0.233352	0.0238823	0	0	0.172099	-0.0891642	-0.409269	1.67659	-0.0270898	-0.197524	0.0158235	-0.148961	0.0215943	-0.129327	-0.0248727	-0.000494082	0	0.023175	0.564909	3.69432	0.0734784	0.0925025	0	-2.12666	-0.849444	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2373	5015	8	56579	
13.1679	-7.18638	-0.018	223	-190	1950	-550	-0.042948	-0.176347	0.0126867	-0.00271437	-0.0190596	0.00130508	0.144779	0.232555	0.018	0.0158194	-0.0211717	0.00313352	0.00224758	-0.0265191	0	0.00224758	-0.0265191	0	0.144456	0.233352	0.0253109	0	0	0.186819	-0.100225	-0.413526	1.54861	-0.0271286	-0.197519	0.0158202	-0.148987	0.0215902	-0.129296	-0.0248783	-0.000494105	0	0.0231738	0.564881	3.69463	0.0734784	0.0925025	0	-2.12764	-0.848928	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2373	5015	8	56579	
13.1779	-7.18408	-0.011	224	-184	2000	-600	-0.0440685	-0.170853	0.0129445	-0.00315439	-0.0207655	0.00143433	0.144578	0.232316	0.011	0.0146663	-0.0262841	0.0035674	-0.00109537	-0.03029	0	-0.00109537	-0.03029	0	0.144456	0.233352	0.0178929	0	0	0.175908	-0.105029	-0.410764	1.42063	-0.0294022	-0.197137	0.0165119	-0.149002	0.021594	-0.129277	-0.0248887	-0.000302048	0	0.0391876	0.584067	3.694	0.0708604	0.095644	0	-2.12747	-0.849015	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2373	5015	8	56579	
13.1879	-7.18135	-0.004	226	-177	2050	-650	-0.0456344	-0.164591	0.0129612	-0.00361261	-0.0224182	0.00156447	0.144397	0.231966	0.004	0.0143296	-0.0321985	0.00417911	-0.00412561	-0.0352495	0	-0.00412561	-0.0352495	0	0.144456	0.233352	0.0112144	0	0	0.174164	-0.112235	-0.405049	1.29264	-0.0313048	-0.19679	0.0171403	-0.149026	0.021597	-0.129247	-0.0249022	-0.000109876	0	0.0487918	0.601035	3.69432	0.0692896	0.0984366	0	-2.12759	-0.848954	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2373	5015	8	56579	
