time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x_pred	y_pred	z_pred	dxr_pred	dyr_pred	dzr_pred	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	x	y	z	dx	dy	dz	ux	uy	uz	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
7.81304	0.151329	-0.169266	356	-139	1950	126	-0.149494	-0.116576	0.0309089	-0.0116063	-0.0096506	0.00223512	-1.87827	-0.138112	0.169266	0.0179842	-0.0331065	-0.0482376	0.0196388	-0.0313413	-0.0487687	0.0196388	-0.0313413	-0.0487687	-1.8817	-0.13039	0.169266	0.0126843	-0.0286021	-0.0487687	-0.338637	-0.272176	5.32176	-0.131509	-0.149683	-0.0173287	0.0163859	-0.147425	-0.0185915	-0.129936	-0.0277191	0	0.220119	0.230747	3.71599	-0.0361283	0.0378736	-0.00300015	0.0733994	0.0763252	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.81404	0.156522	-0.168069	345	-189	2000	121	-0.140057	-0.180701	-0.0296579	-0.0117462	-0.00983112	0.00220549	-1.8786	-0.121766	0.168069	0.018658	0.0226903	0.0124863	0.0182397	0.0221392	0.0140018	0.0182397	0.0221392	0.0140018	-1.88142	-0.130218	0.168069	0.0100199	0.0328367	0.0140018	-0.375848	-0.422729	4.68059	-0.121399	-0.158011	-0.0171716	0.0180901	-0.13911	-0.0181448	-0.138691	-0.0275122	0	0.220119	0.230748	3.71596	-0.0361283	0.0378736	-0.00340955	0.0647268	0.0680837	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.82304	0.156522	-0.168069	345	-216	2050	121	-0.140057	-0.180698	-0.0296855	-0.0130064	-0.011457	0.00193838	-1.8786	-0.121766	0.168069	0.018658	0.0226903	0.0124863	0.0182397	0.0221392	0.0140018	0.0182397	0.0221392	0.0140018	-1.88142	-0.130218	0.168069	0.0100199	0.0328367	0.0140018	-0.375848	-0.422729	4.68059	-0.121399	-0.158008	-0.0171991	0.0180901	-0.13911	-0.0181448	-0.138691	-0.0275122	0	0.22275	0.23243	3.64315	-0.0361283	0.0376991	-0.00340955	0.0647268	0.0680837	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.83308	0.156522	-0.168069	345	-216	2100	121	-0.140053	-0.180693	-0.0297618	-0.0144124	-0.013271	0.00163961	-1.8786	-0.121766	0.168069	0.018658	0.0226903	0.0124863	0.0182397	0.0221392	0.0140018	0.0182397	0.0221392	0.0140018	-1.88142	-0.130218	0.168069	0.0100199	0.0328367	0.0140018	-0.375848	-0.422729	4.68059	-0.121395	-0.158002	-0.0172755	0.0180901	-0.13911	-0.0181448	-0.138691	-0.0275122	0	0.221675	0.23028	3.64311	-0.0359538	0.03735	-0.00340955	0.0647268	0.0680837	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.84303	0.156522	-0.168069	345	-216	2150	121	-0.140025	-0.180689	-0.0299927	-0.0158064	-0.0150698	0.00134103	-1.8786	-0.121766	0.168069	0.018658	0.0226903	0.0124863	0.0182397	0.0221392	0.0140018	0.0182397	0.0221392	0.0140018	-1.88142	-0.130218	0.168069	0.0100199	0.0328367	0.0140018	-0.375848	-0.422729	4.68059	-0.121367	-0.157999	-0.0175064	0.0180901	-0.13911	-0.0181448	-0.138691	-0.0275122	0	0.214149	0.227057	3.64301	-0.0347321	0.0368264	-0.00340955	0.0647268	0.0680837	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.84444	0.158023	-0.167592	318	-205	2200	121	-0.117591	-0.170835	7.86489e-05	-0.0159712	-0.0153093	0.00134114	-1.88063	-0.118597	0.167592	-0.00255006	0.0118938	-0.017512	-0.00189055	0.0125405	-0.0171405	-0.00189055	0.0125405	-0.0171405	-1.88142	-0.126996	0.167592	0.00100243	0.0328367	-0.0171405	-0.347081	-0.504266	4.16765	-0.120141	-0.158941	-0.0174333	0.0183486	-0.138434	-0.0182298	-0.139336	-0.0274313	0	0.214159	0.227068	3.64272	-0.0347321	0.0368264	-0.00522426	0.0629788	0.0681502	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.85304	0.158023	-0.167592	318	-204	2250	121	-0.117567	-0.17083	-0.000130286	-0.0169828	-0.0167791	0.00134002	-1.88063	-0.118597	0.167592	-0.00255006	0.0118938	-0.017512	-0.00189055	0.0125405	-0.0171405	-0.00189055	0.0125405	-0.0171405	-1.88142	-0.126996	0.167592	0.00100243	0.0328367	-0.0171405	-0.347081	-0.504266	4.16765	-0.120117	-0.158936	-0.0176423	0.0183486	-0.138434	-0.0182298	-0.139336	-0.0274313	0	0.206487	0.222528	3.67888	-0.0336849	0.0363028	-0.00522426	0.0629788	0.0681502	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.86304	0.158023	-0.167592	318	-204	2300	121	-0.117517	-0.17083	-0.000464861	-0.018158	-0.0184874	0.00133537	-1.88063	-0.118597	0.167592	-0.00255006	0.0118938	-0.017512	-0.00189055	0.0125405	-0.0171405	-0.00189055	0.0125405	-0.0171405	-1.88142	-0.126996	0.167592	0.00100243	0.0328367	-0.0171405	-0.347081	-0.504266	4.16765	-0.120067	-0.158936	-0.0179768	0.0183486	-0.138434	-0.0182298	-0.139336	-0.0274313	0	0.193661	0.219329	3.67863	-0.0315905	0.0357792	-0.00522426	0.0629788	0.0681502	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.87306	0.158023	-0.167592	317	-204	2350	121	-0.117447	-0.170823	-0.000987217	-0.0193344	-0.0201985	0.00132548	-1.88063	-0.118597	0.167592	-0.00255006	0.0118938	-0.017512	-0.00189055	0.0125405	-0.0171405	-0.00189055	0.0125405	-0.0171405	-1.88142	-0.126996	0.167592	0.00100243	0.0328367	-0.0171405	-0.347081	-0.504266	4.16765	-0.119997	-0.158929	-0.0184992	0.0183486	-0.138434	-0.0182298	-0.139336	-0.0274313	0	0.175488	0.212926	3.67822	-0.0286234	0.0347321	-0.00522426	0.0629788	0.0681502	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.87582	0.154753	-0.167548	319	-154	2400	126	-0.118903	-0.123652	-0.0157138	-0.0196633	-0.0205406	0.00128202	-1.87828	-0.127369	0.167548	-0.00555284	-0.0318107	-0.00278038	-0.00560778	-0.0316656	-0.00404066	-0.00560778	-0.0316656	-0.00404066	-1.88139	-0.126996	0.167548	0.00996285	0.00288094	-0.00404066	-0.381315	-0.413493	3.65471	-0.124456	-0.155463	-0.0184941	0.0175063	-0.142048	-0.0183187	-0.135748	-0.0274335	0	0.175506	0.212948	3.6776	-0.0286234	0.0347321	-0.00531429	0.0677081	0.0729575	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.88307	0.154753	-0.167548	319	-148	2450	126	-0.118836	-0.123644	-0.0162238	-0.020524	-0.0214361	0.00116451	-1.87828	-0.127369	0.167548	-0.00555284	-0.0318107	-0.00278038	-0.00560778	-0.0316656	-0.00404066	-0.00560778	-0.0316656	-0.00404066	-1.88139	-0.126996	0.167548	0.00996285	0.00288094	-0.00404066	-0.381315	-0.413493	3.65471	-0.124389	-0.155455	-0.0190042	0.0175063	-0.142048	-0.0183187	-0.135748	-0.0274335	0	0.158845	0.207126	3.65989	-0.0258309	0.0336849	-0.00531429	0.0677081	0.0729575	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.89317	0.154753	-0.167548	319	-148	2500	126	-0.118806	-0.123636	-0.0164842	-0.0217249	-0.0226858	0.000997884	-1.87828	-0.127369	0.167548	-0.00555284	-0.0318107	-0.00278038	-0.00560778	-0.0316656	-0.00404066	-0.00560778	-0.0316656	-0.00404066	-1.88139	-0.126996	0.167548	0.00996285	0.00288094	-0.00404066	-0.381315	-0.413493	3.65471	-0.124359	-0.155447	-0.0192646	0.0175063	-0.142048	-0.0183187	-0.135748	-0.0274335	0	0.151349	0.202856	3.65927	-0.0246091	0.0329867	-0.00531429	0.0677081	0.0729575	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.90305	0.154753	-0.167548	319	-148	2550	126	-0.118725	-0.123622	-0.0171133	-0.0228973	-0.0239066	0.00082889	-1.87828	-0.127369	0.167548	-0.00555284	-0.0318107	-0.00278038	-0.00560778	-0.0316656	-0.00404066	-0.00560778	-0.0316656	-0.00404066	-1.88139	-0.126996	0.167548	0.00996285	0.00288094	-0.00404066	-0.381315	-0.413493	3.65471	-0.124278	-0.155433	-0.0198937	0.0175063	-0.142048	-0.0183187	-0.135748	-0.0274335	0	0.130964	0.194282	3.65896	-0.021293	0.0315905	-0.00531429	0.0677081	0.0729575	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.90931	0.155271	-0.167548	297	-125	2558	127	-0.100607	-0.104523	-0.0179617	-0.0235276	-0.0245614	0.00071636	-1.88122	-0.128449	0.167548	-0.0261025	-0.0489321	-0.00194113	-0.0262905	-0.0487026	-0.00404066	-0.0262905	-0.0487026	-0.00404066	-1.88139	-0.126908	0.167548	0.00100243	0.00288094	-0.00404066	-0.343515	-0.357814	3.24948	-0.12671	-0.153455	-0.0199029	0.0172596	-0.144252	-0.0186651	-0.133389	-0.0274321	0	0.130981	0.194306	3.6582	-0.021293	0.0315905	-0.00549774	0.0681738	0.0736049	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.91309	0.155271	-0.167548	297	-125	2559	127	-0.100516	-0.104502	-0.0186936	-0.0239076	-0.0249565	0.000645699	-1.88122	-0.128449	0.167548	-0.0261025	-0.0489321	-0.00194113	-0.0262905	-0.0487026	-0.00404066	-0.0262905	-0.0487026	-0.00404066	-1.88139	-0.126908	0.167548	0.00100243	0.00288094	-0.00404066	-0.343515	-0.357814	3.24948	-0.126618	-0.153434	-0.0206347	0.0172596	-0.144252	-0.0186651	-0.133389	-0.0274321	0	0.108455	0.183605	3.65717	-0.0176278	0.0298451	-0.00549774	0.0681738	0.0736049	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.92303	0.155271	-0.167548	297	-125	2559	127	-0.100436	-0.104477	-0.0193588	-0.0249059	-0.025995	0.000453272	-1.88122	-0.128449	0.167548	-0.0261025	-0.0489321	-0.00194113	-0.0262905	-0.0487026	-0.00404066	-0.0262905	-0.0487026	-0.00404066	-1.88139	-0.126908	0.167548	0.00100243	0.00288094	-0.00404066	-0.343515	-0.357814	3.24948	-0.126538	-0.153409	-0.0213	0.0172596	-0.144252	-0.0186651	-0.133389	-0.0274321	0	0.0891409	0.172895	3.65629	-0.0144862	0.0280998	-0.00549774	0.0681738	0.0736049	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.93308	0.155271	-0.167548	297	-125	2559	127	-0.100395	-0.104464	-0.0196914	-0.0259141	-0.027044	0.000255531	-1.88122	-0.128449	0.167548	-0.0261025	-0.0489321	-0.00194113	-0.0262905	-0.0487026	-0.00404066	-0.0262905	-0.0487026	-0.00404066	-1.88139	-0.126908	0.167548	0.00100243	0.00288094	-0.00404066	-0.343515	-0.357814	3.24948	-0.126498	-0.153396	-0.0216325	0.0172596	-0.144252	-0.0186651	-0.133389	-0.0274321	0	0.079486	0.167549	3.65549	-0.0129154	0.0272271	-0.00549774	0.0681738	0.0736049	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
