time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x_pred;y_pred;z_pred;dxr_pred;dyr_pred;dzr_pred;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x;y;z;dx;dy;dz;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
8,15483;0,458474;-0,133688;183;-146;1950;41;-0,00557022;-0,135494;0,0544137;-0,000374707;-0,00830232;0,00060435;-2,43348;-0,0496302;0,133688;0,00557022;0,135494;-0,0544137;0,00645691;0,136657;-0,0513171;0,00645691;0,136657;-0,0513171;-2,43337;-0,0956109;0,133688;-0,000343342;0,139336;-0,0513171;-0,0127634;-0,263649;4,93706;0;0;-0;-0;0;0;0;-0;-0;0,16831;0,130209;3,74417;-0,0277507;0,0214675;0,00401703;0,0203919;0,0163741;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,16482;0,458474;-0,133688;183;-146;2000;41;-0,00557022;-0,135494;0,0544137;-0,000430309;-0,00965482;0,00114751;-2,43348;-0,0496302;0,133688;0,00557022;0,135494;-0,0544137;0,00645691;0,136657;-0,0513171;0,00645691;0,136657;-0,0513171;-2,43337;-0,0956109;0,133688;-0,000343342;0,139336;-0,0513171;-0,0127634;-0,263649;4,93706;0;0;-0;-0;0;0;0;-0;-0;0,166193;0,128091;3,74418;-0,0274017;0,0211185;0,00401703;0,0203919;0,0163741;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,16959;0,522024;-0,133688;183;-96;2050;50;-0,00637327;-0,0670105;-0,017104;-0,000460703;-0,00997439;0,00106594;-2,43325;-0,0712724;0,133688;0,00637327;0,0670105;0,017104;0,00559587;0,0666574;0,0186829;0,00559587;0,0627499;0,0343532;-2,43337;-0,0956109;0,133688;-0,000343342;0,0718521;0,0343532;-0,0137711;-0,220273;4,55235;0;0;-0;-0;0;0;0;-0;-0;0,166192;0,128091;3,74419;-0,0274017;0,0211185;0,00401703;0,0292827;0,025263;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,17486;0,522024;-0,133688;183;-72;2100;50;-0,00637327;-0,0670105;-0,017104;-0,00049431;-0,0103277;0,00097575;-2,43325;-0,0712724;0,133688;0,00637327;0,0670105;0,017104;0,00559587;0,0666574;0,0186829;0,00559587;0,0627499;0,0343532;-2,43337;-0,0956109;0,133688;-0,000343342;0,0718521;0,0343532;-0,0137711;-0,220273;4,55235;0;0;-0;-0;0;0;0;-0;-0;0,166402;0,12776;3,65821;-0,0270526;0,0207694;0,00401703;0,0292827;0,025263;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,18491;0,522024;-0,133688;183;-72;2150;50;-0,00637327;-0,0670105;-0,017104;-0,000558393;-0,0110015;0,000803769;-2,43325;-0,0712724;0,133688;0,00637327;0,0670105;0,017104;0,00559587;0,0666574;0,0186829;0,00559587;0,0627499;0,0343532;-2,43337;-0,0956109;0,133688;-0,000343342;0,0718521;0,0343532;-0,0137711;-0,220273;4,55235;0;0;-0;-0;0;0;0;-0;-0;0,161035;0,122393;3,65821;-0,0261799;0,0198968;0,00401703;0,0292827;0,025263;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,19504;0,522024;-0,133688;183;-72;2200;50;-0,00637327;-0,0670105;-0,017104;-0,000622916;-0,0116799;0,000630608;-2,43325;-0,0712724;0,133688;0,00637327;0,0670105;0,017104;0,00559587;0,0666574;0,0186829;0,00559587;0,0627499;0,0343532;-2,43337;-0,0956109;0,133688;-0,000343342;0,0718521;0,0343532;-0,0137711;-0,220273;4,55235;0;0;-0;-0;0;0;0;-0;-0;0,153522;0,119172;3,65821;-0,0249582;0,0193732;0,00401703;0,0292827;0,025263;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,20483;0,522024;-0,133688;183;-72;2250;50;-0,00637327;-0,0670105;-0,017104;-0,000685316;-0,012336;0,000463143;-2,43325;-0,0712724;0,133688;0,00637327;0,0670105;0,017104;0,00559587;0,0666574;0,0186829;0,00559587;0,0627499;0,0343532;-2,43337;-0,0956109;0,133688;-0,000343342;0,0718521;0,0343532;-0,0137711;-0,220273;4,55235;0;0;-0;-0;0;0;0;-0;-0;0,143862;0,115952;3,6582;-0,0233874;0,0188496;0,00401703;0,0292827;0,025263;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,20772;0,519969;-0,133688;183;-59;2300;51;-0,0059782;-0,0549381;-0,0331932;-0,000702611;-0,012495;0,000367115;-2,43307;-0,0705188;0,133688;0,0059782;0,0549381;0,0331932;0,00499903;0,0543193;0,0343532;0,00499903;0,0543193;0,0343532;-2,43337;-0,0938486;0,133688;-0,000343342;0,0718521;0,0343532;-0,0154505;-0,151913;3,91118;0;0;-0;-0;0;0;0;-0;-0;0,143862;0,115952;3,6582;-0,0233874;0,0188496;0,00326322;0,0289754;0,0257094;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,21487;0,519969;-0,133688;183;-59;2350;51;-0,0059782;-0,0549381;-0,0331932;-0,000745338;-0,0128876;0,000129883;-2,43307;-0,0705188;0,133688;0,0059782;0,0549381;0,0331932;0,00499903;0,0543193;0,0343532;0,00499903;0,0543193;0,0343532;-2,43337;-0,0938486;0,133688;-0,000343342;0,0718521;0,0343532;-0,0154505;-0,151913;3,91118;0;0;-0;-0;0;0;0;-0;-0;0,140007;0,116316;3,63885;-0,0226893;0,0188496;0,00326322;0,0289754;0,0257094;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,22484;0,519969;-0,133688;183;-59;2400;51;-0,0059782;-0,0549381;-0,0331932;-0,000804976;-0,0134357;-0,000201251;-2,43307;-0,0705188;0,133688;0,0059782;0,0549381;0,0331932;0,00499903;0,0543193;0,0343532;0,00499903;0,0543193;0,0343532;-2,43337;-0,0938486;0,133688;-0,000343342;0,0718521;0,0343532;-0,0154505;-0,151913;3,91118;0;0;-0;-0;0;0;0;-0;-0;0,129239;0,112009;3,63885;-0,020944;0,0181514;0,00326322;0,0289754;0,0257094;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,23482;0,519969;-0,133688;183;-59;2450;51;-0,0059782;-0,0549381;-0,0331932;-0,000864627;-0,0139839;-0,000532453;-2,43307;-0,0705188;0,133688;0,0059782;0,0549381;0,0331932;0,00499903;0,0543193;0,0343532;0,00499903;0,0543193;0,0343532;-2,43337;-0,0938486;0,133688;-0,000343342;0,0718521;0,0343532;-0,0154505;-0,151913;3,91118;0;0;-0;-0;0;0;0;-0;-0;0,120624;0,106625;3,63884;-0,0195477;0,0172788;0,00326322;0,0289754;0,0257094;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,23775;0,528997;-0,136631;164;-40;2500;54;0,0118527;-0,0371791;-0,103978;-0,000829874;-0,0140929;-0,000837316;-2,43948;-0,0749642;0,136631;-0,0118527;0,0371791;0,103978;-0,014008;0,0353325;0,104353;-0,014008;0,0353325;0,119979;-2,43383;-0,0938486;0,136631;-0,0188959;0,0601338;0,119979;0,0363868;-0,111954;3,39824;0;0;-0;-0;0;0;0;-0;-0;0,120624;0,106625;3,63883;-0,0195477;0,0172788;0,00319318;0,03072;0,0275233;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,24482;0,528997;-0,136631;164;-40;2550;54;0,0118527;-0,0371791;-0,103978;-0,000746123;-0,0143556;-0,00157202;-2,43948;-0,0749642;0,136631;-0,0118527;0,0371791;0,103978;-0,014008;0,0353325;0,104353;-0,014008;0,0353325;0,119979;-2,43383;-0,0938486;0,136631;-0,0188959;0,0601338;0,119979;0,0363868;-0,111954;3,39824;0;0;-0;-0;0;0;0;-0;-0;0,111371;0,10482;3,55373;-0,0178024;0,0167552;0,00319318;0,03072;0,0275233;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,25487;0,528997;-0,136631;164;-40;2600;54;0,0118527;-0,0371791;-0,103978;-0,000627039;-0,0147291;-0,00261669;-2,43948;-0,0749642;0,136631;-0,0118527;0,0371791;0,103978;-0,014008;0,0353325;0,104353;-0,014008;0,0353325;0,119979;-2,43383;-0,0938486;0,136631;-0,0188959;0,0601338;0,119979;0,0363868;-0,111954;3,39824;0;0;-0;-0;0;0;0;-0;-0;0,103728;0,103728;3,55371;-0,0165806;0,0165806;0,00319318;0,03072;0,0275233;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,26486;0,528997;-0,136631;164;-40;2602;54;0,0118527;-0,0371791;-0,103978;-0,000508548;-0,0151008;-0,00365616;-2,43948;-0,0749642;0,136631;-0,0118527;0,0371791;0,103978;-0,014008;0,0353325;0,104353;-0,014008;0,0353325;0,119979;-2,43383;-0,0938486;0,136631;-0,0188959;0,0601338;0,119979;0,0363868;-0,111954;3,39824;0;0;-0;-0;0;0;0;-0;-0;0,0928109;0,103729;3,55368;-0,0148353;0,0165806;0,00319318;0,03072;0,0275233;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,27482;0,528997;-0,136631;164;-40;2602;54;0,0118527;-0,0371791;-0,103978;-0,000390554;-0,0154709;-0,00469126;-2,43948;-0,0749642;0,136631;-0,0118527;0,0371791;0,103978;-0,014008;0,0353325;0,104353;-0,014008;0,0353325;0,119979;-2,43383;-0,0938486;0,136631;-0,0188959;0,0601338;0,119979;0,0363868;-0,111954;3,39824;0;0;-0;-0;0;0;0;-0;-0;0,0786174;0,101546;3,55366;-0,0125664;0,0162316;0,00319318;0,03072;0,0275233;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,27675;0,520934;-0,148699;145;-32;2577;54;0,0291629;-0,0303807;-0,0550188;-0,000334386;-0,0155294;-0,00479723;-2,44519;-0,0732954;0,148699;-0,0291629;0,0303807;0,0550188;-0,0299207;0,0294201;0,0551338;-0,0299207;0,0294201;0,0551338;-2,43429;-0,0918514;0,148699;-0,0344309;0,0601338;0,0551338;0,0923237;-0,0923237;3,20075;0;0;-0;-0;0;0;0;-0;-0;0,0786177;0,101546;3,55363;-0,0125664;0,0162316;0,00212796;0,0299663;0,0278348;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,28484;0,520934;-0,148699;145;-32;2577;54;0,0291629;-0,0303807;-0,0550188;-9,84587e-05;-0,0157752;-0,00524233;-2,44519;-0,0732954;0,148699;-0,0291629;0,0303807;0,0550188;-0,0299207;0,0294201;0,0551338;-0,0299207;0,0294201;0,0551338;-2,43429;-0,0918514;0,148699;-0,0344309;0,0601338;0,0551338;0,0923237;-0,0923237;3,20075;0;0;-0;-0;0;0;0;-0;-0;0,064899;0,0984278;3,61249;-0,010472;0,0158825;0,00212796;0,0299663;0,0278348;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,29486;0,520934;-0,148699;145;-32;2577;54;0,0291629;-0,0303807;-0,0550188;0,000193753;-0,0160796;-0,00579362;-2,44519;-0,0732954;0,148699;-0,0291629;0,0303807;0,0550188;-0,0299207;0,0294201;0,0551338;-0,0299207;0,0294201;0,0551338;-2,43429;-0,0918514;0,148699;-0,0344309;0,0601338;0,0551338;0,0923237;-0,0923237;3,20075;0;0;-0;-0;0;0;0;-0;-0;0,0562461;0,0973464;3,61248;-0,00907571;0,015708;0,00212796;0,0299663;0,0278348;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,30086;0,505798;-0,148699;143;-47;2577;57;0,0305838;-0,0438246;-0,054732;0,000377317;-0,0163427;-0,00612212;-2,44736;-0,068452;0,148699;-0,0305838;0,0438246;0,054732;-0,0311419;0,0429186;0,0551338;-0,0311419;0,0429186;0,0551338;-2,43577;-0,0918514;0,148699;-0,0368899;0,0774437;0,0551338;0,0980935;-0,135595;3,20075;0;0;-0;-0;0;0;0;-0;-0;0,0562463;0,0973466;3,61247;-0,00907571;0,015708;0,00131313;0,0279625;0,0266462;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,30484;0,505798;-0,148699;143;-47;2577;57;0,0305838;-0,0438246;-0,054732;0,00049898;-0,016517;-0,00633984;-2,44736;-0,068452;0,148699;-0,0305838;0,0438246;0,054732;-0,0311419;0,0429186;0,0551338;-0,0311419;0,0429186;0,0551338;-2,43577;-0,0918514;0,148699;-0,0368899;0,0774437;0,0551338;0,0980935;-0,135595;3,20075;0;0;-0;-0;0;0;0;-0;-0;0,0421827;0,0962598;3,6128;-0,00680678;0,0155334;0,00131313;0,0279625;0,0266462;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,31478;0,505798;-0,148699;143;-47;2577;57;0,0305838;-0,0438246;-0,054732;0,000803167;-0,0169529;-0,00688421;-2,44736;-0,068452;0,148699;-0,0305838;0,0438246;0,054732;-0,0311419;0,0429186;0,0551338;-0,0311419;0,0429186;0,0551338;-2,43577;-0,0918514;0,148699;-0,0368899;0,0774437;0,0551338;0,0980935;-0,135595;3,20075;0;0;-0;-0;0;0;0;-0;-0;0,0237955;0,0984229;3,6128;-0,00383972;0,0158825;0,00131313;0,0279625;0,0266462;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,32491;0,505798;-0,148699;143;-47;2577;57;0,0305838;-0,0438246;-0,054732;0,00111295;-0,0173968;-0,00743859;-2,44736;-0,068452;0,148699;-0,0305838;0,0438246;0,054732;-0,0311419;0,0429186;0,0551338;-0,0311419;0,0429186;0,0551338;-2,43577;-0,0918514;0,148699;-0,0368899;0,0774437;0,0551338;0,0980935;-0,135595;3,20075;0;0;-0;-0;0;0;0;-0;-0;0,00648971;0,0995046;3,61279;-0,0010472;0,016057;0,00131313;0,0279625;0,0266462;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,33481;0,505798;-0,148699;143;-47;2577;57;0,0305838;-0,0438246;-0,054732;0,00141585;-0,0178308;-0,00798066;-2,44736;-0,068452;0,148699;-0,0305838;0,0438246;0,054732;-0,0311419;0,0429186;0,0551338;-0,0311419;0,0429186;0,0551338;-2,43577;-0,0918514;0,148699;-0,0368899;0,0774437;0,0551338;0,0980935;-0,135595;3,20075;0;0;0;-0;0;0;0;-0;-0;-0,00108162;0,101668;3,61277;0,000174533;0,0164061;0,00131313;0,0279625;0,0266462;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,33649;0,510472;-0,145528;146;-44;2542;58;0,0282074;-0,0406724;0,0155405;0,00146324;-0,0178991;-0,00795455;-2,44775;-0,070161;0,145528;-0,0282074;0,0406724;-0,0155405;-0,0282637;0,0408848;-0,0148662;-0,0282637;0,0408848;-0,220557;-2,43666;-0,0918514;0,145528;-0,0368899;0,0774437;-0,220557;0,088224;-0,125217;3,29052;0;0;0;-0;0;0;0;-0;-0;-0,00108162;0,101668;3,61276;0,000174533;0,0164061;0,00131313;0,0286556;0,0273391;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,34493;0,510472;-0,145528;146;-44;2542;58;0,0282074;-0,0406724;0,0155405;0,00170131;-0,0182424;-0,00782339;-2,44775;-0,070161;0,145528;-0,0282074;0,0406724;-0,0155405;-0,0282637;0,0408848;-0,0148662;-0,0282637;0,0408848;-0,220557;-2,43666;-0,0918514;0,145528;-0,0368899;0,0774437;-0,220557;0,088224;-0,125217;3,29052;0;0;0;-0;0;0;0;-0;-0;-0,0202706;0,103482;3,69724;0,00331613;0,0169297;0,00131313;0,0286556;0,0273391;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,35485;0,510472;-0,145528;146;-44;2542;58;0,0282074;-0,0406724;0,0155405;0,00198107;-0,0186458;-0,00766926;-2,44775;-0,070161;0,145528;-0,0282074;0,0406724;-0,0155405;-0,0282637;0,0408848;-0,0148662;-0,0282637;0,0408848;-0,220557;-2,43666;-0,0918514;0,145528;-0,0368899;0,0774437;-0,220557;0,088224;-0,125217;3,29052;0;0;0;-0;0;0;0;-0;-0;-0,0384073;0,106682;3,69724;0,00628319;0,0174533;0,00131313;0,0286556;0,0273391;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,36486;0,510472;-0,145528;146;-44;2542;58;0,0282074;-0,0406724;0,0155405;0,00226334;-0,0190528;-0,00751374;-2,44775;-0,070161;0,145528;-0,0282074;0,0406724;-0,0155405;-0,0282637;0,0408848;-0,0148662;-0,0282637;0,0408848;-0,220557;-2,43666;-0,0918514;0,145528;-0,0368899;0,0774437;-0,220557;0,088224;-0,125217;3,29052;0;0;0;-0;0;0;0;-0;-0;-0,0448084;0,106682;3,69725;0,00733038;0,0174533;0,00131313;0,0286556;0,0273391;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,36883;0,648867;-0,133171;188;6;2507;64;-0,0102854;0,0306636;0,0842708;0,00222246;-0,0189309;-0,00717877;-2,43595;-0,118819;0,133171;0,0102854;-0,0306636;-0,0842708;0,00988114;-0,0291152;-0,0848662;0,00988114;-0,0481902;-0,346625;-2,43666;-0,111384;0,133171;-0,00198159;-0,00715896;-0,346625;-0,0308751;0,016841;3,38028;0;0;0;-0;0;0;0;-0;-0;-0,0448084;0,106682;3,69725;0,00733038;0,0174533;0,00746304;0,0487389;0,0412641;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,37487;0,648867;-0,133171;188;32;2507;64;-0,0102854;0,0306636;0,0842708;0,0021604;-0,0187459;-0,00667028;-2,43595;-0,118819;0,133171;0,0102854;-0,0306636;-0,0842708;0,00988114;-0,0291152;-0,0848662;0,00988114;-0,0481902;-0,346625;-2,43666;-0,111384;0,133171;-0,00198159;-0,00715896;-0,346625;-0,0308751;0,016841;3,38028;0;0;0;-0;0;0;0;-0;-0;-0,0610412;0,107345;3,77989;0,0101229;0,0178024;0,00746304;0,0487389;0,0412641;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,38487;0,648867;-0,133171;188;32;2507;64;-0,0102854;0,0306636;0,0842708;0,00205751;-0,0184392;-0,00582732;-2,43595;-0,118819;0,133171;0,0102854;-0,0306636;-0,0842708;0,00988114;-0,0291152;-0,0848662;0,00988114;-0,0481902;-0,346625;-2,43666;-0,111384;0,133171;-0,00198159;-0,00715896;-0,346625;-0,0308751;0,016841;3,38028;0;0;0;-0;0;0;0;-0;-0;-0,0726174;0,107344;3,7799;0,0120428;0,0178024;0,00746304;0,0487389;0,0412641;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
8,39494;0,648867;-0,133171;188;32;2507;64;-0,0102854;0,0306636;0,0842708;0,00195392;-0,0181303;-0,00497854;-2,43595;-0,118819;0,133171;0,0102854;-0,0306636;-0,0842708;0,00988114;-0,0291152;-0,0848662;0,00988114;-0,0481902;-0,346625;-2,43666;-0,111384;0,133171;-0,00198159;-0,00715896;-0,346625;-0,0308751;0,016841;3,38028;0;0;0;-0;0;0;0;-0;-0;-0,0831407;0,107344;3,77992;0,0137881;0,0178024;0,00746304;0,0487389;0,0412641;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0;177;-1,2;-1;2550;0,07
