time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	ex	ey	ez	dex	dey	dez	cumulx	cumuly	cumulz	x	y	z	xp	yp	zp	xgoal	ygoal	zgoal	dxr	dyr	dzr	dxd	dyd	dzd	pitch	roll	yaw	kpx	kpy	kpz	kix	kiy	kiz	kdx	kdy	kdz	ktg	dist	step	pitchoff	ke1	ke2	gravity
10.667	-0.924777	-0.193281	581	-32	2563	18	0.00728609	0.115043	-0.00746834	-0.681346	-0.0823429	-0.00164412	0.0152967	0.0254438	-0.00177852	-2.74091	0.492046	0.174919	-2.89652	0.530119	0.193281	-2.7123	0.603745	0.167971	0.681346	0.0823429	0.00164412	0.184224	0.0736261	-0.0253106	0.0424115	0.00715585	-0.190081	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.677	-0.924777	-0.193281	581	-32	2563	18	0.00728957	0.115044	-0.00744444	-0.681344	-0.0823451	-0.00201524	0.0153696	0.0265945	-0.00185298	-2.74091	0.492046	0.174919	-2.89652	0.530119	0.193281	-2.7123	0.603745	0.167971	0.681344	0.0823451	0.00201524	0.184224	0.0736261	-0.0253106	0.0429351	0.00698132	-0.190081	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.687	-0.924777	-0.193281	581	-32	2563	18	0.00729189	0.115047	-0.00740174	-0.681343	-0.082346	-0.00228181	0.0154421	0.0277391	-0.00192662	-2.74091	0.492046	0.174919	-2.89652	0.530119	0.193281	-2.7123	0.603745	0.167971	0.681343	0.082346	0.00228181	0.184224	0.0736261	-0.0253106	0.0432842	0.00663225	-0.190081	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.6888	-0.924777	-0.193281	598	6	2607	16	-0.0102463	0.112082	-0.00953929	-0.705261	-0.0164394	-0.073822	0.0154233	0.0279449	-0.00194413	-2.72301	0.491612	0.176315	-2.89652	0.530119	0.193281	-2.7123	0.603745	0.167971	0.705261	0.0164394	0.073822	0.184224	0.0736261	-0.0253106	0.0432842	0.00663225	-0.18968	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.697	-0.924777	-0.193281	598	6	2607	16	-0.0102402	0.112086	-0.00948775	-0.705209	-0.0164038	-0.0743229	0.0153395	0.0288618	-0.00202175	-2.72301	0.491612	0.176315	-2.89652	0.530119	0.193281	-2.7123	0.603745	0.167971	0.705209	0.0164038	0.0743229	0.184224	0.0736261	-0.0253106	0.0439823	0.00610865	-0.18968	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.707	-0.924777	-0.193281	598	7	2607	16	-0.0102294	0.112095	-0.00940244	-0.705117	-0.0163434	-0.0751987	0.0152369	0.0299866	-0.0021161	-2.72301	0.491612	0.176315	-2.89652	0.530119	0.193281	-2.7123	0.603745	0.167971	0.705117	0.0163434	0.0751987	0.184224	0.0736261	-0.0253106	0.045204	0.00523599	-0.18968	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.7144	-0.571089	-0.176315	548	-24	2623	14	0.152145	0.128247	-0.0201201	-0.622053	-0.072257	-0.0972269	0.0163489	0.030924	-0.00226315	-2.69958	0.491612	0.176315	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.622053	0.072257	0.0972269	0.172639	0.0974879	-0.0263037	0.045204	0.00523599	-0.190081	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.717	-0.571089	-0.176315	524	-24	2623	14	0.152172	0.128265	-0.0197958	-0.621916	-0.0721759	-0.0981584	0.0167566	0.0312676	-0.00231619	-2.69958	0.491612	0.176315	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.621916	0.0721759	0.0981584	0.172639	0.0974879	-0.0263037	0.0466003	0.00436332	-0.190081	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.7271	-0.571089	-0.176315	524	-24	2624	14	0.152188	0.128276	-0.0195958	-0.621829	-0.0721266	-0.0987389	0.0182849	0.0325557	-0.00251297	-2.69958	0.491612	0.176315	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.621829	0.0721266	0.0987389	0.172639	0.0974879	-0.0263037	0.047473	0.00383972	-0.190081	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.7371	-0.571089	-0.176315	524	-23	2624	14	0.152218	0.1283	-0.0192	-0.621673	-0.0720084	-0.0998035	0.0198113	0.0338423	-0.00270551	-2.69958	0.491612	0.176315	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.621673	0.0720084	0.0998035	0.172639	0.0974879	-0.0263037	0.0490438	0.00261799	-0.190081	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.747	-0.571089	-0.176315	524	-23	2625	14	0.152248	0.128321	-0.0188265	-0.621515	-0.0719054	-0.100855	0.0213178	0.0351121	-0.00289179	-2.69958	0.491612	0.176315	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.621515	0.0719054	0.100855	0.172639	0.0974879	-0.0263037	0.0506145	0.0015708	-0.190081	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.7539	-0.571089	-0.176315	491	24	2668	17	0.149562	0.130418	-0.0307715	-0.566461	0.00877454	-0.168283	0.0223531	0.0360148	-0.00310479	-2.69682	0.489038	0.188105	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.566461	-0.00877454	0.168283	0.172639	0.0974879	-0.0263037	0.0506145	0.0015708	-0.190818	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.757	-0.571089	-0.176315	491	24	2668	17	0.149599	0.13045	-0.0304522	-0.566255	0.0089504	-0.168966	0.0228164	0.0364188	-0.00319911	-2.69682	0.489038	0.188105	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.566255	-0.0089504	0.168966	0.172639	0.0974879	-0.0263037	0.0518363	0.000523599	-0.190818	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.7671	-0.571089	-0.176315	491	24	2668	17	0.149615	0.130466	-0.0303055	-0.566167	0.00903887	-0.169257	0.0243218	0.0377316	-0.00350404	-2.69682	0.489038	0.188105	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.566167	-0.00903887	0.169257	0.172639	0.0974879	-0.0263037	0.0523599	0	-0.190818	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.777	-0.571089	-0.176315	491	25	2668	17	0.149652	0.130498	-0.0299861	-0.56596	0.00921683	-0.169939	0.0258066	0.0390264	-0.00380156	-2.69682	0.489038	0.188105	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.56596	-0.00921683	0.169939	0.172639	0.0974879	-0.0263037	0.0535816	-0.0010472	-0.190818	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.787	-0.571089	-0.176315	490	25	2669	17	0.149699	0.130524	-0.0296371	-0.565692	0.00936683	-0.17082	0.0273003	0.0403287	-0.00409728	-2.69682	0.489038	0.188105	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.565692	-0.00936683	0.17082	0.172639	0.0974879	-0.0263037	0.0551524	-0.00191986	-0.190818	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.7882	-0.571089	-0.176315	452	10	2623	14	0.127269	0.126286	-0.0194843	-0.495509	-0.0146601	-0.0968848	0.0274581	0.0404853	-0.00412144	-2.67458	0.489038	0.176723	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.495509	0.0146601	0.0968848	0.172639	0.0974879	-0.0263037	0.0551524	-0.00191986	-0.190818	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.7971	-0.571089	-0.176315	452	10	2623	14	0.1273	0.126302	-0.0191741	-0.495356	-0.0145733	-0.0976757	0.0285845	0.0416028	-0.00429109	-2.67458	0.489038	0.176723	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.495356	0.0145733	0.0976757	0.172639	0.0974879	-0.0263037	0.0567232	-0.00279253	-0.190818	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.8071	-0.571089	-0.176315	452	10	2623	14	0.127313	0.126309	-0.0190412	-0.495288	-0.0145381	-0.0980266	0.0298553	0.0428637	-0.00448116	-2.67458	0.489038	0.176723	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.495288	0.0145381	0.0980266	0.172639	0.0974879	-0.0263037	0.0574213	-0.00314159	-0.190818	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.817	-0.571089	-0.176315	451	10	2623	14	0.12734	0.126328	-0.0187311	-0.49515	-0.0144326	-0.0987332	0.0311228	0.044121	-0.00466759	-2.67458	0.489038	0.176723	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.49515	0.0144326	0.0987332	0.172639	0.0974879	-0.0263037	0.0588176	-0.00418879	-0.190818	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.8215	-0.571089	-0.176315	500	44	2671	13	0.110964	0.125797	-0.0310994	-0.571185	0.0420498	-0.173096	0.031625	0.0446904	-0.00480835	-2.65764	0.486284	0.188105	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.571185	-0.0420498	0.173096	0.172639	0.0974879	-0.0263037	0.0588176	-0.00418879	-0.190145	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.827	-0.571089	-0.176315	499	44	2671	13	0.110997	0.125824	-0.0308734	-0.571003	0.0422038	-0.173657	0.0322312	0.0453776	-0.00497698	-2.65764	0.486284	0.188105	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.571003	-0.0422038	0.173657	0.172639	0.0974879	-0.0263037	0.0598648	-0.00506145	-0.190145	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.837	-0.571089	-0.176315	499	44	2671	13	0.11103	0.125855	-0.0306254	-0.570821	0.0423893	-0.174211	0.0333449	0.0466399	-0.00528415	-2.65764	0.486284	0.188105	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.570821	-0.0423893	0.174211	0.172639	0.0974879	-0.0263037	0.060912	-0.00610865	-0.190145	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.847	-0.571089	-0.176315	499	44	2671	13	0.111041	0.125871	-0.0305207	-0.57076	0.0424818	-0.174388	0.0344532	0.0478963	-0.00558878	-2.65764	0.486284	0.188105	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.57076	-0.0424818	0.174388	0.172639	0.0974879	-0.0263037	0.0612611	-0.00663225	-0.190145	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.8496	-0.571089	-0.176315	543	11	2632	14	0.0778044	0.129255	-0.0326189	-0.635482	-0.0130524	-0.108593	0.0346573	0.0482353	-0.00567434	-2.62544	0.476562	0.188187	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.635482	0.0130524	0.108593	0.172639	0.0974879	-0.0263037	0.0612611	-0.00663225	-0.188954	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.857	-0.571089	-0.176315	543	11	2632	14	0.077822	0.129294	-0.0324202	-0.635425	-0.0129171	-0.108942	0.0352327	0.0491914	-0.00591409	-2.62544	0.476562	0.188187	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.635425	0.0129171	0.108942	0.172639	0.0974879	-0.0263037	0.0617847	-0.00785398	-0.188954	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.867	-0.571089	-0.176315	543	11	2632	14	0.0778336	0.129322	-0.0322802	-0.635387	-0.0128201	-0.109175	0.0360104	0.0504835	-0.0062366	-2.62544	0.476562	0.188187	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.635387	0.0128201	0.109175	0.172639	0.0974879	-0.0263037	0.0621337	-0.00872665	-0.188954	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.877	-0.571089	-0.176315	543	11	2633	14	0.0778453	0.129339	-0.0321853	-0.635349	-0.0127609	-0.109403	0.0367867	0.0517733	-0.00655755	-2.62544	0.476562	0.188187	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.635349	0.0127609	0.109403	0.172639	0.0974879	-0.0263037	0.0624828	-0.00925025	-0.188954	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.8841	-0.571089	-0.176315	593	2	2649	7	0.0137416	0.117085	-0.0394217	-0.702682	-0.0256785	-0.134385	0.0368846	0.0526076	-0.00683847	-2.55985	0.476562	0.191293	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.702682	0.0256785	0.134385	0.172639	0.0974879	-0.0263037	0.0624828	-0.00925025	-0.188954	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
10.8871	-0.571089	-0.176315	593	2	2649	7	0.0137416	0.117092	-0.0394013	-0.702682	-0.0256551	-0.134389	0.036925	0.0529519	-0.00695431	-2.55985	0.476562	0.191293	-2.69958	0.491612	0.176315	-2.52694	0.5891	0.150011	0.702682	0.0256551	0.134389	0.172639	0.0974879	-0.0263037	0.0624828	-0.00942478	-0.188954	-150	150	-200	-0	0	-0	-600	600	-600	1.2	0.2	0.18	174	-1	-1	2561	
