time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
7,54816;0,189595;-0,0253361;50;-50;1450;50;-0,114176;-0,167867;-0,00424532;-4,16741e-05;-6,12714e-05;-1,54954e-06;-1,9682;-0,031504;0,0253361;0,00390045;0,00102751;0,00224016;0,00391613;0,000856515;0,00228427;0,00391613;0,000856515;0,00228427;-0,110275;-0,166839;-0,00200516;0,022169;-0,139;-0,0219615;-0,140313;-0,00417003;0;2,56487e-314;1,77211e-314;2,67198e-312;-0,00959931;0,00663225;-0,0400497;0,0160052;0,0560255;-1200;1200;-500;1700;-40;40;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,54897;0,189595;-0,0253361;100;-100;1500;95;-0,114176;-0,167867;-0,0042162;-0,000133928;-0,000196908;-4,95623e-06;-1,9682;-0,031504;0,0253361;0,00390045;0,00102751;0,00224016;0,00391613;0,000856515;0,00228427;0,00391613;0,000856515;0,00228427;-0,110275;-0,16684;-0,00197604;0,022169;-0,139;-0,0219615;-0,140313;-0,00417003;0;0,0942462;0,0668296;9,81817;-0,00959931;0,00680678;-0,0400497;0,0160052;0,0560255;-1200;1200;-500;1700;-40;40;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,55895;0,189595;-0,0253361;150;-150;1550;95;-0,114176;-0,167867;-0,00422607;-0,00127363;-0,00187255;-4,71409e-05;-1,9682;-0,031504;0,0253361;0,00390045;0,00102751;0,00224016;0,00391613;0,000856515;0,00228427;0,00391613;0,000856515;0,00228427;-0,110276;-0,166839;-0,00198591;0,022169;-0,139;-0,0219615;-0,140313;-0,00417003;0;0,0959591;0,0651157;9,81811;-0,00977384;0,00663225;-0,0400497;0,0160052;0,0560255;-1200;1200;-500;1700;-40;40;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,56893;0,189595;-0,0253361;200;-200;1600;95;-0,114176;-0,167867;-0,00419696;-0,00241288;-0,00354753;-8,90181e-05;-1,9682;-0,031504;0,0253361;0,00390045;0,00102751;0,00224016;0,00391613;0,000856515;0,00228427;0,00391613;0,000856515;0,00228427;-0,110276;-0,16684;-0,00195679;0,022169;-0,139;-0,0219615;-0,140313;-0,00417003;0;0,0959593;0,0668294;9,81813;-0,00977384;0,00680678;-0,0400497;0,0160052;0,0560255;-1200;1200;-500;1700;-40;40;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,57799;0,189595;-0,0252659;250;-200;1650;95;-0,109224;-0,167316;0,0518776;-0,00340344;-0,00506492;0,00038146;-1,96819;-0,031504;0,0252659;-0,00104171;0,000470192;-0,0538229;-0,00048175;0,000856515;-0,0538261;-0,00048175;0,000856515;-0,0538261;-0,110266;-0,166846;-0,0019453;0,0221702;-0,138992;-0,0219602;-0,140321;-0,00415849;0;0,0959588;0,066829;9,81808;-0,00977384;0,00680678;-0,0400497;0,0160052;0,0560255;-1200;1200;-500;1700;-40;40;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,57895;0,189595;-0,0252659;300;-200;1700;95;-0,109225;-0,167316;0,0518678;-0,00350819;-0,00522538;0,000431201;-1,96819;-0,031504;0,0252659;-0,00104171;0,000470192;-0,0538229;-0,00048175;0,000856515;-0,0538261;-0,00048175;0,000856515;-0,0538261;-0,110267;-0,166846;-0,00195517;0,0221702;-0,138992;-0,0219602;-0,140321;-0,00415849;0;0,0965991;0,0644;9,7102;-0,00994838;0,00663225;-0,0400497;0,0160052;0,0560255;-1200;1200;-500;1700;-40;40;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,58891;0,189595;-0,0252659;308;-201;1750;95;-0,109226;-0,167315;0,0518771;-0,00459553;-0,006891;0,000947638;-1,96819;-0,031504;0,0252659;-0,00104171;0,000470192;-0,0538229;-0,00048175;0,000856515;-0,0538261;-0,00048175;0,000856515;-0,0538261;-0,110268;-0,166845;-0,00194581;0,0221702;-0,138992;-0,0219602;-0,140321;-0,00415849;0;0,0999886;0,0627054;9,71021;-0,0102974;0,00645772;-0,0400497;0,0160052;0,0560255;-1200;1200;-500;1700;-40;40;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,59909;0,189595;-0,0252659;308;-201;1800;95;-0,109226;-0,167315;0,0518964;-0,00570811;-0,00859527;0,00147625;-1,96819;-0,031504;0,0252659;-0,00104171;0,000470192;-0,0538229;-0,00048175;0,000856515;-0,0538261;-0,00048175;0,000856515;-0,0538261;-0,110268;-0,166845;-0,00192656;0,0221702;-0,138992;-0,0219602;-0,140321;-0,00415849;0;0,101683;0,0627051;9,71018;-0,010472;0,00645772;-0,0400497;0,0160052;0,0560255;-1200;1200;-500;1700;-40;40;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,60894;0,189595;-0,0252659;308;-201;1850;95;-0,109226;-0,167315;0,0518673;-0,00678312;-0,010242;0,00198673;-1,96819;-0,031504;0,0252659;-0,00104171;0,000470192;-0,0538229;-0,00048175;0,000856515;-0,0538261;-0,00048175;0,000856515;-0,0538261;-0,110268;-0,166845;-0,00195568;0,0221702;-0,138992;-0,0219602;-0,140321;-0,00415849;0;0,101682;0,0610101;9,71012;-0,010472;0,00628319;-0,0400497;0,0160052;0,0560255;-1200;1200;-500;1700;-40;40;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,61445;0,189714;-0,0214765;302;-228;1900;97;-0,104414;-0,190366;-0,00210997;-0,00735886;-0,0112917;0,0019751;-1,96819;-0,0298948;0,0214765;-0,00131267;0,0206016;0,000748658;-0,00048175;0,0206332;0,000864291;-0,00048175;0,0206332;0,000864291;-0,105727;-0,169765;-0,00136132;0,022753;-0,135275;-0,0213863;-0,14392;-0,00353496;0;0,101683;0,0610103;9,71016;-0,010472;0,00628319;-0,0407439;0,0151878;0,0559025;-1200;1200;-500;1700;-40;40;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
