time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	ex	ey	ez	dex	dey	dez	cumulx	cumuly	cumulz	x	y	z	xp	yp	zp	xgoal	ygoal	zgoal	dxr	dyr	dzr	dxd	dyd	dzd	pitch	roll	yaw	kpx	kpy	kpz	kix	kiy	kiz	kdx	kdy	kdz	ktg	dist	step	pitchoff	ke1	ke2	gravity
8.23867	0.113043	-0.0446409	50	-50	1450	50	-0.205403	-0.563732	-0.00398779	-0.00716282	0.0563407	0.0438579	-0.00154689	-0.00424546	-3.0032e-05	-1.80566	-0.0958697	0.0637727	-1.80566	-0.0958697	0.0637727	-2.00879	-0.659813	0.0371838	0.00716282	-0.0563407	-0.0438579	-0.203127	-0.563943	-0.0265889	-0.0623083	0.0174533	0.00180267	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.24073	0.11337	-0.0454848	100	-93	1500	84	-0.200633	-0.565441	-0.00475731	-0.0116325	-0.0148782	-0.0247669	-0.000413907	-0.0011665	-9.81434e-06	-1.80566	-0.0941497	0.0649784	-1.80566	-0.0941497	0.0649784	-2.00457	-0.659573	0.0378888	0.0116325	0.0148782	0.0247669	-0.198904	-0.565423	-0.0270895	-0.0623083	0.0174533	0.000759334	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.24118	0.11337	-0.0454848	150	-93	1550	84	-0.200636	-0.56544	-0.0047223	-0.0116369	-0.0148782	-0.0247648	-8.94836e-05	-0.000252186	-2.10615e-06	-1.80566	-0.0941497	0.0649784	-1.80566	-0.0941497	0.0649784	-2.00457	-0.659573	0.0378888	0.0116369	0.0148782	0.0247648	-0.198904	-0.565423	-0.0270895	-0.0624828	0.0174533	0.000759334	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.25117	0.11337	-0.0454848	200	-93	1600	84	-0.200639	-0.56544	-0.00468729	-0.0116412	-0.0148782	-0.0247628	-0.00200518	-0.00565101	-4.68448e-05	-1.80566	-0.0941497	0.0649784	-1.80566	-0.0941497	0.0649784	-2.00457	-0.659573	0.0378888	0.0116412	0.0148782	0.0247628	-0.198904	-0.565423	-0.0270895	-0.0626573	0.0174533	0.000759334	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.2612	0.11337	-0.0454848	214	-93	1650	84	-0.200641	-0.565438	-0.00475096	-0.0116456	-0.0148738	-0.0247634	-0.00201223	-0.00567078	-4.76474e-05	-1.80566	-0.0941497	0.0649784	-1.80566	-0.0941497	0.0649784	-2.00457	-0.659573	0.0378888	0.0116456	0.0148738	0.0247634	-0.198904	-0.565423	-0.0270895	-0.0628319	0.0172788	0.000759334	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.27115	0.11337	-0.0454848	214	-93	1700	84	-0.200641	-0.565438	-0.00484965	-0.0116456	-0.0148695	-0.024766	-0.00199558	-0.00562384	-4.82346e-05	-1.80566	-0.0941497	0.0649784	-1.80566	-0.0941497	0.0649784	-2.00457	-0.659573	0.0378888	0.0116456	0.0148695	0.024766	-0.198904	-0.565423	-0.0270895	-0.0628319	0.0171042	0.000759334	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.27648	0.114014	-0.0454848	212	-74	1750	72	-0.190287	-0.569	-0.00543828	-0.0121065	0.0186183	-0.0325729	-0.00101442	-0.00303334	-2.89914e-05	-1.80554	-0.0903927	0.0649784	-1.80554	-0.0903927	0.0649784	-1.995	-0.659051	0.0378908	0.0121065	-0.0186183	0.0325729	-0.189457	-0.568658	-0.0270876	-0.0628319	0.0171042	-0.000875668	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.28118	0.114014	-0.0454848	212	-74	1800	72	-0.190287	-0.568999	-0.00553758	-0.0121065	0.018624	-0.0325697	-0.000895109	-0.00267657	-2.60488e-05	-1.80554	-0.0903927	0.0649784	-1.80554	-0.0903927	0.0649784	-1.995	-0.659051	0.0378908	0.0121065	-0.018624	0.0325697	-0.189457	-0.568658	-0.0270876	-0.0628319	0.0169297	-0.000875668	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.2913	0.114014	-0.0454848	212	-74	1850	72	-0.190284	-0.568999	-0.0056701	-0.0121009	0.0186296	-0.0325685	-0.00192472	-0.00575542	-5.73531e-05	-1.80554	-0.0903927	0.0649784	-1.80554	-0.0903927	0.0649784	-1.995	-0.659051	0.0378908	0.0121009	-0.0186296	0.0325685	-0.189457	-0.568658	-0.0270876	-0.0626573	0.0167552	-0.000875668	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.30115	0.114014	-0.0454848	212	-74	1900	72	-0.190284	-0.568997	-0.00586872	-0.0121009	0.018641	-0.032562	-0.00187525	-0.00560746	-5.78362e-05	-1.80554	-0.0903927	0.0649784	-1.80554	-0.0903927	0.0649784	-1.995	-0.659051	0.0378908	0.0121009	-0.018641	0.032562	-0.189457	-0.568658	-0.0270876	-0.0626573	0.0164061	-0.000875668	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.31119	0.114014	-0.0454848	212	-74	1950	72	-0.190284	-0.568994	-0.00616664	-0.0121009	0.018658	-0.0325523	-0.00190931	-0.00570928	-6.18761e-05	-1.80554	-0.0903927	0.0649784	-1.80554	-0.0903927	0.0649784	-1.995	-0.659051	0.0378908	0.0121009	-0.018658	0.0325523	-0.189457	-0.568658	-0.0270876	-0.0626573	0.0158825	-0.000875668	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.31223	0.114014	-0.0454848	204	-74	2000	72	-0.190284	-0.568994	-0.00616664	0.00250923	0.0186563	-0.033469	-0.000199418	-0.000596305	-6.46264e-06	-1.80554	-0.0903927	0.0649784	-1.80554	-0.0903927	0.0649784	-1.995	-0.659051	0.0378908	-0.00250923	-0.0186563	0.033469	-0.189457	-0.568658	-0.0270876	-0.0626573	0.0158825	-0.000875668	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.32118	0.114014	-0.0454848	204	-74	2050	72	-0.190276	-0.568992	-0.00656419	0.0025266	0.0186738	-0.0334579	-0.00170183	-0.00508906	-5.87101e-05	-1.80554	-0.0903927	0.0649784	-1.80554	-0.0903927	0.0649784	-1.995	-0.659051	0.0378908	-0.0025266	-0.0186738	0.0334579	-0.189457	-0.568658	-0.0270876	-0.0621337	0.0153589	-0.000875668	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.33121	0.114014	-0.0454848	204	-74	2100	72	-0.190268	-0.56899	-0.00696172	0.00254396	0.0186914	-0.0334468	-0.00190896	-0.00570868	-6.9847e-05	-1.80554	-0.0903927	0.0649784	-1.80554	-0.0903927	0.0649784	-1.995	-0.659051	0.0378908	-0.00254396	-0.0186914	0.0334468	-0.189457	-0.568658	-0.0270876	-0.0616101	0.0148353	-0.000875668	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.34115	0.114014	-0.0454848	204	-74	2150	72	-0.190246	-0.568989	-0.00762457	0.00259027	0.0187148	-0.0334301	-0.00189162	-0.00565745	-7.58111e-05	-1.80554	-0.0903927	0.0649784	-1.80554	-0.0903927	0.0649784	-1.995	-0.659051	0.0378908	-0.00259027	-0.0187148	0.0334301	-0.189457	-0.568658	-0.0270876	-0.0602139	0.0141372	-0.000875668	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.34354	0.114014	-0.0463091	203	-74	2200	72	-0.190269	-0.568974	-0.00811423	0.00259027	0.0187148	-0.0334301	-0.000453601	-0.00135644	-1.93443e-05	-1.80554	-0.0903927	0.0661559	-1.80554	-0.0903927	0.0661559	-1.99499	-0.65903	0.0385785	-0.00259027	-0.0187148	0.0334301	-0.18945	-0.568637	-0.0275775	-0.0602139	0.0141372	-0.000875668	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.35117	0.114014	-0.0463091	203	-74	2250	72	-0.190243	-0.568974	-0.00871097	0.00264236	0.0187323	-0.0334162	-0.00145118	-0.00434013	-6.64472e-05	-1.80554	-0.0903927	0.0661559	-1.80554	-0.0903927	0.0661559	-1.99499	-0.65903	0.0385785	-0.00264236	-0.0187323	0.0334162	-0.18945	-0.568637	-0.0275775	-0.0586431	0.0136136	-0.000875668	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.36114	0.114014	-0.0463091	203	-74	2300	72	-0.190217	-0.568975	-0.00920836	0.00269444	0.018744	-0.0334055	-0.00189685	-0.00567382	-9.18258e-05	-1.80554	-0.0903927	0.0661559	-1.80554	-0.0903927	0.0661559	-1.99499	-0.65903	0.0385785	-0.00269444	-0.018744	0.0334055	-0.18945	-0.568637	-0.0275775	-0.0570723	0.0132645	-0.000875668	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.37112	0.114014	-0.0463091	203	-74	2350	72	-0.190205	-0.568974	-0.00953975	0.00271758	0.0187557	-0.0333971	-0.00189939	-0.00568177	-9.5264e-05	-1.80554	-0.0903927	0.0661559	-1.80554	-0.0903927	0.0661559	-1.99499	-0.65903	0.0385785	-0.00271758	-0.0187557	0.0333971	-0.18945	-0.568637	-0.0275775	-0.0563741	0.0129154	-0.000875668	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.37196	0.113643	-0.0459271	202	-57	2400	69	-0.194633	-0.567482	-0.00908288	0.00667951	0.0463867	0.0361397	-0.000162908	-0.000474982	-7.60237e-06	-1.80536	-0.0920347	0.0656102	-1.80536	-0.0920347	0.0656102	-1.99874	-0.659356	0.0382586	-0.00667951	-0.0463867	-0.0361397	-0.193386	-0.567321	-0.0273516	-0.0563741	0.0129154	2.29325e-05	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.38132	0.113643	-0.0459271	202	-57	2450	69	-0.194604	-0.567483	-0.00962061	0.00661538	0.0463742	0.0361675	-0.00182208	-0.00531334	-9.00778e-05	-1.80536	-0.0920347	0.0656102	-1.80536	-0.0920347	0.0656102	-1.99874	-0.659356	0.0382586	-0.00661538	-0.0463742	-0.0361675	-0.193386	-0.567321	-0.0273516	-0.0546288	0.0125664	2.29325e-05	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.3913	0.113643	-0.0459271	202	-57	2500	69	-0.194566	-0.567481	-0.0104583	0.00653199	0.0463491	0.0362147	-0.00194138	-0.00566233	-0.000104353	-1.80536	-0.0920347	0.0656102	-1.80536	-0.0920347	0.0656102	-1.99874	-0.659356	0.0382586	-0.00653199	-0.0463491	-0.0362147	-0.193386	-0.567321	-0.0273516	-0.0523599	0.0118682	2.29325e-05	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.40115	0.113643	-0.0459271	202	-57	2531	69	-0.194535	-0.567481	-0.0109959	0.00646781	0.0463366	0.0362423	-0.00191637	-0.00559026	-0.00010832	-1.80536	-0.0920347	0.0656102	-1.80536	-0.0920347	0.0656102	-1.99874	-0.659356	0.0382586	-0.00646781	-0.0463366	-0.0362423	-0.193386	-0.567321	-0.0273516	-0.0506145	0.0115192	2.29325e-05	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.41112	0.113643	-0.0459271	202	-57	2531	69	-0.19452	-0.567483	-0.0111656	0.00643572	0.0463367	0.0362479	-0.00193898	-0.00565667	-0.000111299	-1.80536	-0.0920347	0.0656102	-1.80536	-0.0920347	0.0656102	-1.99874	-0.659356	0.0382586	-0.00643572	-0.0463367	-0.0362479	-0.193386	-0.567321	-0.0273516	-0.0497419	0.0115192	2.29325e-05	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.41138	0.113518	-0.0459271	212	-48	2488	70	-0.19515	-0.567268	-0.0111371	-0.0112057	0.0608756	0.10705	-5.11292e-05	-0.000148624	-2.91793e-06	-1.80518	-0.0923514	0.0656102	-1.80518	-0.0923514	0.0656102	-1.9992	-0.659457	0.0382582	0.0112057	-0.0608756	-0.10705	-0.194017	-0.567106	-0.027352	-0.0497419	0.0115192	2.29325e-05	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.42122	0.113518	-0.0459271	213	-48	2489	70	-0.195112	-0.56727	-0.0116448	-0.0114313	0.0608566	0.107037	-0.00191952	-0.0055808	-0.000114562	-1.80518	-0.0923514	0.0656102	-1.80518	-0.0923514	0.0656102	-1.9992	-0.659457	0.0382582	0.0114313	-0.0608566	-0.107037	-0.194017	-0.567106	-0.027352	-0.0476475	0.0113446	2.29325e-05	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.43113	0.113518	-0.0459271	213	-48	2489	70	-0.195055	-0.567273	-0.0124557	-0.0117697	0.0608188	0.107022	-0.00193202	-0.00561884	-0.000123373	-1.80518	-0.0923514	0.0656102	-1.80518	-0.0923514	0.0656102	-1.9992	-0.659457	0.0382582	0.0117697	-0.0608188	-0.107022	-0.194017	-0.567106	-0.027352	-0.0445059	0.0109956	2.29325e-05	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.44116	0.113518	-0.0459271	213	-48	2489	70	-0.195005	-0.567274	-0.0131642	-0.0120516	0.0607811	0.107012	-0.0019559	-0.00568976	-0.000132037	-1.80518	-0.0923514	0.0656102	-1.80518	-0.0923514	0.0656102	-1.9992	-0.659457	0.0382582	0.0120516	-0.0607811	-0.107012	-0.194017	-0.567106	-0.027352	-0.0418879	0.0106465	2.29325e-05	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.44178	0.113585	-0.044628	198	-48	2447	70	-0.19514	-0.567245	-0.0123858	0.013442	0.0615152	0.176001	-0.000121182	-0.000352259	-7.69158e-06	-1.80536	-0.0923514	0.0637543	-1.80536	-0.0923514	0.0637543	-1.99954	-0.659437	0.0371747	-0.013442	-0.0615152	-0.176001	-0.194184	-0.567086	-0.0265796	-0.0418879	0.0106465	2.29325e-05	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.45113	0.113585	-0.044628	198	-48	2447	70	-0.195107	-0.567247	-0.0128253	0.0131337	0.0614847	0.176035	-0.00182503	-0.00530602	-0.000119968	-1.80536	-0.0923514	0.0637543	-1.80536	-0.0923514	0.0637543	-1.99954	-0.659437	0.0371747	-0.0131337	-0.0614847	-0.176035	-0.194184	-0.567086	-0.0265796	-0.0401426	0.010472	2.29325e-05	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
8.4612	0.113585	-0.044628	198	-48	2448	70	-0.195051	-0.567248	-0.0136021	0.0126095	0.0614236	0.176094	-0.00196436	-0.00571275	-0.000136987	-1.80536	-0.0923514	0.0637543	-1.80536	-0.0923514	0.0637543	-1.99954	-0.659437	0.0371747	-0.0126095	-0.0614236	-0.176094	-0.194184	-0.567086	-0.0265796	-0.0371755	0.0101229	2.29325e-05	-150	150	-200	-15	15	-15	-600	600	-600	1	0.6	0	177	-1	-0.7	2551	
