time 	e1	e2	e1Ori	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x_pred	y_pred	z_pred	dxr_pred	dyr_pred	dzr_pred	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	x	y	z	dx	dy	dz	ux	uy	uz	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	err_sti_x	err_sti_y	err_sti_z	err_sti_dx	err_sti_dy	err_sti_dz	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
7.96539	-1.40074	-0.108135	1.16729	50	50	1450	50	0.115556	0.0864032	-0.336834	0.000860201	0.000643185	-0.00250739	-3.43226	-0.106097	0.108135	0.0411834	0.0357334	0.314133	0.0229519	0.0316576	0.316423	0.0229519	0.0316576	0.572804	-3.43226	-0.106097	0.108135	0.0229519	0.0316576	0.572804	0.205665	0.0810057	2.82845	0.15674	0.122137	-0.0227007	0.151187	0.00986991	-0.011521	0.12952	-0.0117052	-0	0	0	9.81	0	0	0	0	0	0	-0.0610865	0.0113446	-0.0275221	0.0309018	0.0583907	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.96796	-1.40074	-0.108135	1.16729	52	93	1500	97	0.115553	0.0864029	-0.336861	0.00115625	0.00086455	-0.00337043	-3.43226	-0.106097	0.108135	0.0411834	0.0357334	0.314133	0.0229519	0.0316576	0.316423	0.0229519	0.0316576	0.572804	-3.43226	-0.106097	0.108135	0.0229519	0.0316576	0.572804	0.205665	0.0810057	2.82845	0.156736	0.122136	-0.0227281	0.151187	0.00986991	-0.011521	0.12952	-0.0117052	-0	0.913619	0.0750578	3.19371	0	0	0	0	0	0	-0.0612611	0.0113446	-0.0275221	0.0309018	0.0583907	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.97699	-1.39619	-0.096982	1.16349	63	94	1550	96	0.105269	0.0874876	-0.264894	0.00210736	0.001655	-0.00576375	-3.4312	-0.112614	0.096982	0.0511117	0.0353194	0.243366	0.0368834	0.0316576	0.246423	0.0368834	0.0316576	-0.322221	-3.4312	-0.112614	0.096982	0.0368834	0.0316576	-0.322221	0.197365	0.162761	2.57249	0.156381	0.122807	-0.0215275	0.151086	0.00921665	-0.0107235	0.129855	-0.0105211	-0	0.913627	0.0750585	3.19365	0	0	0	0	0	0	-0.0612611	0.0113446	-0.0246281	0.0328088	0.0574053	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.978	-1.39619	-0.096982	1.16349	63	94	1600	96	0.105266	0.0874835	-0.264943	0.00221304	0.00174283	-0.00602975	-3.4312	-0.112614	0.096982	0.0511117	0.0353194	0.243366	0.0368834	0.0316576	0.246423	0.0368834	0.0316576	-0.322221	-3.4312	-0.112614	0.096982	0.0368834	0.0316576	-0.322221	0.197365	0.162761	2.57249	0.156377	0.122803	-0.0215762	0.151086	0.00921665	-0.0107235	0.129855	-0.0105211	-0	0.900452	0.0750203	3.29721	0	0	0	0	0	0	-0.0614356	0.0115192	-0.0246281	0.0328088	0.0574053	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.98801	-1.39619	-0.096982	1.16349	63	94	1650	96	0.105262	0.0874757	-0.265013	0.00326682	0.00261855	-0.00868279	-3.4312	-0.112614	0.096982	0.0511117	0.0353194	0.243366	0.0368834	0.0316576	0.246423	0.0368834	0.0316576	-0.322221	-3.4312	-0.112614	0.096982	0.0368834	0.0316576	-0.322221	0.197365	0.162761	2.57249	0.156374	0.122795	-0.0216464	0.151086	0.00921665	-0.0107235	0.129855	-0.0105211	-0	0.901589	0.0772944	3.29713	0	0	0	0	0	0	-0.0616101	0.0118682	-0.0246281	0.0328088	0.0574053	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
7.99798	-1.39619	-0.096982	1.16349	63	94	1700	96	0.105262	0.0874794	-0.264991	0.00431692	0.00349125	-0.0113263	-3.4312	-0.112614	0.096982	0.0511117	0.0353194	0.243366	0.0368834	0.0316576	0.246423	0.0368834	0.0316576	-0.322221	-3.4312	-0.112614	0.096982	0.0368834	0.0316576	-0.322221	0.197365	0.162761	2.57249	0.156374	0.122799	-0.0216249	0.151086	0.00921665	-0.0107235	0.129855	-0.0105211	-0	0.901611	0.0761597	3.29697	0	0	0	0	0	0	-0.0616101	0.0116937	-0.0246281	0.0328088	0.0574053	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.00685	-1.38887	-0.0873118	1.15739	59	110	1750	94	0.108424	0.102012	-0.194174	0.00527875	0.00439619	-0.0130489	-3.42868	-0.112076	0.0873118	0.0478398	0.0211026	0.173573	0.0375007	0.0181643	0.176423	0.0375007	0.0181643	-0.313733	-3.42979	-0.112614	0.096982	0.0368834	0.0179212	-0.322221	0.230643	0.215019	2.06055	0.156264	0.123114	-0.0206018	0.15078	0.00932249	-0.0107897	0.130276	-0.00950309	-0	0.901616	0.0761601	3.29694	0	0	0	0	0	0	-0.0616101	0.0116937	-0.0243359	0.0326762	0.0569812	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.00798	-1.38887	-0.0873118	1.15739	59	110	1800	94	0.108424	0.102012	-0.194174	0.00540138	0.00451157	-0.0132685	-3.42868	-0.112076	0.0873118	0.0478398	0.0211026	0.173573	0.0375007	0.0181643	0.176423	0.0375007	0.0181643	-0.313733	-3.42979	-0.112614	0.096982	0.0368834	0.0179212	-0.322221	0.230643	0.215019	2.06055	0.156264	0.123114	-0.0206018	0.15078	0.00932249	-0.0107897	0.130276	-0.00950309	-0	0.887507	0.0749683	3.39886	0	0	0	0	0	0	-0.0616101	0.0116937	-0.0243359	0.0326762	0.0569812	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.01795	-1.38887	-0.0873118	1.15739	59	110	1850	94	0.108424	0.102008	-0.194196	0.00648215	0.00552838	-0.0152042	-3.42868	-0.112076	0.0873118	0.0478398	0.0211026	0.173573	0.0375007	0.0181643	0.176423	0.0375007	0.0181643	-0.313733	-3.42979	-0.112614	0.096982	0.0368834	0.0179212	-0.322221	0.230643	0.215019	2.06055	0.156264	0.123111	-0.0206233	0.15078	0.00932249	-0.0107897	0.130276	-0.00950309	-0	0.887507	0.0760872	3.39885	0	0	0	0	0	0	-0.0616101	0.0118682	-0.0243359	0.0326762	0.0569812	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.028	-1.38887	-0.0873118	1.15739	59	110	1900	94	0.108424	0.102008	-0.194196	0.00757171	0.00655346	-0.0171557	-3.42868	-0.112076	0.0873118	0.0478398	0.0211026	0.173573	0.0375007	0.0181643	0.176423	0.0375007	0.0181643	-0.313733	-3.42979	-0.112614	0.096982	0.0368834	0.0179212	-0.322221	0.230643	0.215019	2.06055	0.156264	0.123111	-0.0206233	0.15078	0.00932249	-0.0107897	0.130276	-0.00950309	-0	0.887518	0.0760881	3.39878	0	0	0	0	0	0	-0.0616101	0.0118682	-0.0243359	0.0326762	0.0569812	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.03796	-1.38887	-0.0873118	1.15739	59	110	1950	94	0.108428	0.102005	-0.19419	0.00865121	0.00756902	-0.0190891	-3.42868	-0.112076	0.0873118	0.0478398	0.0211026	0.173573	0.0375007	0.0181643	0.176423	0.0375007	0.0181643	-0.313733	-3.42979	-0.112614	0.096982	0.0368834	0.0179212	-0.322221	0.230643	0.215019	2.06055	0.156267	0.123107	-0.0206175	0.15078	0.00932249	-0.0107897	0.130276	-0.00950309	-0	0.886416	0.0772076	3.39873	0	0	0	0	0	0	-0.0614356	0.0120428	-0.0243359	0.0326762	0.0569812	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.04572	-1.38904	-0.061268	1.15754	28	110	2000	94	0.137236	0.102162	-0.12299	0.00971658	0.0083621	-0.0200438	-3.4287	-0.111535	0.061268	0.0193568	0.0209714	0.105189	0.0133226	0.0193847	0.106423	0.0133226	0.0193847	-0.289796	-3.42936	-0.112614	0.0805112	0.0109029	0.0179212	-0.322221	0.332753	0.245736	1.42063	0.156593	0.123133	-0.017801	0.15087	0.0093841	-0.0108624	0.130337	-0.0066718	-0	0.886422	0.077208	3.39869	0	0	0	0	0	0	-0.0614356	0.0120428	-0.0243359	0.0325183	0.0568236	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.04799	-1.38904	-0.061268	1.15754	28	110	2050	94	0.137239	0.102162	-0.122963	0.0100287	0.00859442	-0.0203234	-3.4287	-0.111535	0.061268	0.0193568	0.0209714	0.105189	0.0133226	0.0193847	0.106423	0.0133226	0.0193847	-0.289796	-3.42936	-0.112614	0.0805112	0.0109029	0.0179212	-0.322221	0.332753	0.245736	1.42063	0.156596	0.123134	-0.0177737	0.15087	0.0093841	-0.0108624	0.130337	-0.0066718	-0	0.87116	0.0759738	3.50119	0	0	0	0	0	0	-0.0612611	0.0120428	-0.0243359	0.0325183	0.0568236	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.05799	-1.38904	-0.061268	1.15754	28	110	2100	94	0.137245	0.102157	-0.122951	0.0113999	0.00961507	-0.0215518	-3.4287	-0.111535	0.061268	0.0193568	0.0209714	0.105189	0.0133226	0.0193847	0.106423	0.0133226	0.0193847	-0.289796	-3.42936	-0.112614	0.0805112	0.0109029	0.0179212	-0.322221	0.332753	0.245736	1.42063	0.156601	0.123128	-0.017762	0.15087	0.0093841	-0.0108624	0.130337	-0.0066718	-0	0.868975	0.0781754	3.50122	0	0	0	0	0	0	-0.060912	0.0123918	-0.0243359	0.0325183	0.0568236	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.06795	-1.38904	-0.061268	1.15754	28	110	2150	94	0.137253	0.102152	-0.122912	0.0127675	0.0106329	-0.0227765	-3.4287	-0.111535	0.061268	0.0193568	0.0209714	0.105189	0.0133226	0.0193847	0.106423	0.0133226	0.0193847	-0.289796	-3.42936	-0.112614	0.0805112	0.0109029	0.0179212	-0.322221	0.332753	0.245736	1.42063	0.15661	0.123123	-0.017723	0.15087	0.0093841	-0.0108624	0.130337	-0.0066718	-0	0.865705	0.0803776	3.50121	0	0	0	0	0	0	-0.0603884	0.0127409	-0.0243359	0.0325183	0.0568236	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.07337	-1.38787	-0.0703911	1.15656	28	107	2200	93	0.137746	0.099615	-0.0537733	0.013514	0.0111728	-0.023068	-3.42821	-0.110254	0.0703911	0.0188554	0.023371	0.0350549	0.0172404	0.0225096	0.0364233	0.0172404	0.0225096	-0.0301515	-3.42936	-0.112079	0.0800467	0.0109029	0.0179212	-0.104775	0.366028	0.262942	0.908689	0.156602	0.122986	-0.0187184	0.150777	0.00952595	-0.0110174	0.130366	-0.00766758	-0	0.865701	0.0803772	3.50123	0	0	0	0	0	0	-0.0603884	0.0127409	-0.0243359	0.0321496	0.0564555	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.07801	-1.38787	-0.0703911	1.15656	28	107	2250	93	0.137743	0.0996114	-0.0538221	0.0141529	0.0116348	-0.0233176	-3.42821	-0.110254	0.0703911	0.0188554	0.023371	0.0350549	0.0172404	0.0225096	0.0364233	0.0172404	0.0225096	-0.0301515	-3.42936	-0.112079	0.0800467	0.0109029	0.0179212	-0.104775	0.366028	0.262942	0.908689	0.156599	0.122982	-0.0187672	0.150777	0.00952595	-0.0110174	0.130366	-0.00766758	-0	0.853115	0.0801927	3.60077	0	0	0	0	0	0	-0.0605629	0.0129154	-0.0243359	0.0321496	0.0564555	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.08798	-1.38787	-0.0703911	1.15656	28	107	2300	93	0.137746	0.0996085	-0.0538162	0.0155271	0.0126285	-0.0238545	-3.42821	-0.110254	0.0703911	0.0188554	0.023371	0.0350549	0.0172404	0.0225096	0.0364233	0.0172404	0.0225096	-0.0301515	-3.42936	-0.112079	0.0800467	0.0109029	0.0179212	-0.104775	0.366028	0.262942	0.908689	0.156602	0.122979	-0.0187614	0.150777	0.00952595	-0.0110174	0.130366	-0.00766758	-0	0.852052	0.0812773	3.6007	0	0	0	0	0	0	-0.0603884	0.01309	-0.0243359	0.0321496	0.0564555	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.09796	-1.38787	-0.0703911	1.15656	28	107	2350	93	0.137746	0.0996019	-0.0538592	0.0169016	0.0136224	-0.0243919	-3.42821	-0.110254	0.0703911	0.0188554	0.023371	0.0350549	0.0172404	0.0225096	0.0364233	0.0172404	0.0225096	-0.0301515	-3.42936	-0.112079	0.0800467	0.0109029	0.0179212	-0.104775	0.366028	0.262942	0.908689	0.156602	0.122973	-0.0188043	0.150777	0.00952595	-0.0110174	0.130366	-0.00766758	-0	0.852053	0.0834446	3.60069	0	0	0	0	0	0	-0.0603884	0.013439	-0.0243359	0.0321496	0.0564555	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.10795	-1.38787	-0.0703911	1.15656	28	107	2400	93	0.137749	0.0995924	-0.0538962	0.0182777	0.0146174	-0.0249304	-3.42821	-0.110254	0.0703911	0.0188554	0.023371	0.0350549	0.0172404	0.0225096	0.0364233	0.0172404	0.0225096	-0.0301515	-3.42936	-0.112079	0.0800467	0.0109029	0.0179212	-0.104775	0.366028	0.262942	0.908689	0.156605	0.122963	-0.0188414	0.150777	0.00952595	-0.0110174	0.130366	-0.00766758	-0	0.85099	0.0866965	3.60062	0	0	0	0	0	0	-0.0602139	0.0139626	-0.0243359	0.0321496	0.0564555	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.11079	-1.38326	-0.0811448	1.15271	41	157	2450	94	0.125249	0.156821	-0.122329	0.0186331	0.0150623	-0.0252774	-3.42706	-0.116167	0.0811448	0.0304876	-0.0329392	0.102338	0.0234669	-0.0349406	0.103519	0.0234669	-0.0349406	0.103519	-3.42869	-0.110567	0.0800467	0.0109029	-0.0440996	-0.0119524	0.372102	0.429475	0.268767	0.155736	0.123881	-0.0199902	0.150575	0.00892438	-0.0102872	0.130627	-0.00885365	-0	0.850999	0.0866975	3.60055	0	0	0	0	0	0	-0.0602139	0.0139626	-0.0241031	0.0338841	0.0579547	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
