time 	e1	e2	e1Ori	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x_pred	y_pred	z_pred	dxr_pred	dyr_pred	dzr_pred	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	x	y	z	dx	dy	dz	ux	uy	uz	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	err_sti_x	err_sti_y	err_sti_z	err_sti_dx	err_sti_dy	err_sti_dz	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
8.96951	0.198641	-0.00886685	0.198641	50	50	1450	50	-0.0301327	0.104459	-0.0375945	-0.000208699	0.000723486	-0.000260379	-2.639	-0.15818	0.00886685	0.0128142	0.0947385	0.036194	0.0144826	0.0944674	0.036194	0.0144826	0.0944674	-0.0391222	-2.639	-0.15818	0.00886685	0.0144826	0.0944674	-0.0391222	0.204154	-0.084625	6.10504	-0.0173185	0.199198	-0.00140044	-0.0325142	0.0187114	0.00309737	0.19642	-0.00145793	-0	0	0	9.81	0	0	0	0	0	0	-0.0118682	0.00261799	-0.0176645	0.059868	0.0774548	-850	850	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.97257	0.198641	-0.00886685	0.198641	100	88	1500	100	-0.030132	0.104459	-0.0376005	-0.000300933	0.00104324	-0.000375474	-2.639	-0.15818	0.00886685	0.0128142	0.0947385	0.036194	0.0144826	0.0944674	0.036194	0.0144826	0.0944674	-0.0391222	-2.639	-0.15818	0.00886685	0.0144826	0.0944674	-0.0391222	0.204154	-0.084625	6.10504	-0.0173178	0.199198	-0.00140649	-0.0325142	0.0187114	0.00309737	0.19642	-0.00145793	-0	0.552762	0.0161933	3.62461	0	0	0	0	0	0	-0.0122173	0.00261799	-0.0176645	0.059868	0.0774548	-850	850	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.9773	0.200494	-0.00322393	0.200494	150	88	1550	143	-0.0666772	0.103704	0.033276	-0.000616049	0.00153334	-0.000218212	-2.63723	-0.15818	0.00322393	0.0491348	0.0954776	-0.033806	0.0508083	0.0944674	-0.033806	0.0508083	0.0944674	-0.126376	-2.63723	-0.15818	0.00322393	0.0508083	0.0944674	-0.126376	0.0440292	-0.153179	5.84569	-0.0175425	0.199182	-0.000529934	-0.0328089	0.0187819	0.00313804	0.196369	-0.000529974	-0	0.552763	0.0161933	3.6246	0	0	0	0	0	0	-0.0122173	0.00261799	-0.0176645	0.0599079	0.0774946	-850	850	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.98252	0.200494	-0.00322393	0.200494	200	88	1600	143	-0.0666769	0.103698	0.0333395	-0.000964703	0.00207558	-4.38799e-05	-2.63723	-0.15818	0.00322393	0.0491348	0.0954776	-0.033806	0.0508083	0.0944674	-0.033806	0.0508083	0.0944674	-0.126376	-2.63723	-0.15818	0.00322393	0.0508083	0.0944674	-0.126376	0.0440292	-0.153179	5.84569	-0.0175421	0.199176	-0.000466514	-0.0328089	0.0187819	0.00313804	0.196369	-0.000529974	-0	0.545757	0.0180496	3.72666	0	0	0	0	0	0	-0.0125664	0.00296706	-0.0176645	0.0599079	0.0774946	-850	850	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.99257	0.200494	-0.00322393	0.200494	233	88	1650	143	-0.0666765	0.103698	0.0333333	-0.00163454	0.00311733	0.000290987	-2.63723	-0.15818	0.00322393	0.0491348	0.0954776	-0.033806	0.0508083	0.0944674	-0.033806	0.0508083	0.0944674	-0.126376	-2.63723	-0.15818	0.00322393	0.0508083	0.0944674	-0.126376	0.0440292	-0.153179	5.84569	-0.0175418	0.199176	-0.000472637	-0.0328089	0.0187819	0.00313804	0.196369	-0.000529974	-0	0.547863	0.0180493	3.72676	0	0	0	0	0	0	-0.0129154	0.00296706	-0.0176645	0.0599079	0.0774946	-850	850	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.00255	0.200494	-0.00322393	0.200494	233	88	1700	143	-0.066676	0.103695	0.0333589	-0.00229969	0.0041518	0.000623775	-2.63723	-0.15818	0.00322393	0.0491348	0.0954776	-0.033806	0.0508083	0.0944674	-0.033806	0.0508083	0.0944674	-0.126376	-2.63723	-0.15818	0.00322393	0.0508083	0.0944674	-0.126376	0.0440292	-0.153179	5.84569	-0.0175412	0.199173	-0.00044705	-0.0328089	0.0187819	0.00313804	0.196369	-0.000529974	-0	0.551036	0.019111	3.72676	0	0	0	0	0	0	-0.013439	0.00314159	-0.0176645	0.0599079	0.0774946	-850	850	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.00612	0.205354	0.000933491	0.205354	238	138	1750	117	-0.0719206	0.173354	0.103959	-0.00255703	0.00477206	0.000995742	-2.63315	-0.164639	-0.000933491	0.0510044	0.0254827	-0.103806	0.0514212	0.0244674	-0.103806	0.0514212	-0.169358	-0.108046	-2.63468	-0.159562	0.00286095	0.0508083	-0.169104	-0.126376	-0.123562	-0.267655	5.34026	-0.0209162	0.198837	0.00015341	-0.0336235	0.01604	0.0027449	0.196481	0.000153353	-0	0.551031	0.0191109	3.7268	0	0	0	0	0	0	-0.013439	0.00314159	-0.0167835	0.0624441	0.0791448	-850	850	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.01258	0.205354	0.000933491	0.205354	238	147	1800	117	-0.0719205	0.173354	0.103956	-0.00302134	0.00589123	0.00166688	-2.63315	-0.164639	-0.000933491	0.0510044	0.0254827	-0.103806	0.0514212	0.0244674	-0.103806	0.0514212	-0.169358	-0.108046	-2.63468	-0.159562	0.00286095	0.0508083	-0.169104	-0.126376	-0.123562	-0.267655	5.34026	-0.0209161	0.198837	0.00014976	-0.0336235	0.01604	0.0027449	0.196481	0.000153353	-0	0.542862	0.0187915	3.82847	0	0	0	0	0	0	-0.0136136	0.00314159	-0.0167835	0.0624441	0.0791448	-850	850	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.02259	0.205354	0.000933491	0.205354	238	147	1850	117	-0.0719202	0.173354	0.103945	-0.00374119	0.00762633	0.00270726	-2.63315	-0.164639	-0.000933491	0.0510044	0.0254827	-0.103806	0.0514212	0.0244674	-0.103806	0.0514212	-0.169358	-0.108046	-2.63468	-0.159562	0.00286095	0.0508083	-0.169104	-0.126376	-0.123562	-0.267655	5.34026	-0.0209158	0.198837	0.000138808	-0.0336235	0.01604	0.0027449	0.196481	0.000153353	-0	0.545979	0.0187915	3.82848	0	0	0	0	0	0	-0.0141372	0.00314159	-0.0167835	0.0624441	0.0791448	-850	850	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.03258	0.205354	0.000933491	0.205354	238	147	1900	117	-0.0719202	0.17335	0.103976	-0.00445939	0.00935741	0.00374557	-2.63315	-0.164639	-0.000933491	0.0510044	0.0254827	-0.103806	0.0514212	0.0244674	-0.103806	0.0514212	-0.169358	-0.108046	-2.63468	-0.159562	0.00286095	0.0508083	-0.169104	-0.126376	-0.123562	-0.267655	5.34026	-0.0209157	0.198833	0.000169873	-0.0336235	0.01604	0.0027449	0.196481	0.000153353	-0	0.547018	0.0198354	3.82849	0	0	0	0	0	0	-0.0143117	0.00331613	-0.0167835	0.0624441	0.0791448	-850	850	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
