time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
7,95726;0,11668;-0,161917;100;100;1500;100;-0,0280357;0,173363;0,0523283;-0,000193334;0,00119551;0,000360856;-2,28663;-0,192474;0,161917;0,0138425;0,0241871;-0,0849888;0,0138425;0,0241871;-0,0849888;0,0138425;0,0241871;-0,0849888;-0,017729;0,196665;-0,0317572;-0,0228768;0,00514783;0,000600649;0,196064;-0,0317572;-0;-0,108734;0,0247837;-0,0141758;0,0839758;0,0979941;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,5;-1;2560;0,07
7,9603;0,11668;-0,161917;200;173;1600;165;-0,0280258;0,173363;0,0523331;-0,000278644;0,00172323;0,000520158;-2,28663;-0,192474;0,161917;0,0138425;0,0241871;-0,0849888;0,0138425;0,0241871;-0,0849888;0,0138425;0,0241871;-0,0849888;-0,017729;0,196665;-0,0317572;-0,0228768;0,00514783;0,000600649;0,196064;-0,0317572;-0;-0,108909;0,0247837;-0,0141758;0,0839758;0,0979941;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,5;-1;2560;0,07
7,97022;0,11668;-0,161917;205;173;1700;165;-0,0280159;0,173363;0,052338;-0,000556506;0,00344265;0,00103925;-2,28663;-0,192474;0,161917;0,0138425;0,0241871;-0,0849888;0,0138425;0,0241871;-0,0849888;0,0138425;0,0241871;-0,0849888;-0,017729;0,196665;-0,0317572;-0,0228768;0,00514783;0,000600649;0,196064;-0,0317572;-0;-0,109083;0,0247837;-0,0141758;0,0839758;0,0979941;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,5;-1;2560;0,07
7,97148;0,116942;-0,160072;202;135;1800;169;-0,0256969;0,135532;0,0396541;-0,000588807;0,00361301;0,00108909;-2,28632;-0,192474;0,160072;0,0105363;0,0617942;-0,0713507;0,0105363;0,0617942;-0,0713507;0,0105363;0,0617942;-0,0713507;-0,0177794;0,196717;-0,0314032;-0,0229341;0,00515464;0,000602795;0,196115;-0,0314032;-0;-0,109083;0,0247837;-0,0141758;0,083987;0,0980052;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,5;-1;2560;0,07
7,98029;0,116942;-0,160072;202;135;1900;169;-0,0256819;0,135526;0,0396867;-0,000815142;0,0048074;0,00143885;-2,28632;-0,192474;0,160072;0,0105363;0,0617942;-0,0713507;0,0105363;0,0617942;-0,0713507;0,0105363;0,0617942;-0,0713507;-0,0177794;0,196717;-0,0314032;-0,0229341;0,00515464;0,000602795;0,196115;-0,0314032;-0;-0,109432;0,0246091;-0,0141758;0,083987;0,0980052;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,5;-1;2560;0,07
7,99034;0,116942;-0,160072;202;135;2000;169;-0,0256594;0,135512;0,0397475;-0,00107294;0,00616889;0,00183819;-2,28632;-0,192474;0,160072;0,0105363;0,0617942;-0,0713507;0,0105363;0,0617942;-0,0713507;0,0105363;0,0617942;-0,0713507;-0,0177794;0,196717;-0,0314032;-0,0229341;0,00515464;0,000602795;0,196115;-0,0314032;-0;-0,109956;0,0242601;-0,0141758;0,083987;0,0980052;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,5;-1;2560;0,07
8,00024;0,116942;-0,160072;202;135;2100;169;-0,0256518;0,135505;0,0397756;-0,00132713;0,00751162;0,00223233;-2,28632;-0,192474;0,160072;0,0105363;0,0617942;-0,0713507;0,0105363;0,0617942;-0,0713507;0,0105363;0,0617942;-0,0713507;-0,0177794;0,196717;-0,0314032;-0,0229341;0,00515464;0,000602795;0,196115;-0,0314032;-0;-0,11013;0,0240855;-0,0141758;0,083987;0,0980052;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,5;-1;2560;0,07
8,00405;0,116961;-0,16098;202;134;2200;168;-0,0255349;0,133973;-0,0308223;-0,00142423;0,00802112;0,00211511;-2,28626;-0,191074;0,16098;0,00361885;0,0617942;-0,0013507;0,00361885;0,0617942;-0,0013507;0,00361885;0,0617942;0,0278953;-0,016818;0,196774;-0,0315769;-0,0229313;0,00611334;0,000715023;0,196059;-0,0315769;-0;-0,11013;0,0240855;-0,0141758;0,0833811;0,0974022;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,5;-1;2560;0,07
8,01027;0,116961;-0,16098;202;134;2300;168;-0,0255445;0,133979;-0,03079;-0,00158312;0,00885446;0,0019236;-2,28626;-0,191074;0,16098;0,00361885;0,0617942;-0,0013507;0,00361885;0,0617942;-0,0013507;0,00361885;0,0617942;0,0278953;-0,016818;0,196774;-0,0315769;-0,0229313;0,00611334;0,000715023;0,196059;-0,0315769;-0;-0,110479;0,023911;-0,0141758;0,0833811;0,0974022;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,5;-1;2560;0,07
8,02029;0,116961;-0,16098;202;134;2400;168;-0,0255541;0,133984;-0,0307577;-0,00183917;0,010197;0,00161541;-2,28626;-0,191074;0,16098;0,00361885;0,0617942;-0,0013507;0,00361885;0,0617942;-0,0013507;0,00361885;0,0617942;0,0278953;-0,016818;0,196774;-0,0315769;-0,0229313;0,00611334;0,000715023;0,196059;-0,0315769;-0;-0,110828;0,0237365;-0,0141758;0,0833811;0,0974022;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,5;-1;2560;0,07
