time ;e1;e2;e1Ori;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x_pred;y_pred;z_pred;dxr_pred;dyr_pred;dzr_pred;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x;y;z;dx;dy;dz;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;err_sti_x;err_sti_y;err_sti_z;err_sti_dx;err_sti_dy;err_sti_dz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
8,24571;0,980757;0,0636464;-0,817298;50;50;1450;50;0,00977565;0,192324;-0,0238834;7,07757e-05;0,00139242;-0,000172916;-1,80529;-0,101577;-0,0636464;0,000185913;0,00731842;0,0305027;0,0014756;0,00697599;0,0305478;0,0014756;0,00697599;0,0305478;-1,80543;-0,109693;-0,0730676;0,0014756;0,00697599;0,0305478;0,205665;0,0810057;2,82845;0,00996156;0,199642;0,00661927;0,103956;-0,0881032;0,0720065;0,127195;0,00820657;-0;0;0;9,81;-0,000690712;0,0116274;-0,00132395;-0,00905473;-0,0602889;-0,0271952;0,0359538;0,00977384;-0,0280343;0,0562068;0,0841415;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07
8,24849;0,980757;0,0636464;-0,817298;100;100;1500;100;0,00977565;0,192324;-0,0238834;9,80204e-05;0,00192843;-0,000239479;-1,80529;-0,101577;-0,0636464;0,000185913;0,00731842;0,0305027;0,0014756;0,00697599;0,0305478;0,0014756;0,00697599;0,0305478;-1,80543;-0,109693;-0,0730676;0,0014756;0,00697599;0,0305478;0,205665;0,0810057;2,82845;0,00996156;0,199642;0,00661927;0,103956;-0,0881032;0,0720065;0,127195;0,00820657;-0;0,254655;0,0602611;3,64436;-0,000690712;0,0116274;-0,00132395;-0,00905473;-0,0602889;-0,0271952;0,0359538;0,00977384;-0,0280343;0,0562068;0,0841415;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07
8,25856;0,980757;0,0636464;-0,817298;150;150;1550;144;0,00977565;0,192324;-0,0238834;0,000196461;0,00386513;-0,000479986;-1,80529;-0,101577;-0,0636464;0,000185913;0,00731842;0,0305027;0,0014756;0,00697599;0,0305478;0,0014756;0,00697599;0,0305478;-1,80543;-0,109693;-0,0730676;0,0014756;0,00697599;0,0305478;0,205665;0,0810057;2,82845;0,00996156;0,199642;0,00661927;0,103956;-0,0881032;0,0720065;0,127195;0,00820657;-0;0,254655;0,0602611;3,64436;-0,000690712;0,0116274;-0,00132395;-0,00905473;-0,0602889;-0,0271952;0,0359538;0,00977384;-0,0280343;0,0562068;0,0841415;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07
8,26848;0,980757;0,0636464;-0,817298;166;200;1600;144;0,00977565;0,192324;-0,0238834;0,000293436;0,00577298;-0,000716909;-1,80529;-0,101577;-0,0636464;0,000185913;0,00731842;0,0305027;0,0014756;0,00697599;0,0305478;0,0014756;0,00697599;0,0305478;-1,80543;-0,109693;-0,0730676;0,0014756;0,00697599;0,0305478;0,205665;0,0810057;2,82845;0,00996156;0,199642;0,00661927;0,103956;-0,0881032;0,0720065;0,127195;0,00820657;-0;0,254655;0,0602611;3,64435;-0,000690712;0,0116274;-0,00132395;-0,00905473;-0,0602889;-0,0271952;0,0359538;0,00977384;-0,0280343;0,0562068;0,0841415;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07
8,27138;0,983219;0,0748496;-0,819349;166;243;1650;141;0,00955118;0,22528;0,0401342;0,000321096;0,00642539;-0,000600681;-1,80572;-0,104767;-0,0748496;0,00366689;-0,0258846;-0,0319626;0,00180293;-0,0256302;-0,0323251;0,00180293;-0,0256302;-0,0323251;-1,80537;-0,110581;-0,0741876;0,00180293;-0,0256302;-0,0323251;0,0202809;0,447185;2,31652;0,0132181;0,199395;0,00817157;0,105137;-0,0860923;0,0705396;0,128318;0,00963833;-0;0,254656;0,0602612;3,64434;-0,000690712;0,0116274;-0,00132395;-0,00905473;-0,0602889;-0,0271952;0,0359538;0,00977384;-0,0274832;0,0579548;0,0853341;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07
8,27851;0,983219;0,0748496;-0,819349;166;243;1700;141;0,00954941;0,225281;0,0401017;0,000389164;0,0080312;-0,000314836;-1,80572;-0,104767;-0,0748496;0,00366689;-0,0258846;-0,0319626;0,00180293;-0,0256302;-0,0323251;0,00180293;-0,0256302;-0,0323251;-1,80537;-0,110581;-0,0741876;0,00180293;-0,0256302;-0,0323251;0,0202809;0,447185;2,31652;0,0132163;0,199397;0,00813907;0,105137;-0,0860923;0,0705396;0,128318;0,00963833;-0;0,249789;0,0604203;3,73652;-0,000690712;0,0116274;-0,00132395;-0,00905473;-0,0602889;-0,0271952;0,0361283;0,00994838;-0,0274832;0,0579548;0,0853341;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07
8,28855;0,983219;0,0748496;-0,819349;166;243;1750;141;0,00954941;0,225281;0,0401017;0,000485031;0,0102928;8,7745e-05;-1,80572;-0,104767;-0,0748496;0,00366689;-0,0258846;-0,0319626;0,00180293;-0,0256302;-0,0323251;0,00180293;-0,0256302;-0,0323251;-1,80537;-0,110581;-0,0741876;0,00180293;-0,0256302;-0,0323251;0,0202809;0,447185;2,31652;0,0132163;0,199397;0,00813907;0,105137;-0,0860923;0,0705396;0,128318;0,00963833;-0;0,249791;0,0604207;3,73648;-0,000690712;0,0116274;-0,00132395;-0,00905473;-0,0602889;-0,0271952;0,0361283;0,00994838;-0,0274832;0,0579548;0,0853341;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07
8,29849;0,983219;0,0748496;-0,819349;166;243;1800;141;0,00955118;0,225281;0,0400994;0,000580017;0,0125332;0,000486533;-1,80572;-0,104767;-0,0748496;0,00366689;-0,0258846;-0,0319626;0,00180293;-0,0256302;-0,0323251;0,00180293;-0,0256302;-0,0323251;-1,80537;-0,110581;-0,0741876;0,00180293;-0,0256302;-0,0323251;0,0202809;0,447185;2,31652;0,0132181;0,199397;0,00813677;0,105137;-0,0860923;0,0705396;0,128318;0,00963833;-0;0,25085;0,0604206;3,73649;-0,000690712;0,0116274;-0,00132395;-0,00905473;-0,0602889;-0,0271952;0,0359538;0,00994838;-0,0274832;0,0579548;0,0853341;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07
8,308;0,988425;0,0752662;-0,823688;151;233;1850;145;0,0231606;0,216282;-0,0313804;0,000800228;0,0145896;0,000188169;-1,80498;-0,114572;-0,0752662;0,00123173;-0,017961;0,0399628;0,00139969;-0,0187401;0,0283896;0,00139969;-0,0187401;0,0283896;-1,80469;-0,119635;-0,0757407;0,00139969;-0,0187401;0,0283896;0,0537462;0,480829;1,80458;0,0243923;0,198321;0,00858241;0,108873;-0,0794029;0,0654032;0,132177;0,0096713;-0;0,250849;0,0604205;3,7365;-0,000690712;0,0116274;-0,00132395;-0,00905473;-0,0602889;-0,0271952;0,0359538;0,00994838;-0,0238182;0,0633904;0,0870981;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07
8,30848;0,988425;0,0752662;-0,823688;151;233;1900;145;0,0231606;0,216284;-0,031415;0,000811484;0,0146947;0,000172901;-1,80498;-0,114572;-0,0752662;0,00123173;-0,017961;0,0399628;0,00139969;-0,0187401;0,0283896;0,00139969;-0,0187401;0,0283896;-1,80469;-0,119635;-0,0757407;0,00139969;-0,0187401;0,0283896;0,0537462;0,480829;1,80458;0,0243923;0,198323;0,00854779;0,108873;-0,0794029;0,0654032;0,132177;0,0096713;-0;0,2551;0,0625224;3,63357;-0,000690712;0,0116274;-0,00132395;-0,00905473;-0,0602889;-0,0271952;0,0359538;0,0101229;-0,0238182;0,0633904;0,0870981;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,07
