time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	dxd	dyd	dzd	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
1.34129	0	0	0	0	0	0	0	0	0	0	0	0	-3.53594	0.0842931	0.155032	0.0397864	0.0655014	-0.0517509	0.0270865	0.0716918	-0.0517509	0.0723773	0.0716918	-0.0517509	0	0	0	0	0	0.184614	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
1.36905	0	0	0	0	0	0	0	0	0	0	0	0	-3.53934	0.0939891	0.140232	-0.0157698	0.147205	-0.0517509	-0.0429135	0.141692	-0.0517509	-0.106949	0.304438	-0.0517509	0	0	0	0	0	0.187362	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
1.40519	0	0	0	0	0	0	0	0	0	0	0	0	-3.53536	0.0924194	0.137998	0.0402234	0.065234	-0.0720499	0.0270865	0.0716918	-0.0720499	0.110009	-0.248257	-0.0720499	0	0	0	0	0	0.191299	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
1.44121	0	0	0	0	0	0	0	0	0	0	0	0	-3.53835	0.101392	0.140232	-0.0153939	0.147245	-0.00204994	-0.0429135	0.141692	-0.00204994	-0.147555	0.781175	0.0804594	0	0	0	0	0	0.189916	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
1.47256	0	0	0	0	0	0	0	0	0	0	0	0	-3.53835	0.11528	0.151289	-0.0512841	0.0831291	0.0679501	-0.0663385	0.0716918	0.0679501	-0.0663385	-0.168964	0.0858544	0	0	0	0	0	0.193865	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
1.50159	0	0	0	0	0	0	0	0	0	0	0	0	-3.5388	0.120577	0.151289	-0.0375477	0.15188	0.0858544	-0.0663385	0.141692	0.0858544	-0.0663385	0.198586	0.0858544	0	0	0	0	0	0.195516	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
1.53616	0	0	0	0	0	0	0	0	0	0	0	0	-3.5388	0.119944	0.147722	0.0176656	0.0695777	0.0158544	0.00366149	0.0716918	0.0158544	0.00855782	-0.0318408	-0.0985631	0	0	0	0	0	0.197615	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
1.56889	0	0	0	0	0	0	0	0	0	0	0	0	-3.53865	0.121045	0.147722	0.0367455	0.137112	-0.0541456	0.00855782	0.141692	-0.0541456	0.00855782	0.198586	-0.0985631	0	0	0	0	0	0.20152	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
1.60654	0	0	0	0	0	0	0	0	0	0	0	0	-3.53851	0.119944	0.15076	0.022809	0.0685033	-0.0985631	0.00855782	0.0716918	-0.0985631	0.00855782	-0.0318408	-0.0985631	0	0	0	0	0	0.20261	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
1.63623	0	0	0	0	0	0	0	0	0	0	0	0	-3.53836	0.108758	0.163848	0.0231848	0.125341	-0.0285631	-0.00437402	0.127392	-0.0285631	-0.00437402	0.127392	0.596999	0	0	0	0	0	0.217227	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
1.67708	0	0	0	0	0	0	0	0	0	0	0	0	-3.53828	0.108758	0.169993	0.0296138	0.123918	0.0414369	0.00196887	0.127392	0.0414369	0.00196887	0.127392	0.199691	0	0	0	0	0	0.219125	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
1.69831	0	0	0	0	0	0	0	0	0	0	0	0	-3.53828	0.111802	0.169993	0.0296551	0.123908	0.111437	0.00196887	0.127392	0.111437	0.00196887	0.127392	0.199691	0	0	0	0	0	0.219458	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
1.73965	0	0	0	0	0	0	0	0	0	0	0	0	-3.53828	0.117211	0.163054	0.0453642	0.192119	0.138918	0.00196887	0.197392	0.138918	0.00196887	0.20693	0.138918	0	0	0	0	0	0.221904	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
1.76872	0	0	0	0	0	0	0	0	0	0	0	0	-3.53895	0.122569	0.162447	0.0530956	0.118584	0.0689183	0.0255444	0.127392	0.0689183	0.0255444	0.00468708	-0.0208833	0	0	0	0	0	0.223085	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
1.80112	0	0	0	0	0	0	0	0	0	0	0	0	-3.53895	0.122569	0.163054	0.0127451	0.0559593	0.138918	9.51864e-06	0.0573924	0.138918	9.51864e-06	0.00468708	0.138918	0	0	0	0	0	0.223771	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
1.83463	0	0	0	0	0	0	0	0	0	0	0	0	-3.53895	0.11706	0.173965	0.00386615	-0.013834	0.208918	0.00688289	-0.0126076	0.208918	0.00688289	-0.0348169	0.319178	0	0	0	0	0	0.227198	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
1.86799	0	0	0	0	0	0	0	0	0	0	0	0	-3.53872	0.115893	0.173965	-0.0120608	-0.0820118	0.278918	0.00688289	-0.0826076	0.278918	0.00688289	-0.174196	0.319178	0	0	0	0	0	0.229144	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
1.90094	0	0	0	0	0	0	0	0	0	0	0	0	-3.53674	0.107723	0.156783	-0.0285174	-0.150077	0.208918	0.00688289	-0.152608	0.208918	0.00688289	-0.204932	0.190769	0	0	0	0	0	0.232851	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
