time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
8.15902	-0.102917	-0.121806	100	100	1500	100	-0.00620437	0.146653	0.0069127	-3.19525e-06	7.55263e-05	3.56004e-06	-2.46589	-0.211037	0.121806	0.0209204	0.0514	-0.0337671	0.0209204	0.0514	-0.0337671	0.0209204	0.0514	-0.0337671	0.0156432	0.197931	-0.0240572	0.0203209	-0.00467761	0.000481405	0.197449	-0.0240572	0	-0.0347321	0.0205949	-0.00865709	0.0853744	0.093893	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.16844	-0.102917	-0.121806	183	146	1600	162	-0.00620264	0.146653	0.00691378	-6.15745e-05	0.00145582	6.86326e-05	-2.46589	-0.211037	0.121806	0.0209204	0.0514	-0.0337671	0.0209204	0.0514	-0.0337671	0.0209204	0.0514	-0.0337671	0.0156432	0.197931	-0.0240572	0.0203209	-0.00467761	0.000481405	0.197449	-0.0240572	0	-0.0349066	0.0205949	-0.00865709	0.0853744	0.093893	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.17784	-0.101795	-0.123682	184	146	1700	163	-0.00742269	0.146005	-0.0229434	-0.000131363	0.00282857	-0.000147082	-2.46522	-0.210913	0.123682	0.0209204	0.0514	-0.00424625	0.0209204	0.0514	-0.00424625	0.0209204	0.0514	-0.00424625	0.0154659	0.1979	-0.024425	0.0200972	-0.00463128	0.000471441	0.197428	-0.024425	0	-0.0349066	0.0205949	-0.00865709	0.0853476	0.0938663	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.17846	-0.101795	-0.123682	184	146	1800	163	-0.00742269	0.146005	-0.0229434	-0.000136009	0.00291997	-0.000161444	-2.46522	-0.210913	0.123682	0.0209204	0.0514	-0.00424625	0.0209204	0.0514	-0.00424625	0.0209204	0.0514	-0.00424625	0.0154659	0.1979	-0.024425	0.0200972	-0.00463128	0.000471441	0.197428	-0.024425	0	-0.0349066	0.0205949	-0.00865709	0.0853476	0.0938663	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.18842	-0.101795	-0.123682	184	146	1900	163	-0.00742964	0.146009	-0.0229154	-0.000209986	0.00437378	-0.000389613	-2.46522	-0.210913	0.123682	0.0209204	0.0514	-0.00424625	0.0209204	0.0514	-0.00424625	0.0209204	0.0514	-0.00424625	0.0154659	0.1979	-0.024425	0.0200972	-0.00463128	0.000471441	0.197428	-0.024425	0	-0.0352557	0.0204204	-0.00865709	0.0853476	0.0938663	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.19852	-0.101795	-0.123682	184	146	2000	163	-0.00743312	0.146009	-0.0229141	-0.000285031	0.00584789	-0.000620953	-2.46522	-0.210913	0.123682	0.0209204	0.0514	-0.00424625	0.0209204	0.0514	-0.00424625	0.0209204	0.0514	-0.00424625	0.0154659	0.1979	-0.024425	0.0200972	-0.00463128	0.000471441	0.197428	-0.024425	0	-0.0354302	0.0204204	-0.00865709	0.0853476	0.0938663	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.20843	-0.101795	-0.123682	184	146	2100	163	-0.00743312	0.146009	-0.0229141	-0.000358738	0.00729572	-0.000848169	-2.46522	-0.210913	0.123682	0.0209204	0.0514	-0.00424625	0.0209204	0.0514	-0.00424625	0.0209204	0.0514	-0.00424625	0.0154659	0.1979	-0.024425	0.0200972	-0.00463128	0.000471441	0.197428	-0.024425	0	-0.0354302	0.0204204	-0.00865709	0.0853476	0.0938663	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.21022	-0.100547	-0.123682	183	146	2200	163	-0.00651336	0.145923	-0.0229479	-0.000370397	0.00755692	-0.000889246	-2.46454	-0.207758	0.123682	0.0209204	0.0514	-0.00424625	0.0209204	0.0514	-0.00424625	0.0209204	0.0514	-0.00424625	0.0165581	0.197811	-0.024428	0.0198559	-0.00329778	0.000331581	0.197479	-0.024428	0	-0.0354302	0.0204204	-0.00983546	0.0840998	0.0937972	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.2184	-0.100547	-0.123682	183	146	2300	163	-0.00651684	0.145927	-0.0229213	-0.000423659	0.00874958	-0.00107658	-2.46454	-0.207758	0.123682	0.0209204	0.0514	-0.00424625	0.0209204	0.0514	-0.00424625	0.0209204	0.0514	-0.00424625	0.0165581	0.197811	-0.024428	0.0198559	-0.00329778	0.000331581	0.197479	-0.024428	0	-0.0356047	0.0202458	-0.00983546	0.0840998	0.0937972	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.22843	-0.100547	-0.123682	183	146	2400	163	-0.00651684	0.145927	-0.0229213	-0.000489062	0.0102141	-0.00130662	-2.46454	-0.207758	0.123682	0.0209204	0.0514	-0.00424625	0.0209204	0.0514	-0.00424625	0.0209204	0.0514	-0.00424625	0.0165581	0.197811	-0.024428	0.0198559	-0.00329778	0.000331581	0.197479	-0.024428	0	-0.0356047	0.0202458	-0.00983546	0.0840998	0.0937972	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.23841	-0.100547	-0.123682	183	146	2500	163	-0.00651684	0.145919	-0.0229722	-0.00055408	0.0116699	-0.00153581	-2.46454	-0.207758	0.123682	0.0209204	0.0514	-0.00424625	0.0209204	0.0514	-0.00424625	0.0209204	0.0514	-0.00424625	0.0165581	0.197811	-0.024428	0.0198559	-0.00329778	0.000331581	0.197479	-0.024428	0	-0.0356047	0.0205949	-0.00983546	0.0840998	0.0937972	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.23868	-0.100542	-0.123682	181	114	2571	164	-0.00481696	0.113769	-0.0223706	-0.000555395	0.011701	-0.00154192	-2.46454	-0.207599	0.123682	0.0195687	0.0835638	-0.00424625	0.0195687	0.0835638	-0.00424625	0.0195687	0.0835638	-0.00424625	0.0166246	0.197805	-0.024428	0.0198551	-0.00323058	0.00032481	0.19748	-0.024428	0	-0.0356047	0.0205949	-0.0101294	0.0840361	0.0940264	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.24846	-0.100542	-0.123682	181	114	2571	164	-0.00481347	0.113761	-0.0224112	-0.000602462	0.0128133	-0.00176106	-2.46454	-0.207599	0.123682	0.0195687	0.0835638	-0.00424625	0.0195687	0.0835638	-0.00424625	0.0195687	0.0835638	-0.00424625	0.0166246	0.197805	-0.024428	0.0198551	-0.00323058	0.00032481	0.19748	-0.024428	0	-0.0354302	0.020944	-0.0101294	0.0840361	0.0940264	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.25853	-0.100542	-0.123682	181	114	2571	164	-0.00479949	0.113738	-0.0225336	-0.000650778	0.0139583	-0.0019879	-2.46454	-0.207599	0.123682	0.0195687	0.0835638	-0.00424625	0.0195687	0.0835638	-0.00424625	0.0195687	0.0835638	-0.00424625	0.0166246	0.197805	-0.024428	0.0198551	-0.00323058	0.00032481	0.19748	-0.024428	0	-0.0347321	0.0219911	-0.0101294	0.0840361	0.0940264	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.26849	-0.100542	-0.123682	181	114	2571	164	-0.00478201	0.113706	-0.0226966	-0.000698445	0.0150918	-0.00221414	-2.46454	-0.207599	0.123682	0.0195687	0.0835638	-0.00424625	0.0195687	0.0835638	-0.00424625	0.0195687	0.0835638	-0.00424625	0.0166246	0.197805	-0.024428	0.0198551	-0.00323058	0.00032481	0.19748	-0.024428	0	-0.0338594	0.0233874	-0.0101294	0.0840361	0.0940264	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.27844	-0.100542	-0.123682	181	113	2571	164	-0.00476103	0.11367	-0.0228802	-0.000745798	0.0162223	-0.00244171	-2.46454	-0.207599	0.123682	0.0195687	0.0835638	-0.00424625	0.0195687	0.0835638	-0.00424625	0.0195687	0.0835638	-0.00424625	0.0166246	0.197805	-0.024428	0.0198551	-0.00323058	0.00032481	0.19748	-0.024428	0	-0.0328122	0.0249582	-0.0101294	0.0840361	0.0940264	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.27856	-0.0991244	-0.121287	187	185	2537	157	-0.0101665	0.185418	0.0457128	-0.000747028	0.0162448	-0.00243618	-2.46369	-0.207758	0.121287	0.0262776	0.0135638	-0.0739303	0.0262776	0.0135638	-0.0739303	0.0262776	-0.00488114	-0.0739303	0.0162781	0.197891	-0.0239651	0.0195833	-0.00330524	0.000327629	0.197563	-0.0239651	0	-0.0328122	0.0249582	-0.00983546	0.0841287	0.093826	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.28843	-0.0991244	-0.121287	187	185	2537	157	-0.0101928	0.18545	0.045578	-0.000847662	0.0180757	-0.00198619	-2.46369	-0.207758	0.121287	0.0262776	0.0135638	-0.0739303	0.0262776	0.0135638	-0.0739303	0.0262776	-0.00488114	-0.0739303	0.0162781	0.197891	-0.0239651	0.0195833	-0.00330524	0.000327629	0.197563	-0.0239651	0	-0.0322886	0.0256563	-0.00983546	0.0841287	0.093826	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.29846	-0.0991244	-0.121287	187	185	2537	157	-0.0102631	0.185513	0.0453047	-0.00095059	0.0199362	-0.00153183	-2.46369	-0.207758	0.121287	0.0262776	0.0135638	-0.0739303	0.0262776	0.0135638	-0.0739303	0.0262776	-0.00488114	-0.0739303	0.0162781	0.197891	-0.0239651	0.0195833	-0.00330524	0.000327629	0.197563	-0.0239651	0	-0.0308923	0.0270526	-0.00983546	0.0841287	0.093826	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.3074	-0.0991126	-0.12125	138	114	2572	162	0.0382202	0.114033	-0.0243118	-0.000608863	0.0209558	-0.0017492	-2.46372	-0.205379	0.12125	-0.0227472	0.0835638	-0.00393027	-0.0227472	0.0835638	-0.00393027	-0.0227472	0.0835638	0.0558143	0.0172906	0.197806	-0.023958	0.0195825	-0.00229193	0.000227159	0.197578	-0.023958	0	-0.0308923	0.0270526	-0.0103142	0.0831692	0.0933473	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.30846	-0.0991126	-0.12125	138	114	2572	162	0.0382609	0.113997	-0.0244175	-0.000568536	0.0210759	-0.00177493	-2.46372	-0.205379	0.12125	-0.0227472	0.0835638	-0.00393027	-0.0227472	0.0835638	-0.00393027	-0.0227472	0.0835638	0.0558143	0.0172906	0.197806	-0.023958	0.0195825	-0.00229193	0.000227159	0.197578	-0.023958	0	-0.0289725	0.0286234	-0.0103142	0.0831692	0.0933473	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.31841	-0.0991126	-0.12125	138	114	2572	162	0.0383051	0.113952	-0.0245561	-0.000187401	0.0222098	-0.00201927	-2.46372	-0.205379	0.12125	-0.0227472	0.0835638	-0.00393027	-0.0227472	0.0835638	-0.00393027	-0.0227472	0.0835638	0.0558143	0.0172906	0.197806	-0.023958	0.0195825	-0.00229193	0.000227159	0.197578	-0.023958	0	-0.0268781	0.0305433	-0.0103142	0.0831692	0.0933473	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.32847	-0.0991126	-0.12125	138	114	2572	162	0.0383271	0.113936	-0.0245956	0.0001984	0.0233566	-0.00226685	-2.46372	-0.205379	0.12125	-0.0227472	0.0835638	-0.00393027	-0.0227472	0.0835638	-0.00393027	-0.0227472	0.0835638	0.0558143	0.0172906	0.197806	-0.023958	0.0195825	-0.00229193	0.000227159	0.197578	-0.023958	0	-0.0258309	0.0312414	-0.0103142	0.0831692	0.0933473	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.33842	-0.0991126	-0.12125	138	114	2572	162	0.0383637	0.113899	-0.0247076	0.000580042	0.0244897	-0.00251264	-2.46372	-0.205379	0.12125	-0.0227472	0.0835638	-0.00393027	-0.0227472	0.0835638	-0.00393027	-0.0227472	0.0835638	0.0558143	0.0172906	0.197806	-0.023958	0.0195825	-0.00229193	0.000227159	0.197578	-0.023958	0	-0.0240855	0.0328122	-0.0103142	0.0831692	0.0933473	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.34337	-0.0988036	-0.12125	168	183	2583	159	0.00880206	0.182956	-0.0463462	0.000623612	0.0253953	-0.00274205	-2.46353	-0.205853	0.12125	0.00530557	0.0135638	0.0161368	0.00530557	0.0135638	0.0161368	0.00530557	-0.0152799	0.0161368	0.017027	0.197828	-0.0239587	0.0195218	-0.00249478	0.000246493	0.197582	-0.0239587	0	-0.0240855	0.0328122	-0.0105843	0.0833665	0.0938127	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.34845	-0.0988036	-0.12125	168	183	2583	159	0.00887241	0.182876	-0.04665	0.000668702	0.0263247	-0.00297913	-2.46353	-0.205853	0.12125	0.00530557	0.0135638	0.0161368	0.00530557	0.0135638	0.0161368	0.00530557	-0.0152799	0.0161368	0.017027	0.197828	-0.0239587	0.0195218	-0.00249478	0.000246493	0.197582	-0.0239587	0	-0.0223402	0.0345575	-0.0105843	0.0833665	0.0938127	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.35843	-0.0988036	-0.12125	168	183	2583	159	0.00890758	0.182819	-0.0468657	0.000757519	0.0281476	-0.00344642	-2.46353	-0.205853	0.12125	0.00530557	0.0135638	0.0161368	0.00530557	0.0135638	0.0161368	0.00530557	-0.0152799	0.0161368	0.017027	0.197828	-0.0239587	0.0195218	-0.00249478	0.000246493	0.197582	-0.0239587	0	-0.0214675	0.0357792	-0.0105843	0.0833665	0.0938127	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.36841	-0.0988036	-0.12125	168	183	2583	159	0.00896384	0.182679	-0.0473954	0.000846987	0.0299709	-0.00391948	-2.46353	-0.205853	0.12125	0.00530557	0.0135638	0.0161368	0.00530557	0.0135638	0.0161368	0.00530557	-0.0152799	0.0161368	0.017027	0.197828	-0.0239587	0.0195218	-0.00249478	0.000246493	0.197582	-0.0239587	0	-0.0200713	0.0387463	-0.0105843	0.0833665	0.0938127	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.37379	-0.0989783	-0.12125	159	206	2584	159	0.0174975	0.205934	-0.0484679	0.000941264	0.0310805	-0.00418062	-2.46363	-0.205853	0.12125	-0.00344087	-0.00962631	0.0161368	-0.00344087	-0.00962631	0.0161368	-0.00344087	-0.00962631	0.0161368	0.0170618	0.197825	-0.0239583	0.019556	-0.00249417	0.000246869	0.197579	-0.0239583	0	-0.0200713	0.0387463	-0.0105843	0.083363	0.0938092	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.37842	-0.0989783	-0.12125	159	206	2584	159	0.0175539	0.205825	-0.0489106	0.0010225	0.0320331	-0.00440698	-2.46363	-0.205853	0.12125	-0.00344087	-0.00962631	0.0161368	-0.00344087	-0.00962631	0.0161368	-0.00344087	-0.00962631	0.0161368	0.0170618	0.197825	-0.0239583	0.019556	-0.00249417	0.000246869	0.197579	-0.0239583	0	-0.018675	0.0410152	-0.0105843	0.083363	0.0938092	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.38848	-0.0989783	-0.12125	159	206	2584	159	0.0176456	0.205741	-0.0492299	0.00120004	0.034103	-0.00490228	-2.46363	-0.205853	0.12125	-0.00344087	-0.00962631	0.0161368	-0.00344087	-0.00962631	0.0161368	-0.00344087	-0.00962631	0.0161368	0.0170618	0.197825	-0.0239583	0.019556	-0.00249417	0.000246869	0.197579	-0.0239583	0	-0.0164061	0.0427606	-0.0105843	0.083363	0.0938092	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.39854	-0.0989783	-0.12125	159	206	2584	159	0.0176879	0.205716	-0.0493191	0.00137794	0.0361721	-0.00539833	-2.46363	-0.205853	0.12125	-0.00344087	-0.00962631	0.0161368	-0.00344087	-0.00962631	0.0161368	-0.00344087	-0.00962631	0.0161368	0.0170618	0.197825	-0.0239583	0.019556	-0.00249417	0.000246869	0.197579	-0.0239583	0	-0.0153589	0.0432842	-0.0105843	0.083363	0.0938092	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.40842	-0.0989783	-0.12125	159	206	2584	159	0.0177654	0.205674	-0.0494646	0.00155343	0.0382038	-0.00588695	-2.46363	-0.205853	0.12125	-0.00344087	-0.00962631	0.0161368	-0.00344087	-0.00962631	0.0161368	-0.00344087	-0.00962631	0.0161368	0.0170618	0.197825	-0.0239583	0.019556	-0.00249417	0.000246869	0.197579	-0.0239583	0	-0.013439	0.0441568	-0.0105843	0.083363	0.0938092	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.41021	-0.09881	-0.118883	167	215	2549	157	0.00985229	0.214407	0.0207918	0.00157105	0.0385873	-0.00584975	-2.46353	-0.206146	0.118883	0.00530557	-0.0152799	-0.0538632	0.00530557	-0.0152799	-0.0538632	0.00530557	-0.0152799	-0.0705929	0.016908	0.197894	-0.0234976	0.0195283	-0.00262031	0.000258912	0.197635	-0.0234976	0	-0.013439	0.0441568	-0.0101175	0.0834846	0.0934655	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.41843	-0.09881	-0.118883	167	215	2549	157	0.00979422	0.214422	0.020661	0.00165156	0.0403499	-0.00567992	-2.46353	-0.206146	0.118883	0.00530557	-0.0152799	-0.0538632	0.00530557	-0.0152799	-0.0538632	0.00530557	-0.0152799	-0.0705929	0.016908	0.197894	-0.0234976	0.0195283	-0.00262031	0.000258912	0.197635	-0.0234976	0	-0.0115192	0.044855	-0.0101175	0.0834846	0.0934655	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.42846	-0.09881	-0.118883	167	215	2549	157	0.00973084	0.214434	0.0205691	0.00174916	0.0425007	-0.00547361	-2.46353	-0.206146	0.118883	0.00530557	-0.0152799	-0.0538632	0.00530557	-0.0152799	-0.0538632	0.00530557	-0.0152799	-0.0705929	0.016908	0.197894	-0.0234976	0.0195283	-0.00262031	0.000258912	0.197635	-0.0234976	0	-0.00942478	0.0453786	-0.0101175	0.0834846	0.0934655	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.43845	-0.09881	-0.118883	167	215	2549	157	0.0097097	0.214442	0.0205011	0.00184615	0.0446427	-0.00526882	-2.46353	-0.206146	0.118883	0.00530557	-0.0152799	-0.0538632	0.00530557	-0.0152799	-0.0538632	0.00530557	-0.0152799	-0.0705929	0.016908	0.197894	-0.0234976	0.0195283	-0.00262031	0.000258912	0.197635	-0.0234976	0	-0.00872665	0.0457276	-0.0101175	0.0834846	0.0934655	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.44116	-0.0988	-0.116495	158	210	2541	157	0.0186647	0.20972	0.0378529	0.00189675	0.0452113	-0.0051662	-2.46352	-0.206146	0.116495	-0.00344087	-0.00962631	-0.0705929	-0.00344087	-0.00962631	-0.0705929	-0.00344087	-0.00962631	-0.0705929	0.0169107	0.197948	-0.0230318	0.0195317	-0.00262106	0.000258961	0.197689	-0.0230318	0	-0.00872665	0.0457276	-0.0101175	0.0834848	0.0934657	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
8.44841	-0.0988	-0.116495	158	210	2541	157	0.0185902	0.209734	0.0378089	0.00203164	0.0467331	-0.00489186	-2.46352	-0.206146	0.116495	-0.00344087	-0.00962631	-0.0705929	-0.00344087	-0.00962631	-0.0705929	-0.00344087	-0.00962631	-0.0705929	0.0169107	0.197948	-0.0230318	0.0195317	-0.00262106	0.000258961	0.197689	-0.0230318	0	-0.00715585	0.0460767	-0.0101175	0.0834848	0.0934657	-1000	1000	-500	1700	-20	20	-10	-0	0	-0	250	1	0.2	177	-1.8	-1	2560	0.07
