time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
7,7293;0,807308;-0,187595;100;100;1500;100;-0,110439;0,236593;-0,00514667;-0,000847733;0,00181609;-3,95058e-05;-2,27727;-0,359526;0,187595;0,00386423;-0,0693453;-0,0215807;0,00386423;-0,0693453;-0,0215807;0,00386423;-0,0693453;-0,0215807;-0,10398;0,168386;-0,028887;-0,123329;0,0193491;0,0156207;0,152765;-0,028887;-0;-0,0685914;0,0228638;-0,00992435;0,156584;0,16574;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,2;-1;2560;0,07
7,73156;0,807308;-0,187595;200;200;1600;200;-0,110439;0,236593;-0,00516869;-0,00109777;0,00235174;-5,12078e-05;-2,27727;-0,359526;0,187595;0,00386423;-0,0693453;-0,0215807;0,00386423;-0,0693453;-0,0215807;0,00386423;-0,0693453;-0,0215807;-0,10398;0,168386;-0,028887;-0,123329;0,0193491;0,0156207;0,152765;-0,028887;-0;-0,068766;0,0230383;-0,00992435;0,156584;0,16574;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,2;-1;2560;0,07
7,74151;0,807308;-0,187595;287;236;1700;271;-0,110439;0,236592;-0,00518796;-0,00219664;0,00470583;-0,000102828;-2,27727;-0,359526;0,187595;0,00386423;-0,0693453;-0,0215807;0,00386423;-0,0693453;-0,0215807;0,00386423;-0,0693453;-0,0215807;-0,10398;0,168386;-0,028887;-0,123329;0,0193491;0,0156207;0,152765;-0,028887;-0;-0,0685914;0,0230383;-0,00992435;0,156584;0,16574;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,2;-1;2560;0,07
7,743;0,807395;-0,186929;286;166;1800;281;-0,109631;0,166702;-0,00353117;-0,00235988;0,00495405;-0,000108086;-2,27716;-0,358904;0,186929;0,00386423;0,000654653;-0,0215807;0,00386423;0,000654653;-0,0215807;0,00386423;0,0201688;-0,0215807;-0,103895;0,168456;-0,0287853;-0,123336;0,0194418;0,0156972;0,152758;-0,0287853;-0;-0,0685914;0,0230383;-0,00977694;0,156324;0,165339;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,2;-1;2560;0,07
7,75149;0,807395;-0,186929;286;166;1900;281;-0,109631;0,166702;-0,00354113;-0,00329086;0,00636969;-0,000138157;-2,27716;-0,358904;0,186929;0,00386423;0,000654653;-0,0215807;0,00386423;0,000654653;-0,0215807;0,00386423;0,0201688;-0,0215807;-0,103895;0,168456;-0,0287853;-0,123336;0,0194418;0,0156972;0,152758;-0,0287853;-0;-0,068766;0,0232129;-0,00977694;0,156324;0,165339;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,2;-1;2560;0,07
7,76157;0,807395;-0,186929;286;166;2000;281;-0,109631;0,166702;-0,00357023;-0,00439561;0,00804954;-0,000174134;-2,27716;-0,358904;0,186929;0,00386423;0,000654653;-0,0215807;0,00386423;0,000654653;-0,0215807;0,00386423;0,0201688;-0,0215807;-0,103895;0,168456;-0,0287853;-0,123336;0,0194418;0,0156972;0,152758;-0,0287853;-0;-0,068766;0,0233874;-0,00977694;0,156324;0,165339;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,2;-1;2560;0,07
7,77122;0,807634;-0,186538;284;97;2100;285;-0,107737;0,0971506;0,0118243;-0,00543538;0,00898714;-6,00178e-05;-2,27706;-0,358813;0,186538;0,00359599;0,0705583;-0,03538;0,00359599;0,0705583;-0,03538;0,00359599;0,0705583;-0,03538;-0,103902;0,168461;-0,0287231;-0,123362;0,0194597;0,0157163;0,152745;-0,0287231;-0;-0,068766;0,0233874;-0,00977694;0,156292;0,165307;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,2;-1;2560;0,07
7,77155;0,807634;-0,186538;284;97;2200;285;-0,107737;0,0971506;0,0118243;-0,00547061;0,00901891;-5,61512e-05;-2,27706;-0,358813;0,186538;0,00359599;0,0705583;-0,03538;0,00359599;0,0705583;-0,03538;0,00359599;0,0705583;-0,03538;-0,103902;0,168461;-0,0287231;-0,123362;0,0194597;0,0157163;0,152745;-0,0287231;-0;-0,068766;0,0233874;-0,00977694;0,156292;0,165307;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,2;-1;2560;0,07
7,78155;0,807634;-0,186538;284;97;2300;285;-0,107737;0,0971527;0,0118074;-0,00654841;0,00999082;6,19698e-05;-2,27706;-0,358813;0,186538;0,00359599;0,0705583;-0,03538;0,00359599;0,0705583;-0,03538;0,00359599;0,0705583;-0,03538;-0,103902;0,168461;-0,0287231;-0,123362;0,0194597;0,0157163;0,152745;-0,0287231;-0;-0,068766;0,0235619;-0,00977694;0,156292;0,165307;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,2;-1;2560;0,07
7,79154;0,807634;-0,186538;284;97;2400;285;-0,107737;0,0971527;0,0118074;-0,00762416;0,0109609;0,000179866;-2,27706;-0,358813;0,186538;0,00359599;0,0705583;-0,03538;0,00359599;0,0705583;-0,03538;0,00359599;0,0705583;-0,03538;-0,103902;0,168461;-0,0287231;-0,123362;0,0194597;0,0157163;0,152745;-0,0287231;-0;-0,068766;0,0235619;-0,00977694;0,156292;0,165307;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,2;-1;2560;0,07
7,80152;0,807634;-0,186538;284;97;2500;285;-0,107739;0,0971563;0,0117547;-0,00869972;0,0119308;0,000297213;-2,27706;-0,358813;0,186538;0,00359599;0,0705583;-0,03538;0,00359599;0,0705583;-0,03538;0,00359599;0,0705583;-0,03538;-0,103902;0,168461;-0,0287231;-0,123362;0,0194597;0,0157163;0,152745;-0,0287231;-0;-0,0685914;0,023911;-0,00977694;0,156292;0,165307;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,2;-1;2560;0,07
7,80333;0,806799;-0,185521;278;97;2554;284;-0,101752;0,0974249;0,0114792;-0,00888399;0,0121072;0,000318002;-2,27712;-0,356883;0,185521;-0,00206703;0,0705583;-0,03538;-0,00206703;0,0705583;-0,03538;-0,00206703;0,0705583;-0,03538;-0,103544;0,168706;-0,0285811;-0,123271;0,0197268;0,0159155;0,15279;-0,0285811;-0;-0,0685914;0,023911;-0,0100525;0,155461;0,164759;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,2;-1;2560;0,07
7,81155;0,806799;-0,185521;278;97;2554;284;-0,101757;0,097428;0,0114097;-0,00972064;0,0129083;0,000411812;-2,27712;-0,356883;0,185521;-0,00206703;0,0705583;-0,03538;-0,00206703;0,0705583;-0,03538;-0,00206703;0,0705583;-0,03538;-0,103544;0,168706;-0,0285811;-0,123271;0,0197268;0,0159155;0,15279;-0,0285811;-0;-0,0682424;0,0242601;-0,0100525;0,155461;0,164759;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,2;-1;2560;0,07
7,82165;0,806799;-0,185521;278;97;2554;284;-0,101773;0,0974368;0,0111833;-0,0107478;0,0138917;0,000524686;-2,27712;-0,356883;0,185521;-0,00206703;0,0705583;-0,03538;-0,00206703;0,0705583;-0,03538;-0,00206703;0,0705583;-0,03538;-0,103544;0,168706;-0,0285811;-0,123271;0,0197268;0,0159155;0,15279;-0,0285811;-0;-0,0670206;0,0253073;-0,0100525;0,155461;0,164759;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,2;-1;2560;0,07
7,83152;0,806799;-0,185521;279;97;2554;284;-0,101799;0,0974509;0,0108179;-0,0117528;0,0148538;0,00063148;-2,27712;-0,356883;0,185521;-0,00206703;0,0705583;-0,03538;-0,00206703;0,0705583;-0,03538;-0,00206703;0,0705583;-0,03538;-0,103544;0,168706;-0,0285811;-0,123271;0,0197268;0,0159155;0,15279;-0,0285811;-0;-0,0651008;0,0270526;-0,0100525;0,155461;0,164759;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,2;-1;2560;0,07
7,83871;0,806975;-0,185267;286;167;2565;278;-0,109461;0,166837;-0,0104814;-0,0125397;0,0160531;0,00055613;-2,27706;-0,356883;0,185267;0,00359599;0,000558284;-0,0154673;0,00359599;0,000558284;-0,0154673;0,00359599;-0,00190685;-0,0154673;-0,10356;0,168703;-0,0285404;-0,123291;0,0197303;0,0159219;0,152781;-0,0285404;-0;-0,0651008;0,0270526;-0,0100525;0,155466;0,164763;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,2;-1;2560;0,07
7,84157;0,806975;-0,185267;286;167;2565;278;-0,109446;0,166808;-0,011069;-0,0128529;0,0165306;0,00052445;-2,27706;-0,356883;0,185267;0,00359599;0,000558284;-0,0154673;0,00359599;0,000558284;-0,0154673;0,00359599;-0,00190685;-0,0154673;-0,10356;0,168703;-0,0285404;-0,123291;0,0197303;0,0159219;0,152781;-0,0285404;-0;-0,0626573;0,0289725;-0,0100525;0,155466;0,164763;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,2;-1;2560;0,07
7,85151;0,806975;-0,185267;286;167;2565;278;-0,109437;0,16679;-0,0114255;-0,0139411;0,0181889;0,000410846;-2,27706;-0,356883;0,185267;0,00359599;0,000558284;-0,0154673;0,00359599;0,000558284;-0,0154673;0,00359599;-0,00190685;-0,0154673;-0,10356;0,168703;-0,0285404;-0,123291;0,0197303;0,0159219;0,152781;-0,0285404;-0;-0,0612611;0,0301942;-0,0100525;0,155466;0,164763;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,2;-1;2560;0,07
7,86152;0,806975;-0,185267;286;167;2566;278;-0,109419;0,166758;-0,0120511;-0,0150357;0,0198572;0,000290287;-2,27706;-0,356883;0,185267;0,00359599;0,000558284;-0,0154673;0,00359599;0,000558284;-0,0154673;0,00359599;-0,00190685;-0,0154673;-0,10356;0,168703;-0,0285404;-0,123291;0,0197303;0,0159219;0,152781;-0,0285404;-0;-0,0584685;0,0321141;-0,0100525;0,155466;0,164763;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1,2;-1;2560;0,07
