time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
7,36314;0,528296;-0,0798712;-35;50;1450;11;0,180559;0,0732209;-0,0210935;0,00126175;0,000511667;-0,000147401;-2,00215;-0,0670803;0,0798712;0,0139632;-0,0284294;-0,000957605;0,0139632;-0,0284294;-0,000957605;0,0139632;-0,0284294;-0,000957605;0,193342;0,0497087;-0,0121609;0,0130581;0,180284;0,0793695;-0,0296607;-0,0121609;0;-0,2943;-0,25506;-9,40779;-0,0411898;0,0331613;0,0236189;0,0334916;0,00987248;-850;850;-500;1700;-20;20;-10;-200;200;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,36617;0,528296;-0,0798712;-31;100;1500;11;0,180562;0,0732219;-0,021062;0,00180903;0,000733603;-0,00021124;-2,00215;-0,0670803;0,0798712;0,0139632;-0,0284294;-0,000957605;0,0139632;-0,0284294;-0,000957605;0,0139632;-0,0284294;-0,000957605;0,193342;0,0497087;-0,0121609;0,0130581;0,180284;0,0793695;-0,0296607;-0,0121609;0;-0,27468;-0,25506;-9,40779;-0,0410152;0,0331613;0,0236189;0,0334916;0,00987248;-850;850;-500;1700;-20;20;-10;-200;200;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,37612;0,528296;-0,0798712;-27;113;1550;11;0,180566;0,0732266;-0,0210177;0,0036062;0,00146243;-0,000420429;-2,00215;-0,0670803;0,0798712;0,0139632;-0,0284294;-0,000957605;0,0139632;-0,0284294;-0,000957605;0,0139632;-0,0284294;-0,000957605;0,193342;0,0497087;-0,0121609;0,0130581;0,180284;0,0793695;-0,0296607;-0,0121609;0;-0,25506;-0,25506;-9,39798;-0,0408407;0,0329867;0,0236189;0,0334916;0,00987248;-850;850;-500;1700;-20;20;-10;-200;200;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,37992;0,52899;-0,0798712;-29;113;1600;10;0,182821;0,0730518;-0,0211015;0,00430129;0,00174017;-0,000500657;-2,00171;-0,0673929;0,0798712;0,0117546;-0,0284294;-0,000957605;0,0117546;-0,0284294;-0,000957605;0,0117546;-0,0284294;-0,000957605;0,193342;0,0497112;-0,0121583;0,0131099;0,180232;0,0794506;-0,0297394;-0,0121583;0;-0,25506;-0,25506;-9,39798;-0,0408407;0,0329867;0,0242856;0,0336549;0,0093692;-850;850;-500;1700;-20;20;-10;-200;200;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,38621;0,52899;-0,0798712;-25;113;1650;10;0,182821;0,0730482;-0,0211143;0,00545013;0,00219921;-0,000633339;-2,00171;-0,0673929;0,0798712;0,0117546;-0,0284294;-0,000957605;0,0117546;-0,0284294;-0,000957605;0,0117546;-0,0284294;-0,000957605;0,193342;0,0497112;-0,0121583;0,0131099;0,180232;0,0794506;-0,0297394;-0,0121583;0;-0,23544;-0,25506;-9,39798;-0,0408407;0,0331613;0,0242856;0,0336549;0,0093692;-850;850;-500;1700;-20;20;-10;-200;200;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,39628;0,52899;-0,0798712;-25;109;1700;10;0,182824;0,0730529;-0,0210696;0,00729172;0,00293507;-0,000845573;-2,00171;-0,0673929;0,0798712;0,0117546;-0,0284294;-0,000957605;0,0117546;-0,0284294;-0,000957605;0,0117546;-0,0284294;-0,000957605;0,193342;0,0497112;-0,0121583;0,0131099;0,180232;0,0794506;-0,0297394;-0,0121583;0;-0,23544;-0,23544;-9,39798;-0,0406662;0,0329867;0,0242856;0,0336549;0,0093692;-850;850;-500;1700;-20;20;-10;-200;200;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,4062;0,52899;-0,0798712;-19;115;1750;10;0,18283;0,0730513;-0,0210186;0,00910503;0,00365959;-0,00105404;-2,00171;-0,0673929;0,0798712;0,0117546;-0,0284294;-0,000957605;0,0117546;-0,0284294;-0,000957605;0,0117546;-0,0284294;-0,000957605;0,193342;0,0497112;-0,0121583;0,0131099;0,180232;0,0794506;-0,0297394;-0,0121583;0;-0,20601;-0,26487;-9,36855;-0,0403171;0,0331613;0,0242856;0,0336549;0,0093692;-850;850;-500;1700;-20;20;-10;-200;200;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,41554;0,528928;-0,0798354;-19;71;1800;16;0,182463;0,0213865;-0,0192847;0,0108107;0,00385951;-0,00123431;-2,00158;-0,0673929;0,0798354;0,0108751;0,0232295;-0,000957605;0,0108751;0,0232295;-0,000957605;0,0108751;0,0232295;-0,000957605;0,193349;0,0496825;-0,0121531;0,013117;0,180232;0,0794416;-0,029759;-0,0121531;0;-0,20601;-0,26487;-9,36855;-0,0403171;0,0331613;0,0242856;0,0336571;0,00937139;-850;850;-500;1700;-20;20;-10;-200;200;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,41616;0,528928;-0,0798354;-21;69;1850;16;0,182466;0,0213909;-0,0192491;0,0109229;0,00387267;-0,00124615;-2,00158;-0,0673929;0,0798354;0,0108751;0,0232295;-0,000957605;0,0108751;0,0232295;-0,000957605;0,0108751;0,0232295;-0,000957605;0,193349;0,0496825;-0,0121531;0,013117;0,180232;0,0794416;-0,029759;-0,0121531;0;-0,21582;-0,25506;-9,36855;-0,0401426;0,0329867;0,0242856;0,0336571;0,00937139;-850;850;-500;1700;-20;20;-10;-200;200;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,42615;0,528928;-0,0798354;-27;71;1900;16;0,182472;0,021393;-0,0191854;0,0127464;0,00408645;-0,00143787;-2,00158;-0,0673929;0,0798354;0,0108751;0,0232295;-0,000957605;0,0108751;0,0232295;-0,000957605;0,0108751;0,0232295;-0,000957605;0,193349;0,0496825;-0,0121531;0,013117;0,180232;0,0794416;-0,029759;-0,0121531;0;-0,24525;-0,26487;-9,36855;-0,0397935;0,0329867;0,0242856;0,0336571;0,00937139;-850;850;-500;1700;-20;20;-10;-200;200;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
