time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
6,62279;-0,432531;-0,118203;6;41;1500;53;0,201066;0,0488159;-0,0988813;0,000848497;0,000206003;-0,000417279;-3,0836;-0,0431738;0,118203;-0,00336467;0,00393032;0,0911508;-0,00336467;0,00393032;0,0911508;-0,00336467;0,00393032;0,104324;0,192335;0,0516397;-0,0184543;0,0385878;0,153747;-0,0554171;0,107057;-0,0184543;-0;0,62784;-0,24525;-9,56475;0,0605629;0,0253073;-0,018402;0,0140002;0,0323965;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
6,62853;-0,432531;-0,118203;6;41;1600;53;0,201066;0,0487641;-0,0989068;0,00200221;0,000485811;-0,000984807;-3,0836;-0,0431738;0,118203;-0,00336467;0,00393032;0,0911508;-0,00336467;0,00393032;0,0911508;-0,00336467;0,00393032;0,104324;0,192335;0,0516397;-0,0184543;0,0385878;0,153747;-0,0554171;0,107057;-0,0184543;-0;0,61803;-0,27468;-9,55494;0,0605629;0,0258309;-0,018402;0,0140002;0,0323965;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
6,62882;-0,428604;-0,116343;9;43;1700;53;0,196621;0,0513149;-0,0288206;0,00205943;0,000500744;-0,000993193;-3,08369;-0,0445312;0,116343;-0,00336467;0,00393032;0,0211508;-0,00336467;0,00393032;0,0211508;-0,00336467;0,00393032;-0,116676;0,192133;0,0524816;-0,0181851;0,0383615;0,153771;-0,0549224;0,107404;-0,0181851;-0;0,61803;-0,27468;-9,55494;0,0605629;0,0258309;-0,0178968;0,0144399;0,0323311;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
6,63855;-0,428604;-0,116343;9;43;1800;53;0,196621;0,0513099;-0,0288295;0,00397275;0,00100004;-0,00127373;-3,08369;-0,0445312;0,116343;-0,00336467;0,00393032;0,0211508;-0,00336467;0,00393032;0,0211508;-0,00336467;0,00393032;-0,116676;0,192133;0,0524816;-0,0181851;0,0383615;0,153771;-0,0549224;0,107404;-0,0181851;-0;0,61803;-0,28449;-9,56475;0,0605629;0,0260054;-0,0178968;0,0144399;0,0323311;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
6,64855;-0,428604;-0,116343;9;43;1900;53;0,196621;0,0512897;-0,0288653;0,00594014;0,00151325;-0,00156256;-3,08369;-0,0445312;0,116343;-0,00336467;0,00393032;0,0211508;-0,00336467;0,00393032;0,0211508;-0,00336467;0,00393032;-0,116676;0,192133;0,0524816;-0,0181851;0,0383615;0,153771;-0,0549224;0,107404;-0,0181851;-0;0,62784;-0,27468;-9,57456;0,0605629;0,0267035;-0,0178968;0,0144399;0,0323311;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
6,65602;-0,428604;-0,117445;10;-16;2000;60;0,195342;-0,0192694;-0,0466353;0,00739798;0,00136944;-0,0019106;-3,08369;-0,0445312;0,117445;0,000340084;0,0739303;0,0405141;0,000340084;0,0739303;0,0405141;0,000340084;0,0772709;0,0405141;0,192118;0,0524775;-0,0183559;0,0383585;0,153759;-0,0549181;0,107396;-0,0183559;-0;0,62784;-0,27468;-9,57456;0,0605629;0,0267035;-0,0178968;0,0144399;0,0323311;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
6,65853;-0,428604;-0,117445;10;-16;2100;60;0,195342;-0,0192938;-0,0466252;0,00788848;0,00132099;-0,00202767;-3,08369;-0,0445312;0,117445;0,000340084;0,0739303;0,0405141;0,000340084;0,0739303;0,0405141;0,000340084;0,0772709;0,0405141;0,192118;0,0524775;-0,0183559;0,0383585;0,153759;-0,0549181;0,107396;-0,0183559;-0;0,5886;-0,26487;-9,57456;0,0605629;0,0272271;-0,0178968;0,0144399;0,0323311;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
6,66861;-0,428604;-0,117445;10;-16;2200;60;0,195333;-0,0193029;-0,0466559;0,00985685;0,00112648;-0,00249783;-3,08369;-0,0445312;0,117445;0,000340084;0,0739303;0,0405141;0,000340084;0,0739303;0,0405141;0,000340084;0,0772709;0,0405141;0,192118;0,0524775;-0,0183559;0,0383585;0,153759;-0,0549181;0,107396;-0,0183559;-0;0,56898;-0,26487;-9,58437;0,0603884;0,0274017;-0,0178968;0,0144399;0,0323311;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
6,67854;-0,428604;-0,117445;10;-16;2300;60;0,195333;-0,0193192;-0,0466491;0,0117973;0,000934559;-0,00296124;-3,08369;-0,0445312;0,117445;0,000340084;0,0739303;0,0405141;0,000340084;0,0739303;0,0405141;0,000340084;0,0772709;0,0405141;0,192118;0,0524775;-0,0183559;0,0383585;0,153759;-0,0549181;0,107396;-0,0183559;-0;0,54936;-0,25506;-9,58437;0,0603884;0,0277507;-0,0178968;0,0144399;0,0323311;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
6,68858;-0,428604;-0,117445;10;-16;2400;60;0,195325;-0,0193364;-0,0466765;0,0137593;0,000740325;-0,0034301;-3,08369;-0,0445312;0,117445;0,000340084;0,0739303;0,0405141;0,000340084;0,0739303;0,0405141;0,000340084;0,0772709;0,0405141;0,192118;0,0524775;-0,0183559;0,0383585;0,153759;-0,0549181;0,107396;-0,0183559;-0;0,53955;-0,27468;-9,57456;0,0602139;0,0280998;-0,0178968;0,0144399;0,0323311;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
6,69113;-0,428097;-0,116343;21;-17;2500;60;0,182726;-0,020821;0,0229289;0,0142238;0,000687398;-0,00337182;-3,08345;-0,0445312;0,116343;0,00879365;0,0772709;-0,0294859;0,00879365;0,0772709;-0,0294859;0,00879365;0,0772709;-0,116676;0,192119;0,0525292;-0,0181875;0,0383142;0,153805;-0,0548696;0,107399;-0,0181875;-0;0,53955;-0,27468;-9,57456;0,0602139;0,0280998;-0,0178968;0,014441;0,0323322;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
6,69855;-0,428097;-0,116343;21;-17;2538;60;0,18273;-0,0208219;0,0228971;0,0155806;0,000532796;-0,00320181;-3,08345;-0,0445312;0,116343;0,00879365;0,0772709;-0,0294859;0,00879365;0,0772709;-0,0294859;0,00879365;0,0772709;-0,116676;0,192119;0,0525292;-0,0181875;0,0383142;0,153805;-0,0548696;0,107399;-0,0181875;-0;0,56898;-0,28449;-9,56475;0,0600393;0,0280998;-0,0178968;0,014441;0,0323322;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
6,70859;-0,428097;-0,116343;21;-17;2538;60;0,18273;-0,0208179;0,0229007;0,0174148;0,000323826;-0,00297193;-3,08345;-0,0445312;0,116343;0,00879365;0,0772709;-0,0294859;0,00879365;0,0772709;-0,0294859;0,00879365;0,0772709;-0,116676;0,192119;0,0525292;-0,0181875;0,0383142;0,153805;-0,0548696;0,107399;-0,0181875;-0;0,5886;-0,28449;-9,55494;0,0600393;0,0282743;-0,0178968;0,014441;0,0323322;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
6,71859;-0,428097;-0,116343;21;-17;2538;60;0,182726;-0,020809;0,0229398;0,0192425;0,000115695;-0,00274249;-3,08345;-0,0445312;0,116343;0,00879365;0,0772709;-0,0294859;0,00879365;0,0772709;-0,0294859;0,00879365;0,0772709;-0,116676;0,192119;0,0525292;-0,0181875;0,0383142;0,153805;-0,0548696;0,107399;-0,0181875;-0;0,60822;-0,30411;-9,55494;0,0602139;0,0286234;-0,0178968;0,014441;0,0323322;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
6,7269;-0,423559;-0,116758;17;-28;2573;60;0,186913;-0,0333625;-0,0466902;0,0207946;-0,000161348;-0,0031302;-3,08235;-0,0452585;0,116758;0,00879365;0,088364;0,0405141;0,00879365;0,088364;0,0405141;0,00879365;0,088364;0,0405141;0,191926;0,0532038;-0,0182734;0,0379608;0,153965;-0,0543443;0,107548;-0,0182734;-0;0,60822;-0,30411;-9,55494;0,0602139;0,0286234;-0,0171604;0,014682;0,031837;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
6,7286;-0,423559;-0,116758;17;-28;2573;60;0,186913;-0,0333707;-0,0466843;0,0211135;-0,000218278;-0,00320985;-3,08235;-0,0452585;0,116758;0,00879365;0,088364;0,0405141;0,00879365;0,088364;0,0405141;0,00879365;0,088364;0,0405141;0,191926;0,0532038;-0,0182734;0,0379608;0,153965;-0,0543443;0,107548;-0,0182734;-0;0,5886;-0,30411;-9,57456;0,0602139;0,0287979;-0,0171604;0,014682;0,031837;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
6,73855;-0,423559;-0,116758;17;-28;2573;60;0,186913;-0,033387;-0,0466727;0,0229731;-0,000550445;-0,00367419;-3,08235;-0,0452585;0,116758;0,00879365;0,088364;0,0405141;0,00879365;0,088364;0,0405141;0,00879365;0,088364;0,0405141;0,191926;0,0532038;-0,0182734;0,0379608;0,153965;-0,0543443;0,107548;-0,0182734;-0;0,56898;-0,31392;-9,58437;0,0602139;0,029147;-0,0171604;0,014682;0,031837;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
6,74856;-0,423559;-0,116758;17;-28;2573;60;0,186905;-0,0333961;-0,0466995;0,0248432;-0,000884607;-0,00414147;-3,08235;-0,0452585;0,116758;0,00879365;0,088364;0,0405141;0,00879365;0,088364;0,0405141;0,00879365;0,088364;0,0405141;0,191926;0,0532038;-0,0182734;0,0379608;0,153965;-0,0543443;0,107548;-0,0182734;-0;0,56898;-0,30411;-9,59418;0,0600393;0,0293215;-0,0171604;0,014682;0,031837;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
6,75428;-0,413539;-0,116758;12;31;2609;37;0,193193;0,0364898;-0,118575;0,0259487;-0,000675812;-0,00481995;-3,08235;-0,0485757;0,116758;0,00490871;0,018364;0,110514;0,00490871;0,018364;0,110514;0,00490871;-0,183649;0,137336;0,191331;0,0552886;-0,0183205;0,0373411;0,15399;-0,0530673;0,108356;-0,0183205;-0;0,56898;-0,30411;-9,59418;0,0600393;0,0293215;-0,0162582;0,015758;0,0320107;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
