time ;e1;e2;e1Ori;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x_pred;y_pred;z_pred;dxr_pred;dyr_pred;dzr_pred;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x;y;z;dx;dy;dz;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;err_sti_x;err_sti_y;err_sti_z;err_sti_dx;err_sti_dy;err_sti_dz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel;var;ampli
6,42823;-2,32716;-0,812913;-2,32716;179;-165;1950;-119;-0,009771;-0,165707;-0,360936;0,00335219;-0,00794077;-0,0282197;-3,50068;0,635288;1,01614;0,147293;0,0353131;0,294574;0,15104;0,0113641;0,294574;0,18211;0,0113641;0,294574;-3,50793;0,634825;1,00481;0,181354;0,0115585;0,283238;-0,0452121;-0,27979;1,94129;0,137522;-0,130394;-0,0663619;0,0662954;0,0508643;-0,1691;0,0199413;-0,0634463;-0;0,295396;-0,0599738;3,20175;0;0;0;0;0;0;0,0294961;-0,00907571;-0,160208;-0,24119;-0,0808932;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,43822;-2,32716;-0,812913;-2,32716;179;-165;2000;-119;-0,009771;-0,165707;-0,360936;0,00325464;-0,00959519;-0,0318233;-3,50068;0,635288;1,01614;0,147293;0,0353131;0,294574;0,15104;0,0113641;0,294574;0,18211;0,0113641;0,294574;-3,50793;0,634825;1,00481;0,181354;0,0115585;0,283238;-0,0452121;-0,27979;1,94129;0,137522;-0,130394;-0,0663619;0,0662954;0,0508643;-0,1691;0,0199413;-0,0634463;-0;0,295398;-0,0599742;3,2017;0;0;0;0;0;0;0,0294961;-0,00907571;-0,160208;-0,24119;-0,0808932;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,4402;-2,31712;-0,791722;-2,31712;129;-115;2050;-123;0,0494501;-0,0846817;-0,289708;0,0033526;-0,00976294;-0,0323972;-3,51255;0,628779;0,989652;0,0893399;-0,0449891;0,224574;0,0810399;-0,0586359;0,224574;-0,0640549;-0,0664583;-0,181216;-3,50793;0,633355;1,00481;-0,065975;-0,0652472;-0,218232;0,0506865;-0,274891;1,30009;0,13879;-0,129671;-0,0651346;0,0674922;0,0510513;-0,168988;0,0203894;-0,0621755;-0;0,295402;-0,059975;3,20161;0;0;0;0;0;0;0,0294961;-0,00907571;-0,159851;-0,238615;-0,078683;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,44823;-2,31712;-0,791722;-2,31712;120;-84;2100;-123;0,0494385;-0,0846817;-0,289733;0,00374969;-0,0104431;-0,0347243;-3,51255;0,628779;0,989652;0,0893399;-0,0449891;0,224574;0,0810399;-0,0586359;0,224574;-0,0640549;-0,0664583;-0,181216;-3,50793;0,633355;1,00481;-0,065975;-0,0652472;-0,218232;0,0506865;-0,274891;1,30009;0,138778;-0,129671;-0,0651588;0,0674922;0,0510513;-0,168988;0,0203894;-0,0621755;-0;0,290065;-0,059122;3,2956;0;0;0;0;0;0;0,0296706;-0,00907571;-0,159851;-0,238615;-0,078683;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,45823;-2,31712;-0,791722;-2,31712;120;-84;2150;-123;0,0494501;-0,0846817;-0,289708;0,00424439;-0,0112903;-0,0376226;-3,51255;0,628779;0,989652;0,0893399;-0,0449891;0,224574;0,0810399;-0,0586359;0,224574;-0,0640549;-0,0664583;-0,181216;-3,50793;0,633355;1,00481;-0,065975;-0,0652472;-0,218232;0,0506865;-0,274891;1,30009;0,13879;-0,129671;-0,0651346;0,0674922;0,0510513;-0,168988;0,0203894;-0,0621755;-0;0,291204;-0,0591228;3,29552;0;0;0;0;0;0;0,0294961;-0,00907571;-0,159851;-0,238615;-0,078683;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,46742;-2,0828;-0,785428;-2,0828;70;-55;2200;-124;0,121036;-0,0551628;-0,225015;0,00535598;-0,0117969;-0,0396891;-3,51874;0,582604;0,981785;0,0211275;-0,067876;0,154574;0,0110399;-0,0702257;0,154574;-0,063459;-0,0702257;-0,138785;-3,51154;0,589808;1,00481;-0,065975;-0,0652472;-0,218232;0,223428;-0,169459;0,915675;0,142163;-0,123039;-0,0704407;0,0698684;0,055211;-0,164277;0,0234818;-0,0673192;-0;0,291206;-0,0591231;3,29548;0;0;0;0;0;0;0,0294961;-0,00907571;-0,14583;-0,225531;-0,0796168;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,46826;-2,0828;-0,785428;-2,0828;48;-55;2250;-124;0,121036;-0,0551628;-0,225015;0,00545765;-0,0118432;-0,0398781;-3,51874;0,582604;0,981785;0,0211275;-0,067876;0,154574;0,0110399;-0,0702257;0,154574;-0,063459;-0,0702257;-0,138785;-3,51154;0,589808;1,00481;-0,065975;-0,0652472;-0,218232;0,223428;-0,169459;0,915675;0,142163;-0,123039;-0,0704407;0,0698684;0,055211;-0,164277;0,0234818;-0,0673192;-0;0,287391;-0,0583486;3,38081;0;0;0;0;0;0;0,0294961;-0,00907571;-0,14583;-0,225531;-0,0796168;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,4782;-2,0828;-0,785428;-2,0828;48;-55;2300;-124;0,121036;-0,0551995;-0,224993;0,00666099;-0,012392;-0,042115;-3,51874;0,582604;0,981785;0,0211275;-0,067876;0,154574;0,0110399;-0,0702257;0,154574;-0,063459;-0,0702257;-0,138785;-3,51154;0,589808;1,00481;-0,065975;-0,0652472;-0,218232;0,223428;-0,169459;0,915675;0,142163;-0,123075;-0,0704195;0,0698684;0,055211;-0,164277;0,0234818;-0,0673192;-0;0,287392;-0,0594707;3,38081;0;0;0;0;0;0;0,0294961;-0,00925025;-0,14583;-0,225531;-0,0796168;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,48829;-2,0828;-0,785428;-2,0828;48;-55;2350;-124;0,121048;-0,0551995;-0,224969;0,00788212;-0,0129489;-0,0443845;-3,51874;0,582604;0,981785;0,0211275;-0,067876;0,154574;0,0110399;-0,0702257;0,154574;-0,063459;-0,0702257;-0,138785;-3,51154;0,589808;1,00481;-0,065975;-0,0652472;-0,218232;0,223428;-0,169459;0,915675;0,142176;-0,123075;-0,0703947;0,0698684;0,055211;-0,164277;0,0234818;-0,0673192;-0;0,288514;-0,059471;3,38078;0;0;0;0;0;0;0,0293215;-0,00925025;-0,14583;-0,225531;-0,0796168;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,49825;-2,0828;-0,785428;-2,0828;48;-55;2400;-124;0,121048;-0,0551995;-0,224969;0,00908752;-0,0134985;-0,0466247;-3,51874;0,582604;0,981785;0,0211275;-0,067876;0,154574;0,0110399;-0,0702257;0,154574;-0,063459;-0,0702257;-0,138785;-3,51154;0,589808;1,00481;-0,065975;-0,0652472;-0,218232;0,223428;-0,169459;0,915675;0,142176;-0,123075;-0,0703947;0,0698684;0,055211;-0,164277;0,0234818;-0,0673192;-0;0,288515;-0,0594712;3,38076;0;0;0;0;0;0;0,0293215;-0,00925025;-0,14583;-0,225531;-0,0796168;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,50016;-2,35144;-0,774002;-2,35144;-2;-105;2450;-125;0,196995;-0,122032;-0,147644;0,00946496;-0,0137323;-0,0469076;-3,54517;0,621744;0,967503;-0,0583015;-0,00879098;0,0845739;-0,0589601;-0,000225657;0,0845739;-0,218145;0,237033;-0,126098;-3,51645;0,589808;0,995713;-0,221778;0,246491;-0,236905;0,423195;-0,352592;0,293005;0,138693;-0,130823;-0,0630703;0,0700151;0,0502696;-0,168866;0,0208428;-0,0601723;-0;0,288517;-0,0594717;3,38071;0;0;0;0;0;0;0,0293215;-0,00925025;-0,14583;-0,234529;-0,0885821;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,50826;-2,35144;-0,774002;-2,35144;-27;-122;2500;-125;0,196995;-0,122032;-0,147644;0,0110598;-0,0147203;-0,0481029;-3,54517;0,621744;0,967503;-0,0583015;-0,00879098;0,0845739;-0,0589601;-0,000225657;0,0845739;-0,218145;0,237033;-0,126098;-3,51645;0,589808;0,995713;-0,221778;0,246491;-0,236905;0,423195;-0,352592;0,293005;0,138693;-0,130823;-0,0630703;0,0700151;0,0502696;-0,168866;0,0208428;-0,0601723;-0;0,283938;-0,0585277;3,48276;0;0;0;0;0;0;0,0293215;-0,00925025;-0,14583;-0,234529;-0,0885821;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,51829;-2,35144;-0,774002;-2,35144;-27;-122;2550;-125;0,196995;-0,121997;-0,147667;0,0130357;-0,015944;-0,049584;-3,54517;0,621744;0,967503;-0,0583015;-0,00879098;0,0845739;-0,0589601;-0,000225657;0,0845739;-0,218145;0,237033;-0,126098;-3,51645;0,589808;0,995713;-0,221778;0,246491;-0,236905;0,423195;-0,352592;0,293005;0,138693;-0,130788;-0,0630929;0,0700151;0,0502696;-0,168866;0,0208428;-0,0601723;-0;0,283939;-0,0574237;3,48273;0;0;0;0;0;0;0,0293215;-0,00907571;-0,14583;-0,234529;-0,0885821;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,52826;-2,35144;-0,774002;-2,35144;-27;-122;2600;-125;0,196995;-0,121962;-0,147689;0,0150007;-0,0171605;-0,0510572;-3,54517;0,621744;0,967503;-0,0583015;-0,00879098;0,0845739;-0,0589601;-0,000225657;0,0845739;-0,218145;0,237033;-0,126098;-3,51645;0,589808;0,995713;-0,221778;0,246491;-0,236905;0,423195;-0,352592;0,293005;0,138693;-0,130753;-0,0631155;0,0700151;0,0502696;-0,168866;0,0208428;-0,0601723;-0;0,283942;-0,05632;3,48266;0;0;0;0;0;0;0,0293215;-0,00890118;-0,14583;-0,234529;-0,0885821;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,53789;-3,23509;-0,886454;-3,23509;23;-172;2650;-126;0,122946;-0,220369;-0,208605;0,0161847;-0,0192827;-0,0530661;-3,49517;0,786752;1,10807;-0,000547232;0,0706402;0,154574;0,0110399;0,0697743;0,154574;0,188948;0,777728;0,935544;-3,52613;0,652324;0,969383;0,180398;0,792979;0,775068;0,344483;-0,573058;-0,210136;0,122399;-0,149729;-0,0540307;0,0592067;0,0387963;-0,179299;0,012811;-0,0517395;-0;0,283945;-0,0563206;3,4826;0;0;0;0;0;0;0,0293215;-0,00890118;-0,164669;-0,282643;-0,117701;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,53825;-3,23509;-0,886454;-3,23509;46;-220;2670;-126;0,122946;-0,220369;-0,208605;0,0162289;-0,019362;-0,0531412;-3,49517;0,786752;1,10807;-0,000547232;0,0706402;0,154574;0,0110399;0,0697743;0,154574;0,188948;0,777728;0,935544;-3,52613;0,652324;0,969383;0,180398;0,792979;0,775068;0,344483;-0,573058;-0,210136;0,122399;-0,149729;-0,0540307;0,0592067;0,0387963;-0,179299;0,012811;-0,0517395;-0;0,287555;-0,0570366;3,40215;0;0;0;0;0;0;0,0293215;-0,00890118;-0,164669;-0,282643;-0,117701;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,54821;-3,23509;-0,886454;-3,23509;46;-220;2670;-126;0,122946;-0,220338;-0,20863;0,0174536;-0,0215568;-0,0552193;-3,49517;0,786752;1,10807;-0,000547232;0,0706402;0,154574;0,0110399;0,0697743;0,154574;0,188948;0,777728;0,935544;-3,52613;0,652324;0,969383;0,180398;0,792979;0,775068;0,344483;-0,573058;-0,210136;0,122399;-0,149698;-0,0540566;0,0592067;0,0387963;-0,179299;0,012811;-0,0517395;-0;0,287555;-0,0559183;3,40215;0;0;0;0;0;0;0,0293215;-0,00872665;-0,164669;-0,282643;-0,117701;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,55822;-3,23509;-0,886454;-3,23509;46;-220;2670;-126;0,122937;-0,220338;-0,208652;0,0186836;-0,0237613;-0,0573069;-3,49517;0,786752;1,10807;-0,000547232;0,0706402;0,154574;0,0110399;0,0697743;0,154574;0,188948;0,777728;0,935544;-3,52613;0,652324;0,969383;0,180398;0,792979;0,775068;0,344483;-0,573058;-0,210136;0,122389;-0,149698;-0,054078;0,0592067;0,0387963;-0,179299;0,012811;-0,0517395;-0;0,286441;-0,0559191;3,40207;0;0;0;0;0;0;0,0294961;-0,00872665;-0,164669;-0,282643;-0,117701;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,56466;-3,64024;-0,66151;-3,64024;88;-270;2622;-130;0,0808888;-0,304403;-0,121969;0,0192048;-0,0257229;-0,0580929;-3,51604;0,839949;0,826888;0,0407742;0,149093;0,0845739;0,0659874;0,139774;0,0845739;0,0659874;0,767982;-0,492283;-3,52613;0,682233;0,950987;0,0474622;0,792979;-0,68695;0,0981923;-0,818618;-0,120664;0,121663;-0,155311;-0,0373955;0,058809;0,0354182;-0,184187;0,0113087;-0,0351354;-0;0,286445;-0,0559197;3,40199;0;0;0;0;0;0;0,0294961;-0,00872665;-0,174124;-0,295136;-0,120717;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,56827;-3,64024;-0,66151;-3,64024;88;-304;2622;-130;0,0808821;-0,304376;-0,122018;0,0194963;-0,0268198;-0,0585326;-3,51604;0,839949;0,826888;0,0407742;0,149093;0,0845739;0,0659874;0,139774;0,0845739;0,0659874;0,767982;-0,492283;-3,52613;0,682233;0,950987;0,0474622;0,792979;-0,68695;0,0981923;-0,818618;-0,120664;0,121656;-0,155283;-0,0374437;0,058809;0,0354182;-0,184187;0,0113087;-0,0351354;-0;0,280234;-0,0538231;3,51638;0;0;0;0;0;0;0,0296706;-0,00855211;-0,174124;-0,295136;-0,120717;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,57827;-3,64024;-0,66151;-3,64024;88;-304;2622;-130;0,0808821;-0,304403;-0,121991;0,0203056;-0,0298654;-0,0597531;-3,51604;0,839949;0,826888;0,0407742;0,149093;0,0845739;0,0659874;0,139774;0,0845739;0,0659874;0,767982;-0,492283;-3,52613;0,682233;0,950987;0,0474622;0,792979;-0,68695;0,0981923;-0,818618;-0,120664;0,121656;-0,155311;-0,0374167;0,058809;0,0354182;-0,184187;0,0113087;-0,0351354;-0;0,280238;-0,0549222;3,5163;0;0;0;0;0;0;0,0296706;-0,00872665;-0,174124;-0,295136;-0,120717;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,58822;-3,64024;-0,66151;-3,64024;88;-304;2622;-130;0,0808821;-0,304403;-0,121991;0,0211105;-0,0328948;-0,0609672;-3,51604;0,839949;0,826888;0,0407742;0,149093;0,0845739;0,0659874;0,139774;0,0845739;0,0659874;0,767982;-0,492283;-3,52613;0,682233;0,950987;0,0474622;0,792979;-0,68695;0,0981923;-0,818618;-0,120664;0,121656;-0,155311;-0,0374167;0,058809;0,0354182;-0,184187;0,0113087;-0,0351354;-0;0,280237;-0,0549221;3,51631;0;0;0;0;0;0;0,0296706;-0,00872665;-0,174124;-0,295136;-0,120717;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,59825;-3,64024;-0,66151;-3,64024;88;-304;2622;-130;0,0808753;-0,304431;-0,121985;0,0219217;-0,0359483;-0,0621907;-3,51604;0,839949;0,826888;0,0407742;0,149093;0,0845739;0,0659874;0,139774;0,0845739;0,0659874;0,767982;-0,492283;-3,52613;0,682233;0,950987;0,0474622;0,792979;-0,68695;0,0981923;-0,818618;-0,120664;0,12165;-0,155338;-0,037411;0,058809;0,0354182;-0,184187;0,0113087;-0,0351354;-0;0,279141;-0,0560208;3,51628;0;0;0;0;0;0;0,0298451;-0,00890118;-0,174124;-0,295136;-0,120717;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,60088;-3,60984;-0,936333;-3,60984;138;-354;2668;-151;0,0176244;-0,386348;-0,206009;0,0219679;-0,0369624;-0,0627315;-3,42924;0,861969;1,17042;0,0975886;0,230161;0,154574;0,135987;0,209774;0,154574;0,439417;0,747678;0,994052;-3,52486;0,682233;0,969383;0,410194;0,789598;0,775068;-0,0892753;-1,0516;-0,207203;0,115213;-0,156186;-0,0514354;0,052717;0,0354518;-0,182822;0,0102226;-0,0493531;-0;0,279142;-0,056021;3,51626;0;0;0;0;0;0;0,0298451;-0,00890118;-0,174124;-0,308212;-0,133687;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,60821;-3,60984;-0,936333;-3,60984;152;-386;2668;-151;0,0176244;-0,386348;-0,206009;0,0220972;-0,0397959;-0,0642423;-3,42924;0,861969;1,17042;0,0975886;0,230161;0,154574;0,135987;0,209774;0,154574;0,439417;0,747678;0,994052;-3,52486;0,682233;0,969383;0,410194;0,789598;0,775068;-0,0892753;-1,0516;-0,207203;0,115213;-0,156186;-0,0514354;0,052717;0,0354518;-0,182822;0,0102226;-0,0493531;-0;0,284061;-0,0570082;3,40535;0;0;0;0;0;0;0,0298451;-0,00890118;-0,174124;-0,308212;-0,133687;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
6,61823;-3,60984;-0,936333;-3,60984;152;-386;2668;-151;0,0176152;-0,386348;-0,206029;0,0222736;-0,0436644;-0,0663053;-3,42924;0,861969;1,17042;0,0975886;0,230161;0,154574;0,135987;0,209774;0,154574;0,439417;0,747678;0,994052;-3,52486;0,682233;0,969383;0,410194;0,789598;0,775068;-0,0892753;-1,0516;-0,207203;0,115204;-0,156186;-0,0514555;0,052717;0,0354518;-0,182822;0,0102226;-0,0493531;-0;0,282946;-0,0570085;3,40531;0;0;0;0;0;0;0,0300197;-0,00890118;-0,174124;-0,308212;-0,133687;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
