time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	xpred	ypred	zpred	dxpred	dypred	dzpred	ux	uy	uz	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
16.7666	0.00549434	-0.00798252	84	165	2590	-218	0.0772791	0.138084	-0.0835175	0.0886986	0.193797	0.131375	-2.2211	0.326401	0.00798252	0.085101	-0.0215812	0.0757789	0.0820343	-0.023992	0.0783909	0.0820343	-0.194627	0.0783909	-2.21553	0.313172	0.0138636	0.0722956	-0.172106	0.200593	-0.24358	0.379869	3.16741	0.16238	0.116502	-0.00773853	-0.000513543	0.165582	0.000758134	0.112161	-0.00133038	-0	0.209761	0.0500037	3.58167	-0.0336849	0.00802851	-0.0222309	-0.145911	-0.123365	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.7764	0.00549434	-0.00798252	84	165	2590	-218	0.0772755	0.138075	-0.0837245	0.0894528	0.195145	0.130557	-2.2211	0.326401	0.00798252	0.085101	-0.0215812	0.0757789	0.0820343	-0.023992	0.0783909	0.0820343	-0.194627	0.0783909	-2.21553	0.313172	0.0138636	0.0722956	-0.172106	0.200593	-0.24358	0.379869	3.16741	0.162377	0.116493	-0.00794555	-0.000513543	0.165582	0.000758134	0.112161	-0.00133038	-0	0.213026	0.0565273	3.5815	-0.0342085	0.00907571	-0.0222309	-0.145911	-0.123365	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.7863	0.00549434	-0.00798252	84	165	2590	-218	0.0772731	0.138063	-0.0839438	0.090221	0.196517	0.129723	-2.2211	0.326401	0.00798252	0.085101	-0.0215812	0.0757789	0.0820343	-0.023992	0.0783909	0.0820343	-0.194627	0.0783909	-2.21553	0.313172	0.0138636	0.0722956	-0.172106	0.200593	-0.24358	0.379869	3.16741	0.162374	0.116482	-0.00816487	-0.000513543	0.165582	0.000758134	0.112161	-0.00133038	-0	0.215208	0.0652263	3.58124	-0.0345575	0.010472	-0.0222309	-0.145911	-0.123365	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.7893	0.00783199	-0.0105411	82	115	2599	-183	0.0783786	0.067196	-0.102533	0.0904507	0.196714	0.129422	-2.21794	0.325536	0.0105411	0.0842503	0.0488985	0.0939364	0.0820343	0.046008	0.0972979	0.0820343	0.0760603	0.0972979	-2.21242	0.33117	0.0176604	0.0700131	0.0941939	0.215921	-0.238607	0.334632	3.14433	0.162629	0.116094	-0.00859627	-0.000726146	0.166183	0.00108462	0.111258	-0.00175675	-0	0.215218	0.0652293	3.58095	-0.0345575	0.010472	-0.0233664	-0.145733	-0.122062	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.7963	0.00783199	-0.0105411	82	80	2600	-183	0.0783786	0.06719	-0.102614	0.0910044	0.197189	0.128698	-2.21794	0.325536	0.0105411	0.0842503	0.0488985	0.0939364	0.0820343	0.046008	0.0972979	0.0820343	0.0760603	0.0972979	-2.21242	0.33117	0.0176604	0.0700131	0.0941939	0.215921	-0.238607	0.334632	3.14433	0.162629	0.116088	-0.00867732	-0.000726146	0.166183	0.00108462	0.111258	-0.00175675	-0	0.21599	0.0698274	3.5586	-0.0345575	0.0111701	-0.0233664	-0.145733	-0.122062	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.8063	0.00783199	-0.0105411	82	80	2600	-183	0.078376	0.0671801	-0.102792	0.091787	0.19786	0.127671	-2.21794	0.325536	0.0105411	0.0842503	0.0488985	0.0939364	0.0820343	0.046008	0.0972979	0.0820343	0.0760603	0.0972979	-2.21242	0.33117	0.0176604	0.0700131	0.0941939	0.215921	-0.238607	0.334632	3.14433	0.162626	0.116079	-0.00885565	-0.000726146	0.166183	0.00108462	0.111258	-0.00175675	-0	0.218175	0.0763748	3.55848	-0.0349066	0.0122173	-0.0233664	-0.145733	-0.122062	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.8164	0.00783199	-0.0105411	82	80	2600	-183	0.0783734	0.0671763	-0.102889	0.0925784	0.198538	0.126632	-2.21794	0.325536	0.0105411	0.0842503	0.0488985	0.0939364	0.0820343	0.046008	0.0972979	0.0820343	0.0760603	0.0972979	-2.21242	0.33117	0.0176604	0.0700131	0.0941939	0.215921	-0.238607	0.334632	3.14433	0.162624	0.116075	-0.00895293	-0.000726146	0.166183	0.00108462	0.111258	-0.00175675	-0	0.220364	0.0785598	3.55824	-0.0352557	0.0125664	-0.0233664	-0.145733	-0.122062	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.8263	0.00783199	-0.0105411	82	80	2600	-183	0.0783734	0.0671748	-0.10291	0.0933531	0.199202	0.125615	-2.21794	0.325536	0.0105411	0.0842503	0.0488985	0.0939364	0.0820343	0.046008	0.0972979	0.0820343	0.0760603	0.0972979	-2.21242	0.33117	0.0176604	0.0700131	0.0941939	0.215921	-0.238607	0.334632	3.14433	0.162624	0.116073	-0.00897319	-0.000726146	0.166183	0.00108462	0.111258	-0.00175675	-0	0.220369	0.0796527	3.5581	-0.0352557	0.0127409	-0.0233664	-0.145733	-0.122062	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.8276	0.00880454	-0.0109417	102	112	2600	-186	0.0616671	0.0936216	-0.102559	0.0934303	0.199319	0.125487	-2.21608	0.325536	0.0109417	0.101114	0.0222258	0.0935165	0.0982429	0.0185681	0.0972979	0.0982429	0.0185681	0.0972979	-2.2104	0.326993	0.0171249	0.0836205	0.041372	0.203771	-0.296918	0.326028	3.14176	0.162781	0.115847	-0.00904265	-0.00081146	0.166622	0.00122253	0.110597	-0.0018235	-0	0.220371	0.0796533	3.55805	-0.0352557	0.0127409	-0.0251482	-0.145854	-0.120413	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.8363	0.00880454	-0.0109417	103	112	2600	-186	0.0616645	0.0936177	-0.102656	0.0939693	0.200138	0.124589	-2.21608	0.325536	0.0109417	0.101114	0.0222258	0.0935165	0.0982429	0.0185681	0.0972979	0.0982429	0.0185681	0.0972979	-2.2104	0.326993	0.0171249	0.0836205	0.041372	0.203771	-0.296918	0.326028	3.14176	0.162778	0.115843	-0.0091399	-0.00081146	0.166622	0.00122253	0.110597	-0.0018235	-0	0.222537	0.08183	3.55847	-0.0356047	0.01309	-0.0251482	-0.145854	-0.120413	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.8463	0.00880454	-0.0109417	103	112	2600	-186	0.0616658	0.0936116	-0.102709	0.0945861	0.201074	0.123562	-2.21608	0.325536	0.0109417	0.101114	0.0222258	0.0935165	0.0982429	0.0185681	0.0972979	0.0982429	0.0185681	0.0972979	-2.2104	0.326993	0.0171249	0.0836205	0.041372	0.203771	-0.296918	0.326028	3.14176	0.16278	0.115837	-0.00919237	-0.00081146	0.166622	0.00122253	0.110597	-0.0018235	-0	0.221451	0.0861959	3.55833	-0.0354302	0.0137881	-0.0251482	-0.145854	-0.120413	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.8523	0.0103865	-0.0154014	112	62	2599	-177	0.0534734	0.0345204	-0.102308	0.094907	0.201281	0.122948	-2.21191	0.326247	0.0154014	0.10995	0.0803439	0.0923628	0.108734	0.0760603	0.0972979	0.108734	0.0760603	0.0972979	-2.2046	0.331979	0.0226193	0.0920375	0.0994758	0.219016	-0.325902	0.18041	3.14433	0.163424	0.114864	-0.00994541	-0.000942853	0.167703	0.00145155	0.108932	-0.00256659	-0	0.221455	0.0861971	3.55824	-0.0354302	0.0137881	-0.0278892	-0.146439	-0.118273	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.8563	0.0103865	-0.0154014	112	41	2599	-177	0.0534777	0.0345095	-0.102363	0.0951221	0.20142	0.122536	-2.21191	0.326247	0.0154014	0.10995	0.0803439	0.0923628	0.108734	0.0760603	0.0972979	0.108734	0.0760603	0.0972979	-2.2046	0.331979	0.0226193	0.0920375	0.0994758	0.219016	-0.325902	0.18041	3.14433	0.163428	0.114853	-0.0100002	-0.000942853	0.167703	0.00145155	0.108932	-0.00256659	-0	0.218167	0.0938273	3.55871	-0.0349066	0.0150098	-0.0278892	-0.146439	-0.118273	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.8663	0.0103865	-0.0154014	112	41	2599	-177	0.053482	0.0345021	-0.102378	0.0956575	0.201765	0.121511	-2.21191	0.326247	0.0154014	0.10995	0.0803439	0.0923628	0.108734	0.0760603	0.0972979	0.108734	0.0760603	0.0972979	-2.2046	0.331979	0.0226193	0.0920375	0.0994758	0.219016	-0.325902	0.18041	3.14433	0.163432	0.114846	-0.0100148	-0.000942853	0.167703	0.00145155	0.108932	-0.00256659	-0	0.214898	0.0992831	3.55863	-0.034383	0.0158825	-0.0278892	-0.146439	-0.118273	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.8765	0.0103865	-0.0154014	112	41	2599	-177	0.0534863	0.0345	-0.102332	0.0962	0.202115	0.120473	-2.21191	0.326247	0.0154014	0.10995	0.0803439	0.0923628	0.108734	0.0760603	0.0972979	0.108734	0.0760603	0.0972979	-2.2046	0.331979	0.0226193	0.0920375	0.0994758	0.219016	-0.325902	0.18041	3.14433	0.163437	0.114844	-0.00996936	-0.000942853	0.167703	0.00145155	0.108932	-0.00256659	-0	0.211628	0.101466	3.55859	-0.0338594	0.0162316	-0.0278892	-0.146439	-0.118273	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.8863	0.0103865	-0.0154014	112	41	2599	-177	0.0534905	0.0344979	-0.102287	0.0967258	0.202454	0.119468	-2.21191	0.326247	0.0154014	0.10995	0.0803439	0.0923628	0.108734	0.0760603	0.0972979	0.108734	0.0760603	0.0972979	-2.2046	0.331979	0.0226193	0.0920375	0.0994758	0.219016	-0.325902	0.18041	3.14433	0.163441	0.114842	-0.00992389	-0.000942853	0.167703	0.00145155	0.108932	-0.00256659	-0	0.208356	0.103647	3.55862	-0.0333358	0.0165806	-0.0278892	-0.146439	-0.118273	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.8904	-0.00649298	-0.0154014	98	87	2569	-180	0.065473	0.0732298	-0.0422201	0.0969919	0.202752	0.119296	-2.18344	0.36299	0.0154014	0.108877	0.0242492	0.0322202	0.108734	0.0185681	0.0362285	0.108734	0.0185681	0.0362285	-2.17718	0.364396	0.0178665	0.0909315	0.0381157	0.140188	-0.281873	0.250234	3.22127	0.17435	0.097479	-0.00999988	0.00048804	0.178485	-0.000965747	0.0901971	-0.00256665	-0	0.208355	0.103647	3.55865	-0.0333358	0.0165806	-0.0475152	-0.16474	-0.116957	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.8964	-0.00649298	-0.0154014	98	87	2569	-180	0.0654759	0.0732325	-0.0421422	0.097385	0.203192	0.119043	-2.18344	0.36299	0.0154014	0.108877	0.0242492	0.0322202	0.108734	0.0185681	0.0362285	0.108734	0.0185681	0.0362285	-2.17718	0.364396	0.0178665	0.0909315	0.0381157	0.140188	-0.281873	0.250234	3.22127	0.174353	0.0974817	-0.00992201	0.00048804	0.178485	-0.000965747	0.0901971	-0.00256665	-0	0.203793	0.101371	3.63086	-0.0329867	0.0164061	-0.0475152	-0.16474	-0.116957	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.9064	-0.00649298	-0.0154014	98	87	2569	-180	0.0654774	0.073233	-0.0421118	0.0980414	0.203926	0.118621	-2.18344	0.36299	0.0154014	0.108877	0.0242492	0.0322202	0.108734	0.0185681	0.0362285	0.108734	0.0185681	0.0362285	-2.17718	0.364396	0.0178665	0.0909315	0.0381157	0.140188	-0.281873	0.250234	3.22127	0.174354	0.0974822	-0.00989159	0.00048804	0.178485	-0.000965747	0.0901971	-0.00256665	-0	0.202712	0.10137	3.63095	-0.0328122	0.0164061	-0.0475152	-0.16474	-0.116957	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.9164	-0.00649298	-0.0154014	98	87	2569	-180	0.0654788	0.07323	-0.0421154	0.098697	0.204659	0.1182	-2.18344	0.36299	0.0154014	0.108877	0.0242492	0.0322202	0.108734	0.0185681	0.0362285	0.108734	0.0185681	0.0362285	-2.17718	0.364396	0.0178665	0.0909315	0.0381157	0.140188	-0.281873	0.250234	3.22127	0.174356	0.0974793	-0.00989519	0.00048804	0.178485	-0.000965747	0.0901971	-0.00256665	-0	0.201633	0.103526	3.63098	-0.0326377	0.0167552	-0.0475152	-0.16474	-0.116957	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.9244	-0.00545965	-0.0151323	108	137	2551	-190	0.0574252	0.114331	-0.00609201	0.0991577	0.205576	0.118151	-2.18107	0.36299	0.0151323	0.117255	-0.0174309	-0.00375923	0.116345	-0.0230368	-0.000222327	0.116345	-0.0230368	-0.000222327	-2.17439	0.36177	0.0152813	0.0967897	-0.0122118	0.0995232	-0.308459	0.391286	3.26744	0.174681	0.0969002	-0.00985124	0.000406147	0.178952	-0.00081418	0.0892688	-0.00252182	-0	0.201634	0.103526	3.63096	-0.0326377	0.0167552	-0.0485316	-0.164916	-0.116121	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.9263	-0.00545965	-0.0151323	108	137	2551	-190	0.0574309	0.114333	-0.00597008	0.0992661	0.205792	0.118139	-2.18107	0.36299	0.0151323	0.117255	-0.0174309	-0.00375923	0.116345	-0.0230368	-0.000222327	0.116345	-0.0230368	-0.000222327	-2.17439	0.36177	0.0152813	0.0967897	-0.0122118	0.0995232	-0.308459	0.391286	3.26744	0.174686	0.0969022	-0.0097293	0.000406147	0.178952	-0.00081418	0.0892688	-0.00252182	-0	0.195939	0.1028	3.67427	-0.0319395	0.0167552	-0.0485316	-0.164916	-0.116121	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.9363	-0.00545965	-0.0151323	108	137	2551	-190	0.0574365	0.114337	-0.00583122	0.0998402	0.206935	0.118081	-2.18107	0.36299	0.0151323	0.117255	-0.0174309	-0.00375923	0.116345	-0.0230368	-0.000222327	0.116345	-0.0230368	-0.000222327	-2.17439	0.36177	0.0152813	0.0967897	-0.0122118	0.0995232	-0.308459	0.391286	3.26744	0.174692	0.0969059	-0.00959045	0.000406147	0.178952	-0.00081418	0.0892688	-0.00252182	-0	0.191653	0.101727	3.67441	-0.0312414	0.0165806	-0.0485316	-0.164916	-0.116121	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.9463	-0.00545965	-0.0151323	108	137	2551	-190	0.0574407	0.114342	-0.00570594	0.100415	0.20808	0.118024	-2.18107	0.36299	0.0151323	0.117255	-0.0174309	-0.00375923	0.116345	-0.0230368	-0.000222327	0.116345	-0.0230368	-0.000222327	-2.17439	0.36177	0.0152813	0.0967897	-0.0122118	0.0995232	-0.308459	0.391286	3.26744	0.174696	0.0969108	-0.00946517	0.000406147	0.178952	-0.00081418	0.0892688	-0.00252182	-0	0.188437	0.0995831	3.67458	-0.0307178	0.0162316	-0.0485316	-0.164916	-0.116121	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.9559	-0.00303899	-0.0151323	58	187	2553	-190	0.108296	0.176619	-0.00849607	0.101452	0.209771	0.117943	-2.18107	0.360201	0.0151323	0.065902	-0.0788168	-0.000968297	0.06204	-0.0818969	-0.000222327	0.06204	-0.0818969	-0.000222327	-2.17707	0.354766	0.0154242	0.0422773	-0.0643525	0.121475	-0.165784	0.534509	3.26231	0.174199	0.0978024	-0.00946437	0.000227473	0.178677	-0.000452498	0.0898217	-0.00252184	-0	0.188432	0.0995807	3.67473	-0.0307178	0.0162316	-0.0485316	-0.163671	-0.114885	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.9563	-0.00303899	-0.0151323	47	211	2552	-190	0.108302	0.176628	-0.00830619	0.101501	0.20985	0.117939	-2.18107	0.360201	0.0151323	0.065902	-0.0788168	-0.000968297	0.06204	-0.0818969	-0.000222327	0.06204	-0.0818969	-0.000222327	-2.17707	0.354766	0.0154242	0.0422773	-0.0643525	0.121475	-0.165784	0.534509	3.26231	0.174204	0.0978109	-0.00927449	0.000227473	0.178677	-0.000452498	0.0898217	-0.00252184	-0	0.184252	0.0953501	3.67137	-0.0300197	0.0155334	-0.0485316	-0.163671	-0.114885	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.9663	-0.00303899	-0.0151323	47	211	2552	-190	0.108306	0.176634	-0.00816377	0.102582	0.211614	0.117857	-2.18107	0.360201	0.0151323	0.065902	-0.0788168	-0.000968297	0.06204	-0.0818969	-0.000222327	0.06204	-0.0818969	-0.000222327	-2.17707	0.354766	0.0154242	0.0422773	-0.0643525	0.121475	-0.165784	0.534509	3.26231	0.174208	0.0978171	-0.00913207	0.000227473	0.178677	-0.000452498	0.0898217	-0.00252184	-0	0.181032	0.0921329	3.6716	-0.0294961	0.0150098	-0.0485316	-0.163671	-0.114885	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.9764	-0.00303899	-0.0151323	47	211	2552	-190	0.10831	0.176637	-0.00805549	0.103668	0.213384	0.117777	-2.18107	0.360201	0.0151323	0.065902	-0.0788168	-0.000968297	0.06204	-0.0818969	-0.000222327	0.06204	-0.0818969	-0.000222327	-2.17707	0.354766	0.0154242	0.0422773	-0.0643525	0.121475	-0.165784	0.534509	3.26231	0.174212	0.09782	-0.00902379	0.000227473	0.178677	-0.000452498	0.0898217	-0.00252184	-0	0.177815	0.0910591	3.67177	-0.0289725	0.0148353	-0.0485316	-0.163671	-0.114885	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.9864	-0.00303899	-0.0151323	47	211	2552	-190	0.108311	0.176637	-0.00802509	0.104755	0.215157	0.117696	-2.18107	0.360201	0.0151323	0.065902	-0.0788168	-0.000968297	0.06204	-0.0818969	-0.000222327	0.06204	-0.0818969	-0.000222327	-2.17707	0.354766	0.0154242	0.0422773	-0.0643525	0.121475	-0.165784	0.534509	3.26231	0.174213	0.0978205	-0.00899339	0.000227473	0.178677	-0.000452498	0.0898217	-0.00252184	-0	0.17674	0.0910572	3.6719	-0.0287979	0.0148353	-0.0485316	-0.163671	-0.114885	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.9934	0.0219735	-0.0214632	97	228	2571	-181	0.064051	0.190715	-0.0456046	0.105203	0.216492	0.117377	-2.19562	0.321591	0.0214632	0.100779	-0.0778824	0.0356041	0.0968963	-0.0818969	0.0373324	0.0968963	-0.0818969	0.0373324	-2.19008	0.317027	0.0240564	0.0783813	-0.0584104	0.147138	-0.279214	0.656296	3.21614	0.16483	0.112832	-0.0100005	-0.00190264	0.170814	0.00312781	0.103906	-0.00357602	-0	0.176739	0.0910567	3.67193	-0.0287979	0.0148353	-0.0355422	-0.145435	-0.109672	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
16.9964	0.0219735	-0.0214632	100	228	2571	-181	0.0640553	0.190712	-0.0455577	0.105394	0.21706	0.117241	-2.19562	0.321591	0.0214632	0.100779	-0.0778824	0.0356041	0.0968963	-0.0818969	0.0373324	0.0968963	-0.0818969	0.0373324	-2.19008	0.317027	0.0240564	0.0783813	-0.0584104	0.147138	-0.279214	0.656296	3.21614	0.164834	0.11283	-0.00995361	-0.00190264	0.170814	0.00312781	0.103906	-0.00357602	-0	0.174804	0.0938852	3.62675	-0.0282743	0.0151844	-0.0355422	-0.145435	-0.109672	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
17.0063	0.0219735	-0.0214632	100	228	2571	-181	0.0640611	0.190707	-0.0455214	0.10603	0.218953	0.116789	-2.19562	0.321591	0.0214632	0.100779	-0.0778824	0.0356041	0.0968963	-0.0818969	0.0373324	0.0968963	-0.0818969	0.0373324	-2.19008	0.317027	0.0240564	0.0783813	-0.0584104	0.147138	-0.279214	0.656296	3.21614	0.16484	0.112825	-0.00991731	-0.00190264	0.170814	0.00312781	0.103906	-0.00357602	-0	0.170488	0.0982005	3.6268	-0.0275762	0.0158825	-0.0355422	-0.145435	-0.109672	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
17.0163	0.0219735	-0.0214632	100	228	2571	-181	0.0640667	0.1907	-0.0455048	0.10667	0.220857	0.116335	-2.19562	0.321591	0.0214632	0.100779	-0.0778824	0.0356041	0.0968963	-0.0818969	0.0373324	0.0968963	-0.0818969	0.0373324	-2.19008	0.317027	0.0240564	0.0783813	-0.0584104	0.147138	-0.279214	0.656296	3.21614	0.164846	0.112818	-0.0099007	-0.00190264	0.170814	0.00312781	0.103906	-0.00357602	-0	0.166172	0.103595	3.62683	-0.0268781	0.0167552	-0.0355422	-0.145435	-0.109672	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
17.0182	0.0220665	-0.022863	101	221	2590	-176	0.0633097	0.184181	-0.0829663	0.106793	0.221216	0.116173	-2.19562	0.32147	0.022863	0.101498	-0.071329	0.0728327	0.0968963	-0.0760305	0.0743293	0.0968963	-0.0760305	0.0743293	-2.18904	0.316803	0.0287196	0.0852936	-0.0386218	0.207193	-0.292876	0.640848	3.16741	0.164808	0.112852	-0.0101335	-0.00191118	0.170793	0.00314067	0.103932	-0.00380916	-0	0.166171	0.103595	3.62684	-0.0268781	0.0167552	-0.0355422	-0.145381	-0.109618	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
17.0263	0.0220665	-0.022863	101	221	2590	-176	0.0633097	0.184172	-0.0830647	0.107306	0.222709	0.1155	-2.19562	0.32147	0.022863	0.101498	-0.071329	0.0728327	0.0968963	-0.0760305	0.0743293	0.0968963	-0.0760305	0.0743293	-2.18904	0.316803	0.0287196	0.0852936	-0.0386218	0.207193	-0.292876	0.640848	3.16741	0.164808	0.112843	-0.010232	-0.00191118	0.170793	0.00314067	0.103932	-0.00380916	-0	0.167382	0.109784	3.5818	-0.0268781	0.0176278	-0.0355422	-0.145381	-0.109618	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
17.0363	0.0220665	-0.022863	101	220	2590	-176	0.0633083	0.18415	-0.0833298	0.107936	0.22454	0.114672	-2.19562	0.32147	0.022863	0.101498	-0.071329	0.0728327	0.0968963	-0.0760305	0.0743293	0.0968963	-0.0760305	0.0743293	-2.18904	0.316803	0.0287196	0.0852936	-0.0386218	0.207193	-0.292876	0.640848	3.16741	0.164807	0.112821	-0.0104971	-0.00191118	0.170793	0.00314067	0.103932	-0.00380916	-0	0.168472	0.122829	3.58167	-0.0270526	0.0197222	-0.0355422	-0.145381	-0.109618	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
17.0464	0.0220665	-0.022863	101	220	2590	-176	0.0633039	0.184126	-0.0836523	0.108579	0.226411	0.113821	-2.19562	0.32147	0.022863	0.101498	-0.071329	0.0728327	0.0968963	-0.0760305	0.0743293	0.0968963	-0.0760305	0.0743293	-2.18904	0.316803	0.0287196	0.0852936	-0.0386218	0.207193	-0.292876	0.640848	3.16741	0.164802	0.112797	-0.0108196	-0.00191118	0.170793	0.00314067	0.103932	-0.00380916	-0	0.171741	0.135878	3.58133	-0.0275762	0.0218166	-0.0355422	-0.145381	-0.109618	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
17.0563	0.0220665	-0.022863	101	220	2590	-176	0.0632981	0.184098	-0.0840233	0.109203	0.228227	0.112992	-2.19562	0.32147	0.022863	0.101498	-0.071329	0.0728327	0.0968963	-0.0760305	0.0743293	0.0968963	-0.0760305	0.0743293	-2.18904	0.316803	0.0287196	0.0852936	-0.0386218	0.207193	-0.292876	0.640848	3.16741	0.164796	0.112769	-0.0111905	-0.00191118	0.170793	0.00314067	0.103932	-0.00380916	-0	0.1761	0.150016	3.58092	-0.0282743	0.0240855	-0.0355422	-0.145381	-0.109618	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
17.0569	0.0235874	-0.023737	147	170	2571	-171	0.0247297	0.111925	-0.0447114	0.109219	0.228297	0.112964	-2.19215	0.321591	0.023737	0.140718	-0.00012829	0.0333803	0.139592	-0.00603048	0.0373324	0.139592	0.00321611	0.0373324	-2.18273	0.322618	0.0271515	0.120059	0.0491273	0.172781	-0.423138	0.489344	3.21614	0.165448	0.111797	-0.0113311	-0.00201564	0.17162	0.00337339	0.102545	-0.00395463	-0	0.176113	0.150028	3.58045	-0.0282743	0.0240855	-0.0365025	-0.145662	-0.108943	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
17.0663	0.0235874	-0.023737	147	134	2571	-171	0.0247282	0.111915	-0.0448378	0.10945	0.229343	0.112545	-2.19215	0.321591	0.023737	0.140718	-0.00012829	0.0333803	0.139592	-0.00603048	0.0373324	0.139592	0.00321611	0.0373324	-2.18273	0.322618	0.0271515	0.120059	0.0491273	0.172781	-0.423138	0.489344	3.21614	0.165446	0.111786	-0.0114575	-0.00201564	0.17162	0.00337339	0.102545	-0.00395463	-0	0.175855	0.154283	3.62771	-0.0284489	0.0249582	-0.0365025	-0.145662	-0.108943	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
