time 	e1	e2	e1Ori	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x_pred	y_pred	z_pred	dxr_pred	dyr_pred	dzr_pred	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	x	y	z	dx	dy	dz	ux	uy	uz	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	err_sti_x	err_sti_y	err_sti_z	err_sti_dx	err_sti_dy	err_sti_dz	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
8.65595	-1.3619	-0.0473177	-1.3619	2	50	1450	50	0.161859	0.20501	-0.133609	0.000700687	0.000887488	-0.000578392	-3.4194	-0.289388	0.0473177	-0.0249545	-0.0601664	0.116949	-0.0349584	-0.0601675	0.114357	-0.0349584	-0.0601675	-0.177446	-3.4194	-0.289388	0.0473177	-0.0349584	-0.0601675	-0.177446	0.283267	0.0810057	2.82845	0.136904	0.144844	-0.01666	0.149607	-0.00966321	0.010967	0.131822	-0.00521187	0	0	0	9.81	0	0	0	0	0	0	-0.0785398	0.00453786	-0.0153334	0.0844301	0.0995981	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.65883	-1.3619	-0.0473177	-1.3619	2	100	1500	100	0.161862	0.205013	-0.133559	0.00116814	0.00147957	-0.000964112	-3.4194	-0.289388	0.0473177	-0.0249545	-0.0601664	0.116949	-0.0349584	-0.0601675	0.114357	-0.0349584	-0.0601675	-0.177446	-3.4194	-0.289388	0.0473177	-0.0349584	-0.0601675	-0.177446	0.283267	0.0810057	2.82845	0.136907	0.144847	-0.0166109	0.149607	-0.00966321	0.010967	0.131822	-0.00521187	0	0.980199	0.027592	3.48636	0	0	0	0	0	0	-0.0783653	0.00436332	-0.0153334	0.0844301	0.0995981	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.66887	-1.3619	-0.0473177	-1.3619	2	150	1550	150	0.161862	0.205016	-0.133534	0.00279226	0.00353669	-0.00230399	-3.4194	-0.289388	0.0473177	-0.0249545	-0.0601664	0.116949	-0.0349584	-0.0601675	0.114357	-0.0349584	-0.0601675	-0.177446	-3.4194	-0.289388	0.0473177	-0.0349584	-0.0601675	-0.177446	0.283267	0.0810057	2.82845	0.136907	0.144849	-0.0165856	0.149607	-0.00966321	0.010967	0.131822	-0.00521187	0	0.980189	0.0264881	3.48642	0	0	0	0	0	0	-0.0783653	0.00418879	-0.0153334	0.0844301	0.0995981	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.67883	-1.3619	-0.0473177	-1.3619	2	200	1600	164	0.161867	0.205013	-0.133512	0.00440494	0.00557924	-0.00363417	-3.4194	-0.289388	0.0473177	-0.0249545	-0.0601664	0.116949	-0.0349584	-0.0601675	0.114357	-0.0349584	-0.0601675	-0.177446	-3.4194	-0.289388	0.0473177	-0.0349584	-0.0601675	-0.177446	0.283267	0.0810057	2.82845	0.136913	0.144847	-0.0165631	0.149607	-0.00966321	0.010967	0.131822	-0.00521187	0	0.978008	0.0275917	3.48643	0	0	0	0	0	0	-0.0780162	0.00436332	-0.0153334	0.0844301	0.0995981	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.68711	-1.36233	-0.0463585	-1.36233	13	221	1650	163	0.151408	0.205185	-0.0623452	0.0056589	0.00727858	-0.00415051	-3.4194	-0.291385	0.0463585	-0.0145874	-0.060238	0.0458958	-0.0189784	-0.0601675	0.0443568	-0.0189784	-0.0601675	0.0236306	-3.4194	-0.291385	0.0463585	-0.0189784	-0.0601675	0.0236306	0.302113	0.406831	2.31652	0.13682	0.144947	-0.0164495	0.149612	-0.00987628	0.0112123	0.131784	-0.00510538	0	0.978008	0.0275917	3.48643	0	0	0	0	0	0	-0.0780162	0.00436332	-0.0145731	0.08501	0.0994186	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.68888	-1.36233	-0.0463585	-1.36233	13	221	1700	163	0.15141	0.205185	-0.0623214	0.00592675	0.00764156	-0.00426076	-3.4194	-0.291385	0.0463585	-0.0145874	-0.060238	0.0458958	-0.0189784	-0.0601675	0.0443568	-0.0189784	-0.0601675	0.0236306	-3.4194	-0.291385	0.0463585	-0.0189784	-0.0601675	0.0236306	0.302113	0.406831	2.31652	0.136823	0.144947	-0.0164256	0.149612	-0.00987628	0.0112123	0.131784	-0.00510538	0	0.961089	0.0271447	3.58888	0	0	0	0	0	0	-0.0778417	0.00436332	-0.0145731	0.08501	0.0994186	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.69885	-1.36233	-0.0463585	-1.36233	13	221	1750	163	0.15141	0.205188	-0.0622961	0.0074357	0.00968646	-0.0048816	-3.4194	-0.291385	0.0463585	-0.0145874	-0.060238	0.0458958	-0.0189784	-0.0601675	0.0443568	-0.0189784	-0.0601675	0.0236306	-3.4194	-0.291385	0.0463585	-0.0189784	-0.0601675	0.0236306	0.302113	0.406831	2.31652	0.136823	0.14495	-0.0164003	0.149612	-0.00987628	0.0112123	0.131784	-0.00510538	0	0.961085	0.0260587	3.58892	0	0	0	0	0	0	-0.0778417	0.00418879	-0.0145731	0.08501	0.0994186	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.70883	-1.36233	-0.0463585	-1.36233	13	221	1800	163	0.151413	0.205188	-0.0622722	0.00894756	0.0117353	-0.00550339	-3.4194	-0.291385	0.0463585	-0.0145874	-0.060238	0.0458958	-0.0189784	-0.0601675	0.0443568	-0.0189784	-0.0601675	0.0236306	-3.4194	-0.291385	0.0463585	-0.0189784	-0.0601675	0.0236306	0.302113	0.406831	2.31652	0.136826	0.14495	-0.0163764	0.149612	-0.00987628	0.0112123	0.131784	-0.00510538	0	0.960008	0.0260586	3.58894	0	0	0	0	0	0	-0.0776672	0.00418879	-0.0145731	0.08501	0.0994186	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.71667	-1.35829	-0.0559985	-1.35829	30	221	1850	164	0.135878	0.205132	-0.132333	0.0100131	0.0133439	-0.00654114	-3.41762	-0.296531	0.0559985	0.000167145	-0.0595666	0.11494	-0.00953938	-0.0599246	0.114357	-0.00953938	-0.0599246	0.32993	-3.4173	-0.294726	0.0463585	-0.0103889	-0.0601675	0.321448	0.303671	0.456144	1.80458	0.136045	0.145565	-0.0173925	0.149345	-0.01046	0.0118398	0.131941	-0.00617639	0	0.960005	0.0260586	3.58896	0	0	0	0	0	0	-0.0776672	0.00418879	-0.0134589	0.0865486	0.0998409	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
8.71887	-1.35829	-0.0559985	-1.35829	30	221	1900	164	0.135881	0.205132	-0.132309	0.0103111	0.0137938	-0.0068313	-3.41762	-0.296531	0.0559985	0.000167145	-0.0595666	0.11494	-0.00953938	-0.0599246	0.114357	-0.00953938	-0.0599246	0.32993	-3.4173	-0.294726	0.0463585	-0.0103889	-0.0601675	0.321448	0.303671	0.456144	1.80458	0.136048	0.145565	-0.0173687	0.149345	-0.01046	0.0118398	0.131941	-0.00617639	0	0.974486	0.0264812	3.48806	0	0	0	0	0	0	-0.0774926	0.00418879	-0.0134589	0.0865486	0.0998409	-1080	1080	-600	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
