time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
7.4206	0.167955	-0.0518243	-29	-50	1450	50	0.147733	-0.0792341	1.75947e-05	0.00103576	-0.000555511	1.23357e-07	-1.90597	-0.0941892	0.0518243	0.0193653	-0.0300537	-0.011603	0.0193459	-0.030161	-0.0113542	0.0193459	-0.193682	-0.0179404	0.167099	-0.109288	-0.0115854	0.018398	0.147922	0.0207036	-0.131449	-0.00854619	0	5.89728e-314	1.62536e-314	2.66076e-312	-0.0221657	0.00610865	-0.00917365	0.0493777	0.0585179	-1400	1400	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.42366	0.167955	-0.0518243	-29	-100	1500	75	0.147733	-0.0792321	-1.47943e-06	0.00148723	-0.000797644	1.18836e-07	-1.90597	-0.0941892	0.0518243	0.0193653	-0.0300537	-0.011603	0.0193459	-0.030161	-0.0113542	0.0193459	-0.193682	-0.0179404	0.167099	-0.109286	-0.0116044	0.018398	0.147922	0.0207036	-0.131449	-0.00854619	0	0.217427	0.0582132	9.80997	-0.0221657	0.00593412	-0.00917365	0.0493777	0.0585179	-1400	1400	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.43359	0.167955	-0.0518243	-29	-110	1550	75	0.147735	-0.0792299	8.61068e-06	0.00295513	-0.00158487	2.04391e-07	-1.90597	-0.0941892	0.0518243	0.0193653	-0.0300537	-0.011603	0.0193459	-0.030161	-0.0113542	0.0193459	-0.193682	-0.0179404	0.167101	-0.109284	-0.0115944	0.018398	0.147922	0.0207036	-0.131449	-0.00854619	0	0.215716	0.0565012	9.81	-0.0219911	0.00575959	-0.00917365	0.0493777	0.0585179	-1400	1400	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.44261	0.167955	-0.0518243	-58	-159	1600	99	0.168089	-0.113658	0.00635419	0.00447028	-0.00260939	5.74811e-05	-1.90597	-0.0941892	0.0518243	-0.000987778	0.00437459	-0.0179486	-0.000552319	0.00448314	-0.0179404	-0.000552319	0.00448314	-0.0179404	0.167101	-0.109284	-0.0115944	0.018398	0.147922	0.0207036	-0.131449	-0.00854619	0	0.215715	0.0565011	9.80998	-0.0219911	0.00575959	-0.00917365	0.0493777	0.0585179	-1400	1400	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.44428	0.167955	-0.0518243	-58	-159	1650	99	0.168089	-0.113656	0.00633512	0.00475065	-0.00279897	6.80481e-05	-1.90597	-0.0941892	0.0518243	-0.000987778	0.00437459	-0.0179486	-0.000552319	0.00448314	-0.0179404	-0.000552319	0.00448314	-0.0179404	0.167101	-0.109282	-0.0116134	0.018398	0.147922	0.0207036	-0.131449	-0.00854619	0	0.215447	0.0547208	9.79778	-0.0219911	0.00558505	-0.00917365	0.0493777	0.0585179	-1400	1400	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.45356	0.167955	-0.0518243	-58	-159	1700	99	0.168086	-0.113654	0.00628688	0.006311	-0.00385402	0.000126409	-1.90597	-0.0941892	0.0518243	-0.000987778	0.00437459	-0.0179486	-0.000552319	0.00448314	-0.0179404	-0.000552319	0.00448314	-0.0179404	0.167099	-0.10928	-0.0116617	0.018398	0.147922	0.0207036	-0.131449	-0.00854619	0	0.217157	0.053011	9.79781	-0.0221657	0.00541052	-0.00917365	0.0493777	0.0585179	-1400	1400	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.46357	0.167955	-0.0518243	-58	-159	1750	99	0.168086	-0.113656	0.00630596	0.00799337	-0.00499161	0.000189526	-1.90597	-0.0941892	0.0518243	-0.000987778	0.00437459	-0.0179486	-0.000552319	0.00448314	-0.0179404	-0.000552319	0.00448314	-0.0179404	0.167099	-0.109282	-0.0116426	0.018398	0.147922	0.0207036	-0.131449	-0.00854619	0	0.217159	0.0547215	9.7979	-0.0221657	0.00558505	-0.00917365	0.0493777	0.0585179	-1400	1400	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.47356	0.167955	-0.0518243	-58	-159	1800	99	0.168084	-0.113657	0.00627679	0.00967321	-0.00612749	0.000252256	-1.90597	-0.0941892	0.0518243	-0.000987778	0.00437459	-0.0179486	-0.000552319	0.00448314	-0.0179404	-0.000552319	0.00448314	-0.0179404	0.167096	-0.109282	-0.0116718	0.018398	0.147922	0.0207036	-0.131449	-0.00854619	0	0.218868	0.0547213	9.79786	-0.0223402	0.00558505	-0.00917365	0.0493777	0.0585179	-1400	1400	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.47678	0.166624	-0.0527609	-99	-209	1850	114	0.197003	-0.177659	-0.0537931	0.010308	-0.0066999	7.89345e-05	-1.90709	-0.0881323	0.0527609	-0.0261444	0.0743889	0.0418482	-0.0261632	0.0744831	0.0416684	-0.0261632	0.128805	0.0416684	0.170859	-0.10327	-0.0119449	0.0175578	0.152249	0.0211403	-0.126449	-0.00870166	0	0.218869	0.0547216	9.79792	-0.0223402	0.00558505	-0.0123626	0.0461801	0.0585093	-1400	1400	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.48359	0.166624	-0.0527609	-99	-248	1900	114	0.197001	-0.177659	-0.0538229	0.011648	-0.00790834	-0.000287169	-1.90709	-0.0881323	0.0527609	-0.0261444	0.0743889	0.0418482	-0.0261632	0.0744831	0.0416684	-0.0261632	0.128805	0.0416684	0.170857	-0.10327	-0.0119747	0.0175578	0.152249	0.0211403	-0.126449	-0.00870166	0	0.22318	0.055367	9.91347	-0.0225147	0.00558505	-0.0123626	0.0461801	0.0585093	-1400	1400	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
