time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
6.8603	0.408706	-0.123382	100	34	1500	-100	-0.00537033	0.0354017	-0.0149118	-1.35225e-05	8.91415e-05	-3.7548e-05	-2.51848	-0.0518099	0.123382	0.00863217	-0.035416	0.0132543	0.00863217	-0.035416	0.0132543	0.00863217	-0.035416	0.0454873	0	0	0	-0.015905	0.182552	0.062175	0.0466987	-0.0193741	-0	0.26487	-0.40221	-9.43722	0.0301942	0.0417134	0.0800333	0.020569	-0.0594292	-850	850	-500	1700	-20	20	-10	-10	10	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
6.86256	0.408706	-0.123382	183	32	1600	-103	-0.00439723	0.0340581	-0.0471021	-2.34998e-05	0.000166419	-0.000144423	-2.51848	-0.0518099	0.123382	0.00863217	-0.035416	0.0454873	0.00863217	-0.035416	0.0454873	0.00863217	-0.035416	0.0454873	0	0	0	-0.015905	0.182552	0.062175	0.0466987	-0.0193741	-0	0.26487	-0.40221	-9.43722	0.0301942	0.0417134	0.0800333	0.020569	-0.0594292	-850	850	-500	1700	-20	20	-10	-10	10	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
6.86781	0.408706	-0.123382	183	32	1700	-103	-0.00439723	0.0340581	-0.0471021	-4.65765e-05	0.000345157	-0.000391614	-2.51848	-0.0518099	0.123382	0.00863217	-0.035416	0.0454873	0.00863217	-0.035416	0.0454873	0.00863217	-0.035416	0.0454873	0	0	0	-0.015905	0.182552	0.062175	0.0466987	-0.0193741	-0	0.2943	-0.3924	-9.45684	0.0301942	0.0417134	0.0800333	0.020569	-0.0594292	-850	850	-500	1700	-20	20	-10	-10	10	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
6.87781	0.408706	-0.123382	183	32	1700	-103	-0.00439723	0.0340664	-0.0470962	-9.054e-05	0.000685752	-0.000862482	-2.51848	-0.0518099	0.123382	0.00863217	-0.035416	0.0454873	0.00863217	-0.035416	0.0454873	0.00863217	-0.035416	0.0454873	0	0	0	-0.015905	0.182552	0.062175	0.0466987	-0.0193741	-0	0.32373	-0.3924	-9.47646	0.0301942	0.0415388	0.0800333	0.020569	-0.0594292	-850	850	-500	1700	-20	20	-10	-10	10	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
6.88782	0.408706	-0.123382	183	32	1700	-103	-0.00438926	0.0340663	-0.0470969	-0.000134477	0.00102676	-0.00133392	-2.51848	-0.0518099	0.123382	0.00863217	-0.035416	0.0454873	0.00863217	-0.035416	0.0454873	0.00863217	-0.035416	0.0454873	0	0	0	-0.015905	0.182552	0.062175	0.0466987	-0.0193741	-0	0.32373	-0.3924	-9.48627	0.0303687	0.0415388	0.0800333	0.020569	-0.0594292	-850	850	-500	1700	-20	20	-10	-10	10	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
6.89531	0.409056	-0.12459	183	32	1700	-103	-0.00422464	0.0338413	-0.0525113	-0.000166102	0.00128009	-0.00172702	-2.51802	-0.0518099	0.12459	0.00863217	-0.035416	0.0509089	0.00863217	-0.035416	0.0509089	0.00863217	-0.035416	0.0509089	0	0	0	-0.0158943	0.182535	0.0622225	0.0466272	-0.0195603	-0	0.32373	-0.3924	-9.48627	0.0303687	0.0415388	0.0800333	0.0205728	-0.0594255	-850	850	-500	1700	-20	20	-10	-10	10	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
6.89786	0.409056	-0.12459	183	32	1700	-103	-0.00422464	0.0338505	-0.0525054	-0.000176888	0.00136651	-0.00186107	-2.51802	-0.0518099	0.12459	0.00863217	-0.035416	0.0509089	0.00863217	-0.035416	0.0509089	0.00863217	-0.035416	0.0509089	0	0	0	-0.0158943	0.182535	0.0622225	0.0466272	-0.0195603	-0	0.32373	-0.3924	-9.49608	0.0303687	0.0413643	0.0800333	0.0205728	-0.0594255	-850	850	-500	1700	-20	20	-10	-10	10	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
6.9078	0.409056	-0.12459	183	32	1700	-103	-0.00423356	0.0338505	-0.0525047	-0.000218957	0.00170288	-0.00238281	-2.51802	-0.0518099	0.12459	0.00863217	-0.035416	0.0509089	0.00863217	-0.035416	0.0509089	0.00863217	-0.035416	0.0509089	0	0	0	-0.0158943	0.182535	0.0622225	0.0466272	-0.0195603	-0	0.31392	-0.41202	-9.48627	0.0301942	0.0413643	0.0800333	0.0205728	-0.0594255	-850	850	-500	1700	-20	20	-10	-10	10	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
6.91779	0.409056	-0.12459	183	33	1700	-103	-0.00423356	0.0338597	-0.0524987	-0.000261279	0.00204138	-0.00290764	-2.51802	-0.0518099	0.12459	0.00863217	-0.035416	0.0509089	0.00863217	-0.035416	0.0509089	0.00863217	-0.035416	0.0509089	0	0	0	-0.0158943	0.182535	0.0622225	0.0466272	-0.0195603	-0	0.2943	-0.43164	-9.47646	0.0301942	0.0411898	0.0800333	0.0205728	-0.0594255	-850	850	-500	1700	-20	20	-10	-10	10	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
6.92778	0.409056	-0.12459	183	33	1700	-103	-0.00425138	0.0338506	-0.0525032	-0.000303738	0.00237945	-0.00343199	-2.51802	-0.0518099	0.12459	0.00863217	-0.035416	0.0509089	0.00863217	-0.035416	0.0509089	0.00863217	-0.035416	0.0509089	0	0	0	-0.0158943	0.182535	0.0622225	0.0466272	-0.0195603	-0	0.24525	-0.43164	-9.47646	0.0298451	0.0413643	0.0800333	0.0205728	-0.0594255	-850	850	-500	1700	-20	20	-10	-10	10	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
