time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x_pred	y_pred	z_pred	dxr_pred	dyr_pred	dzr_pred	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	x	y	z	dx	dy	dz	ux	uy	uz	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel	gps_accuracy	height_accuracy	gps_sat_num	gps_status
7.88182	-5.44133	0.117	50	-50	1450	0	-0.11763	-0.161699	0.00409093	-0.000312307	-0.000429311	1.08614e-05	0	0	-0.117	0	0	0	0	0	0	0	0	0	0	0	-0.117	0	0	0	0.205665	-0.0810057	2.82845	-0.11763	-0.161699	0.00409093	-0.165113	0.0229881	-0.104238	-0.0364131	0.00419858	0	0	-0	9.81	-0.00244346	-0.00244346	0	0	0	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	3054	6947	7	56579	
7.88917	-5.44133	0.118	100	-100	1500	0	-0.117628	-0.161698	0.00414732	-0.00117723	-0.00161828	4.13567e-05	0	0	-0.118	0	0	0	0	0	0	0	0	0	0	0	-0.118	0	0	0	0.129036	-0.167558	2.70047	-0.117628	-0.161698	0.00414732	-0.165113	0.022988	-0.104238	-0.036413	0.00423445	0	0.488887	-0.0149695	3.68366	-0.00261799	-0.00244346	0	0	0	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	3054	6947	7	56579	
7.89925	-5.44133	0.118	150	-150	1550	0	-0.119629	-0.161265	0.00412548	-0.00238261	-0.00324319	8.2925e-05	0	0	-0.118	0.00200092	-0.000433993	-6.37463e-06	0.00190502	-0.000750332	0	0.00190502	-0.000750332	0	0	0	-0.118	0	0	0.0261991	0.0467625	-0.259612	2.57249	-0.117628	-0.161699	0.0041191	-0.165113	0.022988	-0.104238	-0.036413	0.00423445	0	0.488882	-0.0160385	3.68373	-0.00261799	-0.00261799	0	0	0	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	3054	6947	7	56579	
7.90926	-5.4414	0.118	200	-172	1600	50	-0.120959	-0.159977	0.00413228	-0.00359414	-0.00484551	0.000124314	1.66201e-05	-6.54616e-06	-0.118	0.00332914	-0.00172116	-1.32217e-05	0.0030088	-0.00223446	0	0.0030088	-0.00223446	0	0	0	-0.117771	0	0	0.0497023	-0.04112	-0.307222	2.4445	-0.11763	-0.161698	0.00411906	-0.165114	0.0229874	-0.104236	-0.0364128	0.0042344	0	0.488884	-0.0160386	3.6837	-0.00261799	-0.00261799	0	2.76638	0.36647	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	3054	6947	7	56579	
7.91921	-5.44148	0.118	250	-170	1650	100	-0.121763	-0.15773	0.00409143	-0.00480532	-0.00641446	0.000165011	4.38476e-05	-2.67426e-05	-0.118	0.00412805	-0.00396501	-2.11592e-05	0.00343623	-0.00457765	0	0.00343623	-0.00457765	0	0	0	-0.117322	0	0	0.0729775	-0.134569	-0.313146	2.31652	-0.117635	-0.161695	0.00407027	-0.165116	0.0229862	-0.104232	-0.0364128	0.00423434	0	0.487817	-0.0171078	3.68371	-0.00244346	-0.00279253	0	2.59393	0.520696	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	3054	6947	7	56579	
7.92918	-5.4415	0.118	300	-167	1700	150	-0.121848	-0.154937	0.00412646	-0.00601966	-0.00795856	0.000206136	7.47265e-05	-6.79102e-05	-0.118	0.00420569	-0.00675262	-2.79549e-05	0.00306429	-0.00734143	0	0.00306429	-0.00734143	0	0	0	-0.116666	0	0	0.0949501	-0.233538	-0.316951	2.18853	-0.117643	-0.161689	0.00409851	-0.165121	0.0229845	-0.104225	-0.0364137	0.00423433	0	0.487821	-0.0160387	3.68366	-0.00244346	-0.00261799	0	2.40395	0.672548	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	3054	6947	7	56579	
7.93917	-5.44143	0.118	307	-164	1750	200	-0.121118	-0.151948	0.00411142	-0.00722963	-0.00947652	0.000247209	0.000102386	-0.000134101	-0.118	0.00346477	-0.0097336	-3.33439e-05	0.00185334	-0.0101643	0	0.00185334	-0.0101643	0	0	0	-0.115809	0	0	0.115847	-0.254074	-0.320422	2.06055	-0.117653	-0.161682	0.00407807	-0.165128	0.0229824	-0.104214	-0.0364157	0.00423438	0	0.486752	-0.0160386	3.68371	-0.00226893	-0.00261799	0	2.22288	0.79482	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	3034	6901	7	56579	
7.94919	-5.44121	0.118	306	-160	1800	250	-0.119513	-0.148788	0.00411621	-0.00842751	-0.0109678	0.000288466	0.000118989	-0.000225477	-0.118	0.00184746	-0.0128847	-3.79238e-05	-0.000249953	-0.0130141	0	-0.000249953	-0.0130141	0	0	0	-0.114768	0	0	0.135507	-0.259325	-0.321552	1.93256	-0.117666	-0.161673	0.00407828	-0.165136	0.0229802	-0.1042	-0.036419	0.00423454	0	0.486753	-0.0160386	3.68369	-0.00226893	-0.00261799	0	2.05637	0.884406	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	3034	6901	7	56579	
7.95922	-5.44081	0.118	304	-157	1850	300	-0.117735	-0.145572	0.00407494	-0.00960887	-0.0124285	0.000329353	0.000116609	-0.000342265	-0.118	5.39741e-05	-0.016091	-4.50478e-05	-0.00253602	-0.0158901	0	-0.00253602	-0.0158901	0	0	0	-0.113553	0	0	0.153973	-0.262401	-0.324297	1.80458	-0.117681	-0.161663	0.00402989	-0.165147	0.022978	-0.104182	-0.036424	0.00423484	0	0.485687	-0.0171078	3.6837	-0.0020944	-0.00279253	0	1.89916	0.946571	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	3034	6901	7	56579	
7.9692	-5.44021	0.118	302	-153	1900	350	-0.115915	-0.142337	0.0040806	-0.0107651	-0.0138483	0.000370057	9.3714e-05	-0.000484859	-0.118	-0.00178277	-0.0193145	-5.02025e-05	-0.00486754	-0.018776	0	-0.00486754	-0.018776	0	0	0	-0.112173	0	0	0.171294	-0.265253	-0.324589	1.67659	-0.117698	-0.161651	0.0040304	-0.165159	0.0229759	-0.104161	-0.0364306	0.00423528	0	0.485691	-0.017108	3.68365	-0.0020944	-0.00279253	0	1.76172	0.981829	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	3034	6901	7	56579	
