time ;e1;e2;e1Ori;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x_pred;y_pred;z_pred;dxr_pred;dyr_pred;dzr_pred;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x;y;z;dx;dy;dz;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;err_sti_x;err_sti_y;err_sti_z;err_sti_dx;err_sti_dy;err_sti_dz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
7,64201;-2,61724;-0,010339;2,18105;-47;-50;1450;-50;0,207546;-0,0667715;0,0626253;0,00143394;-0,000461324;0,000432678;-3,72356;0,268841;0,010339;-0,00921698;0,087425;-0,0780854;-0,00577419;0,0866519;-0,0792687;-0,00577419;0,0866519;0,0425367;-3,72356;0,268841;0,010339;-0,00577419;0,0866519;0,0425367;0,362356;-0,0810057;2,82845;0,198329;0,0206535;-0,0154602;0,173759;0,0245161;-0,0534705;0,0796684;-0,000718176;-0;0;-0;9,81;0;0;0;0;0;0;-0,0750492;-0,00837758;0,0285698;-0,0720749;-0,100475;-1080;1080;-550;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
7,64514;-2,61724;-0,010339;2,18105;-47;-72;1500;-100;0,207541;-0,0667709;0,0625561;0,00208416;-0,000670517;0,000628666;-3,72356;0,268841;0,010339;-0,00921698;0,087425;-0,0780854;-0,00577419;0,0866519;-0,0792687;-0,00577419;0,0866519;0,0425367;-3,72356;0,268841;0,010339;-0,00577419;0,0866519;0,0425367;0,362356;-0,0810057;2,82845;0,198324;0,0206541;-0,0155294;0,173759;0,0245161;-0,0534705;0,0796684;-0,000718176;-0;0,919831;-0,0506719;3,76142;0;0;0;0;0;0;-0,0753982;-0,00837758;0,0285698;-0,0720749;-0,100475;-1080;1080;-550;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
7,65506;-2,61724;-0,010339;2,18105;-47;-72;1550;-150;0,207535;-0,0667649;0,062494;0,0041427;-0,00133276;0,00124854;-3,72356;0,268841;0,010339;-0,00921698;0,087425;-0,0780854;-0,00577419;0,0866519;-0,0792687;-0,00577419;0,0866519;0,0425367;-3,72356;0,268841;0,010339;-0,00577419;0,0866519;0,0425367;0,362356;-0,0810057;2,82845;0,198318;0,0206601;-0,0155914;0,173759;0,0245161;-0,0534705;0,0796684;-0,000718176;-0;0,921931;-0,0527839;3,76133;0;0;0;0;0;0;-0,0757473;-0,00872665;0,0285698;-0,0720749;-0,100475;-1080;1080;-550;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
7,66006;-2,60937;-0,0117562;2,17449;3;-69;1600;-164;0,132513;-0,0640944;-0,0021418;0,00480553;-0,00165336;0,00123783;-3,72141;0,268841;0,0117562;0,0657823;0,0849034;-0,0135473;0,0642258;0,0866519;-0,00926865;0,0791406;0,0866519;0,0425367;-3,72141;0,268841;0,0117562;0,0791406;0,0866519;0,0425367;0,310788;-0,123343;2,4445;0,198295;0,020809;-0,0156891;0,173647;0,0246089;-0,0535114;0,0798568;-0,000818648;-0;0,921941;-0,0527845;3,76126;0;0;0;0;0;0;-0,0757473;-0,00872665;0,0285698;-0,0721164;-0,100516;-1080;1080;-550;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
7,66507;-2,60937;-0,0117562;2,17449;33;-69;1650;-164;0,13251;-0,0640913;-0,00217278;0,00546887;-0,0019742;0,00122695;-3,72141;0,268841;0,0117562;0,0657823;0,0849034;-0,0135473;0,0642258;0,0866519;-0,00926865;0,0791406;0,0866519;0,0425367;-3,72141;0,268841;0,0117562;0,0791406;0,0866519;0,0425367;0,310788;-0,123343;2,4445;0,198292;0,0208121;-0,0157201;0,173647;0,0246089;-0,0535114;0,0798568;-0,000818648;-0;0,936001;-0,0545995;3,67595;0;0;0;0;0;0;-0,0759218;-0,00890118;0,0285698;-0,0721164;-0,100516;-1080;1080;-550;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
7,67508;-2,60937;-0,0117562;2,17449;33;-69;1700;-164;0,132501;-0,0640876;-0,00227296;0,00679468;-0,00261546;0,00120421;-3,72141;0,268841;0,0117562;0,0657823;0,0849034;-0,0135473;0,0642258;0,0866519;-0,00926865;0,0791406;0,0866519;0,0425367;-3,72141;0,268841;0,0117562;0,0791406;0,0866519;0,0425367;0,310788;-0,123343;2,4445;0,198284;0,0208157;-0,0158203;0,173647;0,0246089;-0,0535114;0,0798568;-0,000818648;-0;0,939182;-0,0556705;3,67591;0;0;0;0;0;0;-0,0764454;-0,00907571;0,0285698;-0,0721164;-0,100516;-1080;1080;-550;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
7,68509;-2,60937;-0,0117562;2,17449;33;-69;1750;-164;0,132499;-0,0640846;-0,00230394;0,00812112;-0,00325701;0,00118115;-3,72141;0,268841;0,0117562;0,0657823;0,0849034;-0,0135473;0,0642258;0,0866519;-0,00926865;0,0791406;0,0866519;0,0425367;-3,72141;0,268841;0,0117562;0,0791406;0,0866519;0,0425367;0,310788;-0,123343;2,4445;0,198281;0,0208188;-0,0158512;0,173647;0,0246089;-0,0535114;0,0798568;-0,000818648;-0;0,94026;-0,0567422;3,67578;0;0;0;0;0;0;-0,07662;-0,00925025;0,0285698;-0,0721164;-0,100516;-1080;1080;-550;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
7,68841;-2,62171;-0,0144987;2,18477;-17;-71;1800;-165;0,197624;-0,0660919;-0,0707812;0,00877783;-0,00347663;0,00094594;-3,72258;0,275931;0,0144987;0,000738536;0,0859524;0,0547272;-0,00577419;0,0863286;0,0538281;-0,0158148;0,0863286;0,0538281;-3,7219;0,272472;0,0128006;-0,0172614;0,0866519;0,0425367;0,389733;-0,142782;1,93256;0,198363;0,0198605;-0,016054;0,173571;0,0248334;-0,0542551;0,0794463;-0,00100569;-0;0,940266;-0,0567426;3,67574;0;0;0;0;0;0;-0,07662;-0,00925025;0,0275762;-0,0739882;-0,10139;-1080;1080;-550;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
7,69508;-2,62171;-0,0144987;2,18477;-36;-71;1850;-165;0,197619;-0,0660884;-0,070847;0,0100963;-0,00391758;0,000473249;-3,72258;0,275931;0,0144987;0,000738536;0,0859524;0,0547272;-0,00577419;0,0863286;0,0538281;-0,0158148;0,0863286;0,0538281;-3,7219;0,272472;0,0128006;-0,0172614;0,0866519;0,0425367;0,389733;-0,142782;1,93256;0,198357;0,019864;-0,0161198;0,173571;0,0248334;-0,0542551;0,0794463;-0,00100569;-0;0,956268;-0,058665;3,58535;0;0;0;0;0;0;-0,076969;-0,00942478;0,0275762;-0,0739882;-0,10139;-1080;1080;-550;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
7,70509;-2,62171;-0,0144987;2,18477;-36;-71;1900;-165;0,197616;-0,0660881;-0,0708816;0,0120731;-0,00457866;-0,00023578;-3,72258;0,275931;0,0144987;0,000738536;0,0859524;0,0547272;-0,00577419;0,0863286;0,0538281;-0,0158148;0,0863286;0,0538281;-3,7219;0,272472;0,0128006;-0,0172614;0,0866519;0,0425367;0,389733;-0,142782;1,93256;0,198354;0,0198643;-0,0161544;0,173571;0,0248334;-0,0542551;0,0794463;-0,00100569;-0;0,957356;-0,058666;3,58525;0;0;0;0;0;0;-0,0771436;-0,00942478;0,0275762;-0,0739882;-0,10139;-1080;1080;-550;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
