time ;e1;e2;e1Ori;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x_pred;y_pred;z_pred;dxr_pred;dyr_pred;dzr_pred;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x;y;z;dx;dy;dz;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;err_sti_x;err_sti_y;err_sti_z;err_sti_dx;err_sti_dy;err_sti_dz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel;var;ampli
7,93089;0,528572;-0,11447;0,528572;50;50;1450;-20;-0,0438349;0,125294;-0,0105574;-0,000306844;0,000877057;-7,39019e-05;-3,16063;-0,0288475;0,143088;0,0401663;0,0737207;-0,00507278;0,0423868;0,0724668;-0,00507278;0,0692386;0,250918;-0,0161492;-3,16063;-0,0288475;0,143088;0,0692386;0,250918;-0,0161492;0,196665;0,0750672;2,83443;-0,00366862;0,199015;-0,0156302;-0,0953171;0,0954673;0,0720877;0,126231;-0,0258811;-0;0;0;9,81;0;0;0;0;0;0;-0,0844739;0,0535816;-0,030377;-0,0564262;-0,0260462;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
7,93389;0,528572;-0,11447;0,528572;100;100;1500;-20;-0,0438211;0,125294;-0,0105593;-0,000437957;0,00125194;-0,000105495;-3,16063;-0,0288475;0,143088;0,0401663;0,0737207;-0,00507278;0,0423868;0,0724668;-0,00507278;0,0692386;0,250918;-0,0161492;-3,16063;-0,0288475;0,143088;0,0692386;0,250918;-0,0161492;0,196665;0,0750672;2,83443;-0,00365486;0,199015;-0,0156321;-0,0953171;0,0954673;0,0720877;0,126231;-0,0258811;-0;0,974244;0,329111;3,66481;0;0;0;0;0;0;-0,0849975;0,0535816;-0,030377;-0,0564262;-0,0260462;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
7,93619;0,526457;-0,112329;0,526457;150;55;1550;-30;-0,0429778;0,0555667;0,0600196;-0,000536892;0,00137985;3,26696e-05;-3,16019;-0,026428;0,140411;0,0408827;0,143608;-0,0750728;0,0453511;0,14226;-0,0750728;0,0453511;0,14226;-0,282236;-3,16019;-0,026428;0,140411;0,0453511;0,14226;-0,282236;0,0375893;0,0941211;2,57378;-0,00209509;0,199174;-0,0150532;-0,0945918;0,0965222;0,0725925;0,125773;-0,0254411;-0;0,974245;0,329112;3,66481;0;0;0;0;0;0;-0,0849975;0,0535816;-0,0312593;-0,0572388;-0,0259766;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
7,94389;0,526457;-0,112329;0,526457;200;55;1600;-30;-0,0429643;0,0555667;0,0600185;-0,000867846;0,00180788;0,000494992;-3,16019;-0,026428;0,140411;0,0408827;0,143608;-0,0750728;0,0453511;0,14226;-0,0750728;0,0453511;0,14226;-0,282236;-3,16019;-0,026428;0,140411;0,0453511;0,14226;-0,282236;0,0375893;0,0941211;2,57378;-0,00208163;0,199174;-0,0150543;-0,0945918;0,0965222;0,0725925;0,125773;-0,0254411;-0;0,962605;0,324123;3,75797;0;0;0;0;0;0;-0,0855211;0,0535816;-0,0312593;-0,0572388;-0,0259766;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
7,95393;0,526457;-0,112329;0,526457;212;55;1650;-30;-0,0429509;0,0555648;0,0599826;-0,00129916;0,00236586;0,00109734;-3,16019;-0,026428;0,140411;0,0408827;0,143608;-0,0750728;0,0453511;0,14226;-0,0750728;0,0453511;0,14226;-0,282236;-3,16019;-0,026428;0,140411;0,0453511;0,14226;-0,282236;0,0375893;0,0941211;2,57378;-0,00206816;0,199172;-0,0150902;-0,0945918;0,0965222;0,0725925;0,125773;-0,0254411;-0;0,965731;0,323067;3,75798;0;0;0;0;0;0;-0,0860447;0,0534071;-0,0312593;-0,0572388;-0,0259766;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
7,96391;0,526457;-0,112329;0,526457;212;55;1700;-30;-0,0429509;0,055563;0,0599478;-0,00172751;0,00291999;0,0016952;-3,16019;-0,026428;0,140411;0,0408827;0,143608;-0,0750728;0,0453511;0,14226;-0,0750728;0,0453511;0,14226;-0,282236;-3,16019;-0,026428;0,140411;0,0453511;0,14226;-0,282236;0,0375893;0,0941211;2,57378;-0,00206816;0,199171;-0,015125;-0,0945918;0,0965222;0,0725925;0,125773;-0,0254411;-0;0,965737;0,322014;3,75794;0;0;0;0;0;0;-0,0860447;0,0532325;-0,0312593;-0,0572388;-0,0259766;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
7,96694;0,512577;-0,132368;0,512577;200;5;1750;-25;-0,0305549;-0,0144055;-0,0139079;-0,00182021;0,00287629;0,001653;-3,15778;-0,0118982;0,165461;0,0391235;0,213664;-0,00507278;0,0461374;0,21226;-0,00507278;0,0461374;0,251218;0,367162;-3,15959;-0,0219304;0,151234;0,0453511;0,250918;0,35583;-0,0583084;0,0117035;2,06094;0,00856856;0,199258;-0,0189807;-0,0896905;0,102193;0,0748309;0,122486;-0,0301645;-0;0,965742;0,322016;3,75791;0;0;0;0;0;0;-0,0860447;0,0532325;-0,0329319;-0,0620319;-0,0290959;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
7,97394;0,512577;-0,132368;0,512577;200;-14;1800;-25;-0,0305446;-0,0144012;-0,0138702;-0,00203411;0,00277543;0,00155587;-3,15778;-0,0118982;0,165461;0,0391235;0,213664;-0,00507278;0,0461374;0,21226;-0,00507278;0,0461374;0,251218;0,367162;-3,15959;-0,0219304;0,151234;0,0453511;0,250918;0,35583;-0,0583084;0,0117035;2,06094;0,00857887;0,199263;-0,018943;-0,0896905;0,102193;0,0748309;0,122486;-0,0301645;-0;0,983416;0,328274;3,66043;0;0;0;0;0;0;-0,0863938;0,0534071;-0,0329319;-0,0620319;-0,0290959;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
7,98394;0,512577;-0,132368;0,512577;200;-14;1850;-25;-0,0305395;-0,0143968;-0,013834;-0,00233948;0,00263148;0,00141754;-3,15778;-0,0118982;0,165461;0,0391235;0,213664;-0,00507278;0,0461374;0,21226;-0,00507278;0,0461374;0,251218;0,367162;-3,15959;-0,0219304;0,151234;0,0453511;0,250918;0,35583;-0,0583084;0,0117035;2,06094;0,00858402;0,199267;-0,0189068;-0,0896905;0,102193;0,0748309;0,122486;-0,0301645;-0;0,984468;0,329343;3,66048;0;0;0;0;0;0;-0,0865683;0,0535816;-0,0329319;-0,0620319;-0,0290959;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
7,99393;0,512577;-0,132368;0,512577;200;-14;1900;-25;-0,0305395;-0,0143968;-0,013834;-0,00264442;0,00248773;0,00127941;-3,15778;-0,0118982;0,165461;0,0391235;0,213664;-0,00507278;0,0461374;0,21226;-0,00507278;0,0461374;0,251218;0,367162;-3,15959;-0,0219304;0,151234;0,0453511;0,250918;0,35583;-0,0583084;0,0117035;2,06094;0,00858402;0,199267;-0,0189068;-0,0896905;0,102193;0,0748309;0,122486;-0,0301645;-0;0,98446;0,329341;3,66053;0;0;0;0;0;0;-0,0865683;0,0535816;-0,0329319;-0,0620319;-0,0290959;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
