time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	xpred	ypred	zpred	dxpred	dypred	dzpred	ux	uy	uz	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
7.70328	0.162097	-0.161809	205	-220	1950	-27	-0.0233853	-0.183624	-0.0225517	-0.00138877	-0.0161871	-0.00179822	-1.8444	-0.026608	0.161809	0.00874077	-0.0143333	-0.0019136	0.00927833	-0.014056	-0.00135894	0.00927833	-0.014056	-0.00135894	-1.84469	-0.025039	0.161809	0.00207257	-0.0112179	-0.00135894	-0.0564264	-0.44268	5.19353	-0.0146446	-0.197957	-0.0244653	0.0261575	-0.0331138	-0.00447304	-0.193643	-0.02649	0	0.443523	0.0322449	3.65164	-0.0720821	0.00523599	0.029364	0.0144254	-0.0149381	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.70398	0.161816	-0.161763	203	-188	2000	-27	-0.0219557	-0.157085	0.0138776	-0.00140416	-0.0162972	-0.0017885	-1.84408	-0.0290013	0.161763	0.00433499	-0.0406564	-0.0381225	0.0082828	-0.040228	-0.0379231	0.0082828	-0.040228	-0.0379231	-1.84462	-0.0254207	0.161763	0.00207257	-0.0248612	-0.0379231	-0.0582179	-0.420497	4.68059	-0.0176207	-0.197741	-0.0242449	0.0260453	-0.0359247	-0.00484431	-0.193148	-0.0264833	0	0.443526	0.0322452	3.65159	-0.0720821	0.00523599	0.0296988	0.0157255	-0.0139729	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.71329	0.161816	-0.161763	203	-188	2050	-27	-0.0219513	-0.157081	0.01384	-0.00160859	-0.0177601	-0.0016596	-1.84408	-0.0290013	0.161763	0.00433499	-0.0406564	-0.0381225	0.0082828	-0.040228	-0.0379231	0.0082828	-0.040228	-0.0379231	-1.84462	-0.0254207	0.161763	0.00207257	-0.0248612	-0.0379231	-0.0582179	-0.420497	4.68059	-0.0176163	-0.197737	-0.0242825	0.0260453	-0.0359247	-0.00484431	-0.193148	-0.0264833	0	0.439308	0.0309487	3.69539	-0.0719076	0.00506145	0.0296988	0.0157255	-0.0139729	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.72338	0.161816	-0.161763	203	-188	2100	-27	-0.0219336	-0.157068	0.0137241	-0.0018297	-0.0193435	-0.00152125	-1.84408	-0.0290013	0.161763	0.00433499	-0.0406564	-0.0381225	0.0082828	-0.040228	-0.0379231	0.0082828	-0.040228	-0.0379231	-1.84462	-0.0254207	0.161763	0.00207257	-0.0248612	-0.0379231	-0.0582179	-0.420497	4.68059	-0.0175986	-0.197725	-0.0243983	0.0260453	-0.0359247	-0.00484431	-0.193148	-0.0264833	0	0.435053	0.0277473	3.69535	-0.0712094	0.00453786	0.0296988	0.0157255	-0.0139729	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.73327	0.161816	-0.161763	203	-188	2150	-27	-0.0219027	-0.157047	0.0135301	-0.00204632	-0.0208967	-0.00138744	-1.84408	-0.0290013	0.161763	0.00433499	-0.0406564	-0.0381225	0.0082828	-0.040228	-0.0379231	0.0082828	-0.040228	-0.0379231	-1.84462	-0.0254207	0.161763	0.00207257	-0.0248612	-0.0379231	-0.0582179	-0.420497	4.68059	-0.0175677	-0.197703	-0.0245923	0.0260453	-0.0359247	-0.00484431	-0.193148	-0.0264833	0	0.427611	0.0224118	3.69521	-0.0699877	0.00366519	0.0296988	0.0157255	-0.0139729	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.73985	0.161931	-0.160771	199	-168	2200	-27	-0.0190601	-0.140163	0.0134781	-0.00217191	-0.0218202	-0.00129863	-1.84462	-0.0302693	0.160771	-0.000242633	-0.0574132	-0.0377889	0.00413989	-0.0571756	-0.0379231	0.00413989	-0.0571756	-0.0379231	-1.84484	-0.026098	0.160771	-0.00648677	-0.0258909	-0.0379231	-0.0541878	-0.413433	4.16765	-0.0193027	-0.197576	-0.0243109	0.0260241	-0.0375705	-0.00506984	-0.192854	-0.0263234	0	0.427627	0.0224127	3.69498	-0.0699877	0.00366519	0.0301354	0.016408	-0.013727	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.74332	0.161931	-0.160771	199	-168	2250	-27	-0.0190426	-0.14015	0.0133612	-0.00223793	-0.0223061	-0.00125231	-1.84462	-0.0302693	0.160771	-0.000242633	-0.0574132	-0.0377889	0.00413989	-0.0571756	-0.0379231	0.00413989	-0.0571756	-0.0379231	-1.84484	-0.026098	0.160771	-0.00648677	-0.0258909	-0.0379231	-0.0541878	-0.413433	4.16765	-0.0192852	-0.197564	-0.0244278	0.0260241	-0.0375705	-0.00506984	-0.192854	-0.0263234	0	0.423372	0.0192111	3.69492	-0.0692896	0.00314159	0.0301354	0.016408	-0.013727	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.7534	0.161931	-0.160771	199	-168	2300	-27	-0.0190076	-0.140129	0.0131619	-0.0024295	-0.0237185	-0.00111965	-1.84462	-0.0302693	0.160771	-0.000242633	-0.0574132	-0.0377889	0.00413989	-0.0571756	-0.0379231	0.00413989	-0.0571756	-0.0379231	-1.84484	-0.026098	0.160771	-0.00648677	-0.0258909	-0.0379231	-0.0541878	-0.413433	4.16765	-0.0192502	-0.197542	-0.0246271	0.0260241	-0.0375705	-0.00506984	-0.192854	-0.0263234	0	0.414863	0.013875	3.69478	-0.0678933	0.00226893	0.0301354	0.016408	-0.013727	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.7634	0.161931	-0.160771	199	-168	2350	-27	-0.0189638	-0.140103	0.0129215	-0.0026191	-0.0251192	-0.000990461	-1.84462	-0.0302693	0.160771	-0.000242633	-0.0574132	-0.0377889	0.00413989	-0.0571756	-0.0379231	0.00413989	-0.0571756	-0.0379231	-1.84484	-0.026098	0.160771	-0.00648677	-0.0258909	-0.0379231	-0.0541878	-0.413433	4.16765	-0.0192064	-0.197516	-0.0248675	0.0260241	-0.0375705	-0.00506984	-0.192854	-0.0263234	0	0.40423	0.00747143	3.69455	-0.066148	0.00122173	0.0301354	0.016408	-0.013727	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.77329	0.161931	-0.160771	199	-168	2400	-27	-0.0189156	-0.140086	0.0127467	-0.00280614	-0.0265044	-0.000864422	-1.84462	-0.0302693	0.160771	-0.000242633	-0.0574132	-0.0377889	0.00413989	-0.0571756	-0.0379231	0.00413989	-0.0571756	-0.0379231	-1.84484	-0.026098	0.160771	-0.00648677	-0.0258909	-0.0379231	-0.0541878	-0.413433	4.16765	-0.0191582	-0.197499	-0.0250422	0.0260241	-0.0375705	-0.00506984	-0.192854	-0.0263234	0	0.392532	0.00320219	3.69426	-0.0642281	0.000523599	0.0301354	0.016408	-0.013727	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.7764	0.161459	-0.157092	202	-142	2450	-24	-0.0213305	-0.119006	0.0136499	-0.00287246	-0.0268744	-0.000821984	-1.84561	-0.0401672	0.157092	-0.0107987	-0.0769785	-0.0372666	-0.00577455	-0.0771984	-0.0379231	-0.00577455	-0.0771984	-0.0379231	-1.84537	-0.0344447	0.157092	-0.000186041	-0.0258909	-0.0379231	-0.0685741	-0.389259	3.52647	-0.0321292	-0.195985	-0.0236166	0.0255959	-0.0494917	-0.00665908	-0.190234	-0.0257325	0	0.392546	0.0032023	3.69405	-0.0642281	0.000523599	0.0338237	0.0217602	-0.0120632	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.78327	0.161459	-0.157092	202	-142	2500	-24	-0.0213098	-0.118998	0.0135535	-0.00301903	-0.0276929	-0.000728763	-1.84561	-0.0401672	0.157092	-0.0107987	-0.0769785	-0.0372666	-0.00577455	-0.0771984	-0.0379231	-0.00577455	-0.0771984	-0.0379231	-1.84537	-0.0344447	0.157092	-0.000186041	-0.0258909	-0.0379231	-0.0685741	-0.389259	3.52647	-0.0321085	-0.195976	-0.0237131	0.0255959	-0.0494917	-0.00665908	-0.190234	-0.0257325	0	0.387151	0.00106724	3.69514	-0.0633555	0.000174533	0.0338237	0.0217602	-0.0120632	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.7933	0.161459	-0.157092	202	-142	2543	-24	-0.0212517	-0.118977	0.0133041	-0.00323203	-0.0288854	-0.000595416	-1.84561	-0.0401672	0.157092	-0.0107987	-0.0769785	-0.0372666	-0.00577455	-0.0771984	-0.0379231	-0.00577455	-0.0771984	-0.0379231	-1.84537	-0.0344447	0.157092	-0.000186041	-0.0258909	-0.0379231	-0.0685741	-0.389259	3.52647	-0.0320504	-0.195956	-0.0239625	0.0255959	-0.0494917	-0.00665908	-0.190234	-0.0257325	0	0.372245	-0.00426906	3.69503	-0.060912	-0.000698132	0.0338237	0.0217602	-0.0120632	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.80327	0.161459	-0.157092	202	-142	2543	-24	-0.0212017	-0.118956	0.013066	-0.00344339	-0.0300712	-0.000465161	-1.84561	-0.0401672	0.157092	-0.0107987	-0.0769785	-0.0372666	-0.00577455	-0.0771984	-0.0379231	-0.00577455	-0.0771984	-0.0379231	-1.84537	-0.0344447	0.157092	-0.000186041	-0.0258909	-0.0379231	-0.0685741	-0.389259	3.52647	-0.0320004	-0.195934	-0.0242006	0.0255959	-0.0494917	-0.00665908	-0.190234	-0.0257325	0	0.359478	-0.00960584	3.69473	-0.0588176	-0.0015708	0.0338237	0.0217602	-0.0120632	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.8066	0.162475	-0.157092	179	-140	2564	-21	-0.00220316	-0.116741	-0.0286103	-0.00345073	-0.0304602	-0.00056049	-1.84853	-0.0407442	0.157092	-0.0312473	-0.0789618	0.00449836	-0.028777	-0.0799735	0.00277757	-0.028777	-0.0799735	0.00277757	-1.84538	-0.0348295	0.157092	-0.0214553	-0.0240905	0.00277757	-0.00574131	-0.401641	3.23409	-0.0334505	-0.195703	-0.024112	0.0256979	-0.0510535	-0.00691245	-0.189798	-0.0257297	0	0.359495	-0.00960628	3.69445	-0.0588176	-0.0015708	0.0338237	0.0220379	-0.0117856	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.81329	0.162475	-0.157092	179	-140	2564	-21	-0.00213656	-0.116716	-0.0289086	-0.00346504	-0.0312417	-0.000754062	-1.84853	-0.0407442	0.157092	-0.0312473	-0.0789618	0.00449836	-0.028777	-0.0799735	0.00277757	-0.028777	-0.0799735	0.00277757	-1.84538	-0.0348295	0.157092	-0.0214553	-0.0240905	0.00277757	-0.00574131	-0.401641	3.23409	-0.0333839	-0.195677	-0.0244102	0.0256979	-0.0510535	-0.00691245	-0.189798	-0.0257297	0	0.345251	-0.0161416	3.64434	-0.0560251	-0.00261799	0.0338237	0.0220379	-0.0117856	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.82332	0.162475	-0.157092	179	-140	2564	-21	-0.00210316	-0.116703	-0.0290576	-0.00348612	-0.0324116	-0.00104534	-1.84853	-0.0407442	0.157092	-0.0312473	-0.0789618	0.00449836	-0.028777	-0.0799735	0.00277757	-0.028777	-0.0799735	0.00277757	-1.84538	-0.0348295	0.157092	-0.0214553	-0.0240905	0.00277757	-0.00574131	-0.401641	3.23409	-0.0333505	-0.195664	-0.0245592	0.0256979	-0.0510535	-0.00691245	-0.189798	-0.0257297	0	0.336675	-0.0193711	3.64398	-0.0546288	-0.00314159	0.0338237	0.0220379	-0.0117856	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.8333	0.162475	-0.157092	179	-140	2564	-21	-0.00204455	-0.116681	-0.0293098	-0.00350653	-0.0335764	-0.00133793	-1.84853	-0.0407442	0.157092	-0.0312473	-0.0789618	0.00449836	-0.028777	-0.0799735	0.00277757	-0.028777	-0.0799735	0.00277757	-1.84538	-0.0348295	0.157092	-0.0214553	-0.0240905	0.00277757	-0.00574131	-0.401641	3.23409	-0.0332919	-0.195643	-0.0248114	0.0256979	-0.0510535	-0.00691245	-0.189798	-0.0257297	0	0.32164	-0.0247527	3.64379	-0.0521853	-0.00401426	0.0338237	0.0220379	-0.0117856	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.84114	0.162162	-0.158449	197	-190	2564	-20	-0.0170773	-0.15997	-0.0285162	-0.00364035	-0.0348299	-0.00156139	-1.84633	-0.0353476	0.158449	-0.00903812	-0.0366823	0.00310621	-0.00795848	-0.0369578	0.00277757	-0.00795848	-0.0369578	0.00277757	-1.84594	-0.0348295	0.158449	-0.000186041	0.0164518	0.00277757	-0.0574124	-0.544799	3.23409	-0.0261154	-0.196653	-0.02541	0.0258813	-0.0440533	-0.00595315	-0.191522	-0.0259491	0	0.321656	-0.0247539	3.64348	-0.0521853	-0.00401426	0.0335996	0.0191425	-0.0144567	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.84332	0.162162	-0.158449	197	-191	2564	-20	-0.0170084	-0.159948	-0.0287606	-0.0036775	-0.0351793	-0.0016242	-1.84633	-0.0353476	0.158449	-0.00903812	-0.0366823	0.00310621	-0.00795848	-0.0369578	0.00277757	-0.00795848	-0.0369578	0.00277757	-1.84594	-0.0348295	0.158449	-0.000186041	0.0164518	0.00277757	-0.0574124	-0.544799	3.23409	-0.0260465	-0.19663	-0.0256544	0.0258813	-0.0440533	-0.00595315	-0.191522	-0.0259491	0	0.304411	-0.0301305	3.64443	-0.0493928	-0.00488692	0.0335996	0.0191425	-0.0144567	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.85331	0.162162	-0.158449	197	-191	2564	-20	-0.016961	-0.15993	-0.0289479	-0.00384689	-0.0367765	-0.0019133	-1.84633	-0.0353476	0.158449	-0.00903812	-0.0366823	0.00310621	-0.00795848	-0.0369578	0.00277757	-0.00795848	-0.0369578	0.00277757	-1.84594	-0.0348295	0.158449	-0.000186041	0.0164518	0.00277757	-0.0574124	-0.544799	3.23409	-0.0259991	-0.196612	-0.0258416	0.0258813	-0.0440533	-0.00595315	-0.191522	-0.0259491	0	0.292602	-0.0344365	3.64413	-0.047473	-0.00558505	0.0335996	0.0191425	-0.0144567	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.86326	0.162162	-0.158449	197	-191	2564	-20	-0.016935	-0.15992	-0.0290437	-0.00401546	-0.0383683	-0.0022024	-1.84633	-0.0353476	0.158449	-0.00903812	-0.0366823	0.00310621	-0.00795848	-0.0369578	0.00277757	-0.00795848	-0.0369578	0.00277757	-1.84594	-0.0348295	0.158449	-0.000186041	0.0164518	0.00277757	-0.0574124	-0.544799	3.23409	-0.0259732	-0.196603	-0.0259375	0.0258813	-0.0440533	-0.00595315	-0.191522	-0.0259491	0	0.286163	-0.0365901	3.6439	-0.0464258	-0.00593412	0.0335996	0.0191425	-0.0144567	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.87093	0.163092	-0.158449	178	-193	2561	-19	-0.00116937	-0.161597	-0.0228533	-0.00402443	-0.0396079	-0.00237771	-1.84813	-0.0320009	0.158449	-0.0206272	-0.035487	-0.00327848	-0.0193323	-0.0361337	-0.00402182	-0.0193323	-0.0361337	-0.00402182	-1.84603	-0.0315446	0.158449	-0.0133939	0.0164518	-0.00402182	-0.0028673	-0.552734	3.24179	-0.0217966	-0.197084	-0.0261317	0.026133	-0.0405149	-0.00550639	-0.192281	-0.0259464	0	0.286169	-0.0365909	3.64378	-0.0464258	-0.00593412	0.0315535	0.0173136	-0.0142394	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.87332	0.163092	-0.158449	178	-193	2561	-19	-0.00112577	-0.161583	-0.0229945	-0.00402712	-0.0399941	-0.00243267	-1.84813	-0.0320009	0.158449	-0.0206272	-0.035487	-0.00327848	-0.0193323	-0.0361337	-0.00402182	-0.0193323	-0.0361337	-0.00402182	-1.84603	-0.0315446	0.158449	-0.0133939	0.0164518	-0.00402182	-0.0028673	-0.552734	3.24179	-0.021753	-0.19707	-0.0262729	0.026133	-0.0405149	-0.00550639	-0.192281	-0.0259464	0	0.275085	-0.0397714	3.65122	-0.0446804	-0.00645772	0.0315535	0.0173136	-0.0142394	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.88326	0.163092	-0.158449	178	-193	2561	-19	-0.00109085	-0.161573	-0.0230936	-0.00403796	-0.0415997	-0.00266215	-1.84813	-0.0320009	0.158449	-0.0206272	-0.035487	-0.00327848	-0.0193323	-0.0361337	-0.00402182	-0.0193323	-0.0361337	-0.00402182	-1.84603	-0.0315446	0.158449	-0.0133939	0.0164518	-0.00402182	-0.0028673	-0.552734	3.24179	-0.021718	-0.19706	-0.0263721	0.026133	-0.0405149	-0.00550639	-0.192281	-0.0259464	0	0.266502	-0.0419223	3.65105	-0.0432842	-0.00680678	0.0315535	0.0173136	-0.0142394	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.89343	0.163092	-0.158449	178	-193	2561	-19	-0.00106462	-0.161573	-0.0231163	-0.00404879	-0.0432432	-0.00289729	-1.84813	-0.0320009	0.158449	-0.0206272	-0.035487	-0.00327848	-0.0193323	-0.0361337	-0.00402182	-0.0193323	-0.0361337	-0.00402182	-1.84603	-0.0315446	0.158449	-0.0133939	0.0164518	-0.00402182	-0.0028673	-0.552734	3.24179	-0.0216918	-0.19706	-0.0263948	0.026133	-0.0405149	-0.00550639	-0.192281	-0.0259464	0	0.260063	-0.0419232	3.65092	-0.042237	-0.00680678	0.0315535	0.0173136	-0.0142394	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.90333	0.163092	-0.158449	178	-193	2561	-19	-0.0010515	-0.161573	-0.0231277	-0.00405919	-0.0448418	-0.00312611	-1.84813	-0.0320009	0.158449	-0.0206272	-0.035487	-0.00327848	-0.0193323	-0.0361337	-0.00402182	-0.0193323	-0.0361337	-0.00402182	-1.84603	-0.0315446	0.158449	-0.0133939	0.0164518	-0.00402182	-0.0028673	-0.552734	3.24179	-0.0216787	-0.19706	-0.0264062	0.026133	-0.0405149	-0.00550639	-0.192281	-0.0259464	0	0.256843	-0.0419234	3.65089	-0.0417134	-0.00680678	0.0315535	0.0173136	-0.0142394	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
