time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
7,22495;0,138777;-0,115185;50;-50;1450;50;0,084902;-0,0913267;-0,0367931;0,000649331;-0,000698467;-0,000281394;-1,84767;-0,0545725;0,115185;-0,00900507;0,0281308;0,0211111;-0,0105844;0,0280905;0,0204206;-0,0105844;0,0280905;0,0204206;0,075897;-0,0631959;-0,0156821;0,00827185;0,0682865;0,00789714;-0,0715266;-0,00949217;0;2,25169e-313;1,25244e-314;2,65776e-312;-0,084823;0,00471239;-0,00661952;0,0295272;0,0361389;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,1;177;-1,2;-1;2550;0,07
7,22742;0,138777;-0,115185;100;-77;1500;64;0,084902;-0,0913267;-0,0367931;0,000859208;-0,000924226;-0,000372347;-1,84767;-0,0545725;0,115185;-0,00900507;0,0281308;0,0211111;-0,0105844;0,0280905;0,0204206;-0,0105844;0,0280905;0,0204206;0,075897;-0,0631959;-0,0156821;0,00827185;0,0682865;0,00789714;-0,0715266;-0,00949217;0;0,837113;0,0465619;9,88078;-0,084823;0,00471239;-0,00661952;0,0295272;0,0361389;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,1;177;-1,2;-1;2550;0,07
7,23729;0,138777;-0,115185;104;-77;1550;64;0,0849048;-0,0913239;-0,0367909;0,00169705;-0,00182541;-0,000735399;-1,84767;-0,0545725;0,115185;-0,00900507;0,0281308;0,0211111;-0,0105844;0,0280905;0,0204206;-0,0105844;0,0280905;0,0204206;0,0758997;-0,0631931;-0,0156799;0,00827185;0,0682865;0,00789714;-0,0715266;-0,00949217;0;0,835395;0,0448374;9,88079;-0,0846485;0,00453786;-0,00661952;0,0295272;0,0361389;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,1;177;-1,2;-1;2550;0,07
7,2473;0,138777;-0,115185;104;-77;1600;64;0,0849048;-0,0913212;-0,036802;0,00254695;-0,00273953;-0,00110379;-1,84767;-0,0545725;0,115185;-0,00900507;0,0281308;0,0211111;-0,0105844;0,0280905;0,0204206;-0,0105844;0,0280905;0,0204206;0,0758997;-0,0631904;-0,0156909;0,00827185;0,0682865;0,00789714;-0,0715266;-0,00949217;0;0,835396;0,043113;9,8808;-0,0846485;0,00436332;-0,00661952;0,0295272;0,0361389;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,1;177;-1,2;-1;2550;0,07
7,24906;0,138362;-0,115185;104;-77;1650;64;0,0851746;-0,0909808;-0,0368512;0,0026966;-0,00289939;-0,00116853;-1,84767;-0,053389;0,115185;-0,00901653;0,0281079;0,0211366;-0,0105844;0,0280905;0,0204206;-0,0105844;0,0280905;0,0204206;0,0761581;-0,0628729;-0,0157146;0,0082155;0,0685783;0,00790717;-0,0712523;-0,00949254;0;0,835399;0,0431131;9,88083;-0,0846485;0,00436332;-0,0070303;0,0288872;0,0359098;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,1;177;-1,2;-1;2550;0,07
7,25733;0,138362;-0,115185;104;-77;1700;64;0,0851774;-0,090978;-0,0368488;0,00340161;-0,00365241;-0,00147353;-1,84767;-0,053389;0,115185;-0,00901653;0,0281079;0,0211366;-0,0105844;0,0280905;0,0204206;-0,0105844;0,0280905;0,0204206;0,0761609;-0,0628701;-0,0157123;0,0082155;0,0685783;0,00790717;-0,0712523;-0,00949254;0;0,833689;0,041389;9,88093;-0,0844739;0,00418879;-0,0070303;0,0288872;0,0359098;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,1;177;-1,2;-1;2550;0,07
7,26747;0,138362;-0,115185;104;-77;1750;64;0,0851774;-0,0909752;-0,0368598;0,00426488;-0,00457445;-0,00184711;-1,84767;-0,053389;0,115185;-0,00901653;0,0281079;0,0211366;-0,0105844;0,0280905;0,0204206;-0,0105844;0,0280905;0,0204206;0,0761609;-0,0628673;-0,0157232;0,0082155;0,0685783;0,00790717;-0,0712523;-0,00949254;0;0,833689;0,0396645;9,88094;-0,0844739;0,00401426;-0,0070303;0,0288872;0,0359098;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,1;177;-1,2;-1;2550;0,07
7,27729;0,138362;-0,115185;104;-77;1800;64;0,0851802;-0,0909724;-0,0368575;0,00510161;-0,00546807;-0,00220916;-1,84767;-0,053389;0,115185;-0,00901653;0,0281079;0,0211366;-0,0105844;0,0280905;0,0204206;-0,0105844;0,0280905;0,0204206;0,0761637;-0,0628645;-0,0157209;0,0082155;0,0685783;0,00790717;-0,0712523;-0,00949254;0;0,831974;0,0379401;9,88097;-0,0842994;0,00383972;-0,0070303;0,0288872;0,0359098;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,1;177;-1,2;-1;2550;0,07
7,28355;0,138339;-0,114958;108;-47;1850;58;0,0805582;-0,056097;0,0336568;0,00560566;-0,00581907;-0,00199857;-1,84761;-0,053389;0,114958;-0,00440568;-0,00678582;-0,0493581;-0,000278306;-0,00659446;-0,0495794;-0,000278306;-0,00659446;-0,0562071;0,0761526;-0,0628829;-0,0157013;0,00821592;0,068565;0,00790434;-0,0712678;-0,00947403;0;0,831975;0,0379402;9,88098;-0,0842994;0,00383972;-0,0070303;0,0288882;0,0359108;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,1;177;-1,2;-1;2550;0,07
7,28736;0,138339;-0,114958;108;-47;1900;58;0,0805582;-0,0560943;0,0336458;0,00591267;-0,00603284;-0,00187034;-1,84761;-0,053389;0,114958;-0,00440568;-0,00678582;-0,0493581;-0,000278306;-0,00659446;-0,0495794;-0,000278306;-0,00659446;-0,0562071;0,0761526;-0,0628801;-0,0157123;0,00821592;0,068565;0,00790434;-0,0712678;-0,00947403;0;0,820553;0,0357184;9,74534;-0,0842994;0,00366519;-0,0070303;0,0288882;0,0359108;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,1;177;-1,2;-1;2550;0,07
7,29741;0,138339;-0,114958;108;-47;1950;58;0,080561;-0,0560915;0,0336481;0,00672255;-0,00659673;-0,00153208;-1,84761;-0,053389;0,114958;-0,00440568;-0,00678582;-0,0493581;-0,000278306;-0,00659446;-0,0495794;-0,000278306;-0,00659446;-0,0562071;0,0761553;-0,0628773;-0,01571;0,00821592;0,068565;0,00790434;-0,0712678;-0,00947403;0;0,81886;0,0340176;9,74535;-0,0841249;0,00349066;-0,0070303;0,0288882;0,0359108;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,1;177;-1,2;-1;2550;0,07
7,30727;0,138339;-0,114958;108;-47;2000;58;0,0805666;-0,0560887;0,0336638;0,0075171;-0,00714988;-0,00120009;-1,84761;-0,053389;0,114958;-0,00440568;-0,00678582;-0,0493581;-0,000278306;-0,00659446;-0,0495794;-0,000278306;-0,00659446;-0,0562071;0,0761609;-0,0628745;-0,0156944;0,00821592;0,068565;0,00790434;-0,0712678;-0,00947403;0;0,815469;0,0323167;9,74534;-0,0837758;0,00331613;-0,0070303;0,0288882;0,0359108;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,1;177;-1,2;-1;2550;0,07
7,31728;0,138339;-0,114958;108;-47;2050;58;0,0805749;-0,0560831;0,0336817;0,00832349;-0,00771116;-0,000863;-1,84761;-0,053389;0,114958;-0,00440568;-0,00678582;-0,0493581;-0,000278306;-0,00659446;-0,0495794;-0,000278306;-0,00659446;-0,0562071;0,0761692;-0,0628689;-0,0156764;0,00821592;0,068565;0,00790434;-0,0712678;-0,00947403;0;0,81038;0,0289148;9,74529;-0,0832522;0,00296706;-0,0070303;0,0288882;0,0359108;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,1;177;-1,2;-1;2550;0,07
7,3178;0,138335;-0,112025;110;-47;2100;58;0,0777858;-0,0561453;0,040812;0,0083641;-0,00774047;-0,000841696;-1,8476;-0,053389;0,112025;-0,00158138;-0,00673973;-0,0562508;0,00305705;-0,00659446;-0,0562071;0,00305705;-0,00659446;-0,0562071;0,0762044;-0,0628851;-0,0154388;0,00821782;0,0685783;0,00790567;-0,0712861;-0,00923434;0;0,810376;0,0289147;9,74525;-0,0832522;0,00296706;-0,0070303;0,0288883;0,0359109;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,1;177;-1,2;-1;2550;0,07
7,32727;0,138335;-0,112025;110;-47;2150;58;0,0778021;-0,0561424;0,0408808;0,00910073;-0,00827202;-0,000454636;-1,8476;-0,053389;0,112025;-0,00158138;-0,00673973;-0,0562508;0,00305705;-0,00659446;-0,0562071;0,00305705;-0,00659446;-0,0562071;0,0762207;-0,0628821;-0,01537;0,00821782;0,0685783;0,00790567;-0,0712861;-0,00923434;0;0,79908;0,0271755;9,73153;-0,082205;0,00279253;-0,0070303;0,0288883;0,0359109;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,1;177;-1,2;-1;2550;0,07
7,33733;0,138335;-0,112025;110;-47;2200;58;0,0778102;-0,0561423;0,0409207;0,00988303;-0,00883648;-4,32193e-05;-1,8476;-0,053389;0,112025;-0,00158138;-0,00673973;-0,0562508;0,00305705;-0,00659446;-0,0562071;0,00305705;-0,00659446;-0,0562071;0,0762289;-0,062882;-0,0153301;0,00821782;0,0685783;0,00790567;-0,0712861;-0,00923434;0;0,793989;0,0271751;9,73138;-0,0816814;0,00279253;-0,0070303;0,0288883;0,0359109;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,1;177;-1,2;-1;2550;0,07
7,34728;0,138335;-0,112025;110;-47;2250;58;0,0778291;-0,0561394;0,0410029;0,0106575;-0,00939512;0,000364801;-1,8476;-0,053389;0,112025;-0,00158138;-0,00673973;-0,0562508;0,00305705;-0,00659446;-0,0562071;0,00305705;-0,00659446;-0,0562071;0,0762477;-0,0628791;-0,0152479;0,00821782;0,0685783;0,00790567;-0,0712861;-0,00923434;0;0,782132;0,0254764;9,73129;-0,0804597;0,00261799;-0,0070303;0,0288883;0,0359109;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,1;177;-1,2;-1;2550;0,07
7,34798;0,137952;-0,112025;111;-51;2300;62;0,0770809;-0,0601096;-0,0111088;0,0107115;-0,0094372;0,000357024;-1,84761;-0,0522948;0,112025;-0,000596855;-0,00247696;-0,00415925;-0,000278306;-0,00246408;-0,00420021;-0,000278306;-0,00246408;-0,00420021;0,076484;-0,0625866;-0,015268;0,00816577;0,0688474;0,00791472;-0,0710312;-0,00923467;0;0,782118;0,025476;9,73112;-0,0804597;0,00261799;-0,00738011;0,0282965;0,035669;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,1;177;-1,2;-1;2550;0,07
7,35734;0,137952;-0,112025;111;-51;2350;62;0,0770997;-0,0601094;-0,0110153;0,0114333;-0,01;0,000253888;-1,84761;-0,0522948;0,112025;-0,000596855;-0,00247696;-0,00415925;-0,000278306;-0,00246408;-0,00420021;-0,000278306;-0,00246408;-0,00420021;0,0765028;-0,0625863;-0,0151746;0,00816577;0,0688474;0,00791472;-0,0710312;-0,00923467;0;0,778201;0,0257384;9,83135;-0,0792379;0,00261799;-0,00738011;0,0282965;0,035669;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,1;177;-1,2;-1;2550;0,07
7,36732;0,137952;-0,112025;111;-51;2400;62;0,0771184;-0,0601118;-0,0109109;0,0122026;-0,0105996;0,000145051;-1,84761;-0,0522948;0,112025;-0,000596855;-0,00247696;-0,00415925;-0,000278306;-0,00246408;-0,00420021;-0,000278306;-0,00246408;-0,00420021;0,0765215;-0,0625887;-0,0150702;0,00816577;0,0688474;0,00791472;-0,0710312;-0,00923467;0;0,766214;0,0274538;9,83118;-0,0780162;0,00279253;-0,00738011;0,0282965;0,035669;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,1;177;-1,2;-1;2550;0,07
7,37731;0,137952;-0,112025;111;-51;2450;62;0,0771263;-0,0601117;-0,0108709;0,0129735;-0,0112004;3,63968e-05;-1,84761;-0,0522948;0,112025;-0,000596855;-0,00247696;-0,00415925;-0,000278306;-0,00246408;-0,00420021;-0,000278306;-0,00246408;-0,00420021;0,0765295;-0,0625886;-0,0150301;0,00816577;0,0688474;0,00791472;-0,0710312;-0,00923467;0;0,761066;0,0274532;9,83098;-0,0774926;0,00279253;-0,00738011;0,0282965;0,035669;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,1;177;-1,2;-1;2550;0,07
7,37996;0,138176;-0,113566;109;-91;2500;66;0,079455;-0,107685;-0,0110446;0,0131844;-0,0114862;7,08431e-06;-1,84829;-0,0522204;0,113566;-0,00276431;0,0453275;-0,0041248;-0,00210235;0,0453561;-0,00420021;-0,00210235;0,0453561;-0,00420021;0,0766907;-0,0623572;-0,0151694;0,00815801;0,0690152;0,00794685;-0,070849;-0,00936046;0;0,761061;0,027453;9,83091;-0,0774926;0,00279253;-0,00758918;0,0282458;0,0358273;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,1;177;-1,2;-1;2550;0,07
