time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
8,05565;0,528751;-0,0840978;-50;50;1450;50;0,197621;0,0462123;-0,00133336;0,00159875;0,000373858;-1,07869e-05;-1,91547;-0,0849949;0,0840978;-9,08294e-05;-0,014355;-0,0240618;-9,08294e-05;-0,014355;-0,0240618;-9,08294e-05;-0,014355;-0,0240618;0,196609;0,0343661;-0,0128001;0,0192851;0,177324;0,0781335;-0,0437675;-0,0128001;0;-0,36297;-0,21582;-9,42741;-0,058294;0,0233874;0,0126406;0,0443439;0,031698;-850;850;-500;1700;-20;20;-10;-300;300;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,05744;0,528751;-0,0840978;-100;100;1500;50;0,197621;0,0462123;-0,00133336;0,00195427;0,000456993;-1,31856e-05;-1,91547;-0,0849949;0,0840978;-9,08294e-05;-0,014355;-0,0240618;-9,08294e-05;-0,014355;-0,0240618;-9,08294e-05;-0,014355;-0,0240618;0,196609;0,0343661;-0,0128001;0,0192851;0,177324;0,0781335;-0,0437675;-0,0128001;0;-0,3924;-0,24525;-9,4176;-0,058294;0,0233874;0,0126406;0,0443439;0,031698;-850;850;-500;1700;-20;20;-10;-300;300;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,06604;0,528751;-0,0837934;-109;104;1550;51;0,198912;0,0362847;0,0232591;0,00366472;0,000769005;0,000186819;-1,91547;-0,0849949;0,0837934;-9,08294e-05;-0,00385366;-0,0484031;-9,08294e-05;-0,00385366;-0,0484031;-9,08294e-05;-0,00385366;-0,0484031;0,196612;0,0343666;-0,0127539;0,0192854;0,177327;0,0781347;-0,0437681;-0,0127539;0;-0,3924;-0,24525;-9,4176;-0,058294;0,0233874;0,0126406;0,0443439;0,031698;-850;850;-500;1700;-20;20;-10;-300;300;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,06749;0,528751;-0,0837934;-115;104;1600;51;0,198908;0,0362855;0,0232938;0,00395214;0,000821438;0,000220479;-1,91547;-0,0849949;0,0837934;-9,08294e-05;-0,00385366;-0,0484031;-9,08294e-05;-0,00385366;-0,0484031;-9,08294e-05;-0,00385366;-0,0484031;0,196612;0,0343666;-0,0127539;0,0192854;0,177327;0,0781347;-0,0437681;-0,0127539;0;-0,41202;-0,24525;-9,40779;-0,0581195;0,0233874;0,0126406;0,0443439;0,031698;-850;850;-500;1700;-20;20;-10;-300;300;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,07762;0,528751;-0,0837934;-121;107;1650;51;0,198904;0,0362863;0,0233285;0,00596644;0,00118891;0,000456727;-1,91547;-0,0849949;0,0837934;-9,08294e-05;-0,00385366;-0,0484031;-9,08294e-05;-0,00385366;-0,0484031;-9,08294e-05;-0,00385366;-0,0484031;0,196612;0,0343666;-0,0127539;0,0192854;0,177327;0,0781347;-0,0437681;-0,0127539;0;-0,43164;-0,25506;-9,43722;-0,0579449;0,0233874;0,0126406;0,0443439;0,031698;-850;850;-500;1700;-20;20;-10;-300;300;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,08766;0,528751;-0,0837934;-118;104;1700;51;0,198904;0,0362863;0,0233285;0,00796383;0,0015533;0,000690991;-1,91547;-0,0849949;0,0837934;-9,08294e-05;-0,00385366;-0,0484031;-9,08294e-05;-0,00385366;-0,0484031;-9,08294e-05;-0,00385366;-0,0484031;0,196612;0,0343666;-0,0127539;0,0192854;0,177327;0,0781347;-0,0437681;-0,0127539;0;-0,42183;-0,24525;-9,44703;-0,0579449;0,0233874;0,0126406;0,0443439;0,031698;-850;850;-500;1700;-20;20;-10;-300;300;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,09746;0,528751;-0,0837934;-112;104;1750;51;0,1989;0,0362871;0,0233632;0,00991385;0,00190905;0,000920044;-1,91547;-0,0849949;0,0837934;-9,08294e-05;-0,00385366;-0,0484031;-9,08294e-05;-0,00385366;-0,0484031;-9,08294e-05;-0,00385366;-0,0484031;0,196612;0,0343666;-0,0127539;0,0192854;0,177327;0,0781347;-0,0437681;-0,0127539;0;-0,40221;-0,24525;-9,48627;-0,0577704;0,0233874;0,0126406;0,0443439;0,031698;-850;850;-500;1700;-20;20;-10;-300;300;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,10114;0,529131;-0,0833245;-113;111;1800;50;0,199029;0,0450578;0,0232233;0,0106463;0,00207487;0,00100551;-1,91547;-0,0851317;0,0833245;-9,08294e-05;-0,012657;-0,0484031;-9,08294e-05;-0,012657;-0,0484031;-9,08294e-05;-0,012657;-0,0484031;0,19661;0,0344049;-0,0126814;0,0193032;0,177307;0,0781821;-0,0437772;-0,0126814;0;-0,40221;-0,24525;-9,48627;-0,0577704;0,0233874;0,0129927;0,0444151;0,0314173;-850;850;-500;1700;-20;20;-10;-300;300;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,10748;0,529131;-0,0833245;-116;111;1850;50;0,199025;0,0450626;0,0232501;0,0119071;0,00236034;0,0011528;-1,91547;-0,0851317;0,0833245;-9,08294e-05;-0,012657;-0,0484031;-9,08294e-05;-0,012657;-0,0484031;-9,08294e-05;-0,012657;-0,0484031;0,19661;0,0344049;-0,0126814;0,0193032;0,177307;0,0781821;-0,0437772;-0,0126814;0;-0,41202;-0,24525;-9,46665;-0,0575959;0,0235619;0,0129927;0,0444151;0,0314173;-850;850;-500;1700;-20;20;-10;-300;300;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,11753;0,529131;-0,0833245;-110;103;1900;50;0,199025;0,0450667;0,0232423;0,0139079;0,00281339;0,00138645;-1,91547;-0,0851317;0,0833245;-9,08294e-05;-0,012657;-0,0484031;-9,08294e-05;-0,012657;-0,0484031;-9,08294e-05;-0,012657;-0,0484031;0,19661;0,0344049;-0,0126814;0,0193032;0,177307;0,0781821;-0,0437772;-0,0126814;0;-0,3924;-0,21582;-9,47646;-0,0575959;0,0237365;0,0129927;0,0444151;0,0314173;-850;850;-500;1700;-20;20;-10;-300;300;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
