time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x_pred	y_pred	z_pred	dxr_pred	dyr_pred	dzr_pred	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	x	y	z	dx	dy	dz	ux	uy	uz	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	err_sti_x	err_sti_y	err_sti_z	err_sti_dx	err_sti_dy	err_sti_dz	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
9.42249	0.276564	0.303884	272	-314	2464	362	-0.0907577	-0.22677	0.174821	0.202525	-0.0435072	0.303674	-1.67335	-0.0790723	-0.303884	0.283753	0.222955	-0.122494	0.31568	0.170998	-0.127809	0.31568	-0.441125	-0.108044	-1.77689	-0.0411315	-0.265116	0.312187	-0.221301	-0.0830911	-0.261488	-0.86183	0.232932	0.192996	-0.00381592	0.0523275	0.0179093	0.172522	0.0397612	-0.0777076	0.0479162	0	0.317761	0.0284661	3.98502	0.000993874	0.018847	-0.0218109	0.0352148	-0.231765	-0.0967157	0.0226893	0.00488692	-0.175719	0.0472188	0.221096	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.42588	0.276564	0.303884	273	-264	2464	412	-0.0908677	-0.227054	0.175204	0.202216	-0.0442778	0.304268	-1.67335	-0.0790723	-0.303884	0.283753	0.222955	-0.122494	0.31568	0.170998	-0.127809	0.31568	-0.441125	-0.108044	-1.77689	-0.0411315	-0.265116	0.312187	-0.221301	-0.0830911	-0.261488	-0.86183	0.232932	0.192886	-0.00409919	0.0527102	0.0179093	0.172522	0.0397612	-0.0777076	0.0479162	0	0.310259	-0.00309667	3.8958	0.000993874	0.018847	-0.0218109	0.0352148	-0.231765	-0.0967157	0.0247837	-0.000523599	-0.175719	0.0472188	0.221096	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.43581	0.276564	0.303884	273	-245	2464	432	-0.0909322	-0.227211	0.175427	0.201314	-0.0465329	0.306009	-1.67335	-0.0790723	-0.303884	0.283753	0.222955	-0.122494	0.31568	0.170998	-0.127809	0.31568	-0.441125	-0.108044	-1.77689	-0.0411315	-0.265116	0.312187	-0.221301	-0.0830911	-0.261488	-0.86183	0.232932	0.192821	-0.00425639	0.0529334	0.0179093	0.172522	0.0397612	-0.0777076	0.0479162	0	0.303019	-0.0206428	3.89627	0.000993874	0.018847	-0.0218109	0.0352148	-0.231765	-0.0967157	0.0260054	-0.00349066	-0.175719	0.0472188	0.221096	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.44592	0.276564	0.303884	273	-246	2463	432	-0.0910622	-0.22752	0.175873	0.200393	-0.0488343	0.307788	-1.67335	-0.0790723	-0.303884	0.283753	0.222955	-0.122494	0.31568	0.170998	-0.127809	0.31568	-0.441125	-0.108044	-1.77689	-0.0411315	-0.265116	0.312187	-0.221301	-0.0830911	-0.261488	-0.86183	0.232932	0.192691	-0.00456555	0.053379	0.0179093	0.172522	0.0397612	-0.0777076	0.0479162	0	0.288572	-0.0546998	3.89658	0.000993874	0.018847	-0.0218109	0.0352148	-0.231765	-0.0967157	0.0284489	-0.00925025	-0.175719	0.0472188	0.221096	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.45583	0.276564	0.303884	273	-246	2463	432	-0.0911839	-0.227806	0.176285	0.199489	-0.0510904	0.309534	-1.67335	-0.0790723	-0.303884	0.283753	0.222955	-0.122494	0.31568	0.170998	-0.127809	0.31568	-0.441125	-0.108044	-1.77689	-0.0411315	-0.265116	0.312187	-0.221301	-0.0830911	-0.261488	-0.86183	0.232932	0.192569	-0.00485131	0.0537914	0.0179093	0.172522	0.0397612	-0.0777076	0.0479162	0	0.275144	-0.0856518	3.89716	0.000993874	0.018847	-0.0218109	0.0352148	-0.231765	-0.0967157	0.0307178	-0.0144862	-0.175719	0.0472188	0.221096	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.45699	0.350361	0.256661	223	-196	2504	382	-0.0314164	-0.137801	0.0951272	0.199453	-0.0512502	0.309645	-1.68965	-0.0985956	-0.256661	0.225911	0.143114	-0.0488266	0.24568	0.100998	-0.057809	0.171632	-0.391938	0.179147	-1.76978	-0.0562907	-0.265116	0.239646	-0.155066	0.0476932	-0.128699	-0.547738	0.130544	0.194494	0.00531245	0.0463006	0.022852	0.171	0.0499266	-0.078269	0.0402235	0	0.275119	-0.085644	3.89769	0.00668091	-0.00175244	-0.0171666	-0.020615	-0.19989	0.0551767	0.0307178	-0.0144862	-0.175719	0.0582868	0.231876	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.46587	0.350361	0.256661	209	-149	2504	382	-0.0315055	-0.138035	0.0955259	0.199173	-0.052477	0.310494	-1.68965	-0.0985956	-0.256661	0.225911	0.143114	-0.0488266	0.24568	0.100998	-0.057809	0.171632	-0.391938	0.179147	-1.76978	-0.0562907	-0.265116	0.239646	-0.155066	0.0476932	-0.128699	-0.547738	0.130544	0.194405	0.00507888	0.0466992	0.022852	0.171	0.0499266	-0.078269	0.0402235	0	0.268124	-0.116419	3.80032	0.00668091	-0.00175244	-0.0171666	-0.020615	-0.19989	0.0551767	0.0326377	-0.0193732	-0.175719	0.0582868	0.231876	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.47588	0.350361	0.256661	209	-149	2504	382	-0.0315462	-0.138218	0.0957146	0.198857	-0.0538606	0.311452	-1.68965	-0.0985956	-0.256661	0.225911	0.143114	-0.0488266	0.24568	0.100998	-0.057809	0.171632	-0.391938	0.179147	-1.76978	-0.0562907	-0.265116	0.239646	-0.155066	0.0476932	-0.128699	-0.547738	0.130544	0.194364	0.0048956	0.046888	0.022852	0.171	0.0499266	-0.078269	0.0402235	0	0.262863	-0.139478	3.80082	0.00668091	-0.00175244	-0.0171666	-0.020615	-0.19989	0.0551767	0.0335103	-0.0232129	-0.175719	0.0582868	0.231876	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.48581	0.350361	0.256661	209	-150	2503	382	-0.0315871	-0.138477	0.0959099	0.198544	-0.0552351	0.312404	-1.68965	-0.0985956	-0.256661	0.225911	0.143114	-0.0488266	0.24568	0.100998	-0.057809	0.171632	-0.391938	0.179147	-1.76978	-0.0562907	-0.265116	0.239646	-0.155066	0.0476932	-0.128699	-0.547738	0.130544	0.194324	0.00463698	0.0470833	0.022852	0.171	0.0499266	-0.078269	0.0402235	0	0.257613	-0.171973	3.80107	0.00668091	-0.00175244	-0.0171666	-0.020615	-0.19989	0.0551767	0.034383	-0.0286234	-0.175719	0.0582868	0.231876	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.49092	0.29655	0.251288	159	-100	2538	353	0.0273758	-0.0560272	0.0270178	0.198683	-0.0555211	0.312542	-1.71211	-0.069487	-0.251288	0.167038	0.0606934	0.0196888	0.17568	0.0309976	0.012191	0.098126	-0.358606	0.196764	-1.76758	-0.0577224	-0.264263	0.221052	-0.155066	0.0476932	0.0510472	-0.283508	0.0435147	0.194414	0.00466623	0.0467067	0.0177618	0.17617	0.043536	-0.0718738	0.0398433	0	0.257602	-0.171965	3.80132	-0.0131341	0.0395951	-0.0133398	-0.0677469	-0.110096	0.070964	0.034383	-0.0286234	-0.175719	0.0405633	0.2146	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.49593	0.29655	0.251288	145	-61	2538	353	0.0273596	-0.0562904	0.027111	0.198821	-0.0558031	0.312677	-1.71211	-0.069487	-0.251288	0.167038	0.0606934	0.0196888	0.17568	0.0309976	0.012191	0.098126	-0.358606	0.196764	-1.76758	-0.0577224	-0.264263	0.221052	-0.155066	0.0476932	0.0510472	-0.283508	0.0435147	0.194398	0.00440298	0.0467998	0.0177618	0.17617	0.043536	-0.0718738	0.0398433	0	0.259021	-0.208334	3.71867	-0.0131341	0.0395951	-0.0133398	-0.0677469	-0.110096	0.070964	0.0347321	-0.0342085	-0.175719	0.0405633	0.2146	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.50584	0.29655	0.251288	145	-61	2538	353	0.0273433	-0.0564973	0.0271976	0.199092	-0.056363	0.312947	-1.71211	-0.069487	-0.251288	0.167038	0.0606934	0.0196888	0.17568	0.0309976	0.012191	0.098126	-0.358606	0.196764	-1.76758	-0.0577224	-0.264263	0.221052	-0.155066	0.0476932	0.0510472	-0.283508	0.0435147	0.194381	0.00419612	0.0468864	0.0177618	0.17617	0.043536	-0.0718738	0.0398433	0	0.256892	-0.234891	3.71878	-0.0131341	0.0395951	-0.0133398	-0.0677469	-0.110096	0.070964	0.0350811	-0.0385718	-0.175719	0.0405633	0.2146	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.5159	0.29655	0.251288	145	-61	2538	353	0.0273351	-0.0565805	0.0272387	0.199367	-0.0569323	0.313221	-1.71211	-0.069487	-0.251288	0.167038	0.0606934	0.0196888	0.17568	0.0309976	0.012191	0.098126	-0.358606	0.196764	-1.76758	-0.0577224	-0.264263	0.221052	-0.155066	0.0476932	0.0510472	-0.283508	0.0435147	0.194373	0.00411291	0.0469275	0.0177618	0.17617	0.043536	-0.0718738	0.0398433	0	0.255825	-0.245509	3.71889	-0.0131341	0.0395951	-0.0133398	-0.0677469	-0.110096	0.070964	0.0352557	-0.0403171	-0.175719	0.0405633	0.2146	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.52547	0.0549295	0.263047	95	-111	2572	379	0.104779	-0.139772	-0.0414056	0.20037	-0.0582705	0.312825	-1.70258	0.00442815	-0.263047	0.0877532	0.116077	0.090089	0.111061	0.100998	0.082191	0.111061	0.136052	0.0874735	-1.76009	-0.0577224	-0.264263	0.221052	0.115589	-0.0233668	0.235616	-0.318887	-0.0435147	0.192532	-0.0236948	0.0486834	0.0029887	0.183921	0.00841891	-0.0652916	0.0427816	0	0.255823	-0.245507	3.71895	-0.00564468	0.0325103	-0.00109743	-0.046393	0.142402	0.0389115	0.0352557	-0.0403171	-0.184009	-0.00260084	0.180414	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.52586	0.0549295	0.263047	61	-151	2572	379	0.104779	-0.139908	-0.041472	0.200411	-0.0583253	0.312808	-1.70258	0.00442815	-0.263047	0.0877532	0.116077	0.090089	0.111061	0.100998	0.082191	0.111061	0.136052	0.0874735	-1.76009	-0.0577224	-0.264263	0.221052	0.115589	-0.0233668	0.235616	-0.318887	-0.0435147	0.192532	-0.0238307	0.048617	0.0029887	0.183921	0.00841891	-0.0652916	0.0427816	0	0.259283	-0.266052	3.63658	-0.00564468	0.0325103	-0.00109743	-0.046393	0.142402	0.0389115	0.0352557	-0.0431096	-0.184009	-0.00260084	0.180414	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.53588	0.0549295	0.263047	61	-151	2572	379	0.104796	-0.139998	-0.041585	0.20146	-0.0597273	0.312392	-1.70258	0.00442815	-0.263047	0.0877532	0.116077	0.090089	0.111061	0.100998	0.082191	0.111061	0.136052	0.0874735	-1.76009	-0.0577224	-0.264263	0.221052	0.115589	-0.0233668	0.235616	-0.318887	-0.0435147	0.192549	-0.023921	0.048504	0.0029887	0.183921	0.00841891	-0.0652916	0.0427816	0	0.261439	-0.277896	3.6365	-0.00564468	0.0325103	-0.00109743	-0.046393	0.142402	0.0389115	0.0349066	-0.0450295	-0.184009	-0.00260084	0.180414	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.54582	0.0549295	0.263047	61	-151	2572	379	0.104813	-0.140029	-0.0416688	0.202502	-0.0611193	0.311978	-1.70258	0.00442815	-0.263047	0.0877532	0.116077	0.090089	0.111061	0.100998	0.082191	0.111061	0.136052	0.0874735	-1.76009	-0.0577224	-0.264263	0.221052	0.115589	-0.0233668	0.235616	-0.318887	-0.0435147	0.192566	-0.0239517	0.0484202	0.0029887	0.183921	0.00841891	-0.0652916	0.0427816	0	0.263598	-0.282208	3.63635	-0.00564468	0.0325103	-0.00109743	-0.046393	0.142402	0.0389115	0.0345575	-0.0457276	-0.184009	-0.00260084	0.180414	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.55493	0.39749	0.288916	111	-101	2556	429	0.0249001	-0.0652724	-0.0101203	0.202729	-0.061714	0.311885	-1.63669	-0.144305	-0.288916	0.168391	0.0661015	0.0614819	0.181061	0.0309976	0.0525432	0.346481	-0.338135	0.0525432	-1.73881	-0.048358	-0.279514	0.363143	0.115589	-0.0505816	0.188476	-0.288372	-0.00255969	0.193291	0.00082911	0.0513617	0.0303646	0.160787	0.0532594	-0.0916691	0.0445611	0	0.263603	-0.282213	3.63624	-0.00847032	-0.120862	-0.00358492	0.0444117	-0.314676	0.0337592	0.0345575	-0.0457276	-0.214588	0.0879414	0.297936	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.55584	0.39749	0.288916	148	-71	2557	479	0.0249448	-0.0652915	-0.0102883	0.202752	-0.0617735	0.311876	-1.63669	-0.144305	-0.288916	0.168391	0.0661015	0.0614819	0.181061	0.0309976	0.0525432	0.346481	-0.338135	0.0525432	-1.73881	-0.048358	-0.279514	0.363143	0.115589	-0.0505816	0.188476	-0.288372	-0.00255969	0.193335	0.000810016	0.0511936	0.0303646	0.160787	0.0532594	-0.0916691	0.0445611	0	0.267336	-0.283692	3.67409	-0.00847032	-0.120862	-0.00358492	0.0444117	-0.314676	0.0337592	0.0336849	-0.0462512	-0.214588	0.0879414	0.297936	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.56586	0.39749	0.288916	147	-71	2557	529	0.0250337	-0.0652581	-0.0106258	0.203003	-0.0624276	0.31177	-1.63669	-0.144305	-0.288916	0.168391	0.0661015	0.0614819	0.181061	0.0309976	0.0525432	0.346481	-0.338135	0.0525432	-1.73881	-0.048358	-0.279514	0.363143	0.115589	-0.0505816	0.188476	-0.288372	-0.00255969	0.193424	0.000843373	0.0508561	0.0303646	0.160787	0.0532594	-0.0916691	0.0445611	0	0.278044	-0.281562	3.67389	-0.00847032	-0.120862	-0.00358492	0.0444117	-0.314676	0.0337592	0.0319395	-0.0459022	-0.214588	0.0879414	0.297936	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.5759	0.39749	0.288916	147	-71	2557	579	0.0251483	-0.065194	-0.0110651	0.203255	-0.063082	0.311659	-1.63669	-0.144305	-0.288916	0.168391	0.0661015	0.0614819	0.181061	0.0309976	0.0525432	0.346481	-0.338135	0.0525432	-1.73881	-0.048358	-0.279514	0.363143	0.115589	-0.0505816	0.188476	-0.288372	-0.00255969	0.193539	0.000907514	0.0504168	0.0303646	0.160787	0.0532594	-0.0916691	0.0445611	0	0.291971	-0.276231	3.67348	-0.00847032	-0.120862	-0.00358492	0.0444117	-0.314676	0.0337592	0.0296706	-0.0450295	-0.214588	0.0879414	0.297936	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.58581	0.39749	0.288916	147	-70	2557	579	0.0252881	-0.0650913	-0.0116067	0.203506	-0.063727	0.311543	-1.63669	-0.144305	-0.288916	0.168391	0.0661015	0.0614819	0.181061	0.0309976	0.0525432	0.346481	-0.338135	0.0525432	-1.73881	-0.048358	-0.279514	0.363143	0.115589	-0.0505816	0.188476	-0.288372	-0.00255969	0.193679	0.0010102	0.0498752	0.0303646	0.160787	0.0532594	-0.0916691	0.0445611	0	0.309113	-0.266624	3.67295	-0.00847032	-0.120862	-0.00358492	0.0444117	-0.314676	0.0337592	0.0268781	-0.0434587	-0.214588	0.0879414	0.297936	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.59039	0.478449	0.28053	197	-31	2554	629	-0.0585819	-0.0288531	-0.00424329	0.203237	-0.0638592	0.311524	-1.58468	-0.216871	-0.28053	0.252338	0.0131395	0.0512705	0.251061	-0.0390024	0.0438514	0.539618	-0.661643	0.0438514	-1.73403	-0.048358	-0.279514	0.363143	-0.0419763	-0.0505816	-0.0570765	-0.088467	0.00255969	0.193756	-0.0157137	0.0470272	0.044603	0.142985	0.0570091	-0.111869	0.0424411	0	0.309146	-0.266653	3.6723	0.0440447	-0.135957	0.0063198	0.229485	-0.466827	0.0404337	0.0268781	-0.0434587	-0.214588	0.13601	0.34346	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.59591	0.478449	0.28053	238	-31	2554	650	-0.0585155	-0.0288006	-0.00449993	0.202914	-0.0640182	0.311499	-1.58468	-0.216871	-0.28053	0.252338	0.0131395	0.0512705	0.251061	-0.0390024	0.0438514	0.539618	-0.661643	0.0438514	-1.73403	-0.048358	-0.279514	0.363143	-0.0419763	-0.0505816	-0.0570765	-0.088467	0.00255969	0.193823	-0.0156611	0.0467706	0.044603	0.142985	0.0570091	-0.111869	0.0424411	0	0.317248	-0.260925	3.68113	0.0440447	-0.135957	0.0063198	0.229485	-0.466827	0.0404337	0.0254818	-0.042586	-0.214588	0.13601	0.34346	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.60582	0.478449	0.28053	238	-31	2554	650	-0.0583594	-0.0287329	-0.00512872	0.202336	-0.0643027	0.311448	-1.58468	-0.216871	-0.28053	0.252338	0.0131395	0.0512705	0.251061	-0.0390024	0.0438514	0.539618	-0.661643	0.0438514	-1.73403	-0.048358	-0.279514	0.363143	-0.0419763	-0.0505816	-0.0570765	-0.088467	0.00255969	0.193979	-0.0155935	0.0461418	0.044603	0.142985	0.0570091	-0.111869	0.0424411	0	0.33756	-0.255594	3.68083	0.0440447	-0.135957	0.0063198	0.229485	-0.466827	0.0404337	0.0221657	-0.0417134	-0.214588	0.13601	0.34346	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.61583	0.478449	0.28053	237	-31	2554	650	-0.0582135	-0.0287155	-0.00574054	0.201753	-0.0645904	0.311391	-1.58468	-0.216871	-0.28053	0.252338	0.0131395	0.0512705	0.251061	-0.0390024	0.0438514	0.539618	-0.661643	0.0438514	-1.73403	-0.048358	-0.279514	0.363143	-0.0419763	-0.0505816	-0.0570765	-0.088467	0.00255969	0.194125	-0.015576	0.04553	0.044603	0.142985	0.0570091	-0.111869	0.0424411	0	0.356828	-0.256695	3.68007	0.0440447	-0.135957	0.0063198	0.229485	-0.466827	0.0404337	0.0190241	-0.0418879	-0.214588	0.13601	0.34346	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.61813	0.513186	0.243813	187	19	2588	600	-0.00322463	0.0908759	-0.0734587	0.201746	-0.0643818	0.311222	-1.67904	-0.17085	-0.243813	0.198052	-0.072417	0.114708	0.181061	-0.109002	0.113851	0.166336	-0.4859	0.130717	-1.72813	-0.050863	-0.268021	0.277286	-0.0419763	0.0131657	-0.0289185	0.0549446	-0.0844697	0.194827	0.0184589	0.0412496	0.0382705	0.157057	0.0671662	-0.0894892	0.0367269	0	0.356871	-0.256726	3.67933	-0.0320713	-0.0763361	0.0152218	-0.0719005	-0.26236	0.0842881	0.0190241	-0.0418879	-0.216568	0.101405	0.312642	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.62589	0.513186	0.243813	178	69	2588	594	-0.00314735	0.0908916	-0.0738325	0.201721	-0.0636762	0.310649	-1.67904	-0.17085	-0.243813	0.198052	-0.072417	0.114708	0.181061	-0.109002	0.113851	0.166336	-0.4859	0.130717	-1.72813	-0.050863	-0.268021	0.277286	-0.0419763	0.0131657	-0.0289185	0.0549446	-0.0844697	0.194905	0.0184746	0.0408758	0.0382705	0.157057	0.0671662	-0.0894892	0.0367269	0	0.373506	-0.260128	3.59808	-0.0320713	-0.0763361	0.0152218	-0.0719005	-0.26236	0.0842881	0.0171042	-0.0418879	-0.216568	0.101405	0.312642	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.63589	0.513186	0.243813	178	97	2589	594	-0.00302933	0.0909158	-0.0744105	0.201691	-0.062767	0.309905	-1.67904	-0.17085	-0.243813	0.198052	-0.072417	0.114708	0.181061	-0.109002	0.113851	0.166336	-0.4859	0.130717	-1.72813	-0.050863	-0.268021	0.277286	-0.0419763	0.0131657	-0.0289185	0.0549446	-0.0844697	0.195023	0.0184988	0.0402979	0.0382705	0.157057	0.0671662	-0.0894892	0.0367269	0	0.391931	-0.260148	3.59762	-0.0320713	-0.0763361	0.0152218	-0.0719005	-0.26236	0.0842881	0.0141372	-0.0418879	-0.216568	0.101405	0.312642	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.64586	0.513186	0.243813	178	97	2589	594	-0.0029607	0.0909719	-0.07477	0.201662	-0.0618605	0.30916	-1.67904	-0.17085	-0.243813	0.198052	-0.072417	0.114708	0.181061	-0.109002	0.113851	0.166336	-0.4859	0.130717	-1.72813	-0.050863	-0.268021	0.277286	-0.0419763	0.0131657	-0.0289185	0.0549446	-0.0844697	0.195091	0.0185549	0.0399383	0.0382705	0.157057	0.0671662	-0.0894892	0.0367269	0	0.402798	-0.253677	3.59691	-0.0320713	-0.0763361	0.0152218	-0.0719005	-0.26236	0.0842881	0.0123918	-0.0408407	-0.216568	0.101405	0.312642	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.65581	0.513186	0.243813	178	97	2589	594	-0.00294023	0.0910386	-0.0749013	0.201632	-0.0609542	0.308414	-1.67904	-0.17085	-0.243813	0.198052	-0.072417	0.114708	0.181061	-0.109002	0.113851	0.166336	-0.4859	0.130717	-1.72813	-0.050863	-0.268021	0.277286	-0.0419763	0.0131657	-0.0289185	0.0549446	-0.0844697	0.195112	0.0186216	0.039807	0.0382705	0.157057	0.0671662	-0.0894892	0.0367269	0	0.406073	-0.243943	3.59646	-0.0320713	-0.0763361	0.0152218	-0.0719005	-0.26236	0.0842881	0.0118682	-0.0392699	-0.216568	0.101405	0.312642	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.66153	0.33025	0.255049	134	97	2583	544	0.0372785	0.0912504	-0.0623778	0.201846	-0.0604322	0.308057	-1.68439	-0.0935294	-0.255049	0.157844	-0.0818134	0.10525	0.138724	-0.109997	0.1065	0.138724	-0.109997	0.1065	-1.72634	-0.050863	-0.267656	0.24822	0.0629979	0.0280593	0.124102	0.279884	-0.0716712	0.195123	0.00943691	0.0428723	0.0215958	0.171836	0.0472907	-0.0784706	0.0401501	0	0.406085	-0.243949	3.59628	-0.0282238	-0.0329951	0.00105297	-0.0750287	-0.00565431	0.0576254	0.0118682	-0.0392699	-0.216568	0.0554701	0.268695	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.66594	0.33025	0.255049	134	97	2583	506	0.0372934	0.0912904	-0.0624541	0.20201	-0.0600295	0.307782	-1.68439	-0.0935294	-0.255049	0.157844	-0.0818134	0.10525	0.138724	-0.109997	0.1065	0.138724	-0.109997	0.1065	-1.72634	-0.050863	-0.267656	0.24822	0.0629979	0.0280593	0.124102	0.279884	-0.0716712	0.195138	0.00947694	0.042796	0.0215958	0.171836	0.0472907	-0.0784706	0.0401501	0	0.407263	-0.237955	3.6113	-0.0282238	-0.0329951	0.00105297	-0.0750287	-0.00565431	0.0576254	0.0115192	-0.0383972	-0.216568	0.0554701	0.268695	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.6758	0.33025	0.255049	134	98	2583	506	0.0373008	0.0913812	-0.0625081	0.202378	-0.0591285	0.307166	-1.68439	-0.0935294	-0.255049	0.157844	-0.0818134	0.10525	0.138724	-0.109997	0.1065	0.138724	-0.109997	0.1065	-1.72634	-0.050863	-0.267656	0.24822	0.0629979	0.0280593	0.124102	0.279884	-0.0716712	0.195145	0.00956778	0.042742	0.0215958	0.171836	0.0472907	-0.0784706	0.0401501	0	0.408349	-0.224985	3.6112	-0.0282238	-0.0329951	0.00105297	-0.0750287	-0.00565431	0.0576254	0.0113446	-0.0363028	-0.216568	0.0554701	0.268695	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.68425	0.346615	0.244654	184	116	2579	552	-0.0385694	0.108497	-0.0554747	0.202052	-0.0582119	0.306697	-1.66147	-0.110629	-0.244654	0.234198	-0.101273	0.0964295	0.207566	-0.147776	0.0973784	0.207566	-0.147776	0.0973784	-1.71556	-0.0481289	-0.267656	0.277286	0.0629979	0.0131657	-0.0201726	0.334146	-0.0614325	0.195629	0.00722323	0.0409548	0.0242761	0.168796	0.0487559	-0.0840451	0.0384437	0	0.408354	-0.224988	3.61112	-0.0292656	-0.049933	0.0189939	-0.0338586	-0.0512612	0.0807824	0.0113446	-0.0363028	-0.225148	0.0664872	0.287519	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
9.68584	0.346615	0.244654	216	116	2579	552	-0.0385694	0.10859	-0.0554912	0.201991	-0.0580392	0.306609	-1.66147	-0.110629	-0.244654	0.234198	-0.101273	0.0964295	0.207566	-0.147776	0.0973784	0.207566	-0.147776	0.0973784	-1.71556	-0.0481289	-0.267656	0.277286	0.0629979	0.0131657	-0.0201726	0.334146	-0.0614325	0.195629	0.00731614	0.0409383	0.0242761	0.168796	0.0487559	-0.0840451	0.0384437	0	0.407799	-0.210645	3.61955	-0.0292656	-0.049933	0.0189939	-0.0338586	-0.0512612	0.0807824	0.0113446	-0.0340339	-0.225148	0.0664872	0.287519	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07
