time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxr3	dyr3	dzr3	dxr4	dyr4	dzr4	dxr5	dyr5	dzr5	dxd	dyd	dzd	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
0.548596	0	0	0	0	0	0	0	0	0	0	0	0	-3.74759	0.496579	-0.00986533	0.191049	-1.0187	-3.27431	-0.00172551	-0.210769	-2.77556e-17	12.6	12.6	12.6	26.88	26.88	26.88	41.44	41.44	41.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0233497	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
0.579363	0	0	0	0	0	0	0	0	0	0	0	0	-3.7297	0.520477	-0.00986533	0.191049	-1.0187	-3.27431	0.0982745	-0.310769	-0.1	13.5	13.5	13.5	28.8	28.8	28.8	44.4	44.4	44.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105124	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
0.617002	0	0	0	0	0	0	0	0	0	0	0	0	-3.7297	0.520477	-0.00986533	-0.534615	-3.50055	-3.27431	-0.00172551	-0.410769	-0.2	14.4	14.4	14.4	30.72	30.72	30.72	47.36	47.36	47.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105124	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
0.646668	0	0	0	0	0	0	0	0	0	0	0	0	-3.76915	0.445841	0.0762089	-0.534615	-3.50055	-6.9152	-0.101726	-0.510769	-0.3	15.3	15.3	15.3	32.64	32.64	32.64	50.32	50.32	50.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0261722	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
0.68039	0	0	0	0	0	0	0	0	0	0	0	0	-3.76915	0.445841	0.08099	0.596012	0.407776	0.141892	-0.00172551	-0.410769	-0.2	16.2	16.2	16.2	34.56	34.56	34.56	53.28	53.28	53.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0261722	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
0.710855	0	0	0	0	0	0	0	0	0	0	0	0	-3.75997	0.459581	0.0762089	0.596012	0.407776	-6.9152	0.0982745	-0.310769	-0.3	17.1	17.1	17.1	36.48	36.48	36.48	56.24	56.24	56.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0236759	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
0.751894	0	0	0	0	0	0	0	0	0	0	0	0	-3.75699	0.459581	-0.487347	0.0727454	0.0557829	-0.126696	0.0727454	-0.210769	-0.2	18	18	18	38.4	38.4	38.4	59.2	59.2	59.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0217616	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
0.779113	0	0	0	0	0	0	0	0	0	0	0	0	-3.75699	0.461282	-0.487347	0.0727454	0.0557829	-0.126696	0.0727454	-0.110769	-0.126696	18.9	18.9	18.9	40.32	40.32	40.32	62.16	62.16	62.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0188208	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
0.819831	0	0	0	0	0	0	0	0	0	0	0	0	-3.69111	0.532118	0.102651	0.0727454	0.0816604	-0.126696	0.0727454	-0.0107695	-0.126696	19.8	19.8	19.8	42.24	42.24	42.24	65.12	65.12	65.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00766127	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
0.845217	0	0	0	0	0	0	0	0	0	0	0	0	-3.69111	0.535443	0.102651	-0.0228281	1.07301	-0.34976	-0.0228281	0.0892305	-0.226696	20.7	20.7	20.7	44.16	44.16	44.16	68.08	68.08	68.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00575572	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
0.881982	0	0	0	0	0	0	0	0	0	0	0	0	-3.69348	0.554634	0.102651	-0.0935837	0.0816604	-0.34976	-0.0935837	0.0816604	-0.326696	21.6	21.6	21.6	46.08	46.08	46.08	71.04	71.04	71.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00312254	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
0.912346	0	0	0	0	0	0	0	0	0	0	0	0	-3.69955	0.562688	0.11817	-0.0935837	0.318354	0.0888977	-0.0935837	0.18166	-0.226696	22.5	22.5	22.5	48	48	48	74	74	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00318658	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
0.952875	0	0	0	0	0	0	0	0	0	0	0	0	-3.69964	0.554634	0.12087	-0.0378832	-0.219126	0.0888977	-0.0378832	0.0816604	-0.126696	23.4	23.4	23.4	49.92	49.92	49.92	76.96	76.96	76.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00312254	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
0.978469	0	0	0	0	0	0	0	0	0	0	0	0	-3.69964	0.558848	0.123872	0.0260347	0.318354	0.0888977	0.0260347	0.18166	-0.0266958	24.3	24.3	24.3	51.84	51.84	51.84	79.92	79.92	79.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00664765	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.01433	0	0	0	0	0	0	0	0	0	0	0	0	-3.69851	0.556076	0.125122	0.0260347	-0.0773067	0.0740574	0.0260347	0.0816604	0.0733042	25.2	25.2	25.2	53.76	53.76	53.76	82.88	82.88	82.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00664765	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.04797	0	0	0	0	0	0	0	0	0	0	0	0	-3.69851	0.558848	0.125122	-0.00830308	0.140454	-0.124465	-0.00830308	0.140454	-0.0266958	26.1	26.1	26.1	55.68	55.68	55.68	85.84	85.84	85.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.007164	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.07892	0	0	0	0	0	0	0	0	0	0	0	0	-3.69851	0.560799	0.11763	-0.00830308	0.140454	-0.222789	-0.00830308	0.140454	-0.126696	27	27	27	57.6	57.6	57.6	88.8	88.8	88.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00886194	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.1132	0	0	0	0	0	0	0	0	0	0	0	0	-3.69761	0.563005	0.11763	-0.00830308	0.140454	-0.222789	-0.00830308	0.140454	-0.222789	27.9	27.9	27.9	59.52	59.52	59.52	91.76	91.76	91.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0111314	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.14572	0	0	0	0	0	0	0	0	0	0	0	0	-3.69761	0.563005	0.116211	-0.059435	-0.129056	-0.15592	-0.059435	0.0404538	-0.15592	28.8	28.8	28.8	61.44	61.44	61.44	94.72	94.72	94.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.011194	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.18213	0	0	0	0	0	0	0	0	0	0	0	0	-3.69954	0.560168	0.121283	-0.062722	-0.129056	0.140931	-0.062722	-0.0595462	-0.0559197	29.7	29.7	29.7	63.36	63.36	63.36	97.68	97.68	97.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0123883	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.21094	0	0	0	0	0	0	0	0	0	0	0	0	-3.70118	0.560168	0.119847	-0.059435	0.107744	-0.051863	-0.059435	0.0404538	-0.051863	30.6	30.6	30.6	65.28	65.28	65.28	100.64	100.64	100.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0133333	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.24486	0	0	0	0	0	0	0	0	0	0	0	0	-3.70118	0.563271	0.119847	0.0350722	0.173163	-0.051863	0.0350722	0.140454	-0.051863	31.5	31.5	31.5	67.2	67.2	67.2	103.6	103.6	103.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0142679	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.27704	0	0	0	0	0	0	0	0	0	0	0	0	-3.70118	0.584728	0.119847	0.0350722	0.22627	-0.051863	0.0350722	0.22627	-0.051863	32.4	32.4	32.4	69.12	69.12	69.12	106.56	106.56	106.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0201094	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.31299	0	0	0	0	0	0	0	0	0	0	0	0	-3.70391	0.584728	0.127287	0.00171168	0.22627	-0.00870614	0.00171168	0.22627	-0.00870614	33.3	33.3	33.3	71.04	71.04	71.04	109.52	109.52	109.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0201094	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.3407	0	0	0	0	0	0	0	0	0	0	0	0	-3.70391	0.565694	0.1276	0.00171168	0.0373845	0.444533	0.00171168	0.12627	0.0912939	34.2	34.2	34.2	72.96	72.96	72.96	112.48	112.48	112.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.017853	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.37595	0	0	0	0	0	0	0	0	0	0	0	0	-3.70377	0.564659	0.13768	0.00171168	-0.401472	-0.00870614	0.00171168	0.0262698	-0.00870614	35.1	35.1	35.1	74.88	74.88	74.88	115.44	115.44	115.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0168071	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
