time ;e1;e2;e1Ori;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x_pred;y_pred;z_pred;dxr_pred;dyr_pred;dzr_pred;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x;y;z;dx;dy;dz;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;err_sti_x;err_sti_y;err_sti_z;err_sti_dx;err_sti_dy;err_sti_dz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
8,23704;-0,703825;-0,0806493;-0,68512;50;50;1450;50;0,0922791;0,183561;0,0278308;0,000643647;0,00128034;0,00019412;-3,16291;-0,138939;0,0806493;0,0190007;-0,0192118;-0,0524497;0,0225082;-0,0181351;-0,0514353;0,0225082;-0,0181351;-0,0606207;-3,16291;-0,138939;0,0806493;0,0225082;-0,0181351;-0,0606207;0,205665;0,0810057;2,82845;0,11128;0,164349;-0,0246189;0,10063;0,0150061;-0,00880137;0,171572;-0,011575;-0;0;0;9,81;0;0;0;0;0;0;-0,0741765;0,0287979;-0,0194626;0,0438994;0,0633196;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,24011;-0,703825;-0,0806493;-0,68512;77;100;1500;100;0,0922722;0,18356;0,027792;0,000927292;0,0018446;0,000279552;-3,16291;-0,138939;0,0806493;0,0190007;-0,0192118;-0,0524497;0,0225082;-0,0181351;-0,0514353;0,0225082;-0,0181351;-0,0606207;-3,16291;-0,138939;0,0806493;0,0225082;-0,0181351;-0,0606207;0,205665;0,0810057;2,82845;0,111273;0,164348;-0,0246577;0,10063;0,0150061;-0,00880137;0,171572;-0,011575;-0;0,921053;0,175389;3,71883;0;0;0;0;0;0;-0,0745256;0,0287979;-0,0194626;0,0438994;0,0633196;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,25011;-0,703825;-0,0806493;-0,68512;77;150;1550;106;0,0922687;0,18356;0,0277726;0,0018497;0,00367965;0,000557195;-3,16291;-0,138939;0,0806493;0,0190007;-0,0192118;-0,0524497;0,0225082;-0,0181351;-0,0514353;0,0225082;-0,0181351;-0,0606207;-3,16291;-0,138939;0,0806493;0,0225082;-0,0181351;-0,0606207;0,205665;0,0810057;2,82845;0,111269;0,164348;-0,0246771;0,10063;0,0150061;-0,00880137;0,171572;-0,011575;-0;0,922112;0,175391;3,71877;0;0;0;0;0;0;-0,0747001;0,0287979;-0,0194626;0,0438994;0,0633196;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,26004;-0,703825;-0,0806493;-0,68512;77;198;1600;106;0,0922687;0,18356;0,0277726;0,00276575;0,00550203;0,000832921;-3,16291;-0,138939;0,0806493;0,0190007;-0,0192118;-0,0524497;0,0225082;-0,0181351;-0,0514353;0,0225082;-0,0181351;-0,0606207;-3,16291;-0,138939;0,0806493;0,0225082;-0,0181351;-0,0606207;0,205665;0,0810057;2,82845;0,111269;0,164348;-0,0246771;0,10063;0,0150061;-0,00880137;0,171572;-0,011575;-0;0,922115;0,175391;3,71875;0;0;0;0;0;0;-0,0747001;0,0287979;-0,0194626;0,0438994;0,0633196;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,26082;-0,70281;-0,0819082;-0,684114;71;204;1650;105;0,0979208;0,189688;-0,043217;0,00284212;0,00564998;0,000799212;-3,16253;-0,139814;0,0819082;0,0131314;-0,0252199;0,0183676;0,0112839;-0,0259591;0,0185647;0,0112839;-0,0259591;0,0399317;-3,16253;-0,139814;0,0819082;0,0112839;-0,0259591;0,0399317;0,195365;0,375623;2,31652;0,111052;0,164469;-0,0248493;0,100525;0,0148582;-0,00870209;0,171639;-0,0117594;-0;0,922114;0,175391;3,71876;0;0;0;0;0;0;-0,0747001;0,0287979;-0,0191435;0,0441808;0,063282;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,27006;-0,70281;-0,0819082;-0,684114;71;204;1700;105;0,0979173;0,189688;-0,0432363;0,00374698;0,00740289;0,000399665;-3,16253;-0,139814;0,0819082;0,0131314;-0,0252199;0,0183676;0,0112839;-0,0259591;0,0185647;0,0112839;-0,0259591;0,0399317;-3,16253;-0,139814;0,0819082;0,0112839;-0,0259591;0,0399317;0,195365;0,375623;2,31652;0,111049;0,164468;-0,0248687;0,100525;0,0148582;-0,00870209;0,171639;-0,0117594;-0;0,938656;0,178334;3,61654;0;0;0;0;0;0;-0,0748746;0,0287979;-0,0191435;0,0441808;0,063282;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,28007;-0,70281;-0,0819082;-0,684114;71;204;1750;105;0,0979173;0,189684;-0,043265;0,00472762;0,00930257;-3,36346e-05;-3,16253;-0,139814;0,0819082;0,0131314;-0,0252199;0,0183676;0,0112839;-0,0259591;0,0185647;0,0112839;-0,0259591;0,0399317;-3,16253;-0,139814;0,0819082;0,0112839;-0,0259591;0,0399317;0,195365;0,375623;2,31652;0,111049;0,164464;-0,0248974;0,100525;0,0148582;-0,00870209;0,171639;-0,0117594;-0;0,938662;0,179416;3,61651;0;0;0;0;0;0;-0,0748746;0,0289725;-0,0191435;0,0441808;0,063282;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,28771;-0,700991;-0,0800461;-0,682338;69;206;1800;105;0,0992822;0,190709;-0,00793529;0,00548544;0,0107583;-9,42047e-05;-3,16189;-0,1419;0,0800461;0,0113137;-0,0258975;-0,0166785;0,0121066;-0,0256351;-0,0165266;0,0121066;-0,0256351;-0,0165266;-3,16235;-0,140861;0,0811597;0,0112839;-0,0259591;-0,0278407;0,217144;0,413777;1,93256;0,110596;0,164811;-0,0246138;0,100357;0,0144952;-0,00846749;0,171797;-0,0115005;-0;0,93867;0,179417;3,61646;0;0;0;0;0;0;-0,0748746;0,0289725;-0,0187533;0,0448479;0,0635584;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,29009;-0,700991;-0,0800461;-0,682338;69;206;1850;105;0,0992787;0,190708;-0,00795459;0,00572202;0,0112127;-0,00011316;-3,16189;-0,1419;0,0800461;0,0113137;-0,0258975;-0,0166785;0,0121066;-0,0256351;-0,0165266;0,0121066;-0,0256351;-0,0165266;-3,16235;-0,140861;0,0811597;0,0112839;-0,0259591;-0,0278407;0,217144;0,413777;1,93256;0,110592;0,164811;-0,0246331;0,100357;0,0144952;-0,00846749;0,171797;-0,0115005;-0;0,93202;0,177944;3,66732;0;0;0;0;0;0;-0,0750492;0,0289725;-0,0187533;0,0448479;0,0635584;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,30003;-0,700991;-0,0800461;-0,682338;69;206;1900;105;0,0992752;0,190703;-0,00800264;0,00670872;0,0131081;-0,000192699;-3,16189;-0,1419;0,0800461;0,0113137;-0,0258975;-0,0166785;0,0121066;-0,0256351;-0,0165266;0,0121066;-0,0256351;-0,0165266;-3,16235;-0,140861;0,0811597;0,0112839;-0,0259591;-0,0278407;0,217144;0,413777;1,93256;0,110589;0,164806;-0,0246811;0,100357;0,0144952;-0,00846749;0,171797;-0,0115005;-0;0,933084;0,179016;3,66729;0;0;0;0;0;0;-0,0752237;0,029147;-0,0187533;0,0448479;0,0635584;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
